DLS C6-C7,L C7,R C7,L Neck problems,neck pain,R neck,L Shoulder problems,L Shoulder trouble,R Shoulder problems,R Shoulder trouble,L Elbow problems,R Elbow trouble,L Arm,L Wrist problems,R Wrist problems,L lower arm disorders,R lower arm disorders,L Hand problems,R Hand problems,L bend of arm problems,R Armband,R bend of arm discomfort,L Medial elbow problems,R Medial elbow problems,L Finger trouble,R Finger trouble
-0.727836,0.332595,0.301023,0.327488,-0.014645,0.505432,0.920226,0.432629,0.728081,1.180603,0.756456,0.375248,-0.367386,0.733975,-0.834688,-0.732513,-0.338871,0.606733,-0.76643,0.124305,0.871742,0.62554,-0.375677,0.144034,0.653446,0.876274
-0.114325,-0.37429,-0.848977,-0.748784,0.278507,-1.317739,-0.220057,-0.719206,-0.852931,-0.068365,1.380593,0.643328,-0.086747,-1.016512,-0.43065,-0.230791,0.568909,-0.954189,-0.323391,-1.004294,1.313228,0.350805,0.857467,-0.095219,1.294698,0.054203
-0.047864,-0.838358,-0.488635,-0.581328,0.34903,0.183319,1.444813,0.256154,1.213827,-0.988428,0.169458,1.27815,1.080918,-1.211013,-0.501813,-0.862406,0.545875,-0.839753,0.044333,0.4085,0.840821,0.316599,-0.09105,-0.986873,0.260039,-0.074939
-2.105959,-0.555904,-0.920107,-0.663517,0.67822,0.481135,0.999798,0.336129,-0.613707,-0.28741,-0.260639,0.55924,0.783308,0.641475,0.605103,0.514734,-0.255391,-0.322628,1.003187,-0.965117,0.037133,1.033462,0.805187,-0.337741,0.433597,0.408446
0.473913,0.100239,0.08524,-0.583716,-0.82435,0.589239,0.819685,-0.241069,0.33236,0.902749,0.610445,0.461125,-1.197333,0.429234,0.242476,0.769323,1.042489,0.459406,0.96089,0.507886,-0.693834,0.285592,0.571702,-0.162699,-0.42423,-1.14471
1.648488,0.643758,0.84768,0.673168,-0.53213,-0.952692,-0.810031,-0.556467,-0.887729,0.544785,-0.591554,-0.869954,1.645337,0.681686,1.021479,0.386748,0.694744,0.373371,0.415649,0.266745,-0.848857,-0.002036,-0.638976,0.223427,-1.177654,1.213672
-0.390772,-1.019603,0.276855,-0.731309,-0.052103,-0.39004,0.062194,1.326628,0.338167,0.053522,0.271845,-1.099483,0.829142,0.093075,0.637419,-0.671375,0.850176,-0.568535,-0.634799,-0.31383,0.2584,0.285761,0.219114,-0.313693,-0.66761,-0.891158
-0.451098,-1.297374,-0.472173,-1.513721,-0.44443,-0.995742,0.270901,0.875024,-0.944076,-0.443642,1.218661,-0.699755,0.581036,-0.600825,-0.695238,0.883141,-0.116188,0.16864,-0.107313,-0.602027,0.602791,0.257718,-1.320172,0.784986,0.613034,-0.676912
0.344292,0.073716,-0.713745,-0.006839,-0.449292,-0.279204,0.934523,0.521575,-0.082999,-0.669612,0.581051,1.248982,-0.002334,-0.164959,1.16561,-0.871407,-0.842358,0.162937,0.570683,-0.130825,-0.169617,0.597055,0.28615,-0.091051,-0.493707,-0.620287
-0.846865,-0.461827,1.08752,0.32327,0.352725,1.033105,-0.612791,-0.531062,1.301046,0.780719,-0.325186,-1.065529,0.952815,-0.83396,-0.095264,-1.042023,-0.21594,-0.558241,0.496658,-0.916211,-1.100903,-1.038678,0.736615,0.62225,0.845913,1.011818
-1.048672,-1.280511,1.323287,-0.650968,-0.576182,-0.165179,0.232591,0.864555,0.426541,1.548923,0.670662,-1.240063,-0.360427,-1.579116,0.465454,-0.565877,1.330319,-1.320694,-0.633177,-0.916156,-0.089222,-0.576259,0.090941,0.052333,0.687971,-0.014959
0.099368,0.384436,0.21516,0.137509,0.255435,0.327346,-0.030281,-0.680378,0.612646,-0.90763,-1.335859,-0.123082,0.236079,-0.345369,0.842503,0.127823,1.427651,-0.636916,-0.855981,0.09112,1.419659,-0.519472,0.88513,-1.228787,-0.55764,-0.622669
-1.802429,-0.332143,-0.452196,0.201998,-0.778464,-0.212923,0.546246,1.124768,0.791705,0.320165,1.059441,-0.757519,-0.150945,0.030094,0.818529,-1.417755,-0.406827,0.560836,0.4361,0.201429,0.937611,0.832853,0.584577,-0.652818,-0.034712,-0.918712
0.217522,-0.124029,-0.687139,-0.17819,0.593869,-0.385737,-0.59189,1.034994,0.337016,1.271212,0.284182,0.307248,0.470839,-0.426361,0.647198,1.003839,-0.333558,-1.368358,0.162062,0.893949,0.258273,1.329116,0.380229,-0.622603,0.616548,0.242743
-0.255073,-0.066888,0.20758,1.506141,0.042082,-1.278769,-0.804697,0.326206,1.200363,0.073214,1.413146,0.303868,0.844063,0.702379,-0.2357,-0.395808,0.321835,-0.226161,0.156951,-0.318619,0.409362,0.387306,0.659489,-0.391048,0.703648,-0.033778
0.236917,-0.088991,-0.889958,0.899536,0.382743,-0.499115,0.147608,0.429606,-0.454302,-0.117097,0.52116,0.617573,-0.620705,-0.521693,0.326578,-0.111613,1.221029,-0.35779,0.75231,-1.143337,0.151199,0.46783,-0.62763,-0.117185,-0.173293,-0.24584
0.262646,-0.385062,-0.261983,0.219671,0.032742,-0.669043,-0.470709,0.306948,-0.189234,0.237998,0.292533,-0.083831,0.763142,-0.844262,0.014377,-0.408776,-0.700441,-0.245417,-0.466706,-1.455735,-0.379638,-0.683552,-0.212527,-0.405498,-0.126276,-0.046738
0.416781,0.068525,1.462554,0.018111,-0.203351,0.753635,0.514675,-1.292554,-0.148043,0.360444,-0.718323,-0.634764,-0.539163,-1.075269,0.372101,0.135057,0.594383,-0.190105,0.727957,-0.837699,-0.052317,-0.630631,-0.619379,0.797221,0.160483,0.433705
0.817921,0.705626,0.816046,1.291628,0.401047,-1.642735,-1.205527,-0.662848,0.750531,-0.548188,-0.271879,0.78951,-0.104008,0.669435,0.306982,-0.079068,-0.602108,-0.254706,-0.613562,1.33421,0.197526,-1.156498,-0.381125,-0.293905,-0.084309,-0.93393
-1.020056,-0.839943,-0.664525,-1.702329,0.184627,-0.796562,0.191389,0.625635,-0.285289,-1.116384,0.767362,-0.142329,-0.424999,0.355055,1.05855,-0.189948,-0.932509,1.140693,-0.386324,-0.652666,0.569559,1.233732,-0.397089,-0.621281,0.74586,-0.086123
0.639897,-0.841569,0.748096,0.065184,-0.337645,0.071454,1.079859,-0.113318,-0.061783,0.457526,-0.250927,-0.674657,0.580165,0.599668,-0.422783,0.442516,0.523705,-0.376625,0.121005,-0.399817,0.690729,-0.775544,0.684992,0.873378,-0.015455,-0.419085
-1.391315,-1.114829,-0.558671,-1.167528,-0.280289,0.182941,0.92485,1.337976,0.115484,-0.046061,-0.18428,-0.199607,0.207312,-0.291134,-0.875997,-0.579613,0.087132,-0.038967,-0.322493,-1.115238,-0.925248,-0.193904,-0.117603,0.14894,1.157222,0.451809
-0.673903,-0.710394,-0.549329,-0.270463,0.350841,0.008412,0.87312,-0.095105,-0.479173,-0.859208,-0.672316,-0.068002,0.859374,0.871306,-0.554463,-1.107041,-0.293049,1.190936,0.69097,-0.629763,0.352203,1.426072,1.249817,-0.059327,0.384354,-1.070391
-0.167455,-0.645645,-0.481889,-0.314104,0.869664,-0.640384,0.396123,0.440055,-0.565429,-0.311124,0.398758,-0.24487,1.434068,-1.47484,0.741392,-0.046403,-1.119281,-0.338187,-1.04265,-0.074019,0.44384,-0.231624,0.698235,0.176577,1.218492,-1.243983
0.056524,0.676547,0.953348,-0.495274,-0.185553,-0.46145,0.088192,-0.472473,-0.201305,0.049189,1.285758,-0.961891,-0.570922,-0.724191,-0.529823,0.741617,0.646838,-0.461308,-0.437642,0.597686,-0.993236,-0.764446,-0.744692,0.478523,0.351878,-0.213742
-1.104132,0.510243,-0.78659,0.501468,1.615114,0.774184,-0.659264,0.799305,0.057383,0.80719,-0.772687,-0.055379,-0.753629,-0.856135,0.843052,-0.881276,-0.327885,0.842375,0.556301,1.362912,0.725642,0.950465,-0.207838,-1.166258,0.316646,-1.315774
1.632866,-0.870757,0.386842,-0.814622,-1.19759,0.471199,0.466686,1.02906,0.29342,-0.653533,0.162678,0.590139,-0.202688,-0.731062,-0.428817,-1.360513,0.53412,1.004751,-0.956958,0.110558,-1.278463,-0.478419,-1.460877,0.589562,0.435,-1.008156
-1.781456,-0.472924,-0.865245,-0.731403,0.674943,0.391219,0.424035,-0.03483,-0.990865,1.157471,-0.217975,1.005631,-0.270353,-0.905434,1.596879,-0.432561,0.657212,0.900259,1.771429,-0.522467,0.916611,-0.274895,0.723423,-0.809953,-0.275734,-0.466131
0.05451,-0.50095,-0.545899,-0.727694,-0.19691,0.674984,0.110204,-0.481895,-0.966278,-1.523116,0.392112,-0.212797,1.03164,0.762387,-1.132933,-0.256125,0.695614,-0.490099,0.975802,-0.143099,1.696737,-0.184834,0.044971,0.996958,-0.169493,0.510241
0.451199,-0.587943,-0.459203,-0.797352,-0.312934,-0.219479,-0.35199,1.144802,0.170991,-0.21177,0.607428,1.01167,0.687407,0.137036,0.246116,-0.398692,-0.68886,-1.076177,-0.60347,-1.011643,0.546898,-0.210727,0.024169,1.528354,-0.399399,-0.02799
0.509831,-0.765633,0.928584,-0.891397,0.258153,-0.486081,0.038242,0.511066,-0.954339,-0.475968,-1.170193,-0.634248,0.889778,-0.972765,0.117347,0.239497,-1.615243,-1.036096,0.286762,-0.306945,-0.392566,-0.806672,-0.584881,1.032492,0.324215,0.936988
0.710279,0.475367,0.41081,0.333718,0.311845,0.569559,-1.236292,0.478018,-0.635225,0.475901,-0.554593,-0.76986,0.628458,0.534381,-0.973509,0.275915,0.889566,-0.070303,-1.193565,0.314332,0.83819,-0.872895,-0.212108,0.89482,-1.052596,-1.259943
0.424744,-0.653354,1.048552,-0.866719,-0.717727,0.421118,-0.003638,0.221528,1.133432,-0.124911,0.307918,-0.759722,0.674602,-1.053093,0.662578,1.022896,-0.347286,0.026772,-0.042639,-0.243464,-0.358087,-0.415112,0.516018,0.225163,0.638419,1.445391
0.9001,0.546632,0.111188,1.49513,1.212712,-0.4975,-0.945762,-1.504779,0.169458,0.675407,-0.657234,0.421609,-0.367874,0.795976,-0.443041,-0.504837,-1.411452,-0.08251,0.180962,1.010073,0.757373,-0.495157,-0.393447,-0.33423,0.931832,-0.766226
0.431222,0.555049,0.355487,-0.276895,-0.725932,-1.156983,-0.185014,-0.016145,0.365589,0.389523,-0.650738,-0.329704,-1.335364,0.696966,0.661782,0.528496,-0.75836,0.741274,-1.010338,-0.281262,-1.071965,-0.669931,0.140928,0.618441,-0.858493,1.024597
0.400918,0.440092,0.848588,0.046576,-0.684333,-0.414954,-1.541021,0.212424,-0.547535,1.070644,-0.057845,-0.681103,0.185179,-0.773613,0.170966,0.605433,-0.770049,1.336147,-0.803084,0.423279,-0.214771,-0.852231,0.256832,0.908783,0.12646,0.168457
-0.533418,-1.039451,0.453895,-0.090442,-0.981188,0.288195,0.253734,0.408256,-0.129524,0.723148,-0.005876,1.123145,-0.134957,0.525907,-0.357272,-0.155167,-0.296577,-0.138152,0.183184,-0.857096,-1.145951,-1.128369,0.454093,0.126246,-0.932149,0.580596
-1.010521,0.747474,-0.485256,1.412747,0.20505,0.168025,-1.181263,0.819564,-0.654167,-0.948331,-0.255131,0.84336,-0.508548,0.412719,-0.298372,-0.229572,0.042782,-0.365695,0.361998,0.006226,-0.616428,-0.413971,-0.42728,-0.46317,-0.315869,0.209804
0.576025,1.08854,0.38062,-0.576753,0.872041,-0.854592,0.094928,-0.657005,0.890164,0.372378,-0.463449,0.269254,-0.498406,1.020825,-0.541588,0.335513,-1.261755,-0.369382,0.25062,-0.503676,-0.927032,-0.642328,0.63901,0.997116,-0.401384,-1.100707
-0.838521,0.49336,-0.022794,0.929719,0.936067,0.098203,-1.113194,-1.166273,-0.565675,0.417004,1.004217,-0.596236,0.209235,-0.179252,0.175544,0.765949,0.231505,0.774939,-0.874175,0.958797,1.140863,-0.663731,-1.1217,0.340752,-0.453093,-0.30457
0.644006,-0.360851,1.062957,-0.169989,-0.83412,-0.454417,0.491737,0.356621,1.420488,0.893106,0.2699,-0.182934,0.527764,-0.307052,0.740301,0.090611,-0.826386,0.488841,-0.058091,0.601549,-0.364537,-0.960383,-0.085124,-0.266303,-0.508403,1.116135
0.00216,0.374837,0.645836,0.297528,-0.259794,-1.498138,-0.652728,0.334171,-0.404125,-0.66846,0.181397,-0.493545,-0.666512,-0.157398,-0.860754,0.298794,0.061087,-0.476612,0.501364,0.280975,-0.528345,0.237468,-0.781091,0.47275,0.881559,0.58367
-1.539326,-0.452734,-0.666093,-0.536607,0.911174,-0.721202,-0.770078,0.179584,0.223064,-1.123273,0.97372,0.88139,0.102935,-0.011589,0.277111,0.525663,0.087015,-0.308984,0.331599,0.204505,1.07912,1.378805,-0.095984,-0.236432,-0.645078,0.507118
-0.043561,0.617913,0.536293,0.63917,-0.881278,-0.399541,-1.917122,-0.567918,0.003533,-0.010169,0.144394,-0.796742,0.021922,0.25575,-0.55665,0.57575,0.83651,0.533323,-1.174817,0.900287,-0.426451,-0.952049,-0.598487,-1.39403,-0.293745,0.404053
1.804258,-0.732233,0.690665,0.105121,-0.967303,0.358559,-0.043265,-0.57578,1.324832,0.065216,0.955066,-0.832379,0.994441,-1.229421,-0.483393,0.278858,-0.136057,0.669582,-1.049937,-0.410374,-0.922076,-0.344454,-0.610382,0.007654,-0.113588,-0.064484
0.85937,0.61244,0.022101,0.512173,-0.10867,0.384981,-0.759706,0.355174,0.872244,0.863924,-0.384539,0.296944,-0.164596,0.785254,-0.687966,0.749634,1.265493,0.038151,0.371839,1.197042,0.847864,0.909769,0.805727,-1.002572,-0.412352,0.944325
1.277294,1.239344,0.207695,0.304081,0.998102,1.364929,0.402096,-1.233012,0.631438,-0.89643,-1.053405,-1.025865,-0.777926,1.09616,-0.475301,-0.259961,-0.196778,1.507685,0.474509,1.278884,0.32368,-0.936033,-0.518068,0.005021,-0.143449,-0.592522
-1.306437,-0.232923,0.517001,1.217647,0.603581,1.232245,0.254374,0.902491,-0.014611,-0.861516,0.758304,-0.354278,0.569507,0.495816,-0.00719,-0.312484,0.159087,0.729745,-0.826845,0.41722,-0.455435,-0.853886,0.728906,0.078137,0.313615,1.027971
0.271822,-0.290308,0.484168,0.624861,-0.514654,1.324701,0.509487,0.490396,-0.461843,0.764268,-0.425019,-0.558566,-0.197609,-0.660393,-0.650431,-0.447103,-0.117208,-0.144957,-0.909249,0.475588,-1.253019,-0.281457,0.55502,0.695101,0.956399,0.606012
2.241659,0.865547,0.998226,0.873529,-0.578599,1.601997,-0.178621,-0.260214,0.923163,1.249199,0.517745,-0.789589,-0.193484,0.616826,-0.085545,-0.921575,-0.019328,1.179212,-0.642753,0.842972,-0.71432,-0.560982,-1.18036,0.941057,-0.117836,0.398661
-0.895656,-1.181643,-0.449965,-0.525228,0.541287,-0.134505,1.232572,0.910138,0.987361,-0.52069,-1.176266,0.114747,-0.969007,-0.207111,0.565978,-0.735967,0.126436,-0.134549,-0.191564,-0.484764,0.74439,0.065169,-0.385145,1.137335,0.606718,-1.32775
-0.790713,-0.355084,-0.835766,-0.356486,-0.128274,0.496225,1.288224,-0.35604,-0.180568,-0.419215,0.150422,-0.144106,0.58406,0.885502,0.437063,0.597693,-0.203,-0.733452,-0.33424,-0.150839,1.086185,1.116547,0.072987,0.643405,-0.885467,0.681383
-0.068394,-0.100982,0.497366,0.580959,-0.591311,0.020717,0.479706,0.79698,-0.149903,-0.195908,-1.039284,-0.669063,-0.223869,0.493378,-0.874889,-0.251452,0.176076,1.143067,-0.582511,0.313346,-0.86854,1.079688,0.791932,0.154132,-0.336744,0.784746
-0.453412,-0.723149,0.463165,-1.238246,0.267548,0.086243,1.16666,-0.874336,-0.265852,0.606139,0.118464,-0.608693,0.534411,-0.206924,0.385205,-1.34858,-1.072386,0.983224,0.256825,-1.198408,-0.458081,0.453624,0.454867,0.675139,0.4362,-0.7376
0.131919,-0.246846,0.633344,-1.663228,-0.604955,0.227701,0.398872,0.267515,0.162686,0.936242,-0.585435,-0.722044,0.413653,-0.318786,-0.098956,-0.812225,1.124104,0.04359,-0.031828,0.880627,-1.020562,-0.105762,-1.334092,-0.964972,-0.985739,1.285995
0.240656,-1.148974,0.46767,-1.119459,-1.234697,0.940876,0.522313,1.292526,0.68413,0.241797,0.801778,-0.843601,0.869368,1.478019,0.683913,-0.11188,1.327787,0.359549,-0.181894,-0.891789,-0.972293,-0.544257,0.057514,-0.449102,0.195151,-0.003741
0.76422,-1.54963,0.424112,-0.774681,-0.706703,0.287118,1.049586,1.106985,1.040501,0.606047,0.249,1.112901,0.089163,-0.870142,0.370684,-0.091721,-0.139411,-0.563831,-0.67413,0.695976,-0.522798,0.196306,0.886481,-0.695465,-0.118095,-0.421055
1.545229,1.141659,0.480424,0.580004,1.034447,-0.660198,-1.186631,-0.924806,-0.463686,0.640987,-0.366979,-0.888147,-0.669985,0.249099,-0.056404,-0.043023,0.96579,0.492811,0.536896,0.084693,-1.144677,1.76784,-1.001975,-0.738121,-0.803627,0.218929
0.371356,0.715097,0.015067,-0.579907,-0.162983,-0.510795,-0.662912,-0.089224,0.009171,-1.144385,-0.099121,0.339427,-0.117643,-0.109227,0.236861,-0.668571,-0.789612,0.670386,-0.472834,-0.113832,0.058877,0.707188,-1.031401,0.367694,0.326535,0.469426
0.378648,0.30709,-0.31484,0.099237,0.650348,0.818522,-1.202515,0.049811,-0.513495,0.432734,0.503026,0.020207,0.169406,1.128746,1.202997,0.064719,0.412729,-0.352084,-0.850024,0.078977,0.044647,1.13805,0.774408,-0.182033,1.206211,-0.196319
-1.004462,0.42935,-0.848489,-0.66029,-0.268429,-0.077416,1.048229,-0.482281,0.486332,-1.217286,0.00094,0.619767,-0.605764,-0.220959,1.056149,-0.249863,-0.806674,0.663016,-0.548112,0.070647,0.295441,0.616526,0.867075,0.390411,0.215379,-0.744589
1.146444,0.980629,1.415318,0.382471,-0.187275,0.841555,-1.400298,-0.768776,0.632414,-0.250571,0.097374,-0.830809,0.075829,-0.409388,0.313167,-0.101985,-0.134726,0.241196,-0.882379,1.22972,-0.632084,-0.369143,-1.096258,-0.580372,-0.69852,0.585301
0.794816,-0.939158,0.332875,-0.291004,-1.085613,0.004007,1.201375,-0.660548,0.110657,-0.369946,0.315452,1.151345,1.242844,-1.046241,-0.794087,-0.153613,0.577317,-0.048549,-0.112328,-0.924059,-0.779473,0.987356,0.214084,-0.233175,0.090882,1.102647
0.470292,1.485787,0.364492,0.619141,0.09963,-0.234244,-0.215677,-0.371158,0.399031,0.52992,-1.211025,1.222815,-1.344274,1.212495,0.21004,0.816664,0.238517,-0.526604,0.824248,0.652579,-0.145188,0.604904,-0.527289,-0.306582,-0.408381,-0.69458
0.435987,0.088496,0.69902,0.35386,-0.432803,0.905528,0.650015,0.27513,1.050149,-0.127274,-0.766296,-0.646691,0.44897,-0.096979,-0.678095,0.647217,0.152979,0.609843,1.489663,0.913622,-1.046546,1.184298,0.748785,-0.792629,-0.885338,-0.086532
0.623003,0.159201,0.932211,-0.128755,-0.6651,-0.344614,0.47265,0.642432,1.114848,-0.413632,-0.587753,-1.501288,-0.947801,-0.074516,-0.636803,-0.55274,-0.299661,0.800768,-0.709214,0.320857,-1.221558,-0.702039,-0.244144,0.55003,0.664808,0.01216
2.178116,0.737505,0.465766,0.564652,0.008696,1.397593,-1.296012,1.229707,0.399705,0.807139,0.18362,-0.790255,0.040761,0.083879,0.164946,0.943626,0.259469,-0.611984,-1.064705,0.714956,-0.383532,0.308011,0.39923,-0.645448,0.431666,0.135248
-0.351679,-1.024032,-0.72811,-0.116218,-0.820545,-0.913406,-0.054744,0.572585,-0.861079,-1.509149,0.704038,0.988488,0.51321,-0.189851,0.626039,-0.610941,0.179719,0.959888,0.246777,-0.924207,-0.620372,-0.399025,0.54509,0.824887,1.508255,0.462077
0.662345,1.057602,-0.409862,0.736011,0.136606,-0.705413,0.314076,-0.797575,-1.271838,0.430866,-0.592236,-0.183546,-0.887576,0.964409,1.069501,0.836111,-0.20795,1.194638,0.207363,-1.113527,0.124408,-1.058713,-0.778196,0.356691,-0.726671,-0.53243
-0.908779,-0.800799,-0.870879,-0.310176,0.907699,-0.632618,0.369515,0.974794,-0.078113,-0.72411,0.429463,0.03715,-0.294727,0.364375,0.977356,-0.501437,0.374776,-0.050415,0.596549,-0.595636,-0.11905,0.435625,-0.892122,0.141634,0.730661,0.176373
1.76522,0.54115,0.816058,-0.173808,-0.068427,1.243254,0.430334,-0.188204,0.486022,-0.577169,0.620115,0.7828,-0.85978,-0.372197,-0.694687,-0.124873,-0.891164,-0.77583,0.329991,-0.526372,-0.75534,-0.449514,0.047801,0.660435,-1.066785,0.403464
0.682206,0.577329,0.256902,0.605677,0.160103,0.341706,-0.617476,-0.56817,-0.130202,-0.811105,-1.291341,-0.231092,-0.147493,-0.681254,0.911316,0.118587,-0.263262,1.12943,1.019852,0.057125,-0.520722,-0.050237,-0.421466,0.438769,1.109804,1.189242
0.992184,0.655686,0.247528,-0.079839,0.622899,-0.153692,-0.299133,0.082898,-0.371554,0.122359,-0.35967,0.626841,-0.330214,0.711305,0.972519,-1.406062,0.468131,-0.51289,0.293243,0.682915,-0.906407,-0.063456,-0.391767,0.278765,-0.23022,1.168173
0.481726,0.489568,0.273932,0.751975,0.019295,0.452151,-0.124513,0.676975,-0.36371,1.109286,-0.507888,0.14746,-0.842022,0.200714,-0.381563,-0.154847,-0.073465,0.067524,0.212238,0.722222,-0.408255,0.448201,-0.550254,0.457888,1.019048,0.020482
0.478896,0.111634,-0.527264,0.102503,0.73771,-0.621708,-0.47574,0.877013,-0.338794,-0.777386,-0.358233,-0.114414,-0.990594,0.268934,-1.208846,0.72354,0.943474,-0.833938,0.003431,0.32541,0.296883,0.579602,-0.050152,0.820175,-0.755287,1.116446
-0.340028,-0.764128,-0.059674,0.366596,-0.675962,-0.899533,0.792913,-0.363037,-0.401283,0.417904,-0.499091,0.258526,0.503437,0.963338,0.161947,0.004906,-0.342043,0.80611,0.883167,-0.162017,0.794036,-1.098092,-0.49781,-1.416824,-0.099343,0.347569
0.52092,0.539481,0.394799,-0.903018,-0.538802,-0.790032,1.048298,-0.432993,-0.151564,-0.385553,-0.112706,-1.225889,-0.139707,0.035685,-0.158222,0.644062,-0.17179,0.912571,-0.296503,-0.233315,-0.840598,-0.082154,-0.742099,-0.159786,-0.980234,-0.733647
0.874701,-0.159865,1.117295,0.051944,-1.200943,0.542526,-1.434806,1.138889,0.563666,0.428688,-0.471031,-0.908122,0.754907,-1.107508,-1.14257,0.23916,0.413736,0.080325,-0.704128,0.830802,0.288834,-1.302749,0.079269,0.802104,-0.090271,-0.047525
0.431992,-0.149856,-0.67086,-1.161224,-0.244143,0.33022,0.794756,0.632527,-0.579202,-0.519172,1.170405,1.79146,-0.634002,-1.101942,-0.037083,0.288577,-0.990509,-0.872408,-0.828719,-1.116294,1.306072,1.25154,-0.460852,-0.244842,0.213109,-0.097642
-1.382655,-0.473962,-0.053066,-0.33363,-0.494764,-0.841472,-0.93706,-0.422792,1.120219,-0.267413,0.442992,-0.743339,0.844969,-0.310833,0.160333,0.146327,-0.036675,-1.138104,0.570786,-0.638971,0.208269,0.757806,0.941018,0.725864,0.51121,0.199794
-1.975847,-0.057684,-0.406733,0.071434,-0.40147,0.648342,-0.585193,-0.853644,0.249804,-0.43403,0.250237,-0.285408,0.266048,-1.04241,0.360824,-0.85882,-0.411141,0.727796,0.10577,0.441274,1.184963,0.685506,0.194446,-0.259514,-0.561082,0.717205
-1.620334,0.233497,-0.113032,-0.670244,0.154859,0.569404,-0.594554,0.964979,0.442092,-0.362754,-0.779979,0.098744,0.463866,0.02916,-0.283248,-1.106726,-0.465069,-0.055063,0.110192,0.420818,-0.848214,0.217195,0.352253,0.224392,0.710204,0.225139
1.188221,0.218312,-0.431281,1.110148,0.718083,0.503809,-0.786,-1.006569,0.205287,-0.456615,-1.283834,0.220786,-1.283594,-0.357458,1.117918,-0.99826,-0.168317,-0.651302,0.162296,0.388154,0.682548,-0.904943,-0.723427,-1.217499,1.686889,-0.214536
0.335803,-1.041919,-0.509691,-0.391474,-0.464054,-0.729489,0.905754,0.201005,-0.59771,0.761013,-1.009213,-1.057103,0.430859,0.368765,0.450092,-0.866214,-0.109118,-0.369075,0.271875,-0.006767,-0.913119,-0.581768,0.795207,-1.001862,0.856094,-0.319369
-1.988097,-0.792307,-0.173059,-0.183926,0.012086,0.562943,0.186821,0.738378,0.033622,-0.497947,0.254313,-0.359986,-0.483275,-0.559204,-0.869709,-0.475012,-0.153037,-0.562615,0.830015,0.348709,-1.126219,-0.419306,0.074004,-0.97908,0.927073,-0.343145
-1.169892,-1.007193,-0.304439,-0.714542,-0.299317,0.43925,1.131104,1.13121,1.264369,-0.511389,-0.233198,-0.467509,-0.857412,-1.105836,0.253493,1.638755,-0.698356,0.655537,0.569547,-0.681335,-0.986004,-0.169866,0.345769,0.889216,0.955676,0.76909
-1.32397,0.193821,-0.873088,0.805031,1.066936,-1.630068,0.757734,0.04079,-0.679878,0.165379,0.379,0.545043,-0.627409,0.560416,0.90835,0.160828,0.03938,-0.198816,0.481269,-0.688026,-0.478457,0.278379,0.851131,-0.722279,1.122794,-0.37589
0.644954,0.004596,0.031426,0.857989,0.759938,-0.631003,-1.352849,-0.445213,0.591509,-0.345535,-0.432219,-0.503575,-0.977858,0.192401,-0.307827,-0.20353,-0.090638,-0.751225,0.358139,-0.156858,-1.316981,0.552083,-1.112086,-1.028448,0.255172,1.181269
1.264741,-0.496345,0.504527,1.012895,-0.353573,-0.468702,-0.775956,0.166778,-0.417168,0.44294,-1.091935,-0.41989,-0.201216,-0.743209,-0.726424,1.023549,0.403359,-1.368708,-0.984647,0.700748,-0.408139,1.209545,-0.38901,-0.399398,-0.312859,0.343441
1.404545,-0.346973,0.878338,-0.568673,-0.283812,0.648853,0.522703,-0.014378,-0.562668,0.70932,0.63168,0.401213,1.015421,0.072516,-0.716206,-0.830134,0.309622,-0.135053,-1.191603,-0.827923,-0.410206,-0.440114,0.857772,0.882526,1.017268,-0.625071
1.14179,-0.530048,-0.824468,-0.597346,-0.724804,-0.471021,-0.421697,0.289914,-0.798586,-1.508547,0.202409,-0.256165,-0.49615,0.308668,0.192503,-0.219013,0.348692,0.353715,0.073597,-0.993687,1.246631,-0.108968,0.285456,-0.310926,0.343532,-1.050317
0.108478,0.227528,-0.69514,-0.1668,0.002516,-0.711233,0.4295,-0.134369,0.380532,0.114771,-0.601437,-0.761126,0.920879,-0.673845,0.80697,0.61108,1.142505,0.509741,0.405989,0.218573,0.299615,0.629557,1.606931,-0.720273,-0.038168,-1.009468
0.490767,-0.13533,-0.61174,-1.698565,0.771566,0.864493,0.635124,1.224487,-0.937845,-0.110981,-1.537282,0.324935,0.618253,-0.350302,0.230337,-0.836986,0.867193,-0.74149,0.381479,1.119548,0.809237,-0.278491,-0.146629,0.770152,-0.879478,0.398934
-0.004908,-1.01534,0.25755,-0.617665,-0.937859,0.376349,1.590702,0.251908,0.184068,0.214503,0.448281,0.607484,-0.539088,-0.794176,-0.51442,-0.767442,0.600092,0.49101,1.330106,0.056176,-0.197316,0.273761,-0.062134,-0.45555,0.050989,0.394087
0.948082,0.780116,0.465139,0.201903,-0.827343,0.031802,1.658436,0.154252,0.380973,0.938651,-0.412477,-0.239371,-0.750616,-0.625087,-0.017133,0.353411,0.675537,-0.043875,-0.725163,0.928754,0.203479,-1.30718,-1.254517,-0.359279,-0.141193,1.022483
0.614516,-0.07886,-0.909167,0.724867,-0.789558,-1.130837,0.177,-0.084199,-0.275524,-1.971378,0.504069,0.458328,0.591622,-0.969006,0.555693,-0.676778,-0.709408,0.798106,0.688213,-0.581737,-0.532817,0.669485,0.284147,-0.745594,0.090775,-0.056872
