GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
-1.323764,0.059613,0.248996,-0.056387,-0.228002,-0.024193,0.006131,0.55745,-0.309428,-0.285061,0.275944,0.305675,-1.146224,-0.432137,-0.321432,-0.622518,0.116284,0.233076,0.610188,0.012717,0.193728,0.116706,0.277406,0.934332,0.241064,-0.404632,-0.732952
-0.149505,-0.311213,-0.935046,0.573081,0.555411,-0.04687,-0.229373,1.105215,0.038461,0.588232,1.770327,0.988744,-0.889327,0.480464,-0.769374,-0.232141,-0.166485,0.154415,0.200179,0.158667,1.183997,-1.292313,0.329147,0.877939,1.450911,0.950244,-1.208868
0.510384,-1.356036,-0.917642,-0.671789,-1.638703,0.395879,0.635883,0.232334,-0.544313,-0.071572,-0.670196,-0.935908,-0.348225,1.074215,-0.655543,-0.487764,-0.05058,-0.47936,0.273834,-0.781027,1.031186,-0.522478,-1.220759,-0.77146,-1.229314,0.121836,-0.182467
-0.227807,0.258805,0.059636,0.147406,1.048962,-0.441462,-0.060793,-0.5564,-0.019997,-0.328388,-1.296391,0.09721,0.020794,-0.713451,-0.069217,-0.444373,1.105282,0.234421,0.668017,0.79974,0.636296,0.091355,0.07745,-0.653433,0.196125,-0.479301,-0.068441
-0.263807,-0.659234,0.311832,-1.315708,0.16522,-1.015215,-0.715839,-0.621342,-0.74799,0.725096,-0.869471,-1.022918,-0.587083,-0.36803,-0.176559,0.146276,0.062469,1.20687,0.467654,-0.872255,-1.821615,-1.312993,-0.592382,0.583917,0.782348,0.729184,0.248052
0.120265,-1.663391,-1.136024,-0.968217,0.384036,0.518469,-0.391293,-0.856866,-1.275073,0.461918,-0.615007,-0.436805,-0.321257,0.352325,0.816379,0.738254,-0.416113,0.507358,-0.432506,-0.110911,-1.067041,-0.341431,-1.496223,0.957761,1.168172,-0.123918,-0.543873
0.033508,0.054813,0.809948,0.947702,0.78053,-0.768233,-1.027816,0.391639,0.852494,-1.024827,-0.685801,0.571297,0.205539,1.214685,-0.321063,0.150716,0.248512,-0.382348,-0.197417,-0.459919,-0.593413,-0.200569,0.396657,0.776786,-0.110005,-0.015356,-0.35962
0.467191,0.221052,0.302177,-0.663853,0.975797,-0.424719,-0.446697,-0.101258,1.149888,1.058898,-0.169446,-0.145794,0.032074,-1.51307,-0.432556,-0.608882,0.318511,-0.045709,-0.059231,0.246092,-0.362485,0.563894,0.265016,-0.112017,0.254338,0.254737,-0.153937
0.472715,-0.472031,-0.232759,-1.533337,-0.193308,0.318287,-0.009839,1.042119,-0.966528,1.045536,0.478443,-0.098139,-0.016312,-1.044673,-0.258177,0.156887,-0.579713,0.592187,-0.763288,-0.132839,0.970086,0.003727,-0.671353,0.884792,-0.072246,-0.458754,-0.841361
-0.50488,-0.372286,-0.287237,0.230145,-0.767354,-0.320226,-1.065072,-0.933721,0.956165,0.05211,-2.143522,0.696889,0.883618,0.720486,-0.920378,-1.274104,1.201621,-1.126688,1.524248,-0.763756,-0.47325,-0.985447,-0.036626,0.616685,-0.786312,0.137408,0.617605
0.888565,0.705245,-0.036421,0.725885,-0.267348,0.118614,-0.872432,-0.878708,1.3398,-1.269325,0.496422,-0.243105,0.658111,-1.066388,-1.00048,-0.93621,0.534302,-0.639176,0.401679,-0.567653,-1.442322,1.067229,0.199968,-0.231992,-0.907006,0.343445,-0.33821
-0.973878,-0.092964,0.650233,0.298489,-0.110054,0.073351,-0.703864,-0.837916,0.390991,-0.535393,-1.129011,0.581838,0.909035,0.440136,-0.734275,0.494158,-0.583748,1.235356,-0.004,-0.82871,-0.300317,0.500119,-0.087006,0.218225,-0.068162,-0.75683,-0.524886
-0.255384,-0.654492,0.242478,0.88614,0.265316,0.34288,0.52566,-0.708128,0.185813,0.196194,-1.093898,-0.345584,0.53741,0.842178,-0.608733,-0.773029,-0.720151,-1.817975,0.18136,-0.774882,0.754399,-0.308524,-0.431076,-0.620228,0.820631,0.186536,-0.465613
-1.157935,-0.093391,0.377798,-0.925093,-0.608543,-0.205001,0.121174,-0.19299,1.116726,1.57098,0.750193,0.843819,-0.829671,-0.149027,0.271723,0.941504,-0.383963,-0.123526,0.048516,-0.304678,0.30213,0.231476,0.689235,-0.015047,-0.676817,0.324314,1.748169
-0.243557,-0.461841,-0.694564,-0.411453,-0.080835,-0.52911,-0.287082,0.408141,-0.08041,1.003453,0.329049,0.679712,-0.122216,-0.617031,-0.183404,0.409642,-1.176943,-0.904267,-1.369366,-0.837142,0.089749,0.299413,-1.022687,0.567539,0.919144,0.30271,-0.608676
-0.925069,-0.905656,0.525415,0.024763,-0.181113,-0.688199,-0.502313,0.770709,-0.073777,0.57819,0.004865,0.727881,-0.442434,0.618696,0.472715,1.011697,0.475252,0.742421,0.344403,0.362618,-0.821701,0.53133,-0.510484,0.067906,0.155746,1.622905,0.757276
-0.146465,0.979696,0.677196,-0.048277,-0.378095,-0.405303,-0.614886,0.947068,0.528666,0.786518,0.939551,0.848111,-0.736053,-0.61681,-0.167691,-0.181366,0.843433,0.585917,0.361595,-0.210123,-1.013751,0.778682,0.890565,0.639501,-1.151064,1.06968,0.08238
-0.750811,0.678416,0.828557,0.884436,0.560993,0.350276,-0.304828,0.276086,0.50813,-0.554708,1.287327,0.252061,0.18452,0.333491,-0.427944,-1.006754,-0.393901,-0.74856,1.018568,0.353299,0.014093,0.298409,0.220766,0.250874,0.290305,-0.843325,0.42265
0.417061,-0.601969,-0.262839,0.428621,0.590312,-0.47672,-0.263268,0.272335,-0.936946,-0.882248,1.991282,-0.783187,-0.083651,-0.56708,-0.293594,-0.619124,-0.810634,-0.60632,0.745794,-0.129118,-0.465585,-0.891923,-0.671824,1.217236,1.083531,0.83034,-1.076454
1.026123,0.121049,-1.361835,-0.574887,0.695984,-1.38318,-0.779004,0.491219,-0.91572,0.263656,-0.145142,-0.846994,-0.481947,-0.878316,-0.625252,0.304666,-0.343223,0.642777,-0.111792,-0.481668,0.241658,-0.950167,0.354556,1.024482,1.16168,-1.1241,1.229525
0.273344,1.813058,0.980973,0.884459,1.388943,-0.940285,-1.366302,-0.284225,0.596287,0.457681,-1.315791,-1.029639,0.716314,-0.278356,0.001283,-0.768857,-0.621155,-0.761585,1.181857,-1.109689,0.381876,0.754738,0.418582,0.76109,0.059847,0.158886,-0.32569
-1.622292,-0.635719,-0.493443,-0.932274,-0.94923,0.105322,0.885515,1.144225,-0.219504,-0.218937,1.290617,0.932413,0.673311,0.246754,0.328804,0.309441,-0.024985,0.164476,-1.54546,0.399411,0.346649,-1.046198,-0.410163,-0.045632,0.264629,0.323334,0.49505
0.646938,0.693488,0.462593,-0.03731,0.186881,-1.917329,-0.082298,-0.437916,0.517233,-0.913764,-0.912247,1.066001,0.585484,-0.360403,-0.933017,0.379328,0.011716,0.202175,0.737989,-1.012828,-0.104232,-0.179712,0.44004,-0.713553,-1.023645,-1.089557,0.553225
0.465677,-0.132752,-0.90145,-0.422716,-0.790298,0.770492,1.397546,-0.425661,-0.795707,0.340277,-0.050568,-1.020679,-0.175538,-0.51911,0.859594,0.019344,0.735403,-0.327837,-0.404634,0.837173,0.473624,-0.232084,-1.349517,-0.110302,0.701432,-0.104292,0.551283
-0.386838,-2.635727,-0.459262,-0.79854,-1.175058,-0.187846,0.90927,0.743922,-0.578335,1.241571,1.505507,0.360577,-1.167677,0.940502,-0.40199,0.620872,0.219682,-0.154444,0.205431,-1.308238,0.70654,-0.553559,-1.075858,0.264393,0.481348,0.160173,-0.943491
0.322963,1.299037,-0.138407,0.249587,0.114016,0.534415,-0.086978,-0.049425,0.401217,-0.436591,0.867925,0.300787,1.043908,-0.845166,-0.450169,-0.330366,-0.363385,-0.559769,0.539022,0.405248,0.655922,-0.711359,0.420031,0.185215,0.070804,-0.159659,0.171795
0.599899,0.465876,-0.080524,-0.907362,0.285879,0.322184,0.293455,-0.157212,-0.338241,0.210185,-1.315941,-0.072682,0.098939,-0.966473,0.032551,-1.084811,0.46797,1.121182,0.500006,0.829535,0.545992,-1.536079,0.721356,0.607373,0.372296,0.121272,0.339543
1.345501,1.931885,-0.628947,1.132368,0.505793,0.730352,0.409147,-0.902889,0.682014,-0.661331,-0.43441,-0.010563,1.058508,-0.234878,0.341256,-1.187161,0.718474,-0.610393,0.568166,0.395588,0.186132,-1.221618,1.111416,0.286422,-0.694399,-0.435225,0.385604
-0.199669,2.210396,0.538734,0.237807,0.48761,-1.072618,-0.623924,-0.882091,1.249507,-1.300625,0.346842,0.607225,1.378466,-1.11132,0.349162,0.672901,-0.334992,0.199873,-0.401599,0.049752,-0.37731,0.826994,1.523502,-0.000567,-0.197642,0.409612,0.43467
0.149128,-1.024051,0.731498,0.772587,0.470121,0.193215,-0.393948,-0.940298,0.628904,-0.354741,-1.815948,0.327528,-0.562726,0.029813,-0.367116,-0.330262,0.301635,-0.499571,0.723283,-0.292908,-0.768052,1.475429,-0.689297,0.82956,0.853017,-1.244027,-1.520973
-0.586358,0.664753,0.971969,0.992741,0.390914,-0.782961,0.982879,0.352772,0.269572,-0.786243,0.732301,0.579477,0.697971,0.376657,-0.372287,-1.140263,-0.022944,-0.240867,0.926872,0.977072,0.963813,0.610942,0.31626,-1.079922,-0.145369,1.061345,0.192653
-1.023837,1.436724,1.305208,0.517052,-0.030873,-1.600381,-0.357767,0.878318,0.537293,0.467814,-0.21753,1.012965,0.353675,-0.990032,0.435222,-0.242403,-0.190745,-0.382106,0.882477,-0.355687,-0.364274,0.511159,0.727635,1.350432,-0.522229,0.349743,0.067635
0.82455,-0.381,-0.528599,-0.543141,-0.807299,0.314728,0.331923,0.666179,0.40179,-0.825251,2.309105,-0.851196,0.898877,-0.866402,0.070869,0.460193,-0.929777,0.417862,-1.063198,-0.748396,-0.189348,-1.131561,-0.618794,-0.369554,-0.719125,0.779691,0.970019
0.338855,-0.543257,0.123695,-0.221403,0.102956,-0.884575,-0.661423,1.018435,0.185715,0.331206,-0.251666,1.00595,-0.314189,0.334648,-0.429992,-0.179032,-0.161045,-0.463284,-0.597136,-0.136889,-0.207396,0.967781,-1.384446,-1.239419,-0.172631,-0.228914,-0.499256
0.521304,-0.594432,0.092497,-0.408669,-0.782254,0.679346,0.257698,-0.40385,1.234056,-0.236656,1.058188,1.439309,-0.698291,0.538462,-0.181389,0.75212,0.452885,0.410805,-0.82269,0.612863,-0.401199,0.656009,-0.698958,-0.328717,-0.846904,0.864392,-0.143752
0.996701,-1.525703,-0.196743,-1.501357,-0.078669,0.281257,1.367415,0.462108,-0.089114,0.528005,0.873773,-0.614735,-0.549533,0.718568,-0.475331,0.650972,-0.194785,-0.123339,-0.295557,-0.359137,0.399127,0.551871,-0.259386,-0.684058,-0.212586,1.302524,0.07294
-0.851321,1.169817,1.096224,-0.438494,-0.842893,-0.912665,0.765077,-0.377441,-0.392475,-0.23662,-0.51061,-0.710884,1.692063,-1.093698,-0.479772,-0.276182,-0.084678,1.000076,-0.586763,-0.797356,-0.037547,-0.42309,0.606718,-0.15463,1.229356,-1.428851,0.532033
-0.987014,-0.278301,-0.271088,-0.456125,-1.263428,0.820985,0.908995,-1.017387,-1.193334,-0.122789,-0.822146,-0.093712,-0.297555,0.499158,0.907035,0.100961,0.800363,0.748243,-1.403256,0.377954,0.079103,-0.930052,-0.355416,-1.148395,-0.842693,-0.826197,-0.431979
-0.700082,-0.854598,0.089826,-0.321479,-0.197075,0.062229,0.455236,0.066063,-0.608306,0.158913,-0.722624,-0.968472,-0.163084,0.466144,-0.052926,0.109371,1.340596,0.625847,0.483193,0.197938,0.592686,0.921934,-1.172322,-0.052001,0.481718,0.801236,-0.853935
-0.449084,-0.053275,-0.987983,-0.122342,-0.47933,-1.301344,-0.823312,0.596745,0.017826,0.849212,0.497053,0.349868,0.281391,0.032808,-0.817759,0.197607,0.05049,-0.195545,-0.188101,-0.8607,-0.350683,-0.982316,0.471955,1.253452,-0.590415,-0.658584,-1.095685
-0.338316,1.463308,0.147051,0.247548,1.177861,1.205068,-0.044091,-0.480111,-0.799921,-0.692366,0.683127,-0.668769,0.366415,-0.33505,-0.576747,0.764823,-1.270083,-0.096169,0.0947,-1.408057,-1.62125,-0.745705,1.356629,1.026344,0.62497,0.322143,0.427794
-0.10871,0.816399,0.368824,-0.918009,-1.113782,-0.324743,0.063236,1.097737,-1.29655,-0.181953,0.64545,-0.066559,0.557222,-0.68826,-0.455247,-0.622299,-0.663245,0.07213,0.541385,0.190604,0.678104,0.46157,-0.055786,-0.13641,-0.318166,0.962331,0.552836
0.716028,-1.164013,-0.575502,-0.927587,-1.06765,-0.022451,1.016279,0.53632,-0.442475,0.740123,1.002017,0.056865,-0.887701,-0.193716,0.181477,-0.812767,-0.265127,-0.015706,-0.574975,0.847508,-0.130949,-0.630892,-0.533379,-0.322473,-0.313424,0.139949,-0.194222
-0.536751,-2.110741,-0.344681,-0.70551,0.613455,0.596348,0.606657,-1.248063,0.042897,0.039149,-0.293592,-0.821007,-1.324421,-0.097038,0.949836,0.517453,-0.230087,-0.390851,-0.282369,0.144934,-0.089241,0.681254,-1.603783,-0.897474,-1.014756,0.793611,-0.07005
-0.107381,-2.557345,-1.063855,-0.977006,-0.151142,0.554369,0.592105,0.735244,-0.416326,-0.168218,0.329387,-0.672819,0.269305,1.626942,1.426494,0.448145,-0.019248,-0.828162,-0.074312,0.127049,-0.078037,-0.755673,-1.474143,0.299687,0.087212,1.298192,1.421408
-0.248832,-0.065192,-1.143962,-1.38362,0.232152,0.938831,0.423632,-0.125716,-1.141537,0.964567,-1.498563,-0.022776,-0.284445,-0.643441,0.873963,0.232549,-0.032633,0.659156,-0.431014,-0.485742,0.526308,-0.890032,-0.768397,-0.462661,0.956996,0.332605,0.508101
-0.519232,0.070628,0.146535,-0.071088,0.13873,0.649466,-0.680613,0.731108,1.057907,0.834554,1.067617,0.41763,-1.309731,0.336857,0.041013,0.168102,-0.760458,-0.569197,-0.103209,-0.666827,-0.379039,-0.650846,-0.391181,-0.21835,-0.237516,0.812414,-0.706762
-0.107784,-0.182903,-0.80132,-1.325866,-0.784541,0.840093,0.168453,0.467281,-0.514728,0.566386,0.867194,1.230695,-0.02919,1.054788,0.377059,0.124671,-0.085369,1.009403,-1.194523,0.057945,0.051561,-0.402654,-0.413717,-0.789586,0.200405,0.262228,0.633116
-0.435795,-0.665138,0.669455,-0.57079,-0.700578,1.60397,1.280411,0.019057,-0.178241,0.357607,0.331861,1.160545,-0.952438,0.163045,0.848569,-0.595895,0.679511,0.881388,0.394207,1.009155,0.256832,0.652336,-0.806615,-0.633279,0.138471,0.24753,0.10955
1.478979,0.079818,-0.591939,-0.582759,-0.019185,-0.734959,-0.939598,0.24705,-0.687048,0.693031,-0.320376,0.337629,0.012097,0.598016,-0.128619,0.778518,-0.957055,0.253863,-0.745114,-1.0333,0.930042,-0.638251,0.968497,0.462876,1.356861,1.066678,0.536255
0.079992,-0.593362,-1.02612,-1.494921,-1.370263,0.717034,1.443396,-0.306918,-1.476245,1.254194,1.037812,-0.853408,0.063354,-0.038125,0.80251,0.874834,0.093794,0.691522,-0.838527,0.075857,0.680273,-1.129979,0.717985,-0.73462,-0.531285,-0.282039,0.019131
0.421726,-0.270856,1.083901,0.479798,-0.07349,-0.659904,-1.019517,-0.454544,1.034491,0.938505,-0.85169,-0.162645,-0.787678,0.640087,-0.5892,-0.835447,1.355177,0.051025,0.561132,1.221015,-0.609547,0.717529,-0.440031,0.990227,-0.949264,0.384732,0.252091
0.640214,2.249366,0.032551,1.128091,0.90808,-1.018738,-1.310216,-0.299988,-0.217495,-0.554887,0.011475,0.100892,0.771793,-0.48379,-1.688153,-0.936951,-0.326196,-0.620661,1.151163,-0.919921,-0.607385,-1.383597,0.845661,0.803283,0.248174,-0.270012,0.577262
0.265337,-1.310615,-1.251984,-1.087782,-0.537563,0.671861,1.249639,0.550857,-1.412649,0.592868,0.704813,-0.520852,-0.241208,1.288239,0.631216,0.638545,-0.560788,0.46688,-0.78114,1.196609,1.101906,-0.566159,-0.875609,-0.607804,-0.546491,0.029452,-0.689835
-0.804909,0.582381,0.651149,0.442229,-1.105846,0.833154,0.268719,0.120799,0.265621,-0.176847,-1.982463,1.140252,0.820831,-0.447937,0.153912,0.689978,1.535066,0.425535,0.045271,0.224586,0.827455,0.513835,0.669376,-0.246665,-0.561801,-0.273594,-0.277129
0.536178,-1.040914,-0.709966,-0.091589,-0.118513,-0.085323,0.185464,0.950208,-0.425317,-0.040543,1.065383,0.192394,-0.534057,-0.6409,-0.589474,0.124551,-0.900914,0.805449,-0.369792,-0.708492,-0.364239,-0.826941,-0.555203,0.104308,1.054772,0.757889,0.087951
0.512641,0.097038,-0.903224,-0.65387,-0.762402,0.202113,1.458785,1.005284,-0.102165,1.02214,0.657371,0.571983,-0.12755,-0.896588,-0.189708,0.399963,-0.468075,-0.13614,-0.846241,1.096614,0.58355,0.32678,-0.644361,-0.493136,0.388722,0.608558,-0.124801
0.34797,-0.520624,-0.347763,-0.952976,-1.392951,0.189994,0.530844,-0.606679,-0.805148,-0.082636,1.071587,-0.518379,-0.20964,-0.262845,0.322856,1.297723,0.086451,-0.428746,-0.980724,0.511834,0.751906,0.64037,-0.425645,-0.29632,-1.060013,1.129373,0.676911
0.391507,0.951302,-0.42971,0.523093,-0.145981,0.094394,-1.126458,1.028704,0.63864,0.761594,0.771669,0.510184,0.006002,0.018663,0.171292,1.039467,-0.631656,0.34654,-0.13321,1.745471,0.073141,-1.385939,0.204702,0.164188,-1.09047,0.93791,0.004216
-0.202363,0.620938,1.274472,0.66015,-0.127199,-0.516682,0.593055,1.167704,0.795237,0.477179,2.022217,0.666084,0.905814,-0.124211,0.50006,0.486932,-0.299955,1.132312,0.097307,0.198043,0.46871,-0.417211,-0.67653,0.54,0.276501,0.206615,1.367288
0.383362,-0.68401,-0.21153,-0.909734,-0.834765,1.470548,0.706564,-1.120504,-1.043958,-0.034769,-0.978434,-1.114406,-0.681523,0.644977,1.498408,-0.358002,0.859258,0.206694,0.318812,0.576882,1.212607,0.149547,-0.097454,-0.480474,0.270144,-0.740138,-0.928641
0.636673,0.026695,0.262668,0.097429,-0.742442,-0.007492,0.407941,-0.591164,-0.115304,-0.31478,-0.731086,-0.294686,-0.357983,-0.089928,0.627461,-0.764057,0.939049,0.745939,0.650516,-0.265416,-0.202874,-0.465581,0.344384,1.103235,0.08626,0.341058,0.259639
0.268399,0.849058,0.248484,0.260078,0.657383,0.678979,-1.036177,-0.169739,-0.893193,1.049443,0.66801,0.264631,0.115836,0.387187,0.339339,0.217358,-0.907677,-0.661043,-0.490475,-0.922459,-0.92391,0.251223,0.181156,-0.314369,0.976108,-0.286078,-0.128139
0.87162,-0.463713,-0.629666,0.078752,0.929986,0.302206,0.432535,-0.787862,-1.187498,-0.023321,-0.675735,-0.677917,0.130894,0.475517,-0.512279,-0.012198,-0.41113,-1.071552,0.045891,-0.191711,-0.887579,-1.513795,0.134341,-0.967912,0.434129,-1.505705,-0.151515
-1.404384,-0.850318,-0.486581,-0.250454,-0.275707,0.380338,0.479208,-0.381671,0.065767,-0.023698,-0.422472,0.24458,0.464918,0.631752,0.529044,0.202535,0.883162,-0.729705,-0.262615,-0.011188,0.864106,0.232217,-1.015995,-0.273645,0.650232,-1.023659,0.129307
0.144988,0.165672,0.170865,0.016658,0.945566,-0.351077,0.851172,0.119866,0.687928,0.439488,-0.650096,0.933148,-1.116117,-0.109083,0.199759,-0.230382,0.751936,-0.223403,0.283928,0.811063,1.795188,1.017841,-0.002005,-0.035958,0.737825,0.308168,-0.769675
0.160466,0.882657,1.359838,0.906009,-0.734919,0.49731,-0.436928,0.707322,0.789449,-0.782252,1.291104,0.682642,0.563777,0.52372,-0.577584,-0.621256,0.06572,-0.647676,0.764439,0.266298,0.647435,0.904896,0.771138,-0.564332,-1.066106,-0.611943,-0.06638
0.756595,-1.947176,-1.036085,-0.997555,-0.713309,-0.122867,0.701586,0.263929,-1.298443,1.360413,0.650554,0.33766,-0.358798,0.076287,-0.120532,-0.461817,0.184472,0.278086,0.28552,0.262273,-0.414145,-0.032329,-1.667788,-1.162016,0.564309,0.639564,0.43507
0.284023,-0.407858,-1.112043,-0.846699,-1.020226,-0.078128,1.302323,0.522108,-0.851256,0.119248,-0.271614,0.527461,-0.480468,-0.196475,-0.628686,0.046908,-0.365484,-0.129261,-0.879336,-0.618433,0.283106,-1.781822,-0.80232,-0.408774,-0.029032,-0.268327,0.86757
0.297174,-0.05623,-0.712803,-0.989429,0.398051,0.161718,-0.030317,-0.706313,-0.892684,-0.773144,-0.490218,-0.185218,0.87838,0.070128,-0.094748,-0.442505,-0.249034,0.77106,-0.058621,-0.67293,0.528947,-0.905741,-0.03933,0.643423,1.202948,1.19682,0.683275
-0.016296,-0.071422,0.556095,-0.225555,-0.139847,0.314108,0.882258,-1.365859,0.110179,-0.259266,0.452461,-0.789391,0.186275,-0.610131,0.750451,0.904124,-0.214364,0.878175,-1.306638,1.448625,-0.302058,1.082739,0.665426,-0.950254,1.291918,-0.462481,-0.781277
-1.00496,-0.962999,-0.566643,-0.212351,0.731367,1.828127,0.816125,0.241535,0.285484,1.073437,-1.639342,0.815335,-0.49935,1.264253,0.694837,0.304174,0.73392,-0.098257,-0.528949,-0.077169,0.283264,-0.947865,-0.357981,-0.05179,0.704474,-0.394818,-0.697501
0.455339,2.311168,0.563732,0.685844,0.011776,-0.283577,-0.596824,0.248749,0.125037,-0.809073,-2.236668,0.21181,0.874901,-0.668925,-1.001889,-0.171556,-0.248648,1.402602,1.498173,-0.36699,-1.016743,0.542077,1.180997,0.302107,0.486771,-0.62744,0.339726
-0.165657,-0.919191,-0.27063,-0.972603,-0.341133,-0.379014,0.053172,0.343988,-0.826654,0.368437,0.75497,-0.722928,-0.508813,0.16632,-0.585979,0.552042,-0.853062,0.571661,-0.929166,0.383946,-0.307522,0.074167,-0.648691,-0.589975,0.562424,0.089748,-1.026857
-0.549413,0.392023,0.142872,-0.166193,-0.506383,-0.209434,1.037718,0.592529,-0.030435,-0.058531,1.391022,-0.717835,0.862475,-1.196397,-0.584318,0.766383,-0.887587,0.03527,-0.458232,0.054878,0.843353,-0.002003,1.16619,-1.040301,-0.120084,-0.063448,-0.160655
-0.40282,2.396533,0.914319,1.19107,0.438101,-0.424979,-0.307157,1.382711,0.525657,1.133448,-0.006901,-0.018895,1.119059,-0.298049,-1.32403,-0.505935,0.178251,-0.131729,1.165512,-1.26419,0.750098,-0.639073,-0.154371,-1.517727,-1.240136,1.120089,0.518913
0.608301,0.281311,-0.458032,-0.466332,-0.463698,0.300222,1.262878,0.332354,-1.31784,0.509006,0.039156,-0.379051,-0.215712,-0.129217,1.030459,1.069369,-0.834513,0.701285,-0.969878,-0.345923,-0.351746,0.138198,-0.492307,-0.425557,0.067575,-0.29766,0.134252
0.495842,0.749176,-0.116177,-0.115507,-0.19169,-1.174532,0.013141,0.039835,0.030279,-0.250882,-0.478778,-0.020401,-0.099572,0.184016,-0.586395,0.243551,0.153903,-0.226955,-0.24833,-1.495711,0.10689,0.325747,0.664932,0.400977,0.521501,0.547067,-1.700551
-0.210424,-1.156311,-0.776313,-1.230834,-0.576726,1.071111,0.112245,0.026138,-0.335067,0.887821,-0.917987,0.067234,-0.362335,0.787729,0.060027,0.97102,-0.616101,0.046918,-1.135276,-0.031154,0.017305,-0.447419,-0.880109,-0.415846,0.219524,0.090937,0.959531
0.525159,0.306588,0.471129,-0.145143,0.148882,0.616734,0.306997,0.126993,-0.066412,-0.873758,1.318243,0.669579,1.143641,-0.180959,1.31543,-0.241716,0.64835,1.022377,0.758473,0.603117,0.657616,0.214123,-0.371868,-0.984538,-0.376585,-0.643875,0.525508
-1.089855,-1.166924,0.585175,0.422926,-0.524594,0.204565,0.423944,-0.132736,-0.062965,0.787243,-0.988609,0.84591,-1.594412,-0.222677,0.157449,-0.160453,0.645364,-0.953057,-0.565741,-0.35375,-0.109942,0.905569,-1.345874,-1.287922,-0.6005,-0.718331,0.174216
-0.325079,1.008498,0.698082,0.97364,-0.515186,0.216039,0.932205,0.59019,0.866888,-0.533235,-0.012193,1.088585,-0.540142,0.118392,-0.242732,-1.075854,0.606474,-0.48358,0.109895,-0.111238,0.966436,-0.410359,-0.028833,-0.482871,-0.839122,0.2431,-0.008325
-0.018548,0.013049,0.195944,0.611424,0.14812,-1.186017,0.316769,0.057717,-0.080069,-1.011016,-0.647889,0.491806,0.011536,0.298025,-1.300527,-0.168035,-1.093677,-0.276249,0.956807,0.064955,-0.120184,0.718241,0.586716,0.667697,-0.924548,0.694119,0.061313
0.954003,1.274584,-0.15104,-1.152386,0.016714,-1.184663,-0.523904,0.803177,-1.003701,0.73652,0.643329,-0.754679,0.571542,-0.967609,-0.623252,0.358469,-0.83444,0.552545,-0.805364,-0.807538,0.325371,-0.152665,0.78278,0.111179,1.139497,0.376126,-1.540208
-0.641682,-0.860012,-1.14759,-0.517638,-0.344549,0.586774,0.478625,0.087372,-1.344785,1.265783,0.76568,-0.032661,-0.856488,-1.059386,0.082825,0.417241,-1.095442,-0.018778,-0.833368,0.068091,1.727276,-0.865128,-0.078042,-0.498484,0.931826,-0.306543,0.848633
-1.194256,0.371977,0.229247,0.531146,0.962852,0.279937,-0.190309,0.368424,-0.198998,1.072351,0.243504,-0.456404,0.295753,-0.128218,0.907573,-0.771924,-0.720588,-0.210382,0.45247,1.546973,1.112294,0.6109,-0.324965,-0.231523,0.531393,1.914783,0.059201
0.525504,2.632936,1.256891,0.912223,-0.989079,-0.944108,-0.596263,-0.820371,0.950122,-1.020872,-1.459159,0.8898,0.928292,0.193682,-0.899769,-0.918249,0.665903,-0.324682,0.430601,0.042952,-1.069136,0.641942,0.901964,-0.082869,-0.059715,-0.843659,-0.331519
-1.564147,0.113193,0.518649,0.241829,-0.972551,0.075222,0.392261,-0.798774,0.164554,0.040587,-1.600714,-0.300613,0.467046,0.243936,0.775583,0.457535,0.542289,-0.342596,0.194799,0.706995,-0.168759,0.15897,0.366212,0.037481,-0.946891,-0.362571,-0.424113
0.525816,0.985887,0.875601,0.622796,-0.551988,-0.620371,-1.110733,0.181178,0.821142,-1.095601,0.143913,0.76238,0.671426,-0.854009,-0.684941,-0.050911,-0.365975,0.708221,-0.037908,1.176147,0.293816,0.823194,0.904427,0.329918,-0.841569,0.359529,0.228289
-0.353683,0.000627,0.185361,0.295231,0.756903,0.836477,-1.029355,-0.277709,0.321815,-0.832657,-0.544774,0.56839,-0.391704,-0.55065,0.395978,0.002086,-0.643428,-0.105841,0.470363,-0.14915,-2.033787,0.237105,0.643147,1.013187,0.525213,-0.479885,-0.211618
-0.090763,0.731396,1.13388,0.578361,0.886494,0.634323,-1.391912,-0.83408,0.822253,1.331438,-0.408606,0.060376,-0.884758,-0.883203,0.76725,0.781455,-1.255179,0.410902,0.496267,0.091745,-0.983018,0.765996,0.714409,0.856085,-0.614815,-1.35201,-0.470386
-0.98522,0.258872,0.50908,0.006355,-0.721698,0.610056,0.034266,-1.243785,0.698012,-0.909176,-0.088354,0.108166,0.472662,-1.090134,1.120053,0.004549,0.253892,0.164664,-0.095758,0.554816,-0.212223,-0.553363,0.3238,-0.943952,-0.501056,-0.075741,0.43853
0.339233,0.415185,-0.210793,0.060186,0.012524,-0.933925,-0.923778,-0.790788,0.495922,0.003256,-0.681745,0.295009,0.108928,-0.416775,-0.960943,0.502901,-0.480316,-0.34956,-0.738359,-0.298851,-0.967332,-0.115257,1.5146,0.861238,-0.076834,-0.69803,0.016126
