GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
0.697756,-0.495291,0.238458,-0.370888,-0.07166,-0.900286,0.278664,-1.052781,-0.71582,0.29933,-0.719161,0.493308,1.873237,-0.605905,1.032984,-0.812716,0.493535,0.166249,0.264524,0.444096,0.968071,-0.491224,0.639635,0.880888,-1.187247,-0.852053,0.360271
-0.498299,-0.10516,0.038311,-0.483034,-0.718631,-0.85119,0.697041,-0.612511,-1.182965,0.819866,-0.515199,-0.388312,0.56457,0.071271,-0.855954,1.019495,-1.111101,0.118893,0.286859,0.362117,1.047774,-0.898456,-0.037162,-0.086705,-0.466566,-0.77617,0.460806
0.833269,-2.956733,1.014215,0.965713,-0.321502,-1.476272,-1.74141,-0.196527,0.842669,0.914786,0.497129,-0.287772,0.871809,-1.178261,0.510826,0.261677,0.170454,-0.756552,-1.015615,-0.04208,1.229731,0.709519,1.439742,-0.378823,1.024034,0.694479,1.193421
-0.615609,0.767288,0.053446,0.0744,-0.07755,-0.660249,-0.920441,-0.182419,0.038073,-0.19197,0.234168,-0.148977,-0.545614,0.540173,-0.542267,0.963275,0.863094,-0.376896,-0.678227,-0.600103,0.114169,0.525945,-1.056232,0.073253,-0.859225,0.687342,0.385138
-0.630427,-0.353045,-1.268827,-1.366572,-1.663363,-0.425388,-0.033838,-0.370527,-0.712274,0.793366,0.963002,-0.30064,0.03458,0.891105,0.620198,-0.882671,-0.930974,0.825448,0.867269,0.311773,1.031398,0.407776,0.427822,-0.318885,-0.347227,0.370001,-1.037771
-0.536254,0.760749,-1.281368,-0.885921,-1.220246,0.959164,-0.118948,-0.261608,0.267932,-1.077272,-1.049804,-1.250893,-0.694815,-0.001991,0.609462,-1.243383,-1.037858,0.744452,0.604705,0.260712,-0.219494,0.985716,-0.07817,-0.118873,0.79293,0.082081,-0.165176
-0.026712,1.164279,-0.519106,-0.107764,-0.673225,-1.313057,-0.769433,-0.010618,-0.106731,0.080058,-1.033378,-0.037042,-0.11322,0.05314,0.717738,0.463121,-0.461103,0.94388,-0.173439,0.99174,1.361095,0.511487,0.172733,0.828508,1.174239,0.738385,0.232751
-0.378871,-0.967709,-0.049903,-0.054571,0.123427,1.60792,0.744677,1.05668,-0.483374,0.082434,-0.141084,1.361552,0.752586,-0.12944,-1.34306,-0.501099,-0.509207,-0.113962,-0.760366,-0.346617,-0.704595,0.971294,0.198734,0.463876,-0.984153,0.488177,0.42647
-0.972526,0.693696,1.160234,0.911505,1.057355,1.219438,0.352288,0.382816,-0.515795,0.421103,-0.53137,-1.282508,-0.23995,0.711936,-0.828485,1.62216,-0.163887,-0.481367,-1.703175,-1.236223,-0.949061,-0.190429,-1.017743,-0.76511,-1.12689,0.823891,-1.013972
-0.51114,0.149053,0.690473,1.174943,0.918606,1.103968,1.610823,-0.173632,0.388908,-0.9153,0.357977,0.95958,-0.050449,0.131013,-0.575027,0.788087,0.547879,-0.323981,-0.010648,-1.245002,-0.721207,-1.191784,1.14771,1.476811,-0.583581,-0.653425,0.522458
0.608929,0.234976,0.078649,-0.160438,-0.379149,1.166492,-0.308233,0.31193,0.192364,0.349738,-0.213306,0.444378,-0.215427,0.620321,-0.193728,0.935651,0.389156,-1.285466,0.278503,-1.190106,-0.3508,-0.294233,-0.228864,-0.977438,-0.706285,1.299114,-0.243163
0.486099,-0.913764,0.575427,-0.675512,0.863908,-0.301809,1.205999,-0.935322,-0.694776,-0.827774,0.974253,-0.104849,0.432599,0.283947,-0.178701,-0.004087,0.661914,0.938062,0.886779,-0.503063,0.197584,0.368468,0.492318,1.371005,-0.81271,-1.62312,-0.635979
0.213197,-0.311972,0.263182,-0.463535,-1.669446,0.542246,-0.564917,-0.121705,-0.746277,-0.813441,0.61788,-0.564211,-0.397915,0.634416,0.399005,-0.97581,-1.089738,1.374517,0.916083,-0.448402,-0.156454,-0.077979,0.583406,-0.08993,-0.464417,1.346674,0.081023
0.561944,-1.676788,-0.621397,-0.526508,-0.34069,0.031345,0.477302,0.296227,0.370217,-0.320876,1.010573,-0.878343,0.342398,-0.451459,0.123931,0.590083,1.06573,-0.004724,0.922602,0.219095,0.392322,-0.712143,0.971497,1.239705,1.357283,0.632315,-0.103398
0.037197,-0.046565,0.237719,-0.159398,-0.409715,0.378321,0.135274,0.059428,-0.526126,-0.745352,-0.324327,-0.625232,0.845852,-0.009654,0.295312,0.16571,0.368535,-0.031812,-0.213123,0.088054,-0.085778,-0.711942,-0.248108,-0.040654,-0.172934,0.024351,0.438957
-0.217562,-0.084144,0.612961,-0.553391,0.220159,0.791869,0.426974,1.139659,-0.437807,0.221103,-0.180573,0.484197,-0.615676,-0.570578,-0.014156,0.172569,-0.428483,-1.214017,0.034677,0.831447,-1.231868,-0.141625,-0.626585,-0.598373,-0.466251,0.692736,-1.195289
-0.402114,-1.211235,-0.443266,-1.164938,-0.697551,-0.829833,-0.651647,-0.562643,-0.728897,1.183619,-0.358057,-1.214141,1.120986,0.331896,0.727359,-1.396257,-1.061645,0.316117,0.838153,0.691264,0.390368,-0.629784,0.227581,-0.004924,-0.611184,0.035013,0.41368
-0.659329,-1.361129,-0.266395,-0.487669,-0.867071,-0.940149,-0.386059,0.568138,0.343632,0.355314,0.720715,0.748563,-0.276738,0.31913,0.952614,-1.276744,-1.337275,0.496014,-0.712561,0.689641,0.625042,0.505889,1.02224,1.273704,-0.046896,0.780651,-0.03241
-1.20287,0.967655,0.240591,0.608383,0.85508,0.706493,0.112008,-0.299667,0.030619,-0.179597,0.823887,0.117172,-1.272132,0.749785,-0.532809,-0.115594,0.370545,0.04915,0.582256,0.864301,0.427486,-1.099881,-0.94085,0.298568,-0.783362,0.659387,-0.884693
-0.623858,-0.240365,-0.164822,-0.025892,0.408866,0.544146,0.317151,0.480168,1.335769,0.646294,-0.231008,0.376529,0.29459,-0.285081,-0.914423,0.90006,1.15213,-0.449581,0.159766,-0.894641,-0.485669,0.926273,0.016539,-0.520758,0.282645,-0.628353,-0.299549
0.843896,-0.935015,-0.237561,-1.273939,-0.893871,0.29201,0.16486,0.967429,-1.20708,-0.022236,-1.7536,-0.724475,-0.517642,0.074416,0.642931,-0.624135,-1.120242,1.21504,-0.480022,-0.037064,-0.535696,-0.173133,0.910414,-1.465609,-0.516479,0.577488,-0.896031
0.392639,-0.972857,0.947216,-0.863776,-0.648506,1.168173,-0.578081,0.501375,-0.75901,-1.454775,0.630215,0.677931,-0.081521,0.529235,-0.817333,-0.150401,0.520149,1.344097,-0.828155,0.722994,0.257897,-0.571864,0.610113,0.048134,-0.534083,1.116821,-1.759596
0.364617,1.20847,-0.250721,0.375688,0.455444,-0.290269,-1.254617,0.353344,0.132935,0.504019,0.049075,-0.050418,-0.030831,-0.712123,0.647859,-0.53753,-0.324928,0.12807,-0.742869,0.923768,0.436751,0.494179,-0.393647,0.539934,-0.393855,0.13855,0.771298
-0.769678,0.248034,0.726105,0.067896,0.172853,-0.843974,-0.110162,0.144669,-1.060904,-0.472452,0.103479,-0.624959,0.18962,0.215147,-0.207014,0.516684,0.218605,-0.977513,-0.308842,0.692955,0.233589,-0.646485,-0.159777,-0.742566,-1.268226,0.746631,-0.064049
-0.651795,0.23283,-0.824222,-1.022453,-0.629893,-1.002815,-0.308141,-0.558176,0.708825,-0.765552,0.311202,-1.414397,0.582682,-0.801984,-0.135161,0.058347,0.94781,0.452134,0.55933,-0.022752,0.762022,-0.362865,-0.047229,-0.174663,0.91223,-0.016849,-1.602669
-1.896628,1.041978,-0.498129,0.837241,0.469098,0.780977,0.885583,0.32335,0.703333,1.072913,-0.556133,1.011658,0.260198,-1.412358,-0.791229,1.092887,0.19864,-1.254439,0.440989,-0.927279,-0.766422,1.183016,0.327213,0.458958,-0.35282,-1.385748,0.049112
-0.234481,0.806923,-0.339722,-0.587518,-1.58796,-0.100542,-1.014078,-0.129959,-0.937707,-0.016876,0.971453,-0.939169,-0.823359,-0.35396,-0.002934,-0.460207,0.436381,0.890303,0.117351,-0.053622,0.313167,-0.909559,-0.403488,-0.602784,0.28076,0.210944,-0.222721
-0.676053,0.319984,-1.703437,-0.802302,-1.343581,-0.520377,-0.961978,-0.217819,0.925044,-0.246422,-0.414634,-1.15283,0.248534,0.283284,0.383148,0.055074,0.255282,1.150809,0.601256,0.52126,-0.713738,0.580381,0.049162,-0.073142,0.603564,-0.679204,-0.435776
-0.270844,1.536592,0.278952,0.441102,0.372822,0.605119,1.353525,0.59576,-1.7227,-0.799879,-0.206223,-0.679566,-1.117112,0.390573,-1.206902,0.199751,0.540486,0.782281,-0.87341,0.040116,0.268672,0.58061,-0.550433,0.51376,-0.891637,0.060864,-0.456678
-0.626935,0.326501,0.583743,0.786829,0.104062,0.899728,0.576346,0.374927,-0.686448,0.271601,-0.547643,-0.550742,0.389715,-0.028565,0.744296,-0.476416,-0.161783,0.461691,-0.57063,0.263903,-0.139426,0.036508,-0.812346,-0.220833,0.233003,0.17693,0.260835
0.286277,0.209738,0.903809,0.294336,1.114142,-0.352126,0.376502,-0.393723,-1.303868,-0.874735,1.082996,1.220554,1.449033,-0.733475,0.224263,-0.400908,-0.509939,-0.620694,-0.782429,0.25022,0.955442,-0.259848,0.039136,-0.00103,-1.239988,-0.074246,0.283459
1.02295,0.729403,0.221922,0.737954,0.450069,-1.054432,0.203775,-0.481869,0.313577,-0.577524,0.1206,0.264113,0.614891,0.423415,0.911241,0.378829,-0.500671,0.589118,-1.087929,-0.052921,0.166616,-1.613763,0.556794,-0.241619,0.289385,-0.526223,0.944814
0.830488,1.057889,0.841869,-0.221062,-0.670946,-1.6622,-0.984929,-0.290314,-1.237006,-0.20973,-0.325555,-0.403462,-0.866372,0.814859,1.008123,-0.041433,-1.04362,-0.139808,-0.759063,-0.054139,-0.996237,-1.098375,-1.003032,0.068525,-0.49202,-1.054432,0.066041
0.225598,-0.375146,0.583129,0.964885,0.573945,1.137591,-0.77228,0.703919,-0.085256,0.190932,-0.731409,0.362056,0.926724,-0.736239,0.197894,-0.127909,-0.889267,-0.700018,-0.830981,1.13146,0.72085,1.028868,-0.416488,-0.389598,-0.312038,0.002002,1.552724
-1.083576,1.876464,-1.015223,-1.014472,-0.388509,-0.951634,1.362316,-1.195884,0.288435,0.417002,1.353455,-0.326488,-0.831874,0.636746,0.058665,0.733695,0.567505,0.416278,0.816057,0.355064,-0.547921,0.699109,-1.242756,0.692927,0.308838,-0.817828,-1.401919
0.961924,-0.748741,-0.618438,-0.869556,-0.141589,-1.102622,-1.02552,-0.212059,-0.170696,0.230575,0.55098,0.314657,-0.672393,-0.209157,-0.259424,1.174101,0.075986,-0.025479,0.01899,-0.363789,0.53382,-0.975389,-0.339903,-1.248514,-0.470881,0.244137,0.728403
-1.404057,1.300943,-0.112524,0.192544,-0.648192,-0.366195,0.048508,-0.080993,0.531734,-0.681989,-0.200537,-0.136824,-1.280859,0.891909,-0.035871,-0.298564,-0.756715,-0.046562,-0.291832,-0.718448,0.292464,-0.439442,-0.246445,-0.08594,1.491795,0.577462,-0.549406
-0.840546,1.173064,-0.55859,0.032492,-0.806632,-1.054367,-1.145802,-0.712033,0.571918,-0.486425,0.78175,0.80938,-0.470307,-0.023637,-0.266989,0.149036,-0.557805,0.187921,1.614297,0.637939,0.513302,0.285566,-1.338445,-0.951566,0.54357,-0.151108,-0.94746
-1.296424,1.039549,-0.693963,0.374895,-1.054496,0.195459,-0.753624,-0.445276,0.719224,-0.231249,-0.091978,-0.298609,0.081343,-0.471273,0.433737,0.062564,0.712776,-0.456138,0.631262,0.293746,-0.556394,0.082587,-0.718118,0.387073,0.730454,-0.56572,0.625929
-1.317493,1.271832,-0.396546,0.435374,-0.009583,1.188513,-0.63787,0.423634,0.86483,0.746148,0.111905,0.390048,0.174752,0.469069,-1.020585,0.312054,0.652014,0.577816,-1.020389,-0.299987,0.817803,-0.611795,0.144451,-0.47397,0.617996,0.416553,0.214727
0.945041,-0.942096,0.912123,-1.211588,0.350804,-0.616808,0.28074,-0.790688,-0.680991,1.080598,1.558541,-0.439937,0.951412,-1.169698,0.296989,0.031405,0.705065,-0.088475,-1.090131,-0.509073,0.670334,-0.409967,-0.449804,-0.794516,-0.34699,-0.475779,-0.370702
-1.615927,0.132729,-0.430186,1.311156,0.248207,-1.158231,-0.441262,0.25501,1.009483,0.576469,-1.351505,0.063542,-0.174934,-0.333305,0.363246,-0.225698,-0.255822,0.029111,-0.520909,0.775687,0.946995,-0.953668,1.602567,1.097898,1.095183,0.635401,0.414322
-0.586918,2.044647,0.91746,1.175469,1.048723,-0.817629,-1.045881,-0.978935,0.720202,0.439559,-0.547147,0.25911,-0.040439,-0.309751,0.983494,1.03342,0.805678,-0.235232,0.320885,0.835885,0.954913,-0.35552,-1.381649,-0.392599,-0.452947,-1.084305,1.013933
-0.371211,1.315573,-0.498533,0.276134,-0.510288,0.284877,-0.364085,0.027797,0.854322,-0.751428,0.084063,-1.24982,0.499904,-0.661129,0.962774,-0.632414,-1.009628,1.439032,-0.843976,1.346093,-0.013782,-0.486672,0.628121,0.791625,0.811772,0.429872,0.794798
-0.999546,2.053208,-0.758871,-0.162728,0.746,0.53878,0.710165,0.164949,0.323249,-0.690726,-0.273529,0.411488,-0.027448,0.464354,0.301604,-1.004137,0.544883,0.751265,1.687266,0.674962,0.105884,0.123936,-0.679067,0.613807,0.497309,0.61567,-0.354435
-0.950056,0.178894,-0.967865,-0.56347,-0.963361,-1.023131,-1.071485,0.120966,-0.092301,-0.409132,-1.24094,-0.267,-0.469796,0.940687,0.514701,-1.362689,-1.149322,0.260765,0.880846,0.44716,0.270728,0.366283,0.052532,-0.561948,-0.146656,0.799356,-1.083191
-0.86943,-0.018743,-0.742723,-0.940984,-0.718752,-0.228375,-1.171809,-0.362552,1.193658,-0.52569,3.072041,0.524146,-0.600955,0.441284,-0.04331,1.549073,1.261927,0.370292,-0.078911,-0.174575,0.246823,1.420697,0.208904,-0.21211,0.707949,-0.765124,-0.813936
0.722956,0.15888,-0.875937,0.198023,0.150843,-0.474782,-0.759442,0.400192,0.785343,-0.268238,-0.891912,0.151788,0.310263,-0.686948,-0.303886,-0.354689,0.669624,1.137682,1.097615,0.181511,0.62252,0.204805,0.319825,0.395945,1.29132,-0.313895,0.417447
-0.635511,0.417373,-0.34695,-0.396272,-0.795778,0.929758,-0.100004,0.204736,-0.381931,-0.199271,0.532366,0.009245,1.206598,-0.919063,1.035576,-0.647458,-0.863194,0.090798,-0.878734,-0.004665,1.330292,0.912682,-0.548512,0.88165,-0.338215,0.167205,0.560389
1.194654,-1.957072,1.368908,-0.33683,1.666997,0.60675,1.057068,1.218626,-0.603912,-0.965157,-1.824696,0.977949,-0.074755,-0.409612,0.251142,-0.735489,-0.112701,0.435223,-0.271986,-0.702384,-0.555405,0.839288,1.406626,0.76614,-0.446002,0.539517,0.251431
0.588383,0.355433,0.386178,-0.04203,-0.191386,-0.529746,0.633267,0.115751,-0.751568,0.550886,-0.202255,-0.15568,0.811829,-1.040815,-0.05603,-0.952394,-0.927933,-0.006496,1.366576,-0.713457,-0.565494,-0.470786,0.322154,0.510485,-0.47292,-0.140305,1.332563
-0.713943,0.673642,0.23693,-0.204008,0.532307,-0.757274,-0.619721,0.495275,0.295999,-0.915951,0.633994,0.162857,-0.709072,0.822541,-1.48828,0.154831,1.49636,0.371896,-0.07315,-0.130363,1.344572,0.302001,0.438468,0.174162,0.772981,-0.676565,0.478299
-0.833335,2.065942,-0.707087,0.291804,-0.682145,0.256294,-1.038251,-0.167971,-0.792539,0.159968,-1.377605,0.060229,0.221047,-0.629974,0.756083,-1.305986,-2.046049,0.228711,1.194481,-0.368778,-0.715016,0.557072,-0.961098,-0.022112,1.034248,0.207166,0.068892
1.345344,-0.520551,0.040018,-1.141144,-0.510494,-0.00016,-0.341204,-0.694758,-0.936744,-0.117802,1.866407,-0.680307,0.604187,-0.082736,0.548335,-0.670984,1.017241,0.681625,1.259126,0.66649,0.010307,-0.944258,-0.916859,-0.851849,0.698816,-0.572084,-0.655764
-0.601326,1.869462,-0.417204,0.550386,1.277166,0.807248,-0.172096,0.511829,1.221357,0.940095,-1.103517,1.342939,0.814381,-0.972851,-0.496105,1.000198,0.00673,0.069294,-0.616698,-1.10559,0.107186,0.3283,-1.225342,-1.025782,1.17692,0.227631,-1.001279
0.531875,-0.456112,-0.614293,0.383863,-1.027851,-0.304952,-0.953606,-0.634817,0.894979,-0.989666,1.307543,0.007308,-0.969407,-0.095164,0.978558,-1.156742,-1.665553,-0.871003,0.489434,-0.287345,0.828488,0.560313,0.162076,0.714209,1.13152,-0.492552,1.007683
-0.784144,0.801955,-0.994511,-0.674626,-0.501022,0.782159,-0.307521,0.777393,-0.241004,0.579966,-0.657824,1.096003,-0.691145,0.143933,-0.438105,-0.597795,-0.350787,1.570715,1.442861,-0.684275,0.504433,1.149507,-0.031549,-0.270073,-0.468527,-1.043649,-0.437632
0.861982,-0.371673,-0.103826,-0.161647,0.193308,0.510664,-0.789994,1.224169,0.127943,-0.601927,-1.223342,-0.020435,0.974657,-0.099887,0.105965,-0.99797,-0.628198,0.120812,-0.12865,0.570187,0.050206,-0.950009,1.13387,-0.251141,-0.644353,-1.250577,-0.029281
-0.361557,-0.310764,-0.092059,-0.836967,0.676349,-0.680871,0.087615,-0.772954,-0.284831,0.876176,1.042214,-0.077057,-0.325536,-0.133322,-0.100647,-1.703146,0.638318,1.358955,0.902775,0.927818,-0.820296,-0.185427,-0.173941,0.681809,-0.763548,-0.968797,-0.493747
0.898053,-0.385256,1.463966,0.259746,1.257254,0.552714,0.569743,0.028356,0.098963,-0.54399,0.016624,1.462797,-0.01352,0.315676,0.413952,-0.806562,-0.37407,-0.503878,-0.743068,0.254238,0.391942,-0.714555,-0.512446,-0.420199,0.126854,0.623985,0.31764
0.725689,-0.95048,0.217564,0.464762,0.489694,0.504685,0.273034,-0.554058,-0.032276,0.791551,-0.749731,0.60906,0.815522,-0.924388,-0.356139,0.454243,-0.537585,-0.850529,-0.840961,-0.948893,-0.076869,1.216322,1.227311,0.739934,0.443973,0.115965,0.434067
0.962848,-1.033484,0.43882,-0.890472,0.997695,0.527095,0.541142,0.552438,-1.724281,-1.13694,0.340334,-0.257706,-0.715961,0.003715,-0.875788,-0.516229,0.855684,-0.10509,0.756128,0.510836,0.352275,-0.300471,0.139068,-1.088815,-1.126267,0.380117,-1.35977
0.03972,-1.742629,0.59126,-0.36248,-1.532896,-0.343657,-0.170635,0.001135,-0.024844,1.187622,-0.158033,0.420636,0.7308,0.158959,0.726456,-0.274615,-0.59023,-0.732231,-0.089988,-0.180098,-1.291226,-0.50348,1.347868,1.100161,0.542658,0.539575,-0.749326
-1.078123,0.086592,0.396203,0.528008,0.842298,-0.403303,-1.275133,0.712901,0.257414,0.0747,-1.998244,-0.142809,0.876423,-1.567704,0.917082,-0.348895,-0.23126,-0.226372,-0.325138,1.162477,0.536649,-0.796672,0.983527,0.289666,-0.677974,0.2809,0.015311
-1.041292,0.000662,-0.215687,1.151274,-0.509751,0.592891,0.249267,0.197774,0.451049,0.741676,-0.261881,0.553689,0.13257,-0.534156,-0.464228,0.225094,0.995046,-0.390015,-0.441062,0.253255,-0.513998,0.664694,1.118777,0.51913,0.927365,1.058431,0.050429
1.185017,-0.08792,0.131979,0.676253,0.354026,-1.098939,-0.70209,0.285946,-1.158977,0.64393,-0.299464,-0.329851,0.212328,0.522948,1.060621,-0.865862,-0.746684,-0.003756,-0.140301,1.366254,0.875103,-1.084369,0.24171,-0.527111,-0.772913,-0.928091,1.0789
-0.230631,0.551335,-1.103644,-0.560795,-0.243726,-0.630004,0.120365,-1.198313,0.567429,-0.424363,2.463081,-0.574411,-0.793343,-0.48765,0.282297,-0.301277,0.252112,0.52548,0.226508,0.793965,0.316749,0.791256,0.16388,0.236956,1.017199,0.026308,1.317213
-1.151392,-0.289078,-0.715447,-0.533851,-0.295529,0.38833,-0.154183,0.849939,0.790465,0.112957,-1.602274,-0.250792,0.787716,0.114146,1.172763,-1.230782,-0.557696,1.297411,0.253538,0.977158,-0.339323,0.385474,0.988332,0.812352,-0.049591,1.173392,-0.06828
0.54139,-0.358067,1.085717,-0.525661,0.236612,-1.294813,-0.073833,-0.20013,-1.055772,-0.149806,0.699819,-0.535948,-0.093839,0.997526,0.413884,-0.53158,-0.133775,0.092854,0.478571,-0.549748,0.660499,-0.643258,0.380041,0.489833,-1.316804,-1.141784,-0.826464
-0.300351,1.696055,0.726953,0.383932,0.530282,-0.423355,-0.097823,0.268683,1.231462,-0.400906,-0.757597,0.764538,-0.00102,0.788027,-0.656378,1.161929,0.560733,-1.052014,-0.380604,-0.056088,0.195698,0.761848,-0.339278,-0.570117,0.525667,-0.88412,0.496491
0.40956,-0.226162,1.357111,-1.002551,-0.542404,0.817514,-0.165497,0.455134,-1.446042,-0.823573,0.811345,0.130318,0.914414,-1.279051,-0.449367,-1.070505,-1.028379,0.153339,-0.166197,-0.239218,0.412632,0.73922,-0.668618,-0.72254,0.039817,0.872145,0.908583
-0.573338,0.769981,-1.343867,-0.107257,-1.563061,-0.192074,-1.112012,-0.842136,1.416465,-0.383529,-0.010474,-1.411565,-0.446155,0.669799,0.519795,0.120621,-0.78084,0.006677,0.489801,-0.410247,1.013032,-1.421272,-0.387159,0.086768,0.81591,-0.104727,-0.489314
-0.627741,-0.276271,-0.500372,-0.740132,0.757582,0.383135,0.37668,1.0104,-0.218349,-0.234368,-0.703006,1.223576,-0.052669,-1.24223,-0.570499,-0.522589,-0.018369,0.290404,0.403539,-0.802312,-1.411452,0.642654,0.292739,-0.220191,-0.676164,0.67701,-0.956449
-0.236456,-0.679124,0.279993,0.007568,0.439216,-0.1043,-0.150343,0.69883,0.384469,-0.069852,0.079304,0.2791,1.289542,-0.607539,0.218151,-1.25687,0.933304,0.511983,0.032515,-0.690289,-1.740844,1.208628,0.12507,-0.880469,0.433577,1.18636,-0.366356
-0.390534,0.558334,-0.79027,0.654614,1.038593,-0.473527,0.345503,0.934459,1.008043,-0.267963,0.055944,0.471768,-1.245357,1.069554,-0.349006,0.119547,0.575921,0.827762,0.203889,-0.386747,-0.03424,-0.220664,0.889081,0.141389,-0.246127,0.247587,0.534288
0.921395,-1.382069,0.352428,-0.771699,-1.136571,-0.654644,-1.185726,-0.057986,-0.374324,-0.706163,0.379206,0.392362,1.067437,-0.595808,0.395047,-0.489166,-0.886414,0.838384,-0.966697,0.849552,1.069098,0.600313,0.605349,0.422333,0.313425,-0.313059,-0.679929
0.635815,-0.659404,1.023177,0.35258,0.161722,0.372952,-0.163608,-0.722506,-0.794152,0.229122,0.846378,-0.336572,0.934388,0.298324,-0.666083,0.890864,0.979882,-0.338031,-0.645171,-0.080312,-0.572572,-0.782583,0.153955,-0.266804,-0.527301,0.675415,-0.504581
0.038024,0.893395,-0.911886,-0.180478,-0.157248,0.017395,0.865784,-0.325994,0.478093,-0.175274,0.574326,0.099892,0.146756,-0.204462,-0.565286,1.384843,1.191332,0.030853,0.370286,-0.974814,0.258673,-0.552919,-0.804089,0.868063,0.381528,0.779454,-0.681507
-0.315713,0.47165,-0.621009,0.386802,-0.888278,-0.806232,0.034978,-0.165578,0.782946,0.174392,0.96693,0.013857,-0.775967,0.137759,0.165788,0.755003,0.433466,0.522361,0.595111,0.730656,0.37669,0.949846,0.424224,-0.027922,0.95779,-0.33055,-0.796315
-0.688712,-1.070502,0.78479,-0.462975,-0.481372,0.249838,-0.410601,-0.063137,-1.74095,0.441097,1.23954,0.218222,-0.629774,0.297356,0.228833,-0.580755,-0.809113,-0.920449,-0.311172,-0.142169,0.802303,0.010537,-0.467101,-0.245207,-0.047726,0.437838,0.288687
-0.340284,-0.745258,0.713337,-0.287552,-0.119072,-0.222313,0.663796,-1.062418,-0.088956,0.202067,-0.459411,-0.823049,0.440283,-0.313037,0.58565,0.460054,0.131088,-0.281378,0.213558,-0.229657,-0.802457,1.180465,0.261039,1.164112,0.607706,-1.413629,0.898175
0.052238,-0.34462,1.013553,0.303008,0.539004,-0.541054,0.65973,0.740667,-0.102904,1.135119,-2.547707,-0.005296,-0.134111,-0.453897,0.293273,-0.656863,-1.092299,-0.206643,-0.59879,-0.919279,-0.831535,0.964319,0.952839,0.284759,-0.283212,-1.018544,-0.110731
0.694687,-0.127602,-0.461339,-1.105137,-0.469674,-0.925114,-0.000973,-0.42829,-0.567147,-0.096187,-0.376566,0.439847,0.448343,-0.415459,-0.051585,0.32197,0.208834,-0.709363,0.055961,-0.144698,-0.630259,0.059105,0.247289,-0.582419,-0.073281,0.951353,-1.038701
-0.434182,-0.690602,-0.191518,0.136669,-1.042288,-0.654879,-0.401841,0.47399,0.012748,-0.381382,-0.017786,-0.664231,0.457025,0.312282,0.389063,-0.369034,-0.629842,-0.232042,0.058743,-0.05507,0.692245,-0.411125,0.668471,-0.159983,0.673192,-0.579497,0.292867
-0.408824,-0.859131,-0.670907,-0.429066,-0.115388,-0.146353,0.904984,0.963703,-0.77804,-0.891044,-1.056344,-0.662675,0.873858,-0.269272,1.588488,-1.418915,-0.817166,0.569077,0.47839,0.56491,-1.083325,0.716165,0.364492,1.450658,0.180625,-1.392301,0.426626
-0.599382,0.957012,-1.033506,-0.023292,0.129551,-0.765242,-1.048844,0.86598,0.536825,0.339783,0.036894,0.836552,-0.197706,0.124244,0.565633,-0.285797,0.493344,0.825867,0.230023,1.11338,0.611418,1.137682,-0.223355,-0.317628,0.402936,-1.357945,-1.22676
-1.435564,0.367385,-0.123651,-0.398288,-1.178248,0.270753,0.108762,0.294338,-0.578774,-1.051129,0.049215,-0.69587,-0.439156,0.716608,-0.474381,0.099998,-1.456535,0.338205,0.2194,-0.59624,-0.25117,-0.271654,-0.370612,0.573392,0.756484,-0.896846,-0.65559
-0.212508,0.345765,-0.531098,-0.47028,-0.362209,0.682172,0.491787,0.264407,0.370863,-0.770602,-1.418638,0.201414,-1.208712,-0.327118,0.295008,-0.831484,-0.017005,1.438633,0.041102,0.610736,0.226924,-0.084997,-0.292179,-0.175755,0.51029,0.29824,0.560819
-0.877087,0.625574,-0.53356,0.006643,0.175458,-0.302822,-0.51032,-0.777461,0.874116,0.382436,0.66714,0.58596,-0.00801,0.236898,-0.952003,0.078716,0.894345,1.839426,-0.055271,0.211885,1.052557,-0.810958,0.065178,-0.158616,-1.011568,-0.197813,1.366223
0.793529,0.173325,0.210928,0.642101,0.347727,0.141642,0.061934,0.260327,0.747663,-0.99314,2.239052,1.054574,0.423466,-0.312366,0.378677,0.953954,0.773941,-0.917579,-0.825959,0.30771,-0.772336,0.151043,-0.193503,0.901141,-0.306984,0.145807,0.690725
-0.495361,1.228458,0.268067,-0.315702,1.124395,1.090245,0.987756,-1.072283,0.202443,0.213225,2.245476,0.718534,0.137164,0.073757,-0.211875,0.637911,1.541116,0.323719,0.762415,0.175599,0.727826,0.545805,-0.296547,0.129672,-0.723404,-0.129012,-0.377473
0.922605,-0.840237,-0.324693,1.101814,0.42053,0.589075,0.105703,-0.232126,0.804339,0.707345,-1.484608,0.24993,1.316327,-0.757554,-0.199568,0.705419,-1.044267,-0.753914,-1.157751,-0.416443,-0.437386,-0.241016,0.70481,0.805325,0.722176,-0.857832,1.139822
0.865829,-1.996712,0.732637,-0.20168,0.684386,0.441774,0.055412,-1.091935,-0.693602,0.646328,1.615539,-0.075458,0.70847,-1.047034,-0.505855,0.066207,0.769848,0.31481,-0.748931,-0.10442,-0.146701,-0.033029,-0.311512,0.046563,-0.771176,-0.236754,0.772681
