BirthAsphyxia,HypDistrib,HypoxiaInO2,CO2,ChestXray,Grunting,LVHreport,LowerBodyO2,RUQO2,CO2Report,XrayReport,Disease,GruntingReport,Age,LVH,DuctFlow,CardiacMixing,LungParench,LungFlow,Sick
-0.365211,0.022619,0.575267,0.830835,0.46384,-1.116891,-0.485179,-0.62919,-0.249133,0.440597,0.577635,0.535609,0.243847,1.196094,0.933542,-0.742922,0.168587,-1.137312,-0.070033,0.047191
-1.362394,0.318746,0.768929,-0.518351,-0.580539,0.932581,0.662281,-1.435173,0.979474,0.67246,-0.111155,-1.15963,0.220046,-0.049841,-0.771536,-0.43958,0.402248,-0.452156,1.267176,-0.107387
0.010686,0.213519,-0.774491,-1.04185,0.084081,1.228081,1.355024,0.181794,-0.178839,1.005788,-0.649513,-0.302258,0.122431,0.685635,-0.060744,0.62782,-0.079586,0.426462,1.017067,-0.413661
1.47735,-0.043158,0.910425,-0.729629,-0.071256,-0.54564,0.058434,-0.982426,0.77331,0.575355,-0.749709,0.304347,0.523691,0.116654,-0.474247,-0.574849,-0.306194,-0.886239,0.895177,0.27267
-0.89012,0.054596,0.491513,-0.972833,-0.19257,1.057087,-0.730226,-1.415075,0.829704,0.865672,-0.989616,0.600678,0.285257,-0.44033,-0.523528,-0.174336,0.004697,0.974292,0.856847,-0.994384
1.226451,-0.642897,-0.774192,-0.404932,-1.080513,-1.486797,0.49721,0.792747,-0.394083,-0.194542,0.112127,0.753165,0.110955,0.003807,-0.041619,-0.848158,-0.904179,-0.615005,-0.303274,1.304582
-0.035017,-0.60114,0.247658,0.452773,0.440494,-0.998326,-0.214384,0.663196,0.911158,0.073193,-0.424109,-0.890567,-0.485245,-0.190914,-0.388569,-1.001587,0.916,-0.589311,1.244269,-0.385766
-0.104538,-0.031382,-0.201211,0.548204,-0.313453,-0.199613,-0.436327,-0.686615,-0.225059,0.690792,-1.180594,-0.646513,0.000469,0.890226,0.395774,-0.363308,-0.79927,-1.1016,0.234488,-0.59878
-0.854819,-0.709251,-1.030005,-0.967055,1.099232,1.056462,-0.009643,-0.230897,-1.163912,0.095993,0.329745,-0.325781,0.614248,-0.502273,-0.813312,0.365935,-1.186901,0.993306,0.666345,-0.101721
1.185864,-0.49562,-1.02452,-1.088008,1.186744,0.290411,0.038413,1.003874,-0.28993,-0.962298,0.728706,1.370421,0.57723,0.204582,1.04345,0.477376,-0.984808,0.879245,-0.636656,0.493678
0.101437,-0.396753,1.419392,0.365087,0.336862,0.253445,0.61943,-0.693374,0.556652,-0.260304,-0.979931,0.385168,0.706788,0.798983,-1.043415,-0.340388,0.305904,0.180977,0.651272,0.073874
0.498745,-0.392898,0.964525,0.443507,0.204365,0.69333,-0.286293,-0.368429,-0.630297,-0.178297,0.650032,0.00918,0.143778,-0.405652,0.699803,0.20384,-1.150261,-0.518795,0.212778,-0.16201
0.525487,-0.706319,0.412576,0.004192,0.27244,-0.253761,-0.313972,0.277542,-0.495711,0.812774,-0.262051,-0.309775,1.162388,1.114896,-0.514736,0.023541,1.009718,0.177219,-0.348802,1.612484
-1.353326,-0.308897,1.261693,0.011243,0.632331,-1.005934,0.740369,-0.785959,-0.622879,0.348576,0.589803,-0.860947,-1.339974,0.528299,-0.825324,0.35126,0.540817,-0.535394,0.975987,-0.73078
2.099816,0.209939,-0.240231,0.300887,0.084839,0.566449,0.837244,0.127121,0.969098,-0.551675,0.222188,0.358368,1.114006,-0.311282,-0.414955,-0.0182,1.11916,0.512015,-0.02625,-0.272375
1.470752,1.081765,-0.494946,-0.326839,0.579081,-0.015336,1.235171,0.461453,-0.274368,-0.159313,0.64982,0.82556,-0.173147,-0.822708,-0.038553,1.212629,-0.056706,0.48896,-0.218732,-0.377363
-0.771493,0.323068,0.543815,0.653712,0.043432,0.646691,1.114792,-0.700852,-0.808777,-0.163132,0.188495,-0.878158,0.669789,0.177369,-0.507421,-0.782151,0.293964,0.180123,0.142933,-0.982715
-0.623928,0.861702,-0.862219,-1.183726,-0.642879,0.419002,0.763788,-0.17954,-0.492181,-0.015066,-1.228826,-0.673027,-0.676483,0.060017,-0.286933,-0.473107,-0.612911,0.484757,-0.917315,-1.285268
-0.48385,0.346416,-0.716335,0.442331,-0.260131,0.805334,0.539392,0.40981,1.003087,-1.294552,-1.472787,-1.128232,-0.525108,1.10511,-1.011865,-0.852894,1.322344,0.652479,0.323304,1.098166
1.281755,-0.060017,0.044817,0.546828,1.262916,-1.031885,0.21444,-0.301099,1.373899,-1.226614,0.499944,0.670882,-0.682987,0.274126,-0.219083,1.250523,0.122716,0.230889,-0.349192,0.697328
1.821732,-0.409953,-1.12934,-0.842138,0.413166,0.212364,-0.728025,0.88808,-0.13604,0.442673,0.517311,1.175996,-1.664982,-0.525007,0.757228,0.01816,-1.0312,0.525185,0.090761,-0.002958
0.734235,-0.411965,0.942605,0.145945,0.896103,-1.4297,-1.15996,0.913496,0.17048,0.454916,0.601903,-1.231166,-0.729338,0.939681,-0.632148,-0.473992,-0.394104,-1.335574,0.295794,0.661885
-0.51252,0.403686,-0.340137,-0.73733,-0.035352,-0.27269,0.673908,-1.15815,-0.50043,0.897507,-0.333666,0.403317,0.28358,0.41542,-0.768926,0.561589,-0.039974,0.47969,-0.701919,0.179142
-1.276053,-1.138002,0.169293,0.302664,0.326685,-0.623074,-0.494491,0.388323,0.74528,0.213412,-0.35238,-0.654832,-0.981534,-0.368867,0.57636,-0.823244,0.095762,-0.958515,0.088052,-1.059323
-0.259663,0.487122,0.557436,0.77658,0.263204,-0.219932,-0.322403,-0.62205,0.718906,0.349296,-0.615579,-0.806067,0.408725,0.22066,-1.389294,0.217157,0.4878,-0.961289,-0.01921,-0.634497
-0.194514,0.030029,0.496073,-1.310577,0.843724,-0.154976,-0.795119,-0.77549,0.638344,0.28983,0.965651,-1.255001,0.10974,1.254067,-0.701013,-0.537002,0.679858,-0.072486,0.641079,0.321307
2.324102,-0.313056,-0.558893,-0.231502,0.356362,0.712251,-0.350558,0.270707,-0.631255,0.310543,0.019407,0.013529,0.198802,-0.289153,1.219065,0.536817,-0.602088,0.635716,-0.190245,0.355286
-0.092839,0.464483,0.363671,0.340812,1.190868,0.103608,0.471512,1.069181,-1.484241,0.627375,1.007273,0.900844,0.028742,-0.585744,-0.007206,1.172944,0.468865,0.742016,-0.438294,0.039887
0.950955,-1.104802,0.430327,0.444931,-0.287196,-0.018632,0.399704,-0.04134,1.135207,-0.494841,-0.928557,1.299045,0.903632,-0.395109,1.087301,0.128542,-0.162455,0.510142,-1.296831,-0.794307
-0.53035,0.186964,-0.374533,-0.213383,-0.877892,-0.714401,0.062861,0.780793,-0.684059,0.519891,-1.139423,-1.056435,-0.173492,0.853815,-0.501562,-0.20155,0.266144,-0.929056,0.305275,0.256901
0.468033,-0.217969,-0.161595,-0.347386,1.16203,0.377322,0.463605,-0.89742,0.054177,-0.25848,1.490753,0.231316,0.262791,-0.83184,0.388855,-0.897145,-0.555152,-0.552347,-1.288377,-0.790289
-0.442542,0.57145,-1.189896,0.58707,-0.743178,-1.169336,-0.278172,0.427253,-0.755946,0.086856,0.074917,0.250806,-0.880002,-0.500861,0.32688,0.057726,-0.678554,-0.508824,0.111355,-1.176457
0.769605,-0.561153,-0.306054,-0.602237,0.320134,0.254265,-1.68315,0.25953,-0.602308,-0.55266,0.135644,0.642762,-0.505633,0.66711,0.863954,0.934044,-0.941033,0.615264,-1.071933,0.046193
-0.193717,-0.057976,-0.360841,-0.409834,-0.293198,0.500576,-1.133998,0.501408,-0.127842,1.02304,-0.781946,0.621109,0.100357,-0.379243,0.283097,0.270132,-0.717536,0.990607,-0.090707,-0.243603
-0.67931,-0.279403,-0.420979,0.82182,0.173667,0.468281,-0.601083,0.498362,-0.813171,0.78325,0.233633,-0.732345,0.386743,0.624725,-0.299904,-0.09317,0.327758,1.064542,-0.87119,0.01878
-0.599296,0.548756,-0.357342,0.475149,-0.196662,0.401347,-0.041324,0.417432,0.515797,0.948061,-0.594787,0.073366,-0.000603,-1.179947,-0.189123,-0.593772,-0.944031,0.658698,-0.020842,-0.877769
2.9639,0.80369,-0.86182,-0.550065,-1.157976,1.012497,0.574223,0.857383,0.255808,-0.474467,-1.197418,1.007987,0.949057,-1.204532,0.820179,0.655223,-0.775345,1.233753,-1.736009,-0.242687
-1.547761,-0.888124,0.877957,0.22463,1.182847,0.313907,0.206965,0.518365,0.985371,0.589353,0.626613,-1.008075,0.789759,-1.178998,-0.372598,-1.237738,0.252615,-1.182031,1.044411,-1.22698
-0.564106,0.157188,0.688877,0.024922,0.580105,-0.707382,1.584026,-1.000508,-0.440315,0.915389,-0.262904,0.637695,-0.950711,-1.484933,-0.28853,0.619044,-0.612354,1.012886,0.24899,0.226223
-1.172782,0.384205,0.660379,0.692384,-0.297072,-0.696945,0.734351,0.427744,-0.620418,-0.355144,-0.606755,-1.336732,-1.085306,1.32262,-0.648517,0.860045,1.367817,-0.223258,-0.499558,0.46383
-0.645979,-0.922933,-0.288202,0.377332,0.192219,-0.003421,-0.458427,1.122741,-0.797497,-1.50944,1.018359,-0.409484,-0.968652,0.465148,-0.002398,-0.938321,0.762419,0.479943,-0.402726,0.603252
-1.519275,-0.514283,0.84315,-0.712733,-0.378626,-0.488378,0.034176,0.090054,-0.531984,1.101507,0.299135,-0.122116,-0.346235,-1.166598,0.440563,-0.034993,-0.160851,-1.232396,-0.67649,1.279641
-2.093971,-0.11697,-0.567255,0.407768,-0.385271,-0.352246,-0.710009,0.109989,-0.306485,0.215983,-0.508568,-1.575355,-0.826696,0.380891,1.073866,-1.091564,0.249112,-0.653339,-0.810003,-0.738103
-0.916119,0.023573,-0.183493,0.780154,-0.887281,0.716287,1.407536,0.849621,0.12104,-0.147297,-1.277064,-1.619924,0.418541,0.912416,-0.832428,-0.710718,-1.070118,-0.800402,0.782866,-1.221997
0.17067,-0.498548,0.468888,-0.714148,-0.007235,0.539962,0.047638,-0.286556,0.630088,-0.024349,0.099072,0.483739,0.780106,0.308381,-0.459227,-0.045465,-0.28592,0.267291,-0.865933,1.029039
0.626253,0.866521,-0.272806,-0.66633,-0.057632,0.149802,0.109743,-0.619821,0.174233,0.773755,-0.135603,0.852544,-1.046473,-0.587349,0.338267,0.858284,-0.279203,0.201089,-0.765836,0.273331
0.031469,1.203567,0.620981,0.93981,-0.477977,0.505428,-1.281341,-0.532278,-0.063444,-0.790753,0.228601,-0.510781,0.207857,0.442459,-0.788262,1.052401,-0.18888,-0.546592,-0.896217,0.106165
-0.221682,-1.042138,-0.667633,-0.037714,-0.852423,-0.688832,-0.1762,0.207533,0.665004,0.29878,-0.197325,-0.10321,-0.746971,0.217369,-0.247126,-0.644767,-0.394619,0.149477,0.603566,0.948378
0.528168,-0.855282,-0.530293,-0.043943,-0.95517,0.068954,-0.513791,0.677367,-0.86329,-0.473993,-1.019422,0.199379,0.905573,0.904922,0.855898,-0.141197,-0.805057,-0.431116,0.162997,0.310475
-0.338661,1.329572,0.160965,-0.379876,-0.686049,0.620397,-0.121641,-1.153156,0.953813,0.850434,-0.742537,0.18291,0.429871,0.965528,-0.553647,0.733937,0.560442,0.356268,-0.782297,0.440286
0.428281,-1.092574,0.12136,-0.669017,-0.032086,-0.131246,0.474434,1.043468,1.353752,-0.161901,0.921253,-0.043979,-0.774981,0.368877,0.260115,-0.464941,0.766405,0.208381,1.030149,0.621397
0.79948,0.800621,-0.546425,-0.005464,-0.114722,0.569424,-0.71737,0.134003,-0.044357,-0.456622,-0.871718,1.709263,1.38217,-0.135423,0.992148,1.025228,-1.355692,0.458459,-0.518749,0.360648
1.826074,-0.842669,-0.396556,-0.402905,-0.99759,1.13244,-0.898132,0.313675,0.247537,-0.287502,-0.417959,1.465552,-0.928789,0.560306,0.884933,-0.297095,-0.566195,0.588078,-0.942458,1.022764
-0.191005,-0.297088,-0.057698,0.395751,0.854076,-0.167838,-1.231191,-0.139065,0.797535,-0.511379,1.156163,-1.175545,-0.477126,1.341415,-0.121156,-0.383516,0.592599,-0.171562,1.131133,0.645992
0.712103,-1.042343,-0.067698,-0.289069,-0.522441,-0.126117,1.169392,0.944789,-0.951555,-0.072033,-0.78523,1.16219,-0.315357,-0.622574,0.827679,0.710501,-1.207539,0.941953,0.295609,0.578143
-0.204827,1.193427,1.462782,-0.140489,-1.212934,-0.28516,0.652113,-0.260591,0.248187,0.855766,0.266339,-0.069099,-1.141268,-0.472633,-0.88684,0.574981,0.384211,-0.266931,-0.262,-0.256413
1.384291,-0.175903,-0.621977,0.710335,0.153313,0.252164,-0.547663,0.315578,0.9069,0.322166,-0.029497,1.322638,-0.985338,0.825005,0.857656,0.848916,-1.110454,0.748339,-0.480809,0.930336
0.10011,-0.475022,0.191849,0.334153,0.263891,-0.037119,0.76224,-0.488623,-0.543514,0.512362,-0.988892,-0.245399,-0.308668,0.6777,-0.652906,0.096544,0.674265,-0.298615,0.271986,0.416366
0.920272,-0.773331,0.018865,-0.754968,-1.082456,0.034419,0.827049,0.265283,-0.548417,1.033642,1.065109,-0.661183,0.223607,-0.045054,-0.864854,-0.425495,1.070109,-0.465205,1.047919,-0.867474
0.002908,-1.13249,0.910395,0.290708,-0.730044,0.245222,-1.297027,-0.316407,0.175643,-0.287736,-0.399448,-0.185453,-0.252788,-0.49364,0.367881,-0.044323,0.775339,-1.124151,-1.104271,-0.748781
-1.134015,-0.30504,-0.47981,0.319706,-0.637429,-0.114116,-0.20433,0.53944,-0.017659,-1.056325,-0.734006,-0.336664,0.195172,0.671788,-0.874517,-0.447274,-0.287282,-0.593776,0.141804,0.053584
-0.888635,1.029508,-0.777874,-0.858133,0.846429,0.428536,0.271681,-0.057018,-1.599863,-0.729954,0.018341,-0.34792,0.313047,-1.063323,-0.795908,0.582507,0.627422,1.076467,0.825308,-0.802371
0.320643,0.348401,0.797038,1.146225,-0.684735,-0.35629,-0.486957,-0.514843,0.002315,-1.011138,-0.140834,0.164307,-0.69437,0.681584,0.916467,0.391418,0.248885,-1.330822,-0.548432,0.295263
0.394307,-0.465225,-0.557333,0.78566,-0.024897,-0.545823,-0.280483,0.836979,-1.444779,-0.488417,0.529617,1.245764,-0.186797,-1.234619,0.600724,0.967315,-0.937784,-0.568292,-0.207772,-0.689153
0.191688,-0.461778,0.319942,0.392467,0.667021,0.323883,-0.935306,-1.147003,1.089085,-0.904738,0.925169,0.89396,0.036969,-0.459142,0.215294,-0.857874,0.800832,-0.039927,-0.877478,0.065237
-1.76854,-0.387648,0.956068,-0.042487,0.371488,-1.264385,0.183852,-0.092221,0.568729,-0.17284,-0.990152,-1.003681,-0.801724,-0.564291,-0.784785,-0.959431,0.965884,-1.520871,0.988015,-0.487491
-0.010391,-0.509911,-0.341575,0.438292,0.139169,-0.427996,0.490288,0.169727,0.48069,-0.899768,-0.139581,1.190139,0.119048,-0.838882,0.485656,0.54468,-1.329351,0.589952,-0.249214,0.333826
0.735828,0.414795,-1.488297,-0.150164,-0.64184,0.703316,-0.350998,0.826,-0.591481,-0.349763,-1.216581,1.079514,0.303372,-0.060552,0.674523,-0.152716,-0.629349,1.173447,-0.42632,-0.936088
0.028884,1.298608,0.19678,-0.880536,-0.173837,-0.121285,-0.394488,0.103196,1.049891,-0.001785,0.090559,1.075618,-0.200936,0.402141,-0.208507,0.94713,0.538426,0.531317,-0.610858,1.088208
0.921026,0.8745,0.171741,0.559573,-0.586283,-0.765821,-0.863198,-0.216552,-0.466551,0.462283,-0.193862,-0.141228,-0.935175,0.806245,0.495075,-0.967241,1.176747,-0.805394,0.279081,-0.063268
-1.381344,0.678808,0.230236,-0.175323,0.249922,0.718761,-0.156416,-0.541693,-0.052531,0.448128,0.782461,-0.266362,0.705961,-0.195094,-0.805057,0.681404,1.036442,-0.31207,-0.029248,-0.095188
0.553113,0.587507,-0.379216,0.103456,1.143106,0.537358,0.122324,-0.054462,0.310544,0.866163,-0.601902,1.000983,0.130663,-0.5423,0.447157,0.916256,0.866413,0.761876,0.695358,-0.813501
0.757079,-0.176412,-0.784269,0.914719,0.823023,-0.219447,0.6891,0.61847,0.038782,-0.344597,0.641818,0.259632,-0.341284,-0.834491,-0.360974,-0.961013,-0.47915,-0.502809,0.648191,0.384357
0.286026,0.215101,0.40456,-0.102643,0.334149,-0.399169,-0.104289,0.344554,-0.715485,-0.503796,0.057432,-4.9e-05,0.047829,-0.604176,0.853671,-0.18838,1.162233,-0.374695,1.381891,-0.087862
1.916109,-0.946483,0.509745,0.135282,0.363646,1.061546,0.379687,-0.526679,-0.38197,-1.127265,0.975001,0.883677,0.728093,-1.17748,0.321762,-0.352257,-0.266418,0.849201,-0.78367,-1.39141
-0.437045,-0.340549,0.06749,0.38794,0.285803,0.47571,-0.287283,-0.084119,-0.019468,0.98629,0.080318,-0.183503,-0.419858,-0.847937,-0.371073,-0.158579,-0.938029,0.591312,-1.129274,-0.982254
0.366933,0.976808,1.124306,0.701569,-0.031878,0.693133,-0.246179,-0.728271,-0.018862,0.505241,0.352693,1.434779,0.559932,-1.019349,0.896432,0.50943,0.211095,0.342758,-0.809605,0.760919
-0.21294,-0.40744,1.082066,0.891051,-0.40712,-0.114935,0.5825,-0.647374,-0.239088,0.354297,-0.495278,-1.023897,-0.514362,-0.690341,-0.65886,0.12464,-0.490883,-1.513779,0.263546,-0.80915
0.75919,0.701333,0.30948,-0.005187,0.749139,1.27249,0.112207,0.933421,-0.375463,0.06905,0.037962,1.146611,0.711001,0.596842,-0.688935,0.120819,-0.220945,1.062468,-0.235493,0.112511
-1.356636,0.353478,1.173231,1.475452,-0.549685,-0.50042,0.373079,-1.054549,0.493634,-0.882753,-0.453726,-0.677749,0.224002,-0.197225,-0.942805,-0.234455,-0.058244,-1.013138,0.52306,-1.178182
-0.454404,-0.050417,0.268587,-0.356027,-0.892186,-0.312813,-0.683157,-0.425762,1.097868,0.411656,-1.59681,0.68748,-0.012685,0.075992,0.990003,0.590679,-1.314268,0.427224,0.540386,0.916034
-0.867683,1.162799,0.400175,-0.291711,-0.288976,0.525554,0.859959,-0.000989,-1.182859,0.296259,0.938623,0.045392,0.807014,0.698547,-1.25498,0.281885,0.573327,0.403958,0.286781,0.525661
-0.541972,-0.044353,-0.017669,0.694349,0.670286,0.099589,0.442985,0.177839,0.110996,-0.644,1.28164,-0.628348,-0.20762,1.059797,-1.234939,0.367536,0.059591,-0.75022,0.869528,-0.908138
-0.778362,-0.46534,0.633684,-1.040418,0.496243,-0.18101,-1.335905,1.172624,-0.015271,1.099346,0.868363,-0.865192,0.579177,-0.577903,-0.348653,-1.000035,0.667011,-0.466427,-0.859435,-0.466437
-1.175752,-0.693956,-0.404809,0.163824,0.947992,0.310558,0.101712,0.159865,1.396777,0.733046,-0.341939,-0.409797,-0.009954,-0.926732,-0.901973,-1.269638,-0.162796,0.153712,0.125,-0.649464
-0.102232,-0.277966,-0.681931,0.743627,0.067074,0.388639,0.867411,0.29762,-0.008078,-1.225944,-1.331578,0.586023,-0.477954,-0.966367,0.718751,0.548603,-0.582707,0.958446,0.5579,0.733542
-1.135631,-1.004407,-0.102143,-0.844332,-0.945928,0.105531,1.004617,-0.340755,0.321299,0.864499,-1.012662,-0.228219,0.754067,-0.033454,-0.585212,-1.041007,1.221566,0.98309,-0.292318,0.047552
0.344817,0.807642,-0.736223,0.405669,0.341006,-0.053012,-1.02974,0.07218,-0.004546,-1.226511,0.482709,0.818874,-1.413082,0.431412,0.456435,-0.53699,0.668499,0.506149,-0.126994,0.796756
-0.896983,-0.35103,0.503319,0.610692,-0.7012,-0.540634,1.056112,0.310608,-0.218762,-0.050655,-1.091772,-1.073721,-1.073281,-0.642839,0.158457,-1.543853,0.142441,-0.770866,0.705564,-0.977274
0.925748,0.70633,-0.459333,-0.314694,0.40069,0.734064,0.703171,1.058157,-0.563741,0.108036,0.724784,0.63326,0.023283,0.311525,0.328052,1.227877,-1.090755,1.271159,0.014611,1.73197
0.372587,0.547549,-0.890757,0.393286,0.128942,0.911498,-0.507922,1.386126,-1.06646,-0.1179,0.411821,1.09551,1.37109,0.382659,0.52168,1.388528,-0.06172,0.896468,-1.315549,0.340618
0.069702,0.272044,-1.128116,-0.317592,0.55801,0.89742,-0.654686,-1.236488,-0.53008,-0.461863,-1.061912,1.195869,1.330185,-0.080946,-0.106693,1.174159,-0.13414,1.098856,-0.770673,0.469317
-0.895367,0.999773,1.176179,1.151703,-0.133364,0.564938,-0.341391,-0.551735,0.837569,-0.872101,-0.851179,-0.79386,0.797371,0.261344,0.278207,0.047735,1.028586,-0.56125,-0.701763,0.493635
-1.53951,-0.302683,-0.454927,0.626275,1.20126,-0.626353,-0.40358,1.498596,-0.214908,0.284096,0.998429,-0.100753,0.000821,-0.852028,-0.674824,-0.001981,-0.443244,1.114042,0.763122,-1.06371
-0.405666,-0.573636,0.432449,-0.526457,0.237105,-0.324507,1.020992,0.801202,-0.637575,0.380261,-0.118575,-0.713901,0.549426,0.431793,-1.007403,-1.293981,-0.996224,0.21057,0.734914,0.100622
0.737207,-0.28189,-0.906062,-0.642422,1.148932,0.114463,-0.489089,-0.121014,-0.231699,-0.901881,0.891314,0.573002,-0.146601,-0.86498,-0.134777,0.915063,-1.206319,0.223065,1.155115,-0.454558
-0.113221,0.614792,-0.777619,0.875335,-0.198448,-0.500702,-0.587219,0.480352,-0.507537,0.859382,-0.176016,0.671123,1.267209,0.218867,0.669413,-0.817473,-0.742088,0.124598,-0.410449,0.067701
-0.33968,1.053921,-0.676205,-0.901592,-1.02621,-0.591037,-0.929803,-0.079014,-0.629934,1.025145,-0.114256,0.735798,-0.435819,-1.003021,1.056164,-0.256021,-0.481707,0.233285,-0.713946,0.132132
0.187455,0.052403,0.968809,1.387482,0.3741,-0.447616,0.365584,0.448044,0.568793,-0.667056,0.724934,-0.379595,-0.009323,0.165447,-0.6138,-0.696422,0.66264,0.105042,-0.454217,0.82922
1.498859,-0.280849,-0.74251,-0.844849,0.574625,0.559683,0.588441,0.23258,-0.568575,0.262863,-1.024508,1.080607,-0.039456,-0.318113,0.876124,0.946594,-1.554584,0.192675,-1.099963,0.618615
0.19539,0.70765,0.007385,0.001207,-0.60369,-0.565995,1.318358,0.520642,-0.048542,-0.458348,0.045895,-0.378832,0.359524,0.017935,-0.240428,-0.006775,0.429914,-0.971977,0.577481,-0.509547
0.812136,-0.601493,-0.258897,-0.011834,0.315701,-0.526894,-0.416672,-0.546966,0.754228,0.426215,-1.005469,0.660104,-0.763759,-0.13649,0.527337,-1.444923,-1.210749,-0.176741,-0.990073,0.184866
-0.883535,1.304749,-0.071314,-0.309318,-0.56282,0.129004,-0.022606,0.768215,0.261777,1.193805,-0.274416,-0.326669,-0.640662,0.960619,0.497303,0.276664,-0.425964,-0.673443,0.056888,-1.357902
0.369977,-0.031673,0.51441,0.721878,-0.476241,-0.971253,0.631166,0.162341,0.664389,-2.036131,-0.056294,-0.153565,-0.312025,0.312374,-0.983165,-0.05211,-0.651128,0.190473,-0.616841,0.168788
-0.687538,-0.786034,-0.277997,-0.188798,-0.1663,0.82735,-0.59429,-0.195957,0.635706,-0.369671,-0.566209,0.028018,0.816637,-1.076998,-0.207373,-1.216963,0.149986,0.312699,0.679898,-0.082253
0.591304,-0.474298,0.617009,0.214381,0.426517,-0.404467,-0.208954,-0.331218,0.711969,-0.275715,0.882455,-0.590395,0.276937,0.351056,-0.251436,-0.542352,-0.498685,-1.061182,0.922588,-0.002796
1.656763,-0.34491,-0.455639,-0.837452,0.850824,0.673059,-0.397767,0.88379,-0.331346,0.923462,-0.01413,0.750295,0.515483,0.130603,0.619573,-0.710888,0.703323,0.804369,0.753405,-0.428143
1.30737,0.814111,-1.320966,-0.564673,-0.560536,-0.804597,-1.194512,0.805482,-0.535962,-0.808501,0.568818,1.14668,-0.211115,1.194388,-0.425332,0.911074,-0.711877,-0.014124,-0.891975,0.902171
-0.221153,-0.533314,-0.1796,0.519443,-0.821579,-0.756457,-0.903808,-0.997742,-0.875026,-0.660688,-1.218984,-1.011609,-0.607722,-0.207043,-0.336227,-1.003166,-1.035387,-0.956691,0.764706,0.140851
-1.093138,0.290971,-0.728517,-0.187641,-0.00042,0.059691,0.951905,-0.056929,-0.979799,0.294272,0.450434,0.564703,0.387949,-1.22007,-0.265684,-0.288587,0.346276,0.480503,-0.459906,-0.897368
1.500685,1.294116,0.122133,-0.990138,-0.050199,-0.49164,0.528267,-0.75102,-0.075384,-1.1589,0.898405,0.466877,-0.28579,-0.941213,0.655848,-0.169909,0.629079,0.403326,0.357879,-0.824364
0.356677,0.868919,-0.173023,-0.195551,0.718595,-1.363307,-0.546104,0.676985,0.250605,0.156202,0.991583,0.069473,-0.760497,-0.233809,0.275466,1.253105,1.412093,-0.850832,0.336529,0.527389
0.643481,-0.528472,-0.335258,0.570635,-0.484133,0.307429,0.750054,0.535298,-0.019373,0.477881,-0.870068,-0.414994,0.188313,0.136396,-1.124855,-0.936814,-1.292287,0.406189,-1.070073,0.265687
2.540816,0.160731,0.598359,-0.836788,-0.427857,-0.259314,-1.240879,-0.459785,0.881894,0.855394,0.792965,1.32613,0.678231,0.428744,0.276846,0.509493,1.030464,0.752095,-0.601312,1.242927
-1.953978,-0.405524,1.186432,-0.21683,0.076639,-0.885849,-0.330284,-0.699409,0.768071,0.876271,0.607531,-1.354556,-1.063487,0.33218,-1.271763,0.258553,0.314948,-0.659828,0.060535,-0.190481
1.38886,-0.989916,-0.918993,0.705958,0.46893,0.252199,-0.430588,0.689556,-1.467486,-1.033005,0.797763,0.382871,0.358696,-0.330507,-0.426104,0.358236,-0.220571,0.31448,-1.027164,-0.642365
-0.257732,-0.505937,-0.120068,0.718758,-0.913391,-0.628361,-0.903076,0.328394,-0.456269,-0.730845,-0.749284,-0.699497,-0.405048,0.518993,0.333872,-0.380299,-0.272228,-0.437661,-0.876826,-1.0721
0.137164,-0.395526,0.428794,-0.080997,1.113793,-0.692044,0.650594,1.138409,0.8727,0.350939,0.792912,-0.533438,-0.03109,-0.953968,-1.160983,-0.493062,0.154419,-0.068726,0.978615,-0.446116
2.180116,-0.181519,-0.879724,-0.673085,0.134584,-0.578535,-0.838939,-0.43336,-0.351866,0.522833,1.091587,0.092329,-0.654663,0.466146,1.298593,-0.623477,0.747044,-0.695462,-0.468245,0.784836
0.232229,0.602405,1.045838,0.207157,-0.618266,-0.124079,-1.527322,-1.033707,0.651519,-1.207332,-0.591038,-0.105508,-0.720027,-0.104043,-0.230465,0.755174,-0.559354,-1.178797,-1.052399,0.876251
-1.519409,-0.301526,0.979161,-0.423901,-1.082252,-0.870672,0.95065,0.969481,0.57619,-0.823312,-0.940946,-1.632663,-0.800137,-0.180235,-0.781351,0.186165,0.029516,-1.228199,1.067071,0.146115
-0.56139,-0.765579,-0.060701,-0.565401,0.407484,0.732424,-0.693821,0.665462,-0.43322,1.252392,0.3149,0.595397,0.645055,-0.62902,0.108039,0.699582,-0.446374,0.817774,-0.400775,-0.030093
-1.999554,0.208107,0.170585,0.089521,1.115223,0.196411,-0.934538,0.430615,0.461511,1.107331,1.043374,0.656391,1.126186,0.951186,0.798304,0.309782,0.755869,0.499676,-1.008424,1.141723
-0.281058,-0.959502,-0.101051,0.553938,-0.247179,-0.501499,0.898701,0.834455,-0.032712,0.410033,-0.804184,0.692757,-0.300133,1.00794,-0.112758,1.008568,-0.456132,-0.184767,-0.388075,0.908854
0.258949,-0.774362,0.404329,-0.130209,-0.946666,-0.912887,0.269516,0.110689,-0.105554,0.392574,-1.553375,-0.474608,0.385053,0.447115,-0.842933,-1.129442,0.877538,0.045374,-0.067902,0.308767
0.512368,0.509672,0.36594,0.051105,-0.461253,-0.526278,0.06283,0.117487,-1.070397,0.3424,-0.325752,-0.108965,1.261079,0.603146,-0.014237,-0.67125,0.732294,-1.310119,-1.032682,-0.747663
