BirthAsphyxia,HypDistrib,HypoxiaInO2,CO2,ChestXray,Grunting,LVHreport,LowerBodyO2,RUQO2,CO2Report,XrayReport,Disease,GruntingReport,Age,LVH,DuctFlow,CardiacMixing,LungParench,LungFlow,Sick
-1.242102,-0.571502,0.630875,0.881016,-0.63964,0.674828,0.372482,0.515811,0.647527,0.981776,1.132578,1.236666,-0.900474,-0.251624,-0.137963,0.608486,0.306749,0.076555,-0.499191,0.30474
-0.785447,-0.800178,0.306869,-0.123619,0.365229,-0.900999,1.163274,-0.930724,0.253412,0.683963,0.721994,-0.969527,-0.276016,0.31051,-1.148846,0.534299,1.081349,-1.616518,-0.082253,-0.102995
-0.070779,-1.78802,0.145338,-0.364333,1.038427,-0.416309,-0.052344,-0.334637,-0.313065,-0.24935,0.377756,-1.122595,0.672376,0.234418,-0.724267,-1.003586,0.732371,-0.688631,0.234783,-0.408556
0.116025,-0.861483,-0.840064,-1.102443,-0.265122,0.645446,0.698884,-0.4212,0.844373,-1.417969,-0.342484,0.614218,-0.627838,-0.57653,-0.335276,0.866587,-0.891422,1.200844,-1.046801,1.097882
0.778783,0.972797,0.123547,0.210898,0.34875,-0.551311,-0.975902,0.423492,-0.277927,0.534467,1.143851,-0.399282,-0.308338,-0.850662,0.416571,1.391425,0.636342,-0.621826,-0.21888,1.085841
-0.646763,-0.95368,-0.347702,1.653239,0.128026,-0.265062,0.1664,-0.159143,0.96392,0.949201,0.03805,-0.547944,-0.918018,0.122415,-0.263372,-0.354103,-0.069938,-0.36252,0.876897,1.103805
-0.251923,0.476583,-0.346698,-0.357132,0.512979,1.036128,-0.305203,0.320692,0.247489,-0.739649,-0.325917,0.093423,1.198681,0.658845,0.883815,0.864326,-0.140701,0.042871,-0.468851,1.115922
-0.328707,0.018862,-0.988058,0.787722,-0.426167,-1.459481,-0.063194,1.126195,-0.940861,-0.343077,-0.476277,-0.441982,0.247167,0.241665,-0.928464,0.552221,0.517805,-1.192639,0.901239,0.447278
0.161857,0.256502,0.204276,1.070581,-0.401528,-0.367817,-0.345776,0.055497,-0.670737,0.587088,0.49885,-0.299591,0.365094,0.309619,0.424532,0.422333,-0.4777,-1.380725,-1.07706,0.2929
-1.805004,-0.295197,0.19543,0.73557,0.74883,-0.546884,0.031703,-1.241427,0.105567,0.593553,-0.343901,-0.849058,0.05819,0.048204,-0.11707,1.401962,0.96591,-0.730615,1.128282,0.160615
0.868638,0.375059,0.377972,-0.029529,-0.760233,-0.384418,-0.847157,-0.324364,-0.706364,-0.256165,-0.292801,1.087508,0.686227,0.776002,-0.46306,-1.101498,-0.603615,0.249119,-0.966893,0.586572
-0.28219,-0.930575,1.135819,-0.513469,0.19821,0.259074,-0.742478,-1.583716,0.037543,1.118534,-1.323381,0.134971,0.298403,1.438454,-0.875866,-0.942647,0.686328,0.064884,-0.285437,-0.298197
0.185928,0.239528,-0.853719,-0.291308,-0.307147,0.705759,-1.064348,0.169878,-0.176121,0.569514,-0.177112,0.691543,1.376768,-0.429336,0.516567,0.058879,-1.402017,-0.084708,0.087863,-0.381765
-1.623196,1.212839,0.672561,0.110689,0.839495,-0.28514,0.536405,-0.074519,0.834674,-0.284883,0.119712,-1.796933,-1.018438,-1.447806,-1.050552,1.189628,-0.123063,-1.094815,0.181559,-0.856579
-0.794733,1.84187,0.79907,-0.45791,-0.185905,-0.092344,0.392945,0.79845,0.226245,0.407231,-0.881127,-0.605699,1.180442,-0.735672,-1.230346,0.693613,0.430606,-0.158138,0.805285,-0.716258
1.511645,0.878277,-0.559351,-0.982446,-1.352108,0.433993,-0.214604,-0.994999,0.715838,-0.916539,0.708424,0.731023,-0.0282,1.161688,0.997619,-0.216187,-0.708626,0.785735,-0.858273,-0.790189
0.918344,0.464829,-0.514,1.793979,-0.585893,0.650343,-0.866215,0.468662,-0.171322,0.032859,-1.096379,-0.372667,1.294647,0.958325,-0.900922,0.942395,0.019915,-0.78554,-0.499991,0.470802
1.148071,-1.357634,-0.233861,-0.549462,-0.192321,-0.90527,-0.890259,-0.423177,0.276159,-0.010541,0.497753,1.311073,-0.965751,0.400675,1.258919,-0.920691,0.402313,-0.772258,-0.023598,-0.852214
0.959038,-0.384262,-0.763405,-0.438874,0.693504,-0.622338,-0.58587,-0.229502,-0.598808,0.754676,0.335653,0.582912,0.810419,1.183953,-0.755704,-0.825877,-0.260274,-0.650553,0.176073,0.037049
0.371885,-1.187413,0.797902,-0.71007,-0.423389,-0.265912,-0.922931,0.932455,1.426772,-0.66497,0.93633,0.857967,-0.946055,0.601894,1.055365,-0.390505,0.354942,1.090687,-0.123813,-0.945595
1.801951,0.864942,0.578852,-0.84331,0.063634,-0.109076,-0.132396,0.848167,0.813063,-0.386675,0.52117,-0.14452,-0.340859,0.219814,0.88785,-0.223047,0.444541,0.157566,-0.833885,0.081212
-0.6091,-1.513202,-0.667586,0.224076,0.103704,-1.354878,0.60378,-0.257638,-0.419397,-1.002692,0.065387,-0.276958,-0.820182,-0.515547,-0.90005,-0.459719,0.152958,-1.765346,-0.207296,-0.663278
-1.108221,-0.093665,-1.009937,-1.050021,-0.3023,-0.252384,0.124221,-0.088106,0.514203,-0.32366,0.474813,-0.143212,0.313712,0.61598,-0.744882,0.211839,-0.085112,-0.266381,-1.051033,0.444732
2.129801,0.201671,0.564572,0.551104,-0.58198,-0.047896,0.314615,0.544597,0.998907,0.908487,-0.485895,1.184565,-0.544417,0.321099,0.302682,0.048834,-0.857519,1.214199,0.674868,-0.274537
0.945781,0.964341,0.292426,1.803705,-0.667866,0.734918,0.313238,0.503043,0.156479,0.818228,0.694737,-0.013964,-0.179137,1.052623,0.158205,-0.493443,-0.166436,-0.127876,0.422808,0.9634
-0.404531,-0.598754,0.988281,-0.198518,0.581429,0.177466,-1.114622,0.331571,-0.716469,0.301005,0.266342,-0.478815,0.186618,-0.865868,-0.514611,-0.084002,-0.418497,0.617056,0.077383,-0.363836
-1.061143,0.356412,-0.65333,-0.026894,0.46589,0.191407,-0.701928,-0.946105,-1.335649,1.149945,1.094774,-0.789708,0.109249,0.041373,1.259523,-0.223523,0.557257,-0.456308,0.272936,0.115013
1.556299,-1.323346,0.39195,0.535643,-0.933355,-0.539358,0.225521,0.92359,0.037079,-0.718146,-0.451242,0.988154,0.393175,-0.282907,0.66711,-1.035734,-0.626251,0.769482,0.678247,0.336805
1.008638,-1.202749,0.348477,-0.041695,0.330013,0.179783,-0.706807,-1.192414,0.010991,0.298022,0.562695,-0.395942,0.418766,0.349531,0.595983,-0.201463,0.98086,0.025992,0.666658,-0.861134
1.564527,0.050872,0.434657,-1.272247,0.134367,-0.996908,-1.696906,-1.209308,0.801976,-1.61962,0.049603,1.053177,0.750069,0.371155,0.270983,-0.676235,-0.613368,-0.011573,-1.383131,0.173616
0.409876,0.578626,-0.657582,-1.372829,-0.881352,0.045373,1.029516,0.653617,-0.376875,-0.292197,0.97955,1.066115,-0.116057,1.33589,-0.107437,-0.555577,-0.647629,0.171743,-0.755559,0.207456
-0.258236,-0.225675,0.179817,0.205028,0.276278,-1.134471,0.423655,-0.057054,-0.818729,-0.198285,1.035472,0.316839,-0.865023,0.02628,0.517519,-0.175639,0.827922,-0.419582,0.389435,-0.878885
0.379478,-0.663857,-0.08011,-0.060305,-0.579733,1.001388,-0.642028,-0.780892,0.326676,0.14845,-0.569172,0.70516,0.804428,0.65412,0.927101,-0.433239,-1.17433,0.559124,-0.217832,0.079342
-0.428457,-0.443024,-0.725242,0.44688,-0.800603,-0.903429,-1.114018,-0.504674,-1.001394,0.439073,0.083065,0.490192,-0.859508,-0.587726,0.137072,-0.936656,-0.020964,-0.147582,-1.269866,0.083357
-1.032448,1.090646,-0.905664,0.570945,0.486752,-1.055381,0.525812,-0.91888,-0.504461,-0.060837,0.080592,-0.976353,-0.860293,-0.520769,-1.037817,0.932291,0.906701,-1.286048,0.696844,-0.807634
0.684349,-0.555131,-0.418148,0.831756,0.639381,-1.283276,0.337083,-0.320498,0.310855,-0.451647,0.195549,-0.293874,0.02927,-0.248356,-0.156786,-0.730004,0.703049,-0.483401,0.726215,-1.096491
-0.906944,-0.290337,0.947466,-0.465224,-0.576601,-0.063793,0.00705,-0.581138,0.576042,0.723305,-0.509027,0.775429,-0.22951,-0.137306,-0.37284,-0.490462,0.119264,0.708827,-0.289943,-1.173081
0.462713,-0.92357,0.357956,-0.432692,-0.636747,0.445617,0.43241,-0.949794,0.276332,0.126396,-0.752891,1.09857,-0.010041,0.723699,0.174106,-0.848762,-0.897541,1.299096,-0.493392,1.245897
-0.14764,0.385248,-0.576963,1.400766,1.280786,-0.573456,0.070792,1.002182,0.186277,0.87841,0.56541,-1.038033,-0.458673,-0.249269,0.792075,0.62791,1.478293,-1.262996,0.7382,1.169977
-0.547283,-0.547315,-0.611529,-0.316517,0.992505,-1.42459,-0.673621,-0.54228,-1.050769,-0.90494,0.977873,-0.736911,-0.541613,0.250054,1.594667,0.70322,0.576103,-0.370056,0.614205,-1.036744
-0.736276,0.586359,-0.559111,0.530906,0.285089,-0.648676,0.280105,-0.114076,-1.181313,0.706738,-0.757652,-0.373,0.302788,-0.155908,-0.522372,0.528872,-0.537595,-1.021494,0.629393,-0.330255
1.273985,-0.370334,-1.000062,-0.185917,0.373546,-1.319091,-0.130278,0.074949,0.875898,-0.049726,-0.092084,-1.076715,-0.34839,-0.944035,-0.627708,-1.017569,1.24453,0.015847,1.304871,-0.158655
1.773993,0.275039,-0.660439,-0.184201,0.286736,0.260491,0.740618,0.929082,-0.883518,-0.390034,0.807317,0.570784,0.407193,-0.725807,-1.160313,-1.040165,-0.600784,0.295319,0.24597,0.520483
-0.367131,0.424607,1.108737,0.809603,0.374424,-0.420042,-0.586581,-1.221392,1.07906,0.812679,0.316518,0.467441,0.67049,-0.301339,1.112992,0.259015,-0.804367,-0.507621,0.666056,-1.2972
-0.580944,-0.03751,0.491893,0.062107,-0.527131,0.371729,0.82124,-0.20473,1.018441,-0.366278,0.170539,-0.468841,1.325431,0.407803,-0.056825,-0.920347,-0.434327,0.475249,-0.539977,0.237701
-1.537482,-0.335131,0.958522,-1.127719,0.732147,-0.16751,-0.180075,0.081315,-0.396614,0.006457,0.58399,-1.143264,-0.296488,-0.661359,0.266783,-0.213473,1.194217,-0.912089,1.055121,-0.167123
0.010651,1.376889,-0.703743,0.36746,0.59669,-0.689593,-0.814402,-0.817621,-0.450678,0.292986,0.487165,0.39337,-1.195808,-0.087451,0.479584,0.910013,-0.561844,0.401882,0.342637,-0.941499
1.217126,0.049212,0.972918,-1.313212,-1.393487,0.509174,-0.692291,0.821949,0.069641,-0.42107,-0.601881,-0.772355,0.101444,-1.207734,-0.39641,1.269535,-0.699976,0.590163,-0.774741,-0.503266
0.887263,0.934414,-0.00156,-1.276749,-0.612605,0.772154,0.840838,-1.188054,-0.079304,-1.277158,0.84868,0.828807,-0.327894,1.022889,-0.32823,-0.152006,-0.917705,1.146317,-0.255911,-0.06815
0.284104,0.295411,0.584152,0.332606,-0.543942,0.492775,-1.022554,-0.45298,0.336478,0.451503,-1.031204,0.73971,-0.060648,0.527829,0.947188,0.005579,-1.147055,-0.248432,-0.755628,0.500831
-1.235297,-1.186508,-0.220359,-0.539741,0.246177,-1.309611,-0.574043,0.651698,-0.789692,-0.758778,-0.21552,-0.886591,-0.743676,-0.986918,0.413529,0.410363,-0.55485,-0.087974,0.404747,-0.944764
1.790538,-0.711958,0.512262,-0.699279,-0.840782,0.522993,-1.367157,-0.250325,-0.785164,-0.731415,-0.279013,1.062571,0.177667,-0.572734,0.868137,-0.218984,0.702832,0.79001,-1.078771,0.174137
0.477155,0.448869,0.895684,-0.863182,-0.372116,0.694633,-0.158727,0.541399,0.822864,0.321941,0.343827,0.553556,-0.541604,0.570457,0.77595,-0.680311,0.049763,0.120835,0.035243,0.62791
0.765085,-1.284242,0.184644,-0.583097,-0.362762,-0.119014,0.620838,-0.801209,0.786372,-1.142838,0.468683,0.458837,0.418936,-1.102525,-0.872021,-1.130744,-0.399161,0.415361,0.79008,-0.691135
-0.843608,-1.004011,-0.560834,-0.914318,0.921639,0.56646,0.458315,0.594699,-0.319743,0.476526,0.676608,-0.612106,0.390859,0.234654,-0.176259,1.203233,1.216503,0.420169,0.809849,-0.377781
-0.831966,-0.932894,0.055339,-0.284527,0.481996,-0.324684,1.130968,-0.993452,0.651676,-0.137017,0.938034,-1.015121,-0.910928,-0.991804,-1.198901,-0.053246,0.056043,0.247885,0.430499,-1.206736
-0.856529,-0.550769,0.320174,0.3985,-1.180481,-0.887233,0.072454,-0.452482,-0.485899,0.765107,-0.405845,-1.127323,0.232709,-0.677606,-1.085805,-0.218812,-0.015566,-0.703352,-0.168071,-1.545515
-0.24516,0.264506,-0.474229,-0.629278,-0.05227,-0.802241,-1.222983,-0.157769,0.273814,-0.128772,-1.025537,-0.470386,0.515452,-0.62545,0.33809,0.79337,0.335516,-0.945928,0.785697,-0.349288
-0.026319,-0.391379,0.085026,1.2521,-1.094055,-0.882312,0.23429,0.15146,-0.209819,0.455317,0.093311,0.10324,0.400072,0.299457,0.360071,0.051465,1.090916,-0.016647,0.103655,0.603308
-0.261441,0.46497,-1.129514,0.378703,0.892035,-0.884679,0.120859,0.08613,-0.707615,0.006354,-0.041525,-0.291175,-0.981765,-0.052275,-0.022045,1.119325,0.115952,-0.614224,-0.278516,-0.278684
-0.844809,0.007694,0.570933,-0.559616,0.204063,0.173251,-0.697068,0.359403,1.00475,-0.756628,-0.645496,-0.513442,0.597929,0.290399,-0.002692,1.133279,0.669398,0.46402,-0.72496,-0.417429
2.482306,0.605678,-0.535357,1.093784,0.887408,-0.607756,0.065966,0.841971,-0.893009,0.955553,0.857405,0.744628,-0.621887,-0.294457,1.069603,-0.901414,-0.521466,-0.865026,0.861882,-0.375924
0.846597,0.662673,0.729878,0.128207,-0.725079,-0.050041,0.708924,0.798866,0.70914,-0.07841,0.117227,0.252947,-0.836258,0.766782,-0.52716,0.448764,0.459609,0.181781,-0.769005,0.440219
0.175674,0.27272,-0.60176,0.346531,-0.283422,0.873431,-0.339096,0.402984,0.93849,0.883659,-1.064026,0.685929,0.863053,-0.466772,-0.479722,-1.089271,-1.481373,-0.346562,0.157163,-0.747941
-0.031886,-0.640823,-0.601217,0.808519,-0.582553,0.141108,-1.033263,0.176024,0.088555,0.662912,-0.099688,0.730494,-0.846817,0.379406,-0.011411,-1.142998,-1.167275,0.678919,-0.374467,0.312767
1.365808,0.924161,-0.378712,-1.216734,-0.002002,0.62945,0.181521,0.789753,-0.065577,-1.316899,1.323533,0.993626,0.663473,0.277616,-0.013086,-0.762363,-0.642102,1.050623,0.010866,0.501694
2.786951,-1.597202,0.150768,-0.693091,0.820844,0.145804,0.897676,-0.720293,0.526409,-0.49289,1.347863,0.127134,-0.879922,0.316908,0.516835,-0.066175,0.232016,0.914039,0.860192,-0.044102
-1.280852,-0.438807,0.040523,-0.164046,0.98506,-1.140405,0.876398,-1.287046,-0.854073,0.838602,-0.553137,-1.139695,-1.241628,0.708512,-0.712531,0.205363,0.176116,-0.75814,-0.326969,-0.106433
-0.338407,0.644348,-0.51207,0.350887,0.473891,-1.118414,0.180998,0.909519,-0.688239,-0.053674,0.925765,0.141394,-1.028349,0.602744,0.306616,0.252642,-0.300313,-0.633656,0.331175,0.62306
-0.133519,-0.831777,-0.161867,0.001964,1.112829,-1.005538,-0.93585,0.643794,0.067127,-0.270468,-0.676939,-0.206731,-0.890847,-0.783322,0.300348,1.090055,0.348627,-0.717468,-0.635809,-1.122305
0.462891,-0.670965,-0.431254,-0.271347,0.643064,-0.891374,-0.718994,0.85911,1.006341,-0.338175,-0.329477,-0.966012,-0.506165,-0.891751,0.105672,-1.235818,0.81481,-1.192761,1.033208,-0.77817
0.684194,0.219074,-0.43231,0.856491,0.440955,-1.140655,-0.865304,-0.823075,-0.128217,-0.596491,-0.053091,-0.525043,-0.334595,0.700151,-0.859888,0.065838,1.122984,-0.259115,-0.160572,-0.056025
1.041726,-1.291248,0.837009,0.810783,-0.826203,1.000384,0.906197,-0.374276,-0.067214,-0.732985,0.012557,1.067597,0.685291,0.666088,-0.094574,-1.156346,-0.875923,0.805942,-0.697909,0.266868
0.59048,0.636662,-0.149066,-0.308166,-0.398597,0.937363,-0.1912,0.205999,0.479979,0.724718,-0.358417,0.355914,-0.656284,0.339742,0.781248,-0.517206,-0.671947,0.115563,-0.728973,0.020566
-0.138223,-0.832152,0.821988,0.484424,-1.09468,0.001917,-0.409073,-0.385825,0.137617,-0.570305,-1.182164,-0.141007,0.505651,-1.090178,-1.190308,0.470142,0.900387,-0.064568,0.302023,0.218148
-0.808811,-0.667973,0.12994,0.106649,-0.574151,-1.464354,-0.901517,0.653745,-0.326278,-0.162832,-0.374957,-0.056636,-1.363261,-0.45568,-0.361146,-0.727671,0.691788,-0.396947,-0.051328,-1.515052
0.85098,0.4793,0.269042,-1.22005,-0.221321,1.310053,0.156456,-0.210538,-0.989201,-0.968529,-0.007375,0.621607,0.788454,0.942942,0.115328,-0.257271,0.084821,0.439713,-1.120572,0.548748
-0.920781,-0.626387,-0.37096,-0.803291,-0.71177,0.056378,0.129798,0.187793,-0.433028,-0.763553,1.215162,-0.70208,0.476845,-0.770997,-0.395904,1.069713,0.896474,0.489109,-0.081941,-0.854942
-0.469978,-1.263485,-0.509903,-0.432591,-0.991873,-1.130811,1.061231,0.050947,-0.243499,-0.491472,-0.965795,0.030467,-0.727689,0.73355,0.261916,-1.041095,-0.493467,-0.307697,-0.761954,-0.100867
-0.071977,-0.778226,-0.919273,-0.369269,0.063114,0.142064,0.255793,-0.420553,-0.100526,0.316919,-0.98712,1.122035,0.897097,0.363728,0.454231,-0.51606,-0.451458,-0.361752,-0.667693,0.521307
-0.448534,-1.022511,0.666872,-0.054857,-1.695216,0.234921,1.528137,-0.293782,0.514457,-0.617543,-0.422561,0.406003,-0.372488,-0.126673,-0.885451,-0.727045,-0.572476,0.679466,0.408199,-0.25896
0.494984,-0.407693,0.496748,0.946972,0.775324,0.207598,0.404887,-0.624363,-0.400771,0.274226,0.551386,-1.489757,0.211033,-0.74466,-1.406065,1.00703,1.552785,-0.576027,0.988969,-0.134845
-1.63201,0.555658,0.119333,-0.368788,0.410948,-0.249491,1.545639,0.129421,-0.535324,0.368757,-0.087195,-0.665351,-0.293357,-0.654173,-0.77169,0.40133,0.395653,-0.699132,0.273778,0.510473
0.210231,-0.26308,0.147308,-0.362863,-1.853661,1.005479,0.254632,-0.694104,-0.555797,-0.205718,-1.617862,-1.026722,-0.487669,-0.996551,-1.390894,-0.155608,0.615302,0.442298,-0.228342,-1.203256
0.55581,0.9505,0.235973,1.287821,-0.074227,-0.829927,-0.651936,1.261715,0.141814,1.027218,0.014172,0.66896,0.854975,0.520421,-0.100263,-0.415791,-0.792775,-0.793416,-0.154933,-0.417502
-0.891703,0.274623,-0.835238,-1.115197,-0.436939,0.678385,0.198248,-0.564798,-1.29126,0.100617,-1.133806,0.255728,-0.332623,0.708265,0.357772,0.639585,0.145255,0.044956,-0.669171,1.351334
-0.516456,0.601124,0.049218,0.464059,-0.113394,0.415015,-0.017918,-0.640153,0.46661,0.538771,-0.362021,-0.099142,-0.319471,0.107877,-0.389629,0.052654,-0.191888,-0.322007,0.175033,0.105954
-1.037326,-0.759481,-0.984779,-0.210859,0.225893,-0.450556,-1.116375,0.210282,-0.312388,0.457066,0.291189,0.138877,1.344829,-0.35333,1.469548,-0.453769,-0.675511,-1.308659,-0.043457,-0.296772
1.485133,0.526195,1.100692,0.539501,-0.903104,0.918013,0.445181,0.157968,-0.212248,0.611017,-0.788294,0.540782,0.344556,0.229306,-0.214139,-0.488379,-1.111854,1.272629,-0.705262,0.501789
-0.139016,-0.079922,-0.616926,0.454477,-0.045619,-0.62814,-1.370041,0.424861,-0.636261,0.515255,0.605904,-0.609412,-0.54033,-0.921582,-0.397088,0.934433,0.890684,-0.629031,-0.713249,-0.834661
0.584468,-1.190757,0.09696,-0.295644,1.135768,0.388703,-0.652872,-1.47876,-0.369161,-0.825579,1.326253,0.54338,0.262473,0.315367,0.519519,-0.855036,0.222634,-0.432664,0.426002,-0.252721
-1.714355,0.639967,0.53632,0.906928,0.138599,-0.835713,-0.770908,-0.486586,-0.512581,0.086125,-1.161834,-0.238549,1.10982,0.436161,0.114186,-0.078733,-0.426268,-0.515024,-1.218991,-0.51672
0.771631,0.312667,-0.185985,0.66292,-1.20022,0.693781,-0.027922,0.180293,0.840203,0.705543,-1.689413,0.133711,0.977242,0.872813,-0.17949,0.809294,-1.123053,1.495939,-0.696443,-0.282892
0.851546,-0.105435,0.175328,1.560403,-1.462568,-0.39265,0.646031,-0.698915,0.113114,0.971596,-0.379157,1.01096,-0.870529,-0.172645,1.415597,-0.355354,-0.506738,1.010682,-0.976735,-0.861456
2.309638,-0.98399,0.201731,0.734302,-0.504916,0.148222,-0.625751,-1.039248,-0.812812,0.537543,-0.801085,0.968465,-1.014574,0.96254,0.268863,0.255095,0.919104,0.313843,0.072481,0.424995
0.402619,0.083776,-0.308352,1.369148,-0.912805,-0.819236,0.000651,0.503111,-0.212012,0.025205,-0.132139,1.103876,-0.096584,0.151351,0.459641,-0.801526,-0.574603,0.224427,-1.200527,0.349165
-1.350172,-0.40733,1.19597,-0.167516,0.719057,0.311359,-0.615965,-1.074968,0.301955,0.104507,0.30653,-0.153578,0.988626,-0.225177,-1.346538,0.103484,0.688032,-0.073595,0.275682,0.277525
-1.507338,1.259512,0.390114,-0.197796,0.418134,-0.737064,0.592775,0.317781,0.426388,0.584438,0.480524,-0.234161,-1.3358,-0.96757,-0.450357,-0.216072,-0.696831,0.02342,0.520704,-0.688486
0.862653,-1.557958,1.024074,-0.027514,-0.461619,-0.811601,0.548278,-1.012831,0.320403,-0.464482,-0.237736,-0.789928,-0.955047,-0.571192,-0.564481,-0.129174,1.381927,-0.791891,-1.312091,-1.140208
-0.528368,0.136338,0.133094,0.28272,0.438943,0.504195,-0.729267,-0.310306,0.765747,0.045556,0.32486,1.05277,-0.630411,-0.949956,0.433682,-0.658731,-0.068838,0.772021,-0.462581,0.312036
0.056039,0.038045,-0.708842,0.567024,-0.474002,-0.338428,0.727555,0.072992,-0.770307,-0.840271,0.501039,-1.399529,-0.628233,-1.302248,-1.532577,-0.056115,1.487995,-0.607124,-1.259975,-0.470382
-1.040132,0.589106,-1.282652,0.736377,1.304621,-0.792108,-0.467119,0.060941,-0.580106,0.965203,0.431676,-1.077279,-0.819661,-0.644048,-0.993294,-0.875337,-0.329717,-1.190146,1.330899,0.208738
0.016627,-0.757284,0.928719,-0.196027,1.470331,-0.560379,-0.851606,-0.451734,0.543779,-0.103359,-0.223299,-0.710258,0.578294,0.300494,1.327507,0.861692,1.00514,-0.342182,0.30171,-0.306529
-0.104915,-0.427306,0.254622,0.669089,0.281347,0.166385,1.133371,0.37014,0.72367,-0.989578,-0.460563,-0.412273,-0.073698,-0.249458,-0.609716,-0.181694,1.134755,-0.593561,0.572122,0.198282
-2.013961,1.024097,-0.23463,0.665149,-0.593503,0.208571,0.970838,0.898702,-0.635248,0.829153,0.118492,-0.499124,0.877499,-0.488376,-1.009674,1.116801,-0.233108,-0.774278,-1.078187,0.019225
-1.701882,1.37748,0.214795,-0.95803,0.822995,-0.558018,-0.071776,1.043531,0.409343,-0.445586,0.337444,-0.993609,-0.719295,0.632117,-0.552537,0.089167,-0.044553,-0.770763,0.869023,0.415568
-0.295883,-0.427916,0.110304,-0.574259,-0.51841,0.12117,1.109075,-0.287818,0.287638,0.144791,-0.268746,-0.108227,-0.459823,-1.096592,-0.137758,0.840992,-0.023921,0.416088,0.152448,0.377786
0.184182,0.998285,-0.249674,-0.588836,0.377723,0.589513,-0.497439,0.058637,-0.815744,0.837295,0.831884,0.391378,0.33028,0.272866,-0.745432,-1.178628,-0.304177,0.613874,0.527999,-0.188078
0.111214,0.372993,0.925368,0.534362,-0.160832,-1.168828,0.215592,-0.565588,-0.705766,-0.225529,-0.365871,-0.806102,-0.077525,-0.839252,0.054107,1.016736,0.820001,-0.830558,0.256086,-0.304029
3.164001,0.484818,-0.212501,-0.084861,-0.832577,-0.219486,0.650493,0.25104,1.004211,0.095009,-0.382315,1.264361,0.08888,-0.268331,-0.159387,-0.800835,-1.082405,0.43715,-0.870069,0.896118
-0.133458,0.335934,0.391776,-0.073598,-1.379748,1.181229,0.333168,-0.019681,0.356735,0.361735,-0.870483,-0.334898,0.846187,0.495971,-0.309728,1.200515,1.009981,0.278035,-0.884533,-0.828023
0.21939,0.422269,-0.190879,-0.797875,-0.76076,1.341313,0.146583,0.510302,-0.14341,-0.978914,-0.947003,-0.664456,-0.541449,0.723993,-0.515524,0.46192,0.338024,0.501581,-0.748246,0.359022
0.019158,0.763449,0.848761,-1.067072,-0.443527,-0.249201,0.012188,-0.304435,-0.349372,-0.398791,0.966827,1.323636,-0.574248,0.365168,0.066106,-0.599131,-0.835406,0.005303,0.008553,-0.236298
1.214709,-0.493473,0.356856,-0.565962,-0.691616,0.705579,-0.698289,-1.367361,-1.339675,0.395365,0.329949,1.094059,0.788672,-0.856876,-0.157216,-0.251976,0.390032,1.512525,1.05858,1.067574
1.208585,-1.350243,-0.040624,1.225302,0.660207,0.021095,-0.582953,-0.74715,0.163813,1.02227,0.32779,-0.781263,0.840419,0.440778,0.028094,1.035771,0.526703,-0.015759,0.24036,-1.010743
0.130768,-1.447198,-0.895269,-0.742246,0.354629,-0.302276,0.270787,0.032151,-0.525286,-0.19145,0.49817,-0.263505,-1.408199,-0.586977,1.186533,-0.618938,1.196024,-1.402319,0.363207,-0.418406
1.054039,1.312336,0.397017,0.195429,-1.261832,1.074279,-0.828937,-0.429479,0.812368,-1.160296,-0.852775,1.154769,0.846006,0.120627,1.540077,-0.514359,-0.37337,0.997879,-0.177224,0.317725
1.271843,-1.032872,-0.849433,0.283796,1.09991,0.133516,-0.925986,0.008569,-1.606516,0.88747,0.831372,-0.722397,0.102,-0.497866,-0.323393,0.929951,0.686555,0.381534,1.511478,0.188738
-1.085789,-0.503006,0.335428,-0.051234,-0.028764,0.750495,-0.715779,-0.947356,0.991391,-0.090723,-0.653942,-0.60099,-0.822155,-0.573695,0.783723,-0.30863,0.236409,-0.706052,-0.251988,0.950758
0.004949,-0.804234,0.977287,-0.31023,-0.069797,-0.459553,-0.109079,-0.858253,-0.896164,-0.886568,0.838996,0.050827,0.533607,0.224301,0.774283,-0.203412,0.867031,0.643026,-0.274839,0.477575
0.904263,0.303696,0.676252,-0.516289,-0.713775,0.293584,-0.437805,1.111671,-0.216848,0.677211,-1.324708,0.292557,-0.708373,-0.7167,0.635048,0.887691,-0.289503,1.023852,-0.858742,0.482274
-1.094708,-0.845681,0.530063,-0.066274,1.214152,-0.721609,0.67807,-1.047378,-0.706998,0.963843,1.107878,-0.57984,-0.763915,-0.366102,-1.213556,-0.487532,0.208777,-0.918423,0.706699,-1.313798
0.343615,-0.837671,-0.731692,-0.549029,0.007259,0.086574,-0.393394,1.011275,0.177377,-0.801602,1.300478,-0.310088,1.066469,0.137977,-0.135579,-0.592624,1.012595,-0.594866,-0.08916,0.834123
-1.749567,0.44236,1.227762,-1.098492,0.085447,-0.561112,0.132298,-0.764515,0.903547,-0.495726,0.916479,-0.803236,-0.712768,1.010155,-0.739339,1.615704,1.050887,0.065451,0.146097,-0.97112
-0.051848,0.491477,-1.02677,-0.02459,0.19291,0.305657,-0.668622,0.477932,0.186553,-0.235572,-0.812886,-0.528594,-0.382356,0.04483,1.054897,0.466834,-0.398914,0.578262,0.025394,-0.614409
