right C7,right elbow trouble,left shoulder trouble,left bend of arm problem,right shoulder trouble,right hand problem,left medival elbow problems,right finger trouble,left neck problems,left wrist problems,left shoulder problem,right neck,right wrist problem,right shoulder problem,discoligment injury C6-C7,left hand problem,left C7,right arm band,left lower arm disorders,neck pain,left finger trouble,left arm,left elbow problem,right lower arm disorders
-0.037648,0.079059,0.074291,0.999111,0.987097,0.540324,-0.065428,-0.061552,0.834184,-0.284248,-0.050527,-0.441007,0.003886,0.586034,0.308359,1.116246,0.399238,0.39695,0.055884,-0.850889,-1.109835,0.228701,-0.138424,0.290578
0.55114,0.541668,-0.669773,-0.662078,0.793085,-0.226231,0.785401,-1.214519,-1.176787,-1.000485,1.013485,0.242042,-0.266731,-0.192963,-1.280803,-0.890264,-1.539985,-0.274152,1.01937,0.056924,-0.149955,0.937198,-1.138395,-0.059831
0.50727,-0.792746,-0.648394,0.758171,0.262197,-0.627938,0.890932,0.002907,-0.492878,-0.235119,-0.32028,1.031906,0.835538,-0.800792,1.848657,-0.074348,-0.229231,0.61448,0.090953,-0.065941,0.908351,0.414159,-0.177185,-0.509115
0.876305,0.923949,-0.545661,0.161774,0.300151,0.466567,-0.42059,0.304314,0.201573,0.584573,-0.396345,1.779149,-0.636736,0.648764,-0.458074,-0.61649,0.484965,0.432446,-0.232044,-0.705909,1.289851,-0.485198,0.325875,-0.402851
0.180601,0.771597,0.867818,1.305016,-0.650135,-0.040911,0.347825,0.13589,-0.07624,0.668371,-1.082769,-0.211832,0.608275,1.320049,-0.53734,-0.003107,0.602775,0.511735,-0.806861,0.519338,0.254145,-0.732564,0.354391,-0.983067
-0.676036,-0.149569,-0.932603,0.574713,-0.901585,-0.588617,-0.67125,0.073137,-0.015049,1.097153,0.223425,-1.157314,0.375416,0.78168,0.96062,-0.266252,0.786413,-0.819006,-0.271221,-0.514232,-0.315805,-0.710534,-0.19177,0.962844
-0.66255,-0.883669,-0.820329,0.189323,-0.229919,-0.634987,0.463331,-0.173294,-0.076172,-0.387855,0.311451,-0.554152,-0.667946,0.246983,-0.635895,-0.20947,-0.418382,-0.388333,-0.687735,1.04574,0.836206,1.098528,-1.627833,0.598415
0.972575,0.239148,0.145771,-0.417967,0.248023,0.115318,0.193295,1.194109,0.661298,-1.049502,0.224471,0.807323,0.733198,0.643701,-0.802097,-0.987645,-1.00248,0.801377,0.161854,-1.24279,-0.419997,0.061409,-0.315319,-0.65833
-0.887077,-0.894033,-0.249787,-0.67074,0.192896,1.404596,-0.847866,-0.18101,-0.252419,-1.526433,-0.26872,-0.890448,0.107589,0.095435,0.393895,-0.15257,-0.676385,-0.074511,1.590996,0.451219,0.683897,0.442918,0.030651,0.844513
-0.183551,0.740963,-0.60505,-0.161378,1.260214,0.975984,0.740094,-0.326121,-0.432411,0.418175,0.240627,-0.049113,-0.644191,-0.963612,-0.218777,-0.375665,-0.515783,-0.422805,0.372166,0.321356,-1.48627,0.92936,0.414888,-0.190742
-0.669059,-0.967004,-1.167826,-0.565934,-0.297128,-0.036045,0.132661,0.431294,-0.258029,-0.096504,0.950581,-0.343411,0.60176,0.195186,1.588705,-0.267766,-0.418728,-1.055267,-0.934762,-0.384688,0.791008,0.667218,0.033699,0.979202
0.528142,-0.470816,0.011991,-0.642847,0.714382,-0.091863,0.637128,0.588028,0.078067,-1.452372,-0.869855,0.530026,0.735654,-0.041699,-0.409691,-0.963584,-0.939543,0.881115,0.701854,-0.033038,0.490006,0.086924,-0.690613,-1.177714
-1.247969,-1.103322,0.963097,0.627567,-0.621497,0.657516,-0.479447,-1.443063,0.542042,0.80319,-0.784576,0.000691,-1.407153,-0.358543,-0.158277,-0.050213,1.283145,-0.901702,0.335712,1.342423,0.184212,0.848678,1.00407,1.200971
-0.653095,-0.701632,0.040852,0.618782,-0.518345,0.027045,0.131925,-1.716475,-0.154986,0.356168,-1.247257,-0.294982,0.269065,-1.148667,1.065892,0.262737,-0.273273,-1.405044,-0.080587,0.380183,-0.147422,-1.312138,0.229526,-0.447949
-1.385283,0.109811,-1.012031,-0.050956,-1.092911,-0.522899,-0.366916,-0.880974,1.018377,0.241491,-0.287107,-0.469724,0.111748,-0.759749,0.36184,-0.033681,-0.128272,-1.414922,-1.142345,0.510939,-0.949648,-0.475672,-0.010765,1.322712
-0.790432,-0.557544,-1.008411,-0.251787,0.410982,0.676769,0.467171,-0.989903,0.23396,-0.432433,1.275174,-0.875473,0.987934,-0.85023,2.37433,-0.303266,-0.928007,-0.435617,0.290487,-0.835584,0.022651,1.063362,-0.17898,0.948905
0.846008,1.235522,1.024106,-0.082486,-0.56503,0.157417,-0.008358,1.033897,0.236398,-0.313752,0.420771,1.154822,0.779957,1.04284,-1.167917,-0.533448,0.094673,0.831883,0.023935,0.188537,0.388788,0.287729,0.764201,0.049134
0.11338,-0.523489,-0.219956,-1.074829,0.337252,1.054857,-0.052954,-0.519814,-1.012912,0.962736,1.120114,1.192357,0.118005,-0.668617,0.699565,0.434613,-0.50825,0.824965,0.005839,-0.985216,0.165439,0.615666,-0.215121,0.398111
-0.967088,-0.297769,0.923022,-0.717589,-0.249134,0.812837,-0.205768,-0.234739,-0.0963,-0.038088,0.714767,-1.481896,1.041567,0.254901,1.277864,-0.633951,-0.550764,-0.094433,0.209973,0.591942,-0.641474,0.055901,0.508057,0.795152
-0.127151,-0.854021,-0.206123,-0.319708,-0.488346,0.103036,-0.004557,0.036019,-0.499708,-0.483192,0.496254,0.297788,-0.34816,-0.982086,-1.141942,0.523945,0.146057,-0.055097,0.093431,0.328943,0.609523,0.655798,-0.337219,0.36315
-0.272299,0.867236,0.137063,-0.48148,0.852171,-0.428105,-0.312279,0.173966,-0.481163,0.226374,-0.714068,-0.392423,-0.245646,0.432272,0.314562,-0.42108,-0.271277,-0.698659,0.1399,0.444704,0.054434,-0.403459,0.558465,0.560316
-0.986625,-0.959,0.006981,0.798655,-1.097752,-0.063114,0.277833,-1.661338,-1.206513,-0.717647,-0.912112,0.015307,0.210679,-0.120641,0.367277,-0.743106,-0.292429,-0.790891,0.532947,-0.067314,-0.00016,-0.689246,0.073241,-1.053276
-0.518875,1.463841,0.315426,0.253192,-0.206257,-0.254849,0.181306,-0.672905,-0.340116,0.807104,0.708548,-0.517338,-1.186391,0.95698,0.689167,0.149733,0.21819,0.276183,0.156762,1.322549,-0.409747,-0.207283,0.548319,-0.837973
-0.600916,-0.714493,0.611013,0.22946,-0.734245,1.235078,-0.675644,-0.924704,0.01188,-0.394803,0.33308,0.744506,1.351262,-0.084001,1.253609,0.275518,0.803082,-0.970162,0.609155,1.018871,1.000839,-0.025147,-0.488357,-0.683088
0.126143,0.296328,0.790305,0.082652,1.115597,-0.232632,0.01136,1.484166,-0.646467,1.01393,-0.85265,-0.895016,0.9146,0.864585,0.103896,0.044452,0.805565,0.310615,0.944354,0.628784,0.851038,-0.75223,0.918209,0.117231
1.864222,0.593991,-0.677431,0.225212,1.137589,-0.18307,1.173781,0.548482,-1.240569,-0.971452,0.671855,0.662725,0.948134,0.902434,-1.132612,-0.455519,-0.716743,1.038215,-1.253852,-1.129147,0.508553,0.40394,-0.100655,-0.805519
-0.452607,-0.225269,-1.150315,-1.121219,0.162908,-1.459782,0.165311,0.703672,-0.768031,-0.988826,-0.066354,-0.698944,0.027124,-0.264917,0.106233,-0.135292,-1.345919,-0.444017,-0.409206,0.007858,-0.502051,1.112751,-0.84844,0.047194
-0.938639,0.1836,1.671385,0.971269,-0.93508,0.539498,-0.072268,-0.185995,0.865751,0.302264,-0.771156,0.017511,-0.38593,-0.029713,1.703617,0.095432,1.009939,-0.766103,-0.911575,0.786501,0.390697,-0.807023,1.16395,0.282212
-0.42268,-0.089205,0.900595,1.132059,0.310175,0.470554,-0.784502,-0.963448,1.008383,-0.617601,-0.063155,0.080847,-0.207802,-0.759465,2.378166,0.113141,0.984542,-0.578533,-1.15352,0.967409,0.17773,-1.638125,-0.235596,0.402515
0.436579,0.136552,0.595793,1.271965,-0.121616,-0.366996,-0.570975,0.026025,0.748515,1.091443,-0.903057,0.885409,0.245639,0.247837,-0.168905,0.817636,1.43007,-0.814846,-0.226638,0.328706,0.001888,-0.748672,1.00634,-0.836164
1.342792,1.409927,-0.829115,-1.212494,1.494168,0.25148,-0.018026,1.369539,0.333882,0.891913,-0.347234,1.720526,1.320127,0.313351,-0.210812,-0.788077,-0.062036,0.35942,1.071779,-1.531415,0.96191,-0.576582,-0.6681,-1.076314
0.978895,0.887055,1.025559,-1.290026,0.001884,0.519514,0.751465,0.113587,0.527646,-0.392774,-0.818211,0.559902,0.03605,0.797882,-1.080547,-0.366436,-0.612866,0.025452,-0.79711,-0.341743,-0.084472,0.720572,0.92148,-0.671801
-0.564692,-0.526049,-1.030782,-0.261682,-0.402041,0.796237,0.586494,0.362022,-0.300488,-0.819867,0.048921,-0.47391,0.48971,0.302741,0.381515,-1.396721,-1.690287,0.402297,0.431537,1.232646,-0.669308,0.694922,-1.279073,0.536335
0.418616,0.711575,1.549391,0.271552,0.098158,-0.279575,0.671451,0.424689,0.386887,-0.87898,0.119149,-0.601545,-0.268875,-0.068259,-0.316789,-0.721026,-0.294617,0.937781,0.082534,-0.586081,-0.708681,-0.251816,-1.233879,-0.003937
0.437413,-0.149118,-0.680277,-0.971304,0.391737,-0.73981,0.135412,-0.091464,-0.268931,-0.584369,1.295685,-0.015848,-0.059214,0.436877,0.064344,-0.910286,-0.658784,0.502865,1.011199,0.083865,0.89238,0.66322,-1.324688,-0.680936
-0.649983,-0.169021,0.90034,-0.811179,0.021764,0.174111,0.661593,-0.084508,-0.939165,0.05114,0.959207,-0.322168,0.534939,-0.1043,0.594226,0.192833,-1.217073,-1.433099,-0.55723,0.028563,-0.137322,0.411248,-0.259769,-0.257985
1.410649,1.233962,-0.574194,-0.749482,0.397308,-0.646843,0.681027,0.471218,-0.803527,0.466186,1.10816,1.103688,0.615867,1.017213,0.057809,-0.21285,-0.597512,0.204592,-0.048067,-1.06077,-0.712048,0.608932,0.801662,-1.084739
-1.047643,-0.12233,0.61062,1.264813,0.226162,0.160754,0.140196,-0.155564,-0.090055,-0.741215,-0.464899,-0.430128,0.049647,-0.318467,0.930621,0.546249,0.298053,-0.697058,-0.78521,0.108606,-0.062556,-0.403687,1.145901,0.975297
0.109991,-0.043721,1.269306,0.9766,0.672861,0.37695,0.704147,0.479826,-1.172487,1.210276,-0.840039,-1.463087,0.307781,0.383822,-0.317793,1.029224,-0.050409,-0.260771,0.296359,-0.143053,-0.110911,-0.007406,-0.786228,0.038593
-1.250893,-0.772745,1.45387,0.262283,0.285455,0.966139,-0.786878,-0.454204,0.804928,1.192283,-0.422241,-0.546714,-0.058544,-0.849856,0.763718,0.771273,0.487108,0.128758,-0.979773,0.300091,0.545593,1.104004,0.233025,0.733593
0.599243,0.838912,0.453549,0.563806,0.53236,-0.674317,0.883037,0.159787,-0.341693,-0.801249,1.117113,1.144018,-0.746176,0.17412,-0.036624,-1.559798,-1.109104,-0.2262,0.568205,-1.382271,-0.996412,0.215738,-0.154932,-0.097048
0.661015,0.427799,0.789416,0.214199,-0.42469,-0.827932,-0.298652,0.903511,0.212476,1.13272,-0.568496,0.308467,0.348542,1.37367,-2.182609,0.574481,0.551924,0.088395,-1.045599,-0.467915,0.380935,-1.043951,-0.103037,-0.226006
-0.192184,-0.401684,0.658787,-0.24265,1.168512,-0.137164,0.999134,0.524471,-0.859667,-0.582132,0.801375,0.304281,-0.12126,0.045103,0.228931,0.015157,-0.578282,-0.663064,0.186264,-1.23384,0.506669,1.124254,-0.792018,0.589524
1.161817,0.760768,1.274328,-0.508165,-0.053623,-0.329275,-0.351997,1.279697,0.474751,-0.713439,-0.710101,0.793271,0.269738,-0.104223,-1.459217,0.055471,0.445129,0.330081,-0.679027,-1.23944,-0.451564,-0.354324,0.794762,-0.477207
0.743162,0.864339,1.276896,-0.624399,-1.05581,-0.939392,-0.240734,1.153174,0.136022,1.702861,-1.094711,0.271811,0.507886,-0.935896,-0.612226,-0.500428,0.69082,0.55559,1.268828,-0.271319,0.972594,-0.498706,0.069124,-1.307878
0.762765,-0.211376,0.752483,0.178593,-0.342133,0.158986,0.820199,-0.314808,0.513675,-0.267327,-0.621963,0.935391,0.425213,-0.800062,-0.697523,0.154827,-0.267761,0.524769,-0.55709,-1.047419,-1.301546,0.372629,0.027236,1.095254
0.172669,0.703069,-0.792078,0.709257,-0.9504,-1.36473,-0.872081,0.764571,-0.529578,0.041315,-0.550858,0.645371,-0.314393,0.476204,1.327882,-1.380702,0.894852,0.553152,-0.765146,0.811841,1.285909,-1.262727,0.421941,0.112268
0.664668,-0.681283,0.730459,0.811782,-1.027784,-0.213935,-0.985336,0.612248,1.383599,1.475462,-0.549785,-0.038597,-0.445101,0.004798,-0.111793,1.026295,1.367345,0.507496,0.559751,-0.04559,0.442755,0.903126,0.816997,0.436369
0.496599,0.115546,-0.266345,0.303115,-0.291972,-0.204725,0.032255,0.997226,-0.439878,0.099815,0.277372,0.048653,0.899222,-0.526548,-0.188317,-0.812402,0.389009,-0.502704,0.739534,-0.150336,0.12565,-0.720988,-0.394176,0.740283
0.765243,0.462526,-1.087239,0.535881,0.313647,0.421141,-0.656617,-0.504272,-0.254638,0.227879,0.589079,0.045704,-0.321869,0.343192,-0.824833,0.348517,-0.522291,0.646807,-0.327561,0.615733,0.043625,0.585483,0.450685,0.198429
0.403109,-0.636875,0.279121,0.575581,0.648368,-0.392443,-0.137401,-0.536564,0.361171,0.535715,-0.139226,-0.461074,-0.648143,0.132226,2.39277,0.381762,0.821002,-0.155773,0.332233,0.201474,0.710113,-0.838527,-0.063883,-0.562348
0.813145,-0.251047,1.252756,0.507129,0.078676,0.101333,0.585193,1.121168,0.051877,0.029354,-0.748517,0.851363,0.692252,0.440948,-0.405099,-0.334443,0.711306,1.022823,0.309024,-0.337087,-0.399445,-0.751415,0.267251,0.62068
-0.796056,-0.726259,-0.015037,-0.929264,0.117091,0.118202,-0.065233,-0.984965,0.109359,0.033906,0.325879,0.116935,1.034124,0.078128,1.155136,0.405586,0.574035,0.104317,0.831914,-0.656026,0.254203,-0.88798,1.022803,1.309877
-0.765594,0.268639,-0.760006,-0.541685,-0.539486,-0.502204,-0.26764,-0.047315,-0.669091,-0.836217,-0.141914,-0.786562,0.584909,0.121797,1.132176,0.118382,0.077529,-1.035739,0.854789,-0.119077,0.455762,0.302081,-0.358284,-0.897596
-0.476536,0.525526,1.309118,-0.1442,0.783323,1.421237,-0.346896,-0.934125,0.06415,-0.650167,-1.316373,1.266488,-0.612661,-0.85578,-0.485057,0.06732,0.206806,0.033505,-0.39913,0.703877,0.808232,0.130791,0.038835,0.763042
-0.993163,-0.114998,-0.667441,-0.2898,-0.728436,-0.339581,-0.184663,-0.545104,-0.386944,0.636108,-0.029705,0.344254,-1.336466,-0.467223,1.213023,-1.028533,-0.408791,-1.265211,0.789824,0.546858,-0.910628,-0.017478,0.024317,-0.322671
0.60082,0.987126,0.014911,0.912306,-0.957361,-0.789717,-0.571576,0.073721,-0.388701,0.557239,-0.200391,1.275478,0.276896,-0.841058,-0.344981,-0.01198,1.243628,0.954295,-0.268158,-0.344956,-0.148765,0.171326,0.082029,-1.642411
0.830888,1.681308,-0.797487,-0.901281,0.187184,-0.344005,1.086899,0.586529,-1.149355,-1.043537,0.862752,1.104582,-1.311303,0.590876,-0.466563,-0.473245,-0.949653,-0.371514,1.042891,-0.506695,-0.588547,0.126226,-1.037565,-0.250891
0.395876,0.412669,-1.083168,-0.550733,0.638935,0.057816,0.792264,0.568999,-0.162887,-0.256506,0.0917,-1.014552,-0.940344,-0.978762,0.285072,-0.986406,-0.355222,0.48049,-0.433798,0.44815,0.779343,0.070115,-0.067764,-0.049773
-0.815044,0.216431,0.450014,0.83447,-0.112115,-1.148769,-0.139358,-0.861859,0.575454,0.835242,-1.233813,-1.060335,-1.00487,0.877535,2.735016,1.172911,1.426747,-1.092393,-0.312623,0.069969,1.136838,-0.624442,1.309262,0.190408
-0.595093,-1.376376,0.516484,-1.436816,-0.713887,-0.410564,-1.680143,-0.542345,0.634164,0.258403,1.118234,-0.627051,-0.972669,0.27764,-0.230403,0.190739,0.98457,-0.480869,-0.231019,0.940969,0.566202,0.255842,0.265965,0.950147
-0.699609,0.645187,-0.828676,-0.158758,0.390553,1.472021,-0.156638,-0.66246,-0.600654,0.521522,1.220904,-0.610715,-0.997782,0.133867,-0.243668,0.079669,-1.01953,-0.050375,-0.636416,-0.813389,-0.805615,0.482661,-0.429008,1.652698
0.595915,-0.345551,-0.318052,-0.160752,0.526483,0.181341,0.446266,0.503723,0.043692,0.480896,-0.678452,0.559669,0.664311,0.22201,-1.465895,0.608539,-0.115182,0.386692,0.799842,-0.398637,0.210515,-0.500694,0.4997,0.751588
-1.235867,0.680855,1.021936,-0.210665,-0.163799,0.993187,-0.778921,-1.283945,-0.51383,-0.559056,-1.023968,-1.117732,0.504487,0.593937,1.088195,0.353476,0.203091,-1.423213,0.816187,0.866176,1.554245,0.840924,1.10411,0.501748
-0.153634,-1.051049,0.129605,-0.846518,1.248629,0.997064,0.758151,-0.747737,-0.744912,-0.306107,-0.338605,0.529953,-0.312066,-0.615184,0.788693,1.066349,-0.827275,1.030664,0.49404,0.121434,-0.475001,1.003854,-0.455676,1.316639
-0.646051,0.413713,0.876545,0.237388,0.128846,0.090985,0.794452,-0.025401,-0.24741,-0.394063,0.034915,-1.3359,-0.114703,0.600727,0.645089,-1.265013,-0.355414,-0.712905,0.555902,-0.351758,0.065392,-0.647184,0.174639,0.866705
-0.512358,-0.101983,-0.789851,-0.456219,-0.220379,-0.543812,-0.517838,-0.728138,-0.43876,-0.167412,0.774813,0.526315,-0.167084,-0.315868,0.898136,-0.311969,-0.422352,-0.123279,0.245223,-0.444446,-0.417403,-0.121828,0.488505,0.675871
0.397103,-0.675032,0.557265,-0.933565,-0.741821,-0.862186,0.792202,0.825911,0.561073,0.192651,-0.818338,0.242158,1.11678,-0.589743,-0.752311,1.287538,0.042225,1.454264,0.348195,-0.042441,0.306769,-0.114648,0.176827,-0.768676
0.032383,1.181794,-0.142845,0.485441,0.456837,-1.125449,-0.139183,0.705211,0.139717,0.045836,-1.524881,1.084157,-0.971836,-0.479304,-1.478643,0.355143,-0.278962,-0.02624,1.314635,0.104922,-0.165245,1.011803,-0.943247,0.796293
0.197741,0.081948,-1.436696,-0.651438,-0.204374,-0.770404,0.688564,-0.94484,0.80353,-0.453238,0.6229,-0.650892,-0.666871,-0.509641,0.815874,0.504567,-0.490878,-0.163945,0.596613,0.136715,-1.170964,-0.321771,0.326524,-1.035701
0.097093,0.421496,0.523288,-0.327449,0.239076,0.274448,1.213366,-0.001844,-0.755317,-1.170651,-0.670545,-0.04947,-0.111104,-0.526499,-0.796198,-0.50824,-0.475355,0.516848,-0.988245,0.424069,0.532794,0.969117,-0.548224,1.097312
-0.204695,-0.439859,-1.22823,0.44994,0.121827,-0.213151,-0.741538,-0.412938,-0.553189,0.213864,-0.744423,-1.145902,-0.231418,-0.249947,-0.089439,0.322315,0.773707,-0.998543,-0.485193,1.230223,0.534141,0.487824,0.904302,0.614863
-1.000486,-0.679139,0.60803,1.278344,0.110543,0.236447,-0.254172,-1.497837,-0.836308,0.489235,1.305527,-0.517994,-0.065434,0.483986,0.720395,0.270538,0.340772,-1.224606,0.22866,-0.271051,0.01489,1.365278,-0.492317,0.940438
1.207705,0.543691,-0.99066,-0.824889,0.557531,-1.208572,1.148568,1.216741,-1.253662,-0.637422,-0.539505,1.517769,-0.634202,-0.655325,-1.314018,-0.859,-1.325932,0.852608,0.81847,0.435253,-0.261663,0.536332,0.774375,-0.671057
0.550921,0.832757,-0.758663,-0.500775,-0.455916,-0.428991,0.868205,0.897162,-0.724272,-0.593433,-0.103122,0.9119,0.894898,0.456746,-0.251932,-0.427184,-1.029785,0.688752,0.888163,-0.466512,-0.982849,0.218913,-0.459757,0.055896
-1.224065,-0.130928,-1.032151,-0.2318,-1.245668,0.812542,0.892904,-0.651917,-0.209625,-1.400043,0.571129,-0.492001,0.188836,-0.614593,1.561305,-0.366881,-0.245244,-1.138108,-0.326252,-0.060407,0.915726,0.501547,0.644455,0.944695
-0.423844,-1.323739,-1.441066,-0.868125,-0.392024,-0.618794,-0.114366,-0.362275,0.936023,0.332698,0.010033,-0.792158,-0.727614,0.908252,0.752875,0.154218,-0.426002,0.573582,0.058569,-0.669648,-0.08927,1.097776,-0.423025,0.739582
0.27985,-1.090802,0.016374,-0.368537,0.090258,0.785068,0.778948,0.905518,-0.428753,-1.641708,-0.14218,0.673413,0.52924,-1.186984,-0.618762,-0.14768,-0.361652,0.50789,0.055244,-0.612299,0.141148,-0.810525,0.355609,-0.644073
1.023576,-0.394756,-0.154773,-1.459307,-0.850815,0.065059,0.553557,0.589415,-0.475477,-1.653991,1.043308,1.407003,-0.468348,0.639782,0.232775,-0.5411,-1.424697,1.345783,0.832384,-0.708904,-0.487965,0.983388,-0.91523,-0.201536
-0.236607,-0.519752,-0.568158,-0.381909,-0.014997,0.354579,1.097012,-0.531883,-0.938791,-0.837331,-0.49633,-0.533262,-0.159804,-1.115914,0.738445,-0.560979,-0.960274,-0.291427,0.844934,-0.157468,-0.328817,0.08588,-0.633812,0.668137
0.388062,0.470598,0.178608,-0.770876,-1.396589,-0.269257,0.811869,0.705921,-0.498505,-0.873073,0.37615,0.937246,1.156926,0.436635,-0.681611,0.002569,-0.018215,0.505646,-1.295469,0.225268,0.458981,-0.844367,-0.793635,-0.571424
-0.077464,-0.375467,1.088328,-1.200824,-0.680857,-0.50501,-0.44491,-0.4963,0.088784,-0.334075,1.026156,1.067579,-0.894289,-0.407246,0.249123,0.434776,-0.917003,-0.895753,-0.186856,-1.453655,-1.173946,0.32663,-0.530661,1.173425
0.78604,0.623713,-0.859141,0.475638,0.897628,0.243836,-0.181418,-0.222632,-0.692402,-0.464959,0.761908,0.986495,1.518161,1.36924,0.028204,-0.024662,-0.470587,0.916526,0.876043,-0.606689,-0.744562,0.463489,-0.52252,-0.535727
-0.186259,0.411469,-0.840526,-1.093792,-0.150207,-0.670254,0.315379,0.899721,-0.904032,-0.100529,-0.380772,0.270846,1.269601,0.010039,-1.065864,0.940594,0.120855,0.743114,0.809763,0.257085,0.164362,0.510987,0.873149,-1.044833
-0.668625,-0.84493,0.866069,1.225873,-0.346468,0.860869,-1.424663,-0.741071,1.594824,0.591588,-0.676407,-0.75897,1.208318,-0.948697,0.573829,0.824241,1.969836,-0.205996,-1.130278,0.957963,0.038213,-0.619116,0.474455,0.145806
0.186557,-0.87144,0.649542,-1.168881,1.26013,0.608287,-1.373179,-0.517204,0.972844,0.840327,0.717444,0.835585,-1.16394,-0.964667,-0.336613,-0.234794,0.410333,0.427076,0.339679,1.451013,0.58011,-0.260763,-0.376631,-0.514246
-0.791469,-0.304513,0.568578,1.069864,-1.246069,0.468551,-0.863663,0.251831,-0.083339,1.173969,-0.837585,-0.152881,-1.195986,-0.657629,-0.351296,0.219364,0.574354,-2.036081,0.271614,0.54668,0.419309,0.462442,0.178629,0.395384
0.844414,0.276669,-0.76196,-0.870813,-0.106445,0.668026,1.552639,1.019634,-0.953139,0.315435,0.460695,0.848048,1.438939,0.261299,-0.566337,0.077845,-0.758364,-0.58875,-0.372739,-0.792298,-0.202604,-0.126102,-0.429034,-0.490722
0.4583,-0.786786,-0.13129,1.430137,-0.202922,0.820841,-0.139145,-0.718078,-0.544375,0.487954,-0.734842,-0.730299,-1.748962,-0.352126,0.073399,0.271798,0.056781,-0.393971,-0.816041,-0.903831,-0.292524,0.121961,0.468476,0.343332
0.210006,-0.996072,0.797572,1.186331,0.013516,0.339565,-0.950793,0.478668,1.029952,0.268234,-1.11289,0.730083,-0.493884,-0.818496,0.465463,1.675403,1.174918,1.128043,-1.097623,-0.909749,0.398821,-1.03597,1.297944,-0.607065
0.431761,-0.258987,-0.817033,-0.205644,-0.849169,-0.348994,-0.666814,-0.260116,1.741445,0.194562,-0.309786,1.817965,0.757662,-0.689314,-0.768274,0.933137,0.686795,-0.373738,-0.993139,0.137202,0.089989,-0.541788,-0.7328,-1.006793
1.060175,-0.002567,-0.734142,-0.436004,-0.36769,-0.875276,-0.204186,0.338881,-0.49252,-0.762812,-0.746163,1.429045,0.127814,-0.456012,1.574197,-0.34052,-0.422897,0.378036,-0.148874,-0.063452,0.089199,0.878471,-0.220065,-0.531344
0.459092,0.558058,-0.038888,-1.056711,0.989752,-0.866533,0.588352,0.107528,-0.554945,-0.498277,0.504654,-0.200706,-0.290765,-1.005731,-1.597658,0.133628,-0.428342,0.528566,0.688869,-0.020292,1.226412,-0.605799,-0.461902,-0.918013
0.90362,-0.088427,-0.324883,-0.718457,0.917203,-0.078844,-0.809237,-0.001455,-0.765693,1.197475,0.706182,0.020282,1.548896,0.306993,-0.442207,-1.441401,-1.040097,-0.133939,1.000749,0.835519,0.267396,0.345865,-0.63819,-0.284921
0.65858,0.698427,0.363423,1.296718,0.464934,0.885265,-0.982262,0.047203,0.596655,1.564698,-0.160661,1.673296,-0.59591,1.164962,0.427434,0.687453,1.421655,1.20143,-0.213002,-0.347069,1.347373,-0.961365,0.969962,-1.059721
-0.978812,-1.29631,0.633463,-0.210206,-0.177196,0.285154,0.431192,-0.139682,-1.338085,-0.336268,1.058651,-0.128876,0.665945,-0.28496,0.690666,0.095272,-0.508994,-1.148446,1.34019,0.31545,0.770786,0.375618,-0.995254,0.571904
0.669654,0.739924,-0.459655,0.287783,0.903208,-0.821949,0.373133,1.411188,0.221744,0.017795,1.369463,-1.21162,0.94391,-0.752507,-0.545271,-0.004477,-1.121651,0.603596,-0.355012,-0.878215,-0.446115,-0.246805,-0.780028,-0.317354
-0.278445,0.256028,-0.224579,-1.166262,0.986042,0.615914,0.311265,-1.164921,-0.768314,-0.037004,0.823989,-0.534948,0.386696,0.269024,-0.024071,0.344902,-0.494006,-0.21766,0.56282,0.602593,1.163171,-0.471662,-0.960304,0.532887
0.248437,0.926052,-0.335166,-1.108358,0.595572,-0.461624,-0.015059,0.339314,-1.199832,-0.671597,1.19697,-1.50411,0.686229,1.026088,-1.332508,-0.64658,-1.233894,0.273684,0.297406,0.447465,-0.492757,0.105574,-1.529486,1.255587
-0.714048,0.857459,0.156268,-0.647454,0.502048,-1.097628,-0.672363,-0.284886,0.482791,-0.893333,-0.721278,-0.31765,0.796296,-0.666198,-0.65471,0.155648,-0.64669,-0.282552,-1.006633,-0.367292,-0.758846,0.473533,-0.925247,0.693044
-0.109589,-0.842951,-0.300716,-0.387762,-0.890937,-0.263307,0.437614,0.344445,0.335049,-0.124566,0.042227,-0.188555,0.726857,-0.4537,-1.663048,0.935198,-0.147472,0.338874,0.813721,0.744413,-0.712905,0.57434,-0.402991,-0.63867
0.238844,-1.080476,1.167471,-0.784372,-0.087443,0.469806,0.173029,-0.874943,-0.302857,-0.906719,1.343993,0.988657,-1.094844,-1.044261,-0.111055,-1.254515,-1.287979,-0.572235,0.374181,-0.594446,-0.32601,1.105997,-0.039932,0.385083
-0.649583,1.258071,-0.370831,0.431109,0.231818,0.48091,-1.183341,-0.165151,0.018926,0.528768,0.033982,-0.462296,-0.358125,0.306922,1.159921,0.388735,1.175501,-1.501358,-1.004796,0.984366,1.217377,-0.261824,0.75109,0.793786
0.694897,-0.589937,-0.887304,-0.602918,-1.678242,0.044453,0.95881,1.339547,0.326547,-0.847774,0.465163,0.035318,0.602037,-0.597053,-0.87894,-0.040269,-1.080783,0.324545,-0.014584,-0.123116,-0.467312,-0.210541,-0.939591,0.062578
