right C7,right elbow trouble,left shoulder trouble,left bend of arm problem,right shoulder trouble,right hand problem,left medival elbow problems,right finger trouble,left neck problems,left wrist problems,left shoulder problem,right neck,right wrist problem,right shoulder problem,discoligment injury C6-C7,left hand problem,left C7,right arm band,left lower arm disorders,neck pain,left finger trouble,left arm,left elbow problem,right lower arm disorders
0.887192,1.134394,0.932972,-1.16706,1.458847,-0.756614,-0.16689,0.73518,-0.662006,1.221125,-0.493732,0.417176,0.174805,0.083486,-0.212743,-1.132908,-0.659861,-1.028239,0.135965,-0.830585,-0.246095,0.96032,-1.21842,-0.256999
-0.676507,-0.748413,0.710594,1.283281,1.286435,-0.898896,-0.888024,-1.026401,1.083254,1.341153,0.371449,-0.336875,0.639305,0.181671,-0.786192,-1.065307,-0.501189,0.963046,0.471502,0.299698,-0.552023,-0.070376,0.696074,-0.072929
1.136574,0.192912,-0.222006,-0.496213,0.486528,-0.311806,1.007204,0.71873,-0.767134,-0.373786,1.068155,-0.934302,-0.460277,-0.187391,-0.295266,-0.082004,-0.34198,-0.935077,1.224354,-0.935872,-0.743434,-1.382112,-0.487245,-0.919506
-0.76697,-0.409915,-1.61142,-1.102037,-0.629256,1.063732,-0.815089,-1.110541,-0.313843,0.383942,0.730404,0.541352,-0.402441,-0.29774,-0.408143,0.261347,-1.192471,-0.489149,0.093609,-0.225506,-0.592061,-0.569098,-0.852774,0.580922
-0.588364,-0.750543,-0.734669,0.247363,1.234375,1.284286,-1.092621,0.538358,0.071194,-0.186763,-1.523809,-0.268173,0.279792,0.803655,-0.607408,0.638831,0.603166,0.732936,0.148284,0.71445,0.28968,0.429386,0.574751,-0.554888
-0.528413,-0.864393,-1.412012,-0.677754,-1.139948,0.66388,-0.454314,0.824808,-0.094828,0.159231,0.72439,0.578759,0.693133,0.289193,0.48989,-0.28601,-0.674872,0.537431,-0.547564,-0.828957,-0.591716,-0.927123,-0.746553,0.756841
0.891931,-0.387813,-0.37666,0.729719,-0.316028,-0.602353,-0.338907,0.818468,-0.1968,-0.702885,0.582231,0.085001,1.016871,0.455155,0.415931,-1.1941,-1.070989,-0.008272,-0.930439,-0.454219,-0.057364,-0.653056,0.49379,-0.326847
-0.313247,-1.366947,-0.646601,0.755801,-1.138964,0.673277,-0.082588,-0.193425,0.545565,-0.100076,1.055458,0.191751,-1.044815,0.847234,-0.012242,1.039336,-0.854162,-0.205692,-0.396261,1.124139,-0.12393,-0.99977,0.185149,-0.861974
0.696781,-0.465471,-1.087126,-0.945357,0.679119,-0.555949,0.342273,-1.137931,-1.304708,-0.74651,1.158124,-0.63056,0.263019,0.271486,0.495065,-1.26984,-0.730852,-1.000097,-0.419138,-0.685761,0.622568,-0.127192,-0.174167,0.668628
-0.136215,0.333319,0.926968,0.609739,0.121373,0.964532,-0.092486,1.303978,-0.441008,-1.114119,-1.150521,1.083029,1.375264,-0.15446,-0.618807,0.62673,0.452948,-0.303432,-0.785091,0.423655,0.134246,0.470301,0.406904,-0.991744
-0.682289,-0.937834,0.023272,-1.078287,1.174423,-0.303534,-0.533904,-0.256808,-0.531817,-0.356922,-0.124441,-0.931282,-0.914966,0.06204,-0.832336,-0.393936,-0.903038,0.083339,0.393389,0.08944,-1.119218,-1.353009,0.2623,-0.399787
-0.108694,0.054185,0.850102,-0.87529,-0.081493,-0.119906,-0.568568,-0.187803,-0.297073,-1.1044,-1.19862,0.81983,0.298311,-0.932233,-1.049785,0.234401,0.394261,0.137635,0.053246,-0.152378,1.183434,0.01504,-0.011921,-0.183732
1.051953,-0.468584,0.028091,0.84203,0.571301,-1.001321,0.451288,0.433969,1.351826,-0.084189,1.058481,-0.961956,-0.720903,0.690264,0.953359,-0.261607,-0.130068,-0.374501,-0.764541,0.108614,-0.032095,-0.276837,0.603664,0.451665
0.680493,0.661065,-0.165253,0.084052,0.007055,0.808554,-0.182043,-1.094288,0.920643,-0.275349,-0.580179,-0.726547,-0.682653,-0.685856,0.065834,0.986169,0.585951,-0.871569,0.026074,0.889111,0.108095,1.145029,0.345554,0.600452
-1.055519,-0.90804,0.502088,-1.000824,-1.451971,-0.827057,-1.414557,-0.445901,0.132795,0.836654,0.563763,-0.208277,1.329267,-0.432455,-1.371512,-0.647635,-0.968149,0.850806,-0.713901,0.310313,-0.912392,-1.588482,-0.761277,-0.36934
-0.242589,0.74531,-0.674493,0.177325,-0.110589,-0.679245,-0.661306,0.31547,0.20661,1.550114,-0.429798,-1.045236,0.289464,0.850149,-0.857697,-0.112593,-0.234206,0.646469,-0.801911,-0.131944,0.218201,0.624485,-1.174491,-0.760777
0.403487,-0.590873,-0.97672,0.906612,0.46794,0.482825,-1.25851,0.932591,-1.030733,0.683092,-0.187294,1.257815,-0.8732,0.833851,-0.036466,-0.819579,-0.37884,-0.844161,-1.232089,0.820815,-0.210071,-0.238267,0.134264,0.705125
1.174943,0.845972,1.173686,0.272335,1.214254,-0.320196,1.159731,-0.9676,-0.32117,1.359421,-0.317626,-0.068395,-0.084979,0.259921,0.724091,-0.308761,1.25231,-0.168633,0.902099,0.855008,1.127289,0.335552,1.172609,0.228244
-0.111655,-1.151449,0.382754,0.237368,-0.116595,0.347708,-0.784432,-0.764346,-0.161008,-0.771361,0.848418,-1.441458,-0.2563,-0.953819,1.040391,0.793767,0.206686,0.686272,0.473525,1.053735,0.161041,0.005002,-0.058097,0.62867
0.224449,0.848264,0.083088,1.030093,-0.711453,-0.726493,0.339768,0.452045,0.441918,0.123034,-0.588757,-0.308258,-1.131294,0.832527,0.739127,0.227809,0.980049,-0.754781,0.275202,-0.098599,-0.49024,1.241234,0.420285,1.205654
0.661924,0.102514,0.35073,-0.590896,0.787487,-1.692988,0.999532,1.532101,-0.861149,-0.461543,-0.621616,0.750832,-0.444118,0.017772,-0.90761,0.562111,0.70851,-0.935666,-0.025502,0.285787,0.285839,0.355373,1.053361,-0.369971
-0.806239,-0.17333,0.001203,-1.053941,-0.756594,-0.512327,-0.693284,-0.186689,-1.602626,0.773633,1.198709,-0.109332,0.330395,-0.565355,-0.041367,-0.184576,-0.940147,-0.753772,-1.365265,-0.512551,-0.734658,0.004941,0.523583,-0.322346
0.393719,0.734751,0.196672,0.296493,0.005461,0.946107,0.005616,-0.725057,-1.251049,0.678947,-0.522282,-1.065931,-0.831156,-0.839813,-0.394191,0.953049,0.697911,-0.780339,0.576907,1.160596,0.872125,-1.065181,-1.649399,-1.350909
0.144213,0.631125,0.739916,-0.906098,-0.136734,0.754369,0.324398,-0.377892,-1.108062,0.736662,0.12766,0.250578,-0.397113,1.227717,-0.141212,0.469182,-0.266341,-0.072222,0.834079,0.18194,0.320292,0.83499,0.828982,0.528242
-0.255466,-0.553696,0.154467,0.515616,0.684205,0.74218,0.122839,-0.652362,-0.118687,0.503806,0.689072,1.545368,0.941398,-0.425609,-1.164679,-1.157321,0.019133,-0.829098,0.307415,-0.762988,0.411646,-0.275754,0.348794,-0.455793
0.006365,-0.941298,0.751972,-1.268297,-1.117389,0.871697,0.087365,0.030955,-0.370018,-0.872315,0.773393,0.583491,0.678577,-0.179724,-0.366744,-0.025204,-0.416433,0.060765,-0.512252,0.787452,-0.948719,1.177193,-0.491578,-0.21016
-0.56824,-0.307332,-0.762387,-0.691429,-1.195697,-0.748631,0.28763,-0.912085,1.508968,0.475072,0.354757,0.599146,0.277084,-0.399833,0.036177,-0.730823,0.034319,0.428148,-0.023666,-0.441445,-0.392397,0.3178,0.537209,0.601484
-0.039622,-0.839052,-0.133879,-0.79351,1.474052,-0.35699,1.029462,0.152052,0.796301,0.335465,-0.557035,0.356311,0.115218,0.838367,0.68385,-0.805647,-0.300266,-0.869711,-0.332381,0.306856,1.055082,-0.386689,-0.068264,-0.93809
-1.13225,-0.413982,0.732849,-0.682674,-0.711672,1.050894,-0.954996,-0.827261,0.323226,0.76895,0.513667,-0.382183,0.671816,0.845756,-0.635463,-0.106953,-0.248367,0.75419,-0.492331,-0.707784,-0.627713,-0.066997,-1.537037,-0.446344
0.110472,1.22549,1.46344,0.444657,0.628235,-0.198052,0.286993,-1.19556,-1.379928,0.74467,-1.045384,0.566773,0.989265,0.695239,0.38051,1.139021,0.82885,-0.004555,1.60239,0.88192,0.461988,0.367389,0.341128,-0.322172
-0.712717,-0.758698,0.188884,-0.606755,-0.889412,1.391301,-0.701365,0.756316,0.059567,-0.024628,1.177614,0.842581,0.269321,0.414817,-0.94123,-0.978034,-0.718178,1.002512,-0.598459,-0.013324,-1.190682,0.218547,-1.174897,-0.938631
-0.74578,-0.259416,0.731516,-0.711807,0.469078,0.61868,-0.82445,0.017603,0.878335,-0.468524,0.625481,0.426112,0.933702,0.215374,-0.188703,0.590774,-0.639863,0.277584,0.987726,0.184467,-0.932908,-1.205508,-0.60516,-0.077279
0.243037,-0.248048,0.132491,-0.48231,-0.162938,-0.466422,0.064045,0.00672,-0.827008,-0.947949,0.080223,0.534708,1.373299,-1.04379,0.665585,-0.218174,0.186048,-0.612603,-0.876716,0.551613,0.453668,1.216158,0.525317,-0.748611
0.092635,-0.225958,0.585736,0.781834,0.737363,-1.583721,-0.791858,-0.599806,0.326124,-0.729307,-0.088731,0.102601,-0.065697,0.391278,0.582275,-0.59824,-1.217125,0.154804,-0.629446,0.470173,-0.782307,-0.380315,-0.894298,0.055123
0.490978,0.711993,-0.100587,0.389697,0.994009,-1.271299,0.861828,-0.625281,-0.133066,-0.705974,0.744671,-0.264809,0.485775,0.623249,1.430157,0.359809,-0.422359,-1.030848,0.177413,0.269715,1.028929,0.078183,-0.057992,0.338062
-0.767796,-0.320757,1.248604,0.941365,1.051959,1.016526,-0.169655,1.111219,-0.210097,-0.284678,-1.163925,0.469419,0.451495,-0.419644,-1.059027,0.37703,0.788494,1.125287,-0.695459,0.5391,0.878415,0.932702,0.517505,-0.18819
-1.356068,-0.908568,-0.521746,-0.246444,-0.623961,1.329049,-1.003798,-1.136714,0.492792,-0.500536,1.337751,-0.069727,0.133502,-0.95804,-1.31911,0.786887,-0.987367,1.27443,-0.358311,-0.534827,-1.63361,-0.490006,-1.065505,0.006539
0.743761,0.146769,-0.663176,-0.665475,0.152646,-0.920727,0.002568,-0.017528,-1.190952,0.6716,-1.359847,-0.911623,-0.276751,0.676016,0.615666,0.209571,0.317779,0.391464,-1.305518,0.978426,0.21481,0.086528,0.394176,1.226004
0.853229,-0.083171,0.192572,0.985132,1.396154,-0.133166,1.005964,0.698731,-0.477107,0.854178,-0.160889,0.783635,-1.140314,0.411702,1.658904,0.753501,0.926825,-0.239181,-0.451376,0.51379,1.306827,-0.487238,0.395958,0.785538
-0.537899,-0.07874,-0.93389,0.558285,-0.472846,0.39828,-1.15401,-1.075016,0.532713,1.653992,-0.669708,-0.062313,0.105239,-0.341562,-0.269819,-0.924713,-0.385094,-0.130241,0.366769,-1.679544,0.044707,0.185434,-0.703936,-0.495796
1.431249,0.380632,0.979888,0.698646,0.933824,-0.078481,0.028625,-0.452762,0.194951,-0.536419,-1.397636,0.714288,0.244983,0.446643,0.316279,0.583485,-0.068327,-0.854409,-0.16457,-0.476851,0.626456,-0.772291,-0.184365,0.421572
-0.998489,-1.04318,-0.431617,-0.971587,-0.650683,0.75946,-1.098324,-1.208238,-0.27563,0.161064,-0.33817,0.227896,-0.381959,-0.902974,-1.617005,-0.907267,-0.290189,0.59706,0.045773,-0.122246,-0.299062,-0.14135,-0.710239,0.557674
0.431796,0.315661,-0.75012,0.279633,1.479919,-0.55225,0.67567,0.079039,0.587795,0.779611,-0.927363,0.276785,-1.050625,-0.404088,1.056975,-0.131532,0.541416,-0.093311,0.639098,1.311606,0.193432,0.036108,0.071792,0.38426
-1.013384,-1.022679,1.195115,1.182385,-1.075555,0.949389,-0.41992,0.018933,-0.097667,-0.434998,-1.11425,0.081309,0.341774,-0.323367,-1.61429,0.430382,0.348252,0.722979,-0.058425,-0.017754,-0.566926,0.753157,0.714403,-0.045868
-0.472694,-0.332184,-1.111398,0.106664,-0.439313,-1.063578,-0.971559,-0.744098,0.292897,0.265228,0.717817,0.566449,-0.96557,0.49239,-0.578441,-1.143342,-0.794742,-0.404522,0.226387,-0.201374,-0.89897,-1.058928,1.252637,-0.344653
0.87564,0.680213,0.191791,-0.419527,0.009129,-0.101175,0.873983,0.385519,0.404584,-0.15602,-0.317597,0.43563,-0.347756,0.301379,2.609242,-0.844557,0.20002,-0.013535,-1.100348,0.761149,-0.231953,0.511068,-0.923659,0.764399
0.050891,-0.689478,-0.776693,-0.397243,-0.931314,-0.87543,0.681994,-0.870429,0.736287,-0.605038,0.402382,0.095038,-0.906915,-0.014462,0.485455,-0.221114,-0.776078,-0.848242,-1.176894,-0.638428,-0.578932,-0.450236,-0.714795,-0.181616
-0.878372,-0.577531,0.357503,-0.754592,-0.999118,-0.253217,-0.728028,-0.915895,0.170775,-0.118216,0.11569,0.445558,-0.03477,0.026893,-0.476518,0.013696,-0.569284,0.543836,-0.699962,0.240916,0.596904,-0.594219,0.624094,1.040588
1.776014,0.262426,0.783542,-1.742289,0.818179,-1.078319,0.915493,0.729663,-0.634874,0.668824,-0.739333,-0.899632,-0.184346,1.032703,0.501911,0.664988,0.331004,-1.004149,0.066336,0.883105,-0.129202,-0.762895,0.479674,0.480584
-1.300769,-1.305457,-0.339402,1.046038,-0.740721,0.547097,-0.952673,-1.395515,-0.176536,1.28764,0.29703,0.653541,0.392053,-0.774665,-0.711579,0.110867,-0.229216,0.663138,0.004712,-0.291485,-0.90739,-1.024741,-1.3053,-0.406882
0.768671,-0.150824,0.548358,1.055775,1.179136,-0.486173,0.443688,0.089197,-0.811013,1.111414,-0.622215,0.495239,0.600369,0.632122,1.168946,0.737472,-0.047428,-1.200637,0.630319,0.496178,-0.842199,-0.112318,-0.673023,1.056971
-0.15986,-0.691087,0.388113,1.136178,0.053313,0.476804,0.336056,1.240763,1.252124,-1.194526,-0.179501,-0.134796,-0.325477,0.712531,0.135453,0.921615,0.390692,1.168499,-1.111369,0.451074,0.667456,-0.854828,0.007482,-0.728902
-0.051862,1.050872,0.69003,0.337794,0.085946,0.379624,0.73522,0.101128,-0.923596,1.886775,0.201674,0.750194,0.030282,-0.664936,-2.062455,0.551238,-0.041232,0.495154,0.236207,0.408733,0.230341,0.243047,0.378189,0.361036
0.824766,0.738946,-1.079559,0.306755,-0.307416,-0.151179,0.663306,0.467071,0.085041,0.653989,1.025489,-0.520261,-0.146975,0.192623,0.460346,0.830148,-0.604142,0.240041,-0.558046,1.013474,0.522909,0.108696,0.857783,0.834213
0.037477,0.296204,0.530344,-0.022587,-0.157388,-0.398285,0.791068,0.567165,-0.013392,-0.304489,-1.075992,0.081001,0.270776,1.201037,-1.154849,-1.468834,0.664919,0.412581,-0.253171,-0.634127,0.07314,0.824794,-0.196377,-0.764836
-0.481337,-0.117451,1.088552,0.646443,-0.932604,0.451328,-0.927108,-1.285314,1.369035,-0.404833,-0.386781,-0.184639,-0.734453,-0.357251,0.274385,0.31141,0.9206,-0.056017,0.264219,-0.512465,-0.451276,1.241311,0.549018,-0.130581
0.947373,-0.186244,-0.418254,0.642862,1.368565,0.13072,0.975678,0.825033,1.127609,-0.811562,0.2861,-1.101835,-0.507356,0.092213,1.322637,-0.22378,0.224048,-0.556859,-0.368698,1.281979,-1.866142,0.96129,-0.291542,0.407541
0.515101,0.351919,0.003187,-0.019171,0.393274,-0.720931,0.060844,0.167676,0.081437,-0.275007,0.051025,0.092011,-0.546021,0.649814,1.416853,-0.471073,1.174354,-1.015866,1.070538,0.519149,0.007671,1.600347,0.965835,-0.268571
-0.837492,-1.193821,0.975636,-0.275938,-0.355006,-0.838687,-0.708107,0.874081,0.669591,-0.570027,-0.880842,1.176426,-0.350287,1.782024,-0.75477,0.173242,0.627125,0.644571,-1.096841,0.028034,0.384557,0.902001,0.427268,0.78574
-0.214745,-0.331304,0.50566,0.971829,0.41899,-0.863974,0.160026,-1.364616,-0.841869,1.135376,-0.19876,1.242155,0.177558,-0.8449,1.240465,0.384558,-0.2598,0.955913,-0.898434,-0.45049,0.05349,-0.860298,0.561985,-0.110587
-0.784523,-1.198834,-0.413477,-1.313308,-0.41584,0.578912,-0.569405,-1.028735,0.818,1.13712,0.608702,1.039948,0.046886,0.383909,0.338715,-0.381046,-1.001662,0.372296,-0.585851,-0.832509,0.386469,-0.762493,-0.645678,-1.681893
-0.535889,-0.354452,0.960324,0.397977,-0.580298,1.558794,0.205258,-1.030855,-0.369244,0.456624,0.779834,1.026657,0.229789,0.834179,0.03707,0.160219,0.514202,-0.952819,0.652693,-0.149257,-0.546843,0.928045,-0.0844,-0.017645
-0.278234,-0.790838,0.16574,1.24344,0.110994,0.236445,0.441121,-0.551164,-0.491121,0.679794,-1.405385,0.873077,-0.441636,-0.974641,-0.137476,1.052874,0.581151,-0.690717,0.771103,-0.23868,-1.077933,-0.236292,-0.491583,0.713918
-0.689093,0.33427,-1.128568,-1.000586,0.494018,0.577661,-0.847922,0.133028,-0.19426,-0.358792,-0.086841,-0.036965,-0.360817,-1.051872,-0.025262,-0.442983,-0.330521,-0.002831,-0.352636,-0.677219,0.884004,-0.347624,-0.719781,0.329766
-0.180026,-0.467094,0.412375,-0.579766,-0.766963,-0.583596,-0.734668,-0.388183,-1.267092,0.425675,0.058101,-0.328208,1.306376,-0.459597,-0.383512,-0.217333,0.057038,-0.054891,-0.63602,0.027728,-0.195217,0.823052,0.818419,-0.714315
0.901529,1.004314,-0.018853,0.479062,1.172514,-1.261832,-0.204011,0.282612,0.221114,-0.723724,-0.13352,-1.119617,-0.233741,0.238982,1.336015,-0.054677,0.257257,-0.628871,-0.095277,0.638982,0.414454,1.480496,0.576878,0.074226
0.750924,0.873372,-0.217656,-0.155704,0.467896,0.58307,0.439068,0.334841,0.633807,0.512613,0.118398,-1.27848,-0.085542,1.245649,0.874514,-0.081781,-0.717341,0.737045,0.707124,0.838243,-1.293072,-0.310098,0.424622,0.663459
-0.55976,-0.464031,-0.815901,-0.680035,-0.583011,0.629097,-0.395472,-0.361061,1.277087,-0.661426,1.104249,-0.714343,-0.684601,-1.031364,-1.416892,1.181271,-1.311261,-0.851136,-0.671051,-0.333839,-1.332085,-0.891864,-0.040285,-0.715169
0.458625,0.86875,0.415686,-0.480712,0.588918,0.321137,0.87324,-0.614111,0.435336,0.040814,-1.064428,-0.021276,-0.724377,0.299621,0.807771,-0.418276,0.940397,0.1764,1.450324,0.897006,0.665702,-0.613245,0.584111,-0.429734
-0.058665,1.060382,0.520958,-0.847739,-0.391908,-0.876093,-0.050052,-0.900388,0.758926,0.887112,1.042324,-0.874291,-0.946654,-0.626216,0.30419,0.716877,-0.865878,-0.505979,-0.78485,-0.822459,-0.5069,-0.862534,0.615489,-0.156336
-0.525658,-0.339997,0.15497,-0.978694,0.701538,-0.088207,-0.291771,0.893273,-0.686454,-0.623505,0.251054,-0.89219,0.537235,0.107156,0.259049,1.39858,-0.05712,-0.21766,1.156406,-0.1901,-0.964648,0.078407,-0.944146,0.447569
-0.642482,-0.145345,-0.486803,0.320816,0.225304,-0.51519,-0.120304,-0.27169,1.020325,-1.266173,0.925561,0.390941,0.428781,-0.063687,-1.583791,0.323584,-0.790323,0.159902,-0.357543,-0.776633,1.042416,-0.669324,-0.682076,-0.141788
-1.166878,0.542689,0.576515,0.977718,-0.674013,1.231156,-0.733735,-0.810012,1.192607,0.443627,0.551244,-0.243951,0.983475,-1.101245,-0.832358,0.086233,-0.628775,0.08971,-1.287714,-1.57561,-0.204037,0.057073,-1.260941,0.673295
1.251829,-0.301347,-0.070025,0.089774,0.914217,-1.030234,-0.006166,0.968537,-0.324985,0.305248,0.766359,-0.095196,0.201773,0.840908,-0.434978,-0.048084,-0.596511,-1.15173,0.972094,0.912272,0.559931,-0.487333,-0.743705,0.149142
-0.019076,-0.593821,-1.254914,-0.499921,-0.78341,-0.774714,0.381478,0.928454,-0.653133,0.49475,0.45003,-0.445013,-0.111403,-0.171418,0.138211,-0.324811,-0.158407,-0.049618,0.312078,0.354991,-0.648886,-0.076245,0.758972,0.445442
0.75417,0.987132,0.500039,-0.189081,1.592967,-1.195347,0.932756,0.807884,0.252648,-0.114921,-1.030669,0.139196,-0.138399,-0.989524,1.295591,0.679882,0.051008,-1.628092,0.658067,0.986699,0.605097,0.163919,-0.212665,-0.102831
1.375532,0.468568,-0.381414,-1.083526,1.239657,-0.665108,0.255464,0.997355,1.212892,0.371927,0.792725,-1.105821,-0.69648,0.160769,0.261246,0.957746,-0.835533,-1.249644,-1.092692,1.090413,-0.911274,-1.52503,0.425384,0.708721
0.498373,0.426456,-0.253636,0.798,-0.585492,0.379145,0.579352,1.003577,-0.595729,-0.965015,0.446563,1.020206,-0.131817,1.216013,0.163855,0.786132,0.571934,0.991526,0.778657,-0.507625,0.582745,0.682119,0.476376,0.768917
0.579784,-0.678802,0.717415,0.806526,0.726006,-1.037859,-0.68904,0.673313,-0.900137,0.18948,-0.170803,-1.105149,-1.010276,-0.167152,1.498673,0.343542,0.627169,-1.040013,-0.138541,0.832127,-0.29882,0.962962,0.54484,-0.47736
0.904748,-1.136262,0.214954,-0.449185,1.59221,-1.202205,0.029814,0.402261,-0.157112,0.29393,0.634998,-0.987814,-0.191114,1.002387,1.222217,-0.416335,-0.447797,0.577845,-0.33361,0.989754,-0.394297,-0.690694,1.163094,0.715236
-0.611334,0.29474,-1.27772,0.235315,-0.747424,0.007361,-0.355783,-0.342674,-0.764292,-0.65729,0.440278,0.456516,-0.565046,0.244081,-1.63925,0.336715,-0.579349,0.274405,0.189372,0.409118,-0.340972,-0.197407,-0.729927,-0.262779
0.188214,0.587737,0.257048,0.279293,0.422118,-0.695981,1.401094,-0.140657,-0.503704,0.363229,-0.67554,-0.49972,0.126246,0.23289,0.442954,-0.294616,-0.028965,-0.643941,1.127482,-0.552121,-0.492637,-0.595923,-0.242131,0.501305
-0.695833,0.702984,0.280446,-1.270102,-1.26842,0.628558,-0.780012,-1.0121,0.895566,-1.328653,0.704113,0.967566,1.505221,0.676732,-1.246916,-0.242444,-0.948858,1.330746,-0.012402,-1.008448,-1.211844,-0.778674,0.224625,0.064468
-0.128977,-0.446294,0.297335,-0.338287,0.586533,0.736793,0.275127,-0.491365,0.753075,-0.841786,-0.232911,0.044423,-0.570787,0.261925,-0.506786,-0.663297,0.491239,0.667187,-0.875691,0.367093,-0.626195,-0.741928,0.347635,-0.986225
0.084836,-0.114061,-1.108115,0.630356,-0.164457,0.73899,-0.923825,0.542941,0.378856,-0.262439,-0.608341,-1.101515,0.779209,0.269193,0.31084,0.499514,0.67224,-0.141573,0.508395,0.018389,1.016112,0.463413,1.186663,0.244206
-0.925874,-1.067444,-0.543188,-0.720695,0.52931,0.705581,-0.739808,-0.254524,-0.321161,-0.997907,0.198831,1.27305,0.303664,-0.055058,-0.72964,0.678713,-1.322237,0.249191,-0.87578,-0.492652,-0.901323,-0.732052,0.928113,0.074934
0.080726,-1.322132,1.013652,0.87902,-0.569975,-0.904432,-0.197406,-0.969374,-0.496978,-0.894675,-1.598665,0.661027,0.675665,-0.0469,-1.055165,0.562154,1.032085,-0.74946,-1.455613,0.92126,0.711844,-0.529685,0.247149,0.192575
-0.320729,-0.535844,-0.533712,-0.77762,-0.04939,0.141859,-0.902856,0.731158,-0.543423,1.026139,0.640885,1.146863,-0.941006,-0.880439,-0.462322,0.979598,0.530638,-0.28603,-0.102206,0.100648,-0.867301,1.374533,-0.301563,1.548607
0.198448,-0.896268,-0.313878,-0.270082,-1.178536,-0.625301,0.94549,-0.430836,-0.261005,0.420331,0.279939,-0.770395,1.063475,-0.731791,1.444855,-1.368428,0.372777,-0.465699,0.253255,0.207832,-0.571916,1.105951,-0.592703,-0.608231
-1.08298,-0.871737,-0.657331,-0.992178,-0.419563,-0.179935,-1.238115,-0.604672,-1.209492,-0.380211,0.847638,-0.024197,0.37944,-0.425713,0.042207,-0.870141,-1.442069,-0.010377,0.721312,0.244684,-0.551128,-0.403858,0.548931,-0.648513
-0.463479,-1.506494,-0.704636,0.717962,-0.736309,0.493062,0.812209,0.077873,0.99297,0.061277,0.403493,-1.304876,-0.346893,0.801223,-0.373673,-0.40687,-0.102166,-1.162155,0.302868,0.720697,-0.989819,-0.470578,0.518648,0.761476
-0.460503,-0.319818,0.855583,-0.071548,0.239229,0.294544,-0.409443,0.567392,0.076039,0.561885,-0.044202,-0.530824,-0.745059,-0.374334,-0.827169,0.0576,0.818071,1.043591,-1.125163,-0.177526,-0.924782,0.731728,-0.009707,-0.47659
-1.280878,-0.704608,-0.695473,0.031297,-0.148293,1.197404,-0.947805,-1.565732,-0.835396,0.219882,-1.014962,0.678453,-0.855272,-0.682607,-0.429045,-0.313937,-0.006228,-0.500467,-0.601272,0.171118,0.216096,-0.462664,0.545797,-0.809464
0.701561,0.145896,-0.42571,0.590686,0.08886,-0.354552,1.379194,0.91082,0.244879,-1.373047,-0.237227,0.819967,-0.617881,-0.714542,1.418849,0.122426,0.425041,0.500276,0.565898,-0.371723,0.692205,-0.261336,0.178214,-0.013692
-0.248663,-0.301038,0.005958,0.623024,1.154134,-1.033942,0.984948,0.043812,0.244376,1.060569,-0.444374,1.488664,-0.535104,0.39503,0.959777,1.255954,1.105328,0.572836,0.921392,-0.033057,0.607111,0.570321,-0.120187,0.298541
-0.287027,0.367739,-0.201339,-1.032847,-0.086272,0.018593,-1.074587,-1.165714,0.470552,-0.801985,1.31009,-0.764832,-0.697794,0.032186,-0.034655,-0.779332,-1.167622,-0.078877,0.068023,0.196296,-0.350454,-0.352578,-1.717366,0.131629
0.290412,-0.80626,0.408441,0.011123,0.818498,0.362533,-0.047578,-0.872978,-0.126176,0.249015,0.567974,0.63712,-0.628755,-0.409365,0.571663,-0.153568,-0.499691,0.361104,0.062693,0.190644,0.632587,-1.117923,0.124382,0.083777
-0.58705,-0.471307,-0.390387,0.505464,-0.710973,-0.516388,-1.477908,-0.628922,0.26195,-0.205953,-0.251964,-0.644016,-1.506903,-0.342542,-1.246812,0.362412,-0.33531,1.020829,0.814125,-0.371402,0.389166,-0.514369,0.029775,-1.300239
-0.824914,-0.188497,0.289349,-0.298882,-0.57457,0.640226,0.294023,-0.756729,-0.415843,0.354264,1.439721,0.797633,-0.568948,-1.140756,-1.500709,-0.808323,-0.562071,0.870802,0.207224,-0.753277,-0.65219,0.709441,-1.766075,-0.149203
-1.260073,-0.32613,0.107619,0.595224,-0.702857,-0.263508,-0.158136,-1.548585,-0.135749,-0.102248,-0.471406,-0.037725,-0.154815,-0.880905,-1.200476,1.039172,-0.304965,-0.13406,0.138335,-0.825668,-0.777232,-0.309214,1.435575,-1.56712
1.051191,-0.835708,-0.910845,-0.917219,0.607741,-1.109839,0.254005,0.97965,-0.060714,0.235559,0.477775,-1.325962,0.710039,0.436723,-0.635821,-0.053458,-1.066073,-1.770614,-0.332977,1.369924,0.386802,-1.255821,0.444823,1.133569
-1.411585,-0.93661,-0.068114,-0.420046,-0.586179,0.411035,-0.881128,-0.191984,-0.525472,-0.340351,0.327621,0.741641,-0.696888,-0.425025,-0.593118,-0.551829,-0.642168,0.295169,-0.987309,-0.712081,0.297513,-0.628879,-1.375462,-0.524349
-1.275093,0.334822,0.562926,-0.099261,-1.496558,0.868171,-0.430162,-1.033673,0.179058,-1.038656,-0.195217,1.089721,0.453521,-1.028346,-0.890507,0.760796,0.296146,0.735627,0.934025,-0.562262,-0.844902,-0.489553,1.105131,-1.128576
0.013781,-0.753842,0.835694,0.806388,-0.633269,-0.854222,0.762884,0.703048,-0.149942,-0.283245,-1.010653,0.721178,0.588581,0.438575,0.045538,-1.078947,1.60124,-0.289107,-0.791157,1.025845,0.436997,0.870217,0.626002,-0.020997
