visit to Asia,tuberculosis,either tuberculosis or lung cancer,positive X-ray,dyspnoea,bronchitis,lung cancer,smoking
-0.818273,0.925449,-0.15225,-0.455272,0.739312,-0.596852,0.334771,0.065598
-1.05306,-0.870083,-0.536013,0.258959,-1.44148,-1.173362,-1.046545,0.231897
-0.328393,-0.459501,-0.972172,0.933731,0.386275,0.239885,-0.84417,0.742298
0.679097,1.105978,0.174532,0.185192,0.144596,0.030955,0.025242,1.691209
0.855692,-0.097087,-1.10672,-0.28139,-0.511401,-1.437634,-0.85499,0.390136
0.580568,-0.432167,-0.372886,0.793815,0.681155,0.093396,0.156214,-0.251485
-0.524027,0.622388,1.176454,1.081452,0.183719,1.373226,-0.309288,1.407105
-0.105344,-0.516034,-0.917989,1.056892,1.096978,0.733115,0.838512,-0.467425
-0.075843,-0.276378,0.13656,-0.342843,-0.763835,-1.228484,0.256302,0.054588
0.116589,-0.729997,0.404912,-0.986715,0.676615,-0.088717,0.562602,-1.210653
0.404827,0.374337,0.571696,-0.010175,0.465667,-0.788337,-0.194392,0.399223
1.105075,0.970651,0.652392,-0.126807,0.632766,0.591924,0.990974,-1.090332
2.510331,1.369745,-0.121198,0.657953,-1.396453,-0.835429,-1.019997,1.583441
0.330906,-0.030018,0.130343,0.662153,0.248501,-0.458789,-0.479778,0.301469
-0.298163,0.413626,-0.662688,0.740702,0.020158,-0.652723,-1.346231,1.74231
-0.356042,-0.540596,-0.268144,-0.971548,-0.023074,0.876144,0.16229,-0.852659
0.10593,0.472659,-0.09006,-0.072812,-0.21722,0.862729,-0.230275,0.901613
-0.459787,-0.888397,0.389045,0.078466,1.205339,-0.212029,1.201531,-1.295688
0.397237,-0.27076,0.413495,-0.274604,-0.605353,0.09664,0.914587,-1.852527
-0.117956,0.048881,-1.017851,0.799713,1.141307,0.598268,0.020929,1.158678
0.252605,0.298941,-0.237413,-0.197687,0.18352,0.743727,-0.717699,0.420943
1.211154,0.622858,0.801706,0.421822,-0.72182,-0.110567,0.514028,-0.329167
0.748793,-0.038464,0.805996,-1.177367,0.047549,0.892315,0.145353,-1.553398
-1.677049,-0.536126,0.010233,0.313816,-0.750721,0.198801,0.13976,-1.043009
0.012066,0.386053,-0.558592,0.448008,0.839402,-0.305778,-1.053717,0.145818
-0.18576,-1.06884,-0.151431,-1.155405,-0.880248,-0.47597,-0.406903,0.585203
-0.751335,-0.604982,-0.449578,0.538816,-1.129083,-0.422736,-0.100946,-1.083155
0.025191,-0.644864,-0.683958,0.287303,1.055294,-0.379487,-0.428013,1.466489
-2.179779,-0.814319,1.505185,-0.752912,-0.372873,0.28144,-0.592899,-0.30353
-0.276277,-0.307534,0.343671,0.09687,0.156383,-0.646684,-0.075643,-1.192195
-0.494854,-1.175806,0.025964,0.274049,-0.511761,-0.232165,0.567338,-2.47117
-0.661058,-0.838309,0.589158,0.118308,0.324498,-1.060405,-0.168549,0.989098
0.028208,-0.758784,0.624184,0.379429,0.291466,0.266178,0.882658,-0.55147
1.438596,1.373474,-0.868753,-0.885747,-0.405419,0.319033,0.052937,-0.464935
-0.936007,0.152937,0.107632,-0.025188,-0.402988,-1.011845,-0.376297,0.815221
-0.512852,0.653268,0.521773,-0.807713,-1.149268,-0.615072,1.157463,-0.790444
0.608193,1.066934,-0.138212,0.077669,-0.394402,-0.079737,-0.66524,-0.086116
-0.528451,-0.016434,0.379824,-0.449401,-1.46234,-1.019474,-0.896113,0.848597
0.90547,-0.750611,-0.677697,0.931258,-0.232576,-1.557836,-0.738476,0.670644
0.674125,-0.001549,0.942392,-0.358583,-0.297871,-0.495282,0.35533,-1.568257
0.028221,-0.920138,0.282516,0.071082,0.288782,0.368729,-0.078779,-0.51209
0.087069,-0.314561,0.772503,0.602441,0.151246,0.123526,-0.652917,0.436964
1.093357,0.604661,0.428809,-0.267318,0.888889,0.715917,0.265849,0.32336
0.971693,0.217642,0.347651,-0.554165,-0.368402,-1.053239,-1.279123,1.316123
0.796959,0.130547,-0.781708,1.280173,-1.022363,-0.622701,0.663433,0.834113
0.032071,0.362785,1.411384,-1.156042,-0.900595,0.876787,-0.763552,0.517654
0.035913,-0.865509,-1.355593,0.894258,0.109918,0.481236,0.47273,-2.016092
2.504482,0.655697,1.177407,-0.546169,-0.090307,-1.270945,-0.192075,1.147611
1.092674,0.010534,0.235018,0.815327,0.669349,1.331047,-0.899886,0.08533
-0.025584,0.452436,0.834943,0.262984,-0.161183,0.868067,-0.054221,-0.386648
-0.367414,-0.992092,0.09131,0.201012,-0.364502,-0.673396,0.28595,0.04006
-0.452371,-1.060787,0.799367,0.198942,-0.419401,-0.26917,-0.712105,1.62916
0.424712,-0.393593,0.313852,-0.131937,-0.744043,0.619788,0.351287,0.309944
0.330866,-0.770526,0.71475,-1.123863,0.494527,-0.759181,-0.398398,0.644055
0.894165,0.35142,-0.26955,-0.082873,-0.555174,-0.722658,-1.153697,0.011412
-1.16444,-0.692002,-0.183825,-0.59292,0.978449,0.251511,0.543451,-1.21188
0.962648,1.395248,1.115218,0.281839,0.868673,0.57242,0.26717,-0.454858
-1.755687,-1.477013,-0.780151,0.493603,-0.286913,0.958104,0.242366,2.661994
1.588036,0.773206,1.645971,-0.260967,-1.122107,-1.209924,0.43108,0.782615
0.748806,0.647159,1.106937,0.208063,-0.223048,-0.357287,0.611913,-0.440763
0.505268,-0.561683,0.230858,-0.654989,-0.893097,-0.67539,1.049283,-1.323965
-0.062202,-1.161476,-0.042225,-0.587351,-0.468546,-0.421244,1.153944,-1.29542
-0.988911,1.003019,0.262486,-0.157909,0.069945,-0.43754,-0.320013,-1.416724
0.867932,0.276636,-0.596563,0.36061,1.171002,1.448142,1.287125,-0.534863
-0.248384,1.049624,0.085578,1.180728,-0.439153,0.381465,-0.062646,-0.103384
-0.094568,-0.178954,-0.053841,0.009952,-0.808965,0.263736,0.44033,-1.014733
0.245926,0.25198,-0.457325,-0.091931,0.835938,0.174175,-0.247011,0.112106
-0.598669,-0.41718,-1.097266,1.301928,0.653568,-0.83018,-0.567957,0.999974
0.035464,-0.502438,-0.118054,0.830125,0.149296,0.475627,-0.514763,0.572152
-0.832378,-0.56794,-0.297322,0.114077,0.157296,0.048024,-0.265407,-0.81551
1.321582,0.596517,-0.446884,1.168267,0.75075,-0.064585,-0.365131,0.43012
0.697185,1.23318,-0.156423,0.101038,-0.265236,0.812996,0.27507,-1.460563
1.048919,0.826424,0.198273,0.993604,-0.443808,-0.284056,-0.892408,0.704342
1.387744,0.614682,-0.531337,0.452121,0.855826,-0.799453,-0.14672,0.352206
0.808446,0.15778,-0.254344,0.716156,1.093619,0.85288,-1.039368,-0.907253
0.510481,-0.270662,0.313922,0.203567,0.423742,0.503827,0.009278,0.465249
3.330508,1.511929,0.529548,-0.354373,-1.678846,0.56667,1.270826,-0.124735
0.953457,0.300097,-1.492085,1.062921,-0.41345,-0.135283,-0.173713,0.957027
-1.321507,-0.874542,-0.690939,-0.423467,0.016205,0.119294,-0.022726,-0.424309
-1.607992,-0.631464,-0.883387,0.08097,-0.312872,-0.806689,0.321387,-0.218686
-0.446863,-0.894417,-1.093637,0.744822,-0.667247,0.25189,-0.331065,0.231002
-1.615612,-1.040813,-0.441705,0.57298,-1.160899,0.042644,-0.985241,0.805991
0.009545,-0.48331,0.623612,-1.385647,-0.938816,-0.98028,-0.753847,0.143152
0.280244,-1.577761,0.686184,-0.0452,-0.3472,-1.345521,-0.151392,2.465628
1.848053,0.862631,-0.009019,-0.455293,-0.530586,0.343792,-0.344886,-0.990517
-0.089884,0.541508,0.693212,0.476752,-0.49604,-1.16271,0.49836,-0.303078
-0.632677,-0.037219,0.920322,-0.291885,-0.784778,0.965128,-0.427077,0.13106
0.801488,-0.002106,0.951555,-0.306291,-0.901497,0.018426,0.317807,0.086763
0.409084,0.639818,-0.148552,0.964305,-0.95369,-1.05513,0.954753,0.138335
-0.772731,-0.285324,1.047369,-0.144819,-0.10038,-0.147163,0.868535,-1.377924
-0.633744,0.736178,0.513283,-0.615287,-1.306906,0.331927,-0.307417,0.119739
1.065139,1.188326,0.222046,-1.704209,0.460597,-0.155707,1.032767,-0.643905
1.611521,1.086632,-0.006966,0.228255,0.512514,-0.854457,-0.001971,-1.194732
0.508355,0.560754,0.262266,-0.971382,0.398634,0.812191,-0.487572,0.191613
-0.827027,-0.571803,-0.532803,-0.397223,0.802646,-0.727483,0.189094,-0.00892
1.160189,1.072973,0.66541,-0.391776,0.12994,0.312159,0.094154,0.617419
-0.783002,-0.440607,0.27096,-0.926777,0.729041,-0.045969,0.427983,-0.43069
0.393998,0.050325,-0.454437,1.315467,0.456261,1.110826,-0.944834,1.043929
-0.556005,-0.487519,0.155293,-0.186012,0.258948,0.629696,0.09308,-1.091162
-0.672439,-0.456752,0.032205,-0.727898,-0.729588,-0.740334,-1.270382,0.756993
-1.689131,0.082216,-0.213653,-0.461935,-0.505408,0.400636,-0.513177,-1.703482
0.589509,1.456081,-0.396069,-0.127371,-0.470001,0.846469,0.074454,-0.067564
0.210521,-1.953017,-0.354958,-0.172057,-0.473509,-0.095041,0.265386,-0.550962
1.104168,1.073134,0.637923,-0.759222,-0.593203,-0.164669,-0.119204,-0.084453
0.156929,0.532701,-0.092943,0.781221,0.605334,0.336851,-0.584915,-0.458898
-0.076014,0.943372,0.836984,-0.876466,0.000145,0.329377,1.326191,-2.300899
-1.234779,-1.107887,0.767976,-0.185336,-0.444523,0.56241,0.295063,0.153356
-0.919344,-1.085746,-0.827697,-0.232299,0.427563,-0.949645,0.257814,-0.265046
-1.751881,-1.060838,0.293923,-1.287747,-0.309131,-0.786238,0.593251,0.530481
0.509184,1.354798,0.469306,0.269263,1.082489,1.055424,-0.012206,-0.707594
-0.258213,-0.638785,-0.876652,-0.307831,-0.423633,0.056665,0.17803,0.035647
-0.142479,-1.04941,0.139042,0.619602,-0.273271,0.156984,0.355157,-0.379283
0.526689,0.349823,0.84943,0.56629,-0.266694,0.515577,0.193084,-1.222753
1.070673,-0.515956,-0.988567,0.835622,0.739456,0.371984,0.622887,0.151457
2.00345,0.339345,-0.458558,0.37444,0.35225,0.697484,0.039464,-0.865659
-0.125656,-0.318742,-0.099547,0.187215,0.379945,-1.017622,-0.700346,0.552645
-0.472433,0.660997,0.624285,-0.399542,0.672745,0.593869,-0.935805,0.09505
-0.376147,0.230502,-0.439928,0.218021,0.222128,0.30999,-0.709867,2.345575
-0.878217,-0.497732,-0.364243,0.743556,0.793985,-0.009511,-0.30034,0.011162
0.433149,0.543286,1.175682,0.254659,0.060162,0.851671,0.668499,-0.70946
0.524869,0.775171,-0.256457,-0.706771,0.312413,0.348767,1.101376,-1.08266
-0.120203,-0.442538,0.995288,0.003809,-0.095742,-0.50467,-0.312185,-0.293509
-0.51281,-1.002738,-0.462506,0.599495,1.302759,-0.098124,-1.25398,1.426855
1.303764,0.901988,-1.656134,0.906588,1.170494,0.076604,-0.136989,-0.435075
1.674184,0.79199,0.341503,-0.896498,-0.046086,-0.112751,-0.089254,0.534446
0.234495,0.29714,-1.234549,-0.850051,1.300212,0.011992,-0.247551,-1.091091
1.044264,0.944883,1.211735,-0.812476,-1.201897,-0.761711,0.133308,1.504122
0.347632,0.964533,-0.671177,1.045853,0.660415,-0.114666,-1.84789,1.627029
0.163085,1.599529,0.343927,-0.348237,0.792922,0.962326,-1.360653,-0.003836
0.065125,-0.342402,0.130641,-0.66725,-0.07858,-1.111197,0.530758,-0.193664
-0.24914,0.01881,0.496868,-0.369183,0.253716,0.421879,-0.401062,1.237562
-0.094538,0.045804,-0.81315,-0.632021,0.377948,-0.705538,-0.875418,0.605731
2.369777,1.292988,0.449712,0.367708,-0.91556,-0.515113,-0.587313,1.606919
0.42487,0.172278,-0.29429,-0.154123,0.037784,-0.449951,-0.668216,-0.418851
-0.765519,-0.648986,-0.209457,1.306809,0.454166,0.397521,0.095774,-0.809757
0.402034,0.009639,0.338124,-0.502036,-0.607156,-0.483791,0.065541,1.161682
-1.665913,-1.041204,0.054779,0.503654,0.36548,-0.526257,0.045378,0.032127
0.469532,-0.314593,0.019345,1.037706,0.470114,0.457429,-0.128064,0.109581
0.083756,-0.305484,0.229162,0.573541,0.310071,0.820364,-0.697856,0.085434
0.555854,0.389913,-0.067723,0.620611,-0.880123,-1.064424,1.678629,0.034849
-0.40133,-0.553315,0.101505,-1.136285,-0.11263,1.05243,0.621217,-1.03451
0.25707,-0.607148,1.007026,-0.885619,-0.039747,-0.130048,0.72622,0.019494
-1.579188,-1.501046,-0.100099,0.95472,-0.393817,-0.547191,0.332038,0.866033
1.490005,1.522359,-0.425765,1.232321,1.071118,0.698747,1.246051,0.508507
-0.258831,0.136698,0.206021,-0.531005,0.925696,-0.021696,-0.690699,1.386232
2.135612,1.34307,1.117793,-0.425912,-1.035739,-0.845242,0.02164,1.952132
-0.541371,-0.559671,0.186582,0.233913,-0.370592,-1.165005,0.39496,-2.663493
-0.325835,-0.240216,0.007565,0.031518,0.245446,-0.195777,0.50287,-0.82116
-0.134924,1.31067,0.753375,-0.788237,-0.18408,-0.631305,-0.360565,-0.1334
0.770725,0.299823,0.556438,0.280351,-0.343202,-0.091589,0.337114,-0.865921
1.085483,-0.023258,1.077967,-0.436489,-0.584267,-0.671395,0.185628,-0.026717
-0.551903,-0.980424,0.131437,-0.542842,0.70481,0.633317,-0.229291,0.573991
0.416442,0.091409,-0.634703,0.475229,-0.001143,0.086685,0.443359,0.784674
1.470673,0.804712,0.601408,-0.224995,-0.63557,0.590705,0.849773,-0.424461
1.22358,0.947747,0.863462,-0.526556,-0.621397,-1.16675,0.031051,-0.166935
2.036381,1.459072,-0.404701,0.279102,1.090263,0.51531,-0.851556,-0.790186
-0.726054,-0.459921,0.293741,-0.653653,0.057895,-1.052633,-0.395481,1.471711
0.08743,0.469222,1.326467,-0.552793,-0.412248,0.503898,-0.469559,0.32889
0.094548,0.226514,0.045595,-0.492734,0.641093,0.767512,-0.628519,-0.852965
0.987869,0.82076,-0.154402,0.518495,-0.026343,0.124959,-0.123688,-0.714411
-0.400259,-1.28659,-0.345154,0.204627,-0.146651,0.651593,-0.513849,-1.437484
-0.584449,0.473292,0.865993,-0.760514,0.813296,1.316941,-0.903377,0.686381
0.170789,-0.370366,0.17585,-0.077017,0.512534,0.073094,0.01655,-0.94982
-0.546918,0.696124,1.096568,-0.495428,-0.600549,-0.374869,0.843683,0.331299
0.112604,-1.309552,-0.279352,0.847999,-0.0703,0.661779,0.135587,0.473985
1.047204,0.938115,0.20423,0.380005,-0.2518,0.73287,-1.301752,-0.583771
-0.53536,0.289943,0.544272,-0.970168,-0.53609,-0.035435,0.189489,-0.739669
-0.078282,-0.160348,-0.796636,1.465449,-0.692495,-0.705313,-0.725271,0.91949
-0.682031,0.159484,0.805607,-0.942307,-1.234066,-1.229935,0.82122,0.767423
-0.680442,-0.59311,1.443078,-0.387879,-0.068389,1.235976,-0.004948,-0.418392
0.82611,0.842408,0.153799,-1.429341,-1.100629,-0.389489,-0.97963,0.868286
1.156109,-0.033841,-0.456303,0.009349,-0.064201,0.304293,0.334289,-1.123524
-0.463558,-0.724741,-0.803956,1.058509,0.62826,1.077341,-0.50844,-0.312933
0.474278,0.543522,0.504302,0.734054,-0.30897,0.93797,0.949624,-0.921423
-1.511674,-1.082642,0.325823,-0.911412,-0.465571,0.565724,1.298978,-0.250694
-1.961022,-1.270709,-0.283242,-0.577187,-0.159957,0.111823,0.094696,0.089305
-0.766044,-0.506165,-0.218104,-0.16479,0.824668,-0.280684,0.848401,-0.413366
1.485599,1.722286,-0.035565,0.509101,-1.223168,-0.072369,-0.459052,-0.165297
-1.145678,-0.780509,0.480035,-0.824367,0.266176,0.775162,-0.553676,-0.335492
-1.153436,-0.990675,0.025132,0.487163,-0.08064,-0.212218,0.326051,-1.937469
-0.520868,-0.112869,-1.074719,0.566509,-0.253127,-0.490318,-1.023028,1.318957
0.405813,0.513797,-0.141898,-0.666773,-1.024616,-0.280998,0.108003,0.714584
0.615399,0.888593,-0.431722,1.176188,0.10559,-1.103818,0.44862,-0.170028
3.652229,1.088776,0.321822,0.029656,0.724347,0.606645,0.115459,0.386066
-0.125007,0.631579,0.66073,0.226677,0.079825,0.462136,0.089428,0.442639
-0.219013,-0.381476,-0.755518,-0.27945,1.366325,1.197137,0.091654,-0.933243
1.196935,0.400826,1.252511,-0.634565,0.019578,-1.053039,-0.403266,0.053511
-0.800852,0.538359,0.520234,-1.025572,-0.786547,-0.369576,0.14716,0.6636
0.985858,1.214894,-0.251653,0.438209,-0.235256,0.299022,0.178664,0.480524
0.590046,0.6587,-0.055819,-0.920402,-0.102145,-0.140207,0.39253,0.069915
1.345894,1.206351,0.887965,-0.118273,0.929483,0.602005,0.799058,0.979323
2.352371,1.003009,0.832651,-0.162154,-0.561776,0.318188,0.39976,-0.688548
-0.874532,0.042775,0.744867,-0.008818,-0.057341,-0.486146,0.197665,0.707315
-2.015984,-1.84971,-1.666309,0.223384,0.90562,-0.431852,0.422351,0.173725
-0.17306,-0.713077,0.648314,-1.529853,-0.332414,0.554655,0.801487,-0.253476
0.030451,-0.043185,0.671642,-0.736473,0.473266,0.628121,0.479587,-0.432138
0.076296,0.449065,0.63045,-0.730085,0.590778,0.068492,-0.468121,1.350139
0.960423,-0.409253,0.359519,0.186278,0.502496,0.109997,0.441975,-0.1926
-0.824344,-1.530563,0.064662,-0.243909,0.207683,0.67201,0.08785,-0.411791
-0.635851,-0.667946,0.531378,-0.611037,0.590646,0.91048,0.077738,-1.699562
1.409217,1.01666,-0.77664,0.6927,1.189495,1.595874,-0.493473,-1.223349
0.269518,1.425274,-0.875996,0.98373,-0.136244,-1.314869,-1.350735,0.941176
0.730441,0.664958,-0.155498,-0.438547,0.688016,0.73601,-0.016842,-1.1755
-0.396243,0.097316,0.594148,-1.291179,-0.199704,0.123048,0.559653,0.102879
1.359778,0.936885,-0.464628,1.20921,0.067491,-0.04886,-0.77222,-0.174628
0.215664,1.208328,-0.066279,1.208343,0.199279,0.19505,0.912078,-1.264392
-1.471033,-0.611923,-0.595888,1.468189,-0.550065,-0.968845,0.13085,0.670214
0.459708,0.364884,0.483285,-0.986808,0.387095,0.162767,-0.771155,1.522095
-0.248024,-0.255377,1.045019,-0.115655,0.026473,0.299314,-0.155146,-1.177434
2.150335,1.793492,-0.130623,0.729868,-0.559377,-0.795968,-0.447089,-0.43365
1.006399,0.542803,0.969248,-0.30043,-0.308625,-0.264218,0.323713,0.644189
0.778837,-0.058544,0.336738,-0.853321,-0.26571,-0.922916,-0.616897,1.974423
0.282743,1.089965,0.188669,0.740785,-0.212417,0.712529,-1.086688,0.987951
1.033328,-0.183332,0.079698,-0.492311,0.189543,0.15363,1.144709,-1.098819
1.205617,0.750138,-0.160928,0.287668,0.377212,0.402825,0.834272,-2.260749
0.052545,0.073954,0.828301,0.259724,-1.266212,-0.540827,1.066145,-0.015925
1.113652,0.714087,0.750593,-1.097387,1.330177,0.419089,-0.524346,0.746464
1.904379,0.721869,-0.118336,-0.090509,0.100455,-0.321522,-0.546237,1.117481
0.307672,-0.905919,-0.836433,0.142547,1.450117,1.323697,0.940263,-2.054547
-0.996421,-0.390575,-0.35876,0.59926,-0.893426,-0.78016,-0.568426,0.712095
-0.489279,-0.547172,0.294407,-0.728735,1.120647,-0.203066,-0.55258,0.226306
1.544572,0.657314,0.089106,-0.402701,0.732897,-0.848277,0.180144,1.083648
-1.072852,-1.160529,0.283661,-1.211444,0.69609,0.34941,-0.373211,-0.927869
-0.793727,0.258823,1.022013,-1.03458,-0.949801,-0.419418,-1.152242,0.267701
0.386165,-0.147888,0.807729,-0.507841,-0.651964,-0.290648,1.496405,-0.904997
-1.042934,-1.085275,-0.780865,-0.601308,-0.091878,-0.009047,0.71246,-0.658376
0.866925,-0.294292,0.152653,0.018398,0.541305,0.108294,-0.581902,-0.953595
0.375521,-0.48095,0.009033,-0.391961,1.022985,0.844152,0.067221,-0.841817
-0.97729,-1.152134,0.005435,0.556982,0.155844,0.838665,-0.494172,0.278182
-0.312362,0.420291,0.118109,-0.346001,-0.937764,-1.763131,-0.560727,0.478108
-0.561137,-1.02354,-0.252937,0.390537,0.869123,1.506248,-0.480674,-0.039335
0.724127,0.106111,-1.592247,0.295907,0.653368,0.411197,0.457807,-0.865218
-1.05629,-0.737681,-1.106884,1.301808,0.339398,0.417244,-0.776273,-0.13659
-0.451251,-0.692777,-0.582373,0.247665,0.757764,0.147382,-1.259146,-0.176511
0.54749,-0.570273,0.729243,-0.174583,-0.775258,-0.0415,-0.009649,1.148763
0.024306,1.772225,0.854846,-0.212393,-0.780272,-0.174442,-0.093717,0.057326
1.33058,1.711673,0.915828,0.037847,-0.267784,-0.649881,-0.63733,0.422995
-1.368595,-1.476319,-0.110307,-0.931743,0.012335,1.039563,0.618638,-0.779149
-1.496782,-0.830776,0.462761,0.242978,-0.302702,0.949211,1.090785,0.35145
-0.190155,0.158949,-0.088671,-1.215081,-0.469132,0.341625,0.005278,0.501642
0.388336,0.107898,0.11652,-0.816381,-0.849263,-0.703949,-0.906811,2.116509
1.260258,1.35552,0.425705,0.013988,-0.330697,-0.856079,-0.628686,1.385007
-0.291256,-0.275494,0.12419,-0.006603,0.590288,0.060569,0.696548,0.589131
-1.056339,-1.162952,-0.754966,0.623797,0.163819,1.579042,0.995768,-2.426389
-1.33325,1.222846,-0.077825,-0.671805,-0.40235,-0.451971,-0.364602,1.45756
-3.191673,-1.016826,-1.402202,0.778037,0.949257,-0.449184,-0.587431,-0.850435
0.569789,0.76886,0.394002,-0.139055,-0.24385,0.059993,0.259939,-0.298334
-1.084438,0.503503,-0.452085,0.580316,-0.546611,-0.863685,-0.763437,1.346412
0.521966,0.690078,0.457406,0.102987,0.224605,0.927944,1.036475,-1.121354
-1.077631,-0.572318,0.344385,-0.515031,0.100517,-0.413532,0.567659,0.34632
0.993892,1.243126,-0.404258,0.386807,0.408203,1.050265,-0.637605,0.446062
0.727819,0.169152,-0.42743,-0.68107,-0.932922,-1.346821,-0.381062,1.222863
-0.351328,-0.402301,-0.338694,0.604507,0.056741,1.080908,-0.576688,0.865821
0.7111,0.508081,0.992713,-0.337061,-0.402612,0.620072,0.326786,-0.147374
-0.487637,-0.916347,-1.195667,0.995658,0.485557,-0.168513,-0.000824,1.695057
0.036509,-0.183518,-1.155147,1.262074,0.502953,-0.694421,-0.612806,1.426374
0.259228,-0.97523,-0.831776,0.940459,-0.822893,-0.731572,0.643837,-1.2103
-0.194185,1.069124,-0.016552,-0.059881,-0.142357,0.090745,0.277198,0.161223
-1.114487,-0.801294,-1.119885,-0.560834,0.472791,-0.260023,-0.446386,0.184026
-0.780269,-0.468337,0.043516,1.061155,0.92335,-0.457794,0.589393,0.621776
0.353874,-0.410206,-0.20192,1.109951,0.517835,-0.463511,-0.519009,-1.000952
-1.588145,-0.679113,0.067383,0.692802,0.171458,0.124846,-0.331614,0.366173
-1.070739,-0.465614,0.996615,-1.104545,0.690601,0.478213,0.871236,-0.82709
0.967552,0.25867,1.323643,-0.15699,-1.034709,-0.770472,0.322287,0.799248
-0.169516,1.075891,-0.114283,-0.574753,-0.635697,0.436739,0.15463,0.755955
0.559431,0.347682,0.787941,-0.317529,0.178811,-0.344084,0.840044,-0.659327
-0.783044,-0.197568,0.510261,0.769545,0.630754,0.792236,0.479708,-1.994354
-0.255784,0.553218,-1.281459,0.927008,0.445487,0.446146,-0.013057,0.008249
-0.276014,-0.01302,0.553666,0.768726,-1.317176,-0.596748,-0.172958,0.740737
-1.574646,-0.774912,0.268732,-1.134575,-0.385384,-0.415356,1.182199,1.235054
-0.499422,-1.03381,-0.457034,-0.018324,-0.66709,-0.250263,-0.677157,1.234823
0.682721,-0.097785,-0.958902,0.474034,0.574373,-0.054906,0.170401,-0.545885
-1.043981,-0.459043,0.596351,0.339178,1.345497,0.843037,0.458694,-0.66343
-0.809792,0.687016,0.399849,-0.721839,-0.415685,-0.61072,0.37551,-0.119165
1.322396,0.527707,-0.007251,0.277108,0.424786,0.43195,0.199228,-0.449474
-0.257444,-0.582217,0.832316,-1.696677,-1.361146,-0.348495,1.277939,0.003062
1.604779,0.453962,-0.29491,1.267038,-0.11018,-0.415973,-1.308821,1.847334
-0.655948,0.148793,-0.641535,0.927382,-0.337463,-0.170544,-0.178704,-0.620491
-0.32876,-0.75711,-0.038917,1.407225,0.662942,0.683288,0.998346,-0.352296
0.315243,0.261781,0.063341,-0.720223,-1.252128,-0.263657,0.996466,-0.576395
-0.872973,-0.945157,-0.875318,0.543961,0.675684,-0.306948,0.279643,0.373512
1.119807,0.881332,0.754976,0.551913,0.92124,-0.905793,-0.124966,0.646028
2.504905,1.461049,0.453431,0.931881,-0.824708,-0.87065,0.927178,-1.295462
1.24266,0.597158,0.484166,0.667643,0.49104,0.930627,0.837739,-0.125816
0.045085,0.976427,1.016888,-1.21439,-0.764646,-0.977218,-0.817968,1.537015
-0.774358,0.169785,0.960388,-0.567719,0.508298,0.018441,0.666801,-1.174755
0.895721,0.814777,1.443881,-0.689527,-0.97755,-0.262252,0.682852,-0.247992
0.11518,0.523285,0.169123,-0.415731,-0.325884,-0.625768,0.306208,-0.747571
0.015241,-0.365485,0.65499,-1.191568,0.920808,1.618616,0.035964,0.790304
-0.464481,-1.239167,-1.035586,0.521421,0.214037,-0.565949,0.392476,0.13572
0.499008,1.052801,1.317446,-0.689623,0.233734,0.936513,0.305474,-0.994682
0.105749,0.815166,1.042476,-0.276195,-0.726071,-0.530935,-0.455936,1.868202
-0.930634,-1.001913,0.191975,-0.652009,-0.909893,0.79977,0.192354,-0.772337
1.109884,0.887914,-0.293032,0.021921,0.085276,-0.792532,-0.126295,0.268368
1.006214,0.94565,0.832322,0.485354,-1.162286,0.123202,0.336117,-1.204739
0.712116,0.56358,0.134484,0.690494,1.0541,-0.058959,0.227829,-0.9447
0.137463,0.819626,-0.268807,0.124225,-0.541833,0.233964,-0.62577,1.64422
0.334248,0.265888,0.849687,0.446435,-0.23121,-1.692953,0.697366,0.788877
1.455873,0.709933,0.476347,-0.203955,-1.057888,-0.388327,0.57333,-0.612339
-1.11804,-0.946105,-1.046616,-0.123172,0.886435,0.033916,0.271706,-1.468463
0.243333,0.659206,0.677968,-0.523584,0.018726,1.0554,0.697293,-0.951724
-0.149003,-0.643262,-1.001495,-0.077165,0.070165,1.05522,0.906087,-1.905501
0.764776,-0.678133,-0.740409,1.090387,0.84381,0.94793,1.632801,-1.276135
0.403141,-0.235321,0.456551,1.005118,-1.056009,1.023293,1.348468,-0.146738
0.998937,0.651191,1.119959,-0.76458,-0.448157,-1.098859,-0.083813,-1.240595
-1.263495,-0.529363,0.322615,0.231147,0.164276,-0.159027,-0.286228,0.255185
-1.441811,-0.938147,-0.061923,0.899535,-0.303989,-1.556132,-1.029327,1.117004
0.093804,0.422247,-0.247737,0.722065,-0.419412,-0.572859,1.457553,-1.715735
1.055563,1.37045,0.224886,-0.606139,0.289436,-0.222705,0.114318,-1.235942
1.107305,1.056965,-0.338677,0.11928,-0.014957,0.500002,-0.688639,0.391053
-1.421641,0.305864,-0.314585,0.617005,-0.441744,-0.627509,-1.151521,1.395565
-0.394317,0.517229,0.657116,0.495483,0.724275,0.085349,0.787887,-1.385422
-1.479334,-0.2682,-0.050619,1.105613,0.34418,0.067511,1.294152,-0.580622
-1.769515,-0.064009,0.463909,0.218947,-1.274362,-1.103464,0.453705,0.338525
0.147298,0.920376,-0.34967,0.73187,-0.288132,-0.279234,-0.351405,2.853607
-0.645687,0.502978,1.316841,-1.568236,0.702587,1.015361,-0.216939,-1.018061
1.244358,0.298388,0.353135,-1.179001,0.253687,0.631276,-0.216937,-0.220973
1.166055,-0.379575,0.749387,-0.351158,1.195687,-0.470866,-0.490989,-1.515391
