visit to Asia,tuberculosis,either tuberculosis or lung cancer,positive X-ray,dyspnoea,bronchitis,lung cancer,smoking
-1.456419,-0.225963,-0.494481,-0.104164,-0.354667,1.272473,0.149099,-0.098482
1.70225,-0.223308,0.132714,-1.272425,0.363685,0.362891,-0.219235,0.420902
1.618326,0.984585,1.261389,0.969732,0.977071,0.205442,0.133231,-0.342313
-1.663588,-1.479798,-0.4482,-0.038532,-0.202237,-0.033954,-0.122517,0.402476
0.358864,-0.18308,-0.227464,0.07165,-0.542048,0.568068,0.830607,-1.162175
-1.068615,0.418723,-0.557298,-0.266595,-0.420842,-0.689877,0.527301,0.236243
-0.528309,-0.398249,-0.172625,0.899043,-0.717304,1.155843,0.210688,-0.589416
0.925003,0.577551,-0.44861,-0.58831,0.506717,0.550724,0.869714,-1.045709
1.148135,-0.894913,0.405405,1.259088,0.810872,-0.126162,-0.217997,-0.245552
0.778947,-1.00024,-0.166541,-0.068823,0.3375,0.122152,0.023887,-0.072466
-0.816621,0.532569,-0.259544,-0.782256,-1.418918,-0.971916,0.341058,-0.005964
-1.068483,-1.068217,-0.778523,0.106489,-0.406379,0.574996,-1.013326,0.244963
0.512928,0.553049,0.575121,0.053596,-0.691598,-0.085695,0.739014,0.655236
0.166146,-1.03833,-0.81158,0.482606,-0.172458,-0.757873,1.213737,0.935614
-1.329569,-1.075469,-1.406355,-0.65533,-1.658096,-0.1026,-0.55954,0.666317
1.422391,0.428721,0.26787,-0.911154,-0.199029,-0.743082,-0.388471,-0.064664
0.350982,0.861293,-0.147885,0.103829,-0.04203,0.255719,-0.065523,-1.119976
1.517272,0.739131,0.984905,0.735803,0.394565,-0.280116,0.184352,1.315045
0.947748,1.486406,1.020814,0.957104,0.651302,0.428816,-0.282272,-1.309455
-0.871571,-0.774748,1.180702,0.663323,1.288839,0.862314,0.154567,-1.235331
-0.778783,-0.519981,0.261425,0.689785,0.134185,1.005675,-1.005803,-2.279306
-0.695011,-0.008248,0.082645,-0.481443,-1.384863,-0.093226,1.080199,-0.599985
1.836434,0.157174,0.428326,0.930295,-0.69144,-0.397662,0.398991,0.515547
0.329121,0.720902,-0.508311,-0.316926,0.347067,-0.018397,0.742178,0.307802
-0.906669,-0.479879,0.584353,0.097392,0.852647,0.33298,-0.019395,-0.26019
-0.113539,0.390022,-0.396083,0.336322,0.808513,0.865123,-0.191539,0.242721
-0.163894,-0.166729,0.797395,0.017832,0.485959,0.065869,-0.532739,-0.811093
0.821253,-0.860708,-0.034271,0.212399,0.322526,0.452521,-0.471702,-0.877055
-0.223475,-1.307934,-0.862783,-0.349749,0.831863,0.498826,0.966724,0.336432
1.38076,0.981842,0.804763,0.703789,0.845922,0.102238,0.059975,0.019476
1.201517,1.072913,-0.291699,0.284442,0.855479,0.179684,0.280989,0.711058
-0.022813,-0.407489,0.209308,0.413562,0.819607,0.195887,-0.87041,-0.955507
-2.119629,-1.008853,0.255504,0.838203,-0.048769,-0.16752,-0.026034,-0.512858
-0.877181,-0.640332,0.284142,0.781534,-0.20578,0.885883,-0.237919,0.55935
1.368212,0.375659,0.382527,-0.83894,0.639289,1.063134,-1.283353,-0.769971
0.533681,0.91554,0.995037,0.562623,0.77894,0.57464,-0.749137,-1.387767
-1.168981,-0.387424,0.616068,0.448395,0.961508,1.049758,-1.935904,0.125976
-0.741273,-1.323356,-0.663846,-0.841875,-0.030258,-0.031321,-0.732646,-0.663823
-1.178971,0.155175,0.072791,-0.216569,0.344497,0.418945,0.321582,1.33176
1.940016,0.614223,0.309819,-0.665386,-1.050303,-0.711958,0.966953,1.829842
0.50296,-0.49385,-0.153453,0.432411,-0.60257,-0.135125,0.164955,-0.012713
0.243586,0.809672,0.319064,0.700569,0.928631,1.680513,0.349978,-1.489141
0.648529,-0.601511,-0.385524,-0.712005,-0.247564,0.597398,-0.090368,-1.935673
0.834567,-0.098176,0.004927,-0.745498,-0.16526,-1.210381,0.344853,1.875747
-0.064177,0.623069,-0.211546,-0.546037,-0.864643,-0.656267,0.687919,0.32036
0.636867,0.419138,-0.679062,-0.871443,0.269956,-0.444632,0.661978,1.594291
-0.270723,0.064922,-1.309023,-1.307495,0.668554,1.280309,-0.134749,-1.138931
0.17738,-0.723113,0.083904,0.086287,0.383593,-0.898671,0.819829,1.128835
-0.178885,-0.288614,0.609952,0.759934,0.05305,-0.274536,0.551743,2.263678
-1.346418,-0.761717,-0.665392,0.242689,0.288275,1.115085,0.756186,-0.704239
-1.011613,0.637165,0.129068,0.812038,1.288556,0.063268,0.306969,-0.271833
-0.375786,-1.120056,-0.334446,-0.761614,-0.033408,-0.072401,0.694016,-0.041834
-1.473403,-1.295166,0.001384,0.945118,0.631826,-0.110421,-1.310254,1.221749
-0.905308,0.821951,0.991323,0.235811,1.052189,1.069348,-0.329985,-0.751022
-0.817094,0.422893,0.617371,0.505041,-0.668077,-0.079465,0.190253,0.601621
-0.943195,0.660252,0.888268,0.833027,0.173403,0.073815,1.010888,0.582176
0.048481,-0.061842,0.53421,0.036151,0.794852,1.336528,-0.314373,-1.188722
1.949718,1.21768,1.769938,0.336727,-1.289298,0.261974,-0.64692,0.388012
-0.016073,1.264745,0.605229,0.183169,0.946294,0.321148,1.041306,0.30323
-0.099537,-0.346658,-0.009453,0.558355,0.853712,0.300315,1.20151,0.284319
0.093406,0.307936,0.311269,0.986596,-1.276419,-0.850273,0.593992,0.376615
0.642233,-0.376418,-0.949507,0.64254,-0.696083,0.34301,-0.504178,-0.346823
-2.009877,-0.297377,-0.419235,-1.03836,0.367411,0.576716,-0.540605,-0.685942
-1.716611,0.001906,-0.533914,-0.091414,-0.358045,-0.120605,1.080172,-0.069184
-0.444635,-0.43428,0.042256,0.986669,0.247066,-0.148068,-0.286549,0.684956
0.765178,-0.713646,-0.513052,-0.017897,0.282819,-0.67442,0.239672,-0.780705
0.031715,0.284542,0.419431,-0.264464,1.000591,0.631756,-0.29185,0.360907
0.709155,0.209596,-0.434111,-0.786862,-0.450322,-0.604333,0.970447,1.361693
0.103002,0.814106,-0.285233,0.783952,-0.184161,0.177523,-0.102346,0.418812
0.114029,0.542043,0.555209,-1.006751,0.93128,1.059943,0.64974,0.134379
2.363718,0.381981,-0.477961,1.34941,0.202238,0.532312,0.335464,-0.116264
0.458539,0.00695,-1.042942,-1.131698,-0.344931,0.842268,0.716786,-1.278047
0.276821,0.71579,0.627352,0.932078,1.245007,-0.046812,1.056818,-0.693577
-0.221434,-0.440574,-0.938152,-0.707377,0.148358,0.542239,0.099381,0.79896
0.95733,-0.405083,-0.849515,0.237065,0.592999,1.592925,-0.288205,-0.929765
-0.381333,1.258709,-0.3428,0.795319,-0.107304,-0.294865,0.605162,1.219649
0.40549,0.630699,-0.501635,0.65298,-0.563778,-0.204783,1.33433,-0.045533
-0.495049,-0.939849,-0.266303,-1.217133,-0.321267,-0.43703,1.297081,0.56483
-1.863163,-0.806153,0.077678,0.420047,-0.385694,-0.854301,0.852287,0.073272
-1.658743,-0.082126,1.067965,0.640202,0.83393,-0.135899,-0.976723,0.247464
0.375625,0.097541,-0.576957,0.183294,0.318218,0.320776,0.72218,-2.043359
2.776677,0.652779,0.214237,0.537367,0.448248,0.610907,0.611722,-0.731572
-0.038706,1.38263,0.37528,1.130633,0.179038,-0.812343,0.72867,-0.991965
0.414265,1.219012,-0.222795,-0.728001,-0.501906,-0.422673,-0.906818,0.042214
-0.316524,1.240478,0.497774,-0.218902,-0.039537,-0.380976,0.901466,0.959732
-0.691471,0.786354,1.29001,0.379993,0.431603,-1.057196,-0.34455,0.795103
0.472719,-0.884131,0.078537,0.545115,-0.415481,0.832959,0.421406,-0.806905
0.339216,-0.219422,-0.686315,0.38912,-0.412094,-0.293068,0.578015,1.081435
0.977272,0.776546,0.042415,1.223415,0.482195,1.182497,0.842267,-0.348059
0.180628,0.669583,-0.111244,0.733967,0.218836,-0.607066,1.51153,0.94398
-1.126276,-0.175313,-0.934407,-1.088095,0.500605,-0.9754,0.829235,0.357891
-0.575549,-0.300749,0.349312,0.522892,-0.558454,-0.530705,-1.090605,0.082201
-2.358393,-0.405429,-0.911595,1.225417,0.355933,-0.635791,1.250765,0.641223
1.095497,0.727354,-0.00915,-0.813515,0.97557,-0.23057,0.487673,-0.31534
-0.14822,1.338723,1.283292,0.710638,0.574503,-0.109774,-0.577607,0.035771
-0.210504,-0.404768,0.794554,0.590131,0.705374,-0.02458,-0.264652,-1.109918
0.268771,0.133966,-0.08496,0.484746,0.391058,0.160465,-0.499419,-0.182102
-0.787274,-0.340903,1.344566,0.223219,0.622599,-0.161312,1.387931,1.878984
-0.708379,1.841283,0.521887,-1.465888,-0.19223,-0.843257,-0.061905,1.224488
0.57651,0.310651,0.750034,-0.121218,0.987153,0.580896,-0.371422,-1.88938
-0.621004,0.257266,-0.534591,0.07318,-1.014218,-0.741484,0.775101,1.782516
-0.587752,-0.308135,0.267784,-0.173564,0.439134,-0.204624,0.730997,1.136623
0.05204,-0.866955,-0.697268,-1.310502,-0.442353,-0.33028,0.186425,0.464907
0.555745,0.016544,-1.181829,0.104047,-0.970092,-0.162372,-0.775643,-0.474224
-0.682095,-1.082181,-1.006702,0.045751,-0.755865,1.349332,0.61688,-0.65759
0.71258,-0.436916,-0.564958,0.514525,-0.261216,-0.23142,1.187942,-0.073842
0.109784,-1.139868,-0.573693,0.09136,-0.12846,-0.105861,0.997319,0.584051
1.635333,0.763664,0.339677,0.582116,0.609127,0.090346,0.290538,0.560467
1.373027,0.192826,-0.900467,-1.551285,0.702968,1.017417,0.92836,0.202416
-0.16997,-1.310726,-0.623309,0.281108,-0.358541,0.216408,0.537117,-0.75421
1.928514,1.091481,1.201296,1.401333,0.589826,-0.957848,-0.381608,1.071344
-0.331684,-1.366125,-0.712117,-0.88808,-0.645849,-0.288748,-0.470599,1.118497
0.227486,0.39584,1.008137,0.15118,0.584532,0.303506,0.20412,-0.702933
0.589235,0.802314,0.21351,0.17092,0.174162,-1.025128,-0.675551,0.277945
0.218418,-0.483189,-0.778337,0.007879,-1.061977,-1.000864,0.49299,0.481751
1.078257,0.98455,-0.560415,-0.549873,-0.781646,-0.165585,1.098265,-0.401346
0.035604,-0.147927,1.01321,0.343871,0.66373,0.330529,-1.632315,1.705982
0.278113,0.252898,0.626213,0.576933,0.286847,-0.254106,1.098888,-0.132661
1.776092,-0.12013,1.146504,-0.466699,-0.053511,-0.638582,1.085096,0.311466
0.018722,0.967582,0.142506,-0.451839,-0.763057,-1.593003,0.979768,2.101138
-0.094341,-0.742075,-0.773757,0.032913,-0.157669,-0.428092,0.576903,1.136933
0.477025,1.260226,0.797083,0.483931,-1.109921,-1.002223,-0.585823,0.668193
-0.0076,-1.494061,-1.141121,0.357991,-1.019701,-1.340818,0.385222,1.88354
1.528737,0.981828,0.577931,0.075916,0.41049,1.183856,-1.212461,-1.308716
1.146831,0.874173,-1.048812,-1.234587,-0.422187,-0.13823,1.227277,0.210609
0.012574,0.866048,-0.019604,0.013479,-0.15304,0.329809,-0.376987,-0.081538
1.656091,-0.262788,0.521617,0.588022,-0.708656,0.886207,0.55496,-2.075443
0.193759,0.747701,0.324258,0.3303,-0.758515,-0.941618,0.215946,0.651996
-1.386106,0.13511,0.659617,0.741631,1.055013,0.420028,-0.426488,-0.322386
1.039074,-0.932548,-0.195596,0.593692,-1.331757,-0.469968,-0.718261,0.521266
-0.060522,-1.214227,-0.581662,-0.011721,0.104367,0.227895,-0.501284,-1.360107
0.874973,-0.346069,-0.263284,-0.742608,-0.355374,-0.779889,-0.800309,0.560646
-0.026136,0.846325,1.13176,0.87328,0.656619,0.139302,-0.962086,0.077663
0.151207,0.210589,1.296392,1.371812,-0.593715,-0.62576,0.910993,0.423221
-0.254265,1.39626,0.21425,-0.018323,0.460706,-0.01712,-0.521886,-1.776457
0.88895,-0.082027,1.291892,1.133029,-0.149158,0.397919,-0.999537,-2.075173
-0.069405,-1.2188,-0.324016,-0.779913,-0.859786,0.039588,0.555048,0.281242
1.743397,0.296248,0.079534,-0.353749,1.058947,0.299846,-0.315983,-1.317589
1.97227,0.888553,-0.557763,0.329733,0.431507,0.047593,-0.122825,1.794309
0.389791,0.106058,-0.448732,-0.272344,0.769182,-1.248246,1.001485,1.122197
0.019334,0.213728,-0.044153,0.263604,0.039241,0.275809,-0.491238,-0.044569
-0.309039,0.292193,0.176639,-0.505827,-0.213635,-1.56746,0.651551,0.418812
0.152101,0.032356,0.804309,0.643275,0.684166,-1.101435,-0.687616,2.379056
-1.642682,0.160315,-1.812811,-1.047752,-0.39533,0.095925,0.969156,0.853827
-1.24209,-0.452927,0.714864,-0.755875,0.923303,0.538004,-0.047034,-0.35825
-0.488432,-0.339045,-0.90233,-0.743998,0.157787,1.385958,0.750062,1.421001
1.119498,-0.992373,-0.762226,-0.639281,0.289544,1.243559,-0.42157,-1.43809
-0.45551,-1.084569,-0.593239,-0.806397,-0.672161,-0.547586,-0.056494,1.900786
-0.545965,0.151034,-0.582972,0.361216,-0.228833,-1.389534,0.786053,1.610436
-0.458733,-0.432783,-0.250978,0.258614,-0.033209,0.841102,-1.285077,-1.216877
-0.003927,-0.342094,-0.27503,0.798961,-0.344414,-0.344422,-0.4189,-0.07634
-0.407092,-0.188169,1.056681,-0.186799,-1.587613,-0.877777,-0.488165,0.195495
0.91372,0.809811,-0.100567,0.191481,0.634944,0.701642,-0.539984,-0.862633
0.544748,-0.502502,0.545213,0.6018,0.750355,-0.71781,-0.153609,-0.400475
-1.511048,-1.612847,-1.320536,-0.664858,-0.18894,-0.945134,0.455438,0.562101
1.008916,0.263828,-0.185845,-0.015475,0.911802,0.763895,-0.536094,-0.742878
0.541903,0.041357,-0.875225,-0.712048,-0.066396,-0.507376,0.496347,-0.562026
0.32697,-0.675141,-0.751261,0.501023,0.051623,0.72442,0.297046,-1.629431
-0.405986,0.595383,1.323052,0.866483,0.393737,-0.005409,0.665752,0.332062
0.762733,-0.115374,0.286561,-1.284653,-0.370549,-0.816966,0.412994,0.219356
-0.981957,-0.05488,0.073632,-0.437319,1.07534,-0.52112,0.593775,-0.580292
-1.140667,-1.108873,0.189811,-0.907552,0.650798,0.140935,-0.812245,-0.413957
-1.036908,-0.480476,0.824164,-0.480562,0.416914,0.306708,0.320168,-1.47106
-1.209667,-0.38773,-0.600495,-0.893781,0.237012,-1.032075,0.391053,1.585332
0.252836,-0.151373,-0.589289,0.709366,0.168432,0.157929,-0.835963,0.743273
-0.745537,1.068125,1.6759,0.942562,0.653899,0.592547,0.844233,0.057602
0.255166,0.568086,0.926013,0.071693,0.303524,0.735925,-0.135248,-0.403025
0.781395,0.76968,0.661303,1.416806,0.324175,1.347944,-1.251944,-1.747301
-0.283208,-0.44779,0.431227,0.756387,0.398826,0.506532,-0.606438,-1.392145
0.660507,-1.20622,-1.265616,0.722243,0.902258,0.811099,1.099686,-1.114353
-0.692558,0.494675,0.218456,1.175013,0.34165,-0.128646,-0.019044,1.738541
2.139301,0.665164,0.568044,0.828537,0.131676,-0.665064,-0.287838,-0.075132
1.474215,0.029609,-0.576236,0.498929,0.025739,0.649984,0.187377,-0.123841
-1.338617,1.300005,-0.035953,0.015036,0.076731,-0.35607,-0.312304,-0.27391
-0.421227,-0.128329,0.820266,-1.151794,0.868263,0.531159,-0.454953,-2.376019
-0.600275,-0.38456,0.559906,-0.445586,-0.694351,-0.799364,-0.911913,1.2054
0.403912,-1.177037,-0.563259,-1.433211,0.973485,-0.508033,0.77138,1.457325
-0.78179,0.347291,1.184968,1.103298,-0.595666,0.01129,-1.171556,-0.463658
-1.216731,0.561785,-0.6917,0.571583,-0.84356,-0.429079,1.244092,-0.589893
-1.084003,-1.385259,-0.708462,-0.936675,-0.126656,0.421684,-0.282058,-0.322757
-1.221916,0.340891,0.282396,-1.133127,-0.271194,-0.906873,-0.949971,-0.176986
0.687528,0.120899,-0.426214,-0.904527,-0.135424,1.012891,-0.402159,0.264992
0.995025,0.183001,0.724995,0.260125,-0.897137,-0.185972,-0.006979,-1.435078
-1.045999,-0.34216,-0.100111,-0.448168,0.52282,0.807486,-0.255389,-0.87573
-0.885129,0.157187,-0.300203,0.353538,0.686337,0.803407,-0.48033,-0.236277
1.221968,0.765796,0.690334,0.3812,-0.021834,-0.774717,-0.492675,1.050859
0.850761,-0.443169,-0.295182,0.103554,-1.129195,-0.186827,0.438387,0.56582
0.945488,0.905099,-0.031325,0.442154,0.571117,1.000646,-0.487479,0.428654
0.734161,0.07907,0.156577,-0.550608,0.081749,0.519969,0.694451,-1.554692
0.494516,-0.045423,-0.799802,0.033174,0.025876,-0.510613,-0.993521,-0.472277
-1.131279,-0.664712,0.535476,1.003684,1.18544,0.949052,0.03947,-0.823839
0.698153,1.757932,0.103004,0.314631,-0.158759,-0.257268,0.153685,-0.54009
0.106886,0.042305,0.363602,-0.145255,-0.758032,-0.936411,0.044907,0.190077
1.626003,-0.365591,-0.349277,0.16681,1.122356,0.473425,0.877248,-0.811955
0.960124,-0.247495,-0.142247,0.089705,-0.008478,-0.047838,0.8055,-0.793079
1.023647,-0.084526,0.195697,-1.582012,-0.152586,0.495897,0.505725,-0.810002
-1.039499,-0.060461,-0.407665,0.709713,0.504077,1.031631,-0.593989,0.81869
-0.611508,-0.31407,0.631614,0.518095,-0.615873,-1.075314,-0.519702,1.093837
0.263926,0.159613,0.48192,0.620721,0.217845,-0.082173,-0.637175,-1.100408
-0.189341,-1.089535,-0.260607,0.752223,0.301507,0.862127,-0.387055,-0.177566
1.00686,0.321096,0.666121,-0.825852,1.28654,1.424063,-0.655821,-1.563174
-1.668246,0.018498,0.181943,-0.682638,0.003417,-0.158403,-0.212436,1.902755
0.100666,0.508436,0.644575,0.367715,0.418575,-0.16132,0.92693,-0.303719
-1.072442,-1.09323,-0.509886,0.635927,0.010026,-0.263747,0.252403,0.906148
-2.329922,0.657681,-0.654965,0.458868,-0.797243,-0.614181,0.108189,1.153616
-0.484201,0.45791,-0.314752,0.580422,0.139132,-0.93533,0.544287,0.11105
1.313821,0.317047,0.771109,0.821821,0.044691,0.389134,-0.799792,-1.911376
0.611264,-0.562645,-0.64186,-0.500174,0.849689,-0.363403,-0.486241,1.030219
-0.271992,0.853457,-0.196001,-0.09816,-0.2901,-0.465041,0.43225,0.245848
-0.488551,-0.043524,-0.506076,-0.488208,0.284728,0.253861,-0.634249,0.113802
1.665442,0.588793,-0.160495,-0.943764,-0.746989,-0.839478,-0.399145,-0.466717
0.914987,-0.240206,0.013585,0.255034,-0.620536,0.240919,-0.564014,-0.410426
-1.016775,-0.433821,-0.06889,0.015076,-0.855633,-0.876958,0.88727,0.779555
-0.214253,-0.450082,-0.569829,1.102963,-0.518563,-0.403181,-0.610199,0.077333
-0.223265,0.583186,0.25392,0.182195,-0.94104,-0.374743,-0.291745,0.856755
1.617578,0.105487,-0.248715,-0.263336,0.651025,0.785556,0.617617,0.6977
0.191293,0.135034,-0.097536,1.210044,-0.390802,0.772178,1.395249,-0.397719
0.52664,1.204515,-1.437136,-1.250116,-0.55302,-0.663523,0.435716,-0.676461
0.357837,-0.254901,-0.365677,0.575294,-0.263069,-0.540265,-0.040764,0.634243
0.554062,0.630944,1.015979,0.682204,0.308956,-0.591137,-0.601645,1.659368
-1.412009,-0.238358,-0.429324,-0.726057,-0.804591,-0.528152,0.96714,1.51027
-0.696947,0.347893,0.997656,0.729968,0.14023,0.00625,-0.10754,-0.068301
-1.571901,-0.757911,-0.623643,0.307158,-1.062165,0.186544,0.851335,0.999313
-1.205906,0.841139,-0.664402,0.464529,-0.997437,-0.549154,1.213273,-0.322623
0.880346,1.584922,0.867641,0.404111,0.881634,0.391463,0.310662,1.313807
0.626237,0.353247,0.876944,1.306061,1.071947,1.15863,0.018635,0.721422
-1.150056,0.903907,1.501705,0.941219,1.043942,-0.111682,-0.286314,0.205785
0.692939,0.839424,0.337596,0.829184,0.090096,0.867642,0.617676,-0.924636
0.258478,0.941073,1.19223,1.294147,-0.016373,-0.933234,-0.054877,0.61645
-0.804068,0.600099,-0.119718,-0.391777,1.131486,0.662372,-0.697279,0.553506
1.983197,0.658157,-0.149552,0.210852,0.780694,1.152031,-1.048566,-0.655442
-0.692089,0.048477,-0.343492,-0.363799,-0.636185,-1.416546,-0.3582,-0.220476
0.743965,0.696863,0.094461,1.007994,0.074296,0.649456,-0.295928,-1.913543
0.802756,0.382503,0.154484,-0.984241,0.868881,-0.491885,-0.048812,1.23664
-0.67201,-0.32382,-1.064362,-0.120211,1.120973,0.969878,-0.213137,-1.139617
-0.104517,-0.684002,-0.19226,0.673851,0.56838,-0.105473,-0.095612,-0.224985
0.313179,-0.57829,-0.784187,-0.469125,-1.026391,-0.919474,0.576982,1.048993
-0.790239,-0.475748,1.04968,1.50739,0.671223,0.151994,-0.439859,-0.110889
-0.536514,0.096103,0.584007,0.690415,0.712816,0.124675,0.274868,0.938916
-0.920604,-0.23926,-0.309152,-0.537824,-0.432173,-0.344632,0.296291,0.869683
0.387293,-1.078802,0.760423,-0.658913,-0.917229,-0.401774,0.234578,1.519044
-0.895211,0.24129,0.56485,0.10893,1.239332,0.518407,1.173619,-0.716098
0.258095,0.774491,1.537105,0.266286,-0.208579,0.251309,0.041836,0.010086
2.438885,0.79236,0.636296,0.327247,0.623659,0.764412,0.200211,-0.370404
-0.32009,1.042811,0.506399,-0.318992,0.062198,-0.800663,-0.317979,1.30728
0.725828,0.038605,-0.143551,0.245736,-0.85529,-1.065249,0.511827,1.053317
1.012831,-1.382794,-0.198291,-1.281719,0.218188,-0.639886,-0.824365,-0.81326
0.444601,-0.166378,0.52042,-0.239328,0.835892,0.144891,-0.759726,-1.092688
-0.228646,0.338071,0.505192,-0.281629,0.000294,-0.030074,-0.432935,-0.229313
-0.934653,-0.630565,0.208096,-1.219723,0.438809,-0.449048,0.75138,1.582016
0.834627,0.308683,0.204577,1.014993,-1.54557,-0.387154,-0.181337,-0.276418
2.220545,1.62317,0.13841,-0.580033,-0.27064,0.673716,1.149464,-1.146722
2.088582,0.021874,0.161935,-0.012536,0.946137,0.167126,1.120456,-0.622546
1.032518,0.326209,0.279734,-0.615226,-0.016729,-0.922732,0.653557,2.0508
0.355287,0.24006,-1.040879,-0.640799,0.981972,1.450661,0.146089,0.129104
0.755509,-0.789239,-0.306656,-1.040625,0.856989,0.702356,-0.191291,-0.206333
0.423921,0.590241,-0.015132,-0.106886,-0.651946,-0.540416,0.58607,1.039422
-0.344239,0.301899,-0.995118,0.275088,-0.718939,-0.567693,0.606375,1.113795
0.423204,-0.38993,0.785479,0.819105,0.508092,-0.031923,0.574443,1.337447
-0.62082,0.605324,-0.94412,-0.897135,0.197856,0.157228,0.877165,1.51721
-0.691062,-1.002012,-0.278626,-0.684385,-0.021101,-0.55848,-0.562402,1.185375
-0.948496,0.547705,0.410956,0.763667,-1.372655,0.049015,-0.272239,-0.824049
0.717947,1.019679,0.911674,-0.513854,0.403733,1.385377,-0.696024,-2.902855
-0.395061,-0.899569,0.737931,-0.088496,-0.385621,-0.261617,-1.182729,-0.673639
1.056053,-0.242059,0.659784,-0.997059,0.261089,0.915242,-0.844253,-0.148516
-0.035314,0.545404,-0.94911,-0.234213,0.65645,0.599212,0.832867,-0.485633
1.125338,-0.753205,-0.068362,-0.147875,-0.901427,-1.164388,-0.941949,-0.572381
-0.090615,0.288734,0.00428,0.090035,-0.321698,-0.04149,0.395132,1.964537
-2.455116,-1.000755,-0.789605,0.202792,-0.152857,0.22047,0.545709,0.880239
-0.867783,-0.374402,0.336305,1.24775,0.112333,0.542548,1.287542,-1.398721
1.068206,0.397797,0.933077,-0.03268,-0.717873,0.310068,0.238062,0.024912
0.263932,0.245589,0.49278,0.612741,0.637443,0.459632,-0.441783,0.509099
0.600242,0.78082,-0.413543,-0.964483,-0.659842,-0.593781,0.840769,-0.073299
1.40421,0.84015,0.456993,1.040412,-0.229886,-0.352339,-0.28997,-1.090852
-0.494175,-0.463765,-0.14644,0.576508,0.038067,0.271617,0.068465,-0.296016
1.498241,0.34063,-0.355227,-0.638103,-0.887887,-0.821428,0.71848,1.732105
-0.123156,1.393855,0.996971,-0.473764,0.159655,0.712661,1.030492,-1.821488
-1.358329,-0.088226,-0.389875,-0.169101,-0.546193,0.659595,-0.658882,-1.204611
0.629234,0.577147,-0.754808,-0.220525,0.280983,-0.786362,1.014021,0.764952
-0.059495,0.81854,1.187231,0.43432,-0.696796,0.138099,-0.420374,-0.376551
1.898158,0.98365,0.035921,1.070068,-0.537461,-0.120955,0.210658,0.249383
0.68769,0.960566,0.608648,0.326941,-0.043485,-0.704884,0.492284,0.857807
-0.066619,-1.411359,0.097181,-0.681779,-0.422759,-0.74531,-1.379673,0.761453
0.010076,0.546865,-0.769437,0.242211,0.726697,-0.341803,0.707384,1.828132
-1.067684,0.210111,-0.61805,0.680632,1.109241,0.613663,-0.374708,0.172055
1.043083,0.952575,0.139304,0.456686,0.726242,-0.576341,-0.283192,-0.785794
0.504394,-1.054229,-0.531739,-0.16969,0.125805,0.164368,0.710906,-0.098234
-0.263939,0.177046,0.504587,1.209163,0.677029,0.517041,-0.442366,0.254227
-2.099407,-0.134674,-0.492804,0.278524,-1.034673,-0.476746,-0.189591,0.753162
0.396522,0.08219,0.327064,0.188044,-0.533541,0.180443,0.588441,0.757038
-0.468618,0.021082,-0.727435,-0.742353,0.886234,0.670642,0.6395,0.545361
0.265083,0.194991,-0.975651,-0.096687,0.158973,0.05627,-0.068305,0.296561
0.581541,-0.195186,0.751853,1.41221,0.33561,0.612273,0.420526,-0.121111
0.567525,-0.081106,0.127173,0.654867,0.343339,0.334669,-0.138226,-0.502184
1.370239,0.220299,1.038211,0.026247,-0.236327,-0.473707,-0.523181,-1.329082
1.709561,0.994021,-1.166528,-0.833623,0.07532,0.059827,-0.539195,-0.734925
-0.642307,-0.288458,0.555221,-0.676684,1.048585,0.273389,-0.938601,0.012616
2.028907,-0.12726,-0.966819,-0.373212,0.616187,-0.57885,1.295241,0.01628
0.050444,0.76931,0.020224,0.702623,0.298463,-0.128665,-1.218974,-0.41141
1.122924,-1.084528,-0.61421,-0.434631,-1.265214,-0.623928,-0.296588,-0.606325
0.738321,-0.471436,-0.127275,-0.351041,-0.66779,-0.613637,0.81692,-0.34536
1.553804,-0.200586,-0.998968,-0.734464,-0.494844,0.127372,0.857893,-0.34094
-0.438407,0.59126,-0.982877,1.298377,-0.434997,-1.200825,0.886886,1.66662
-0.31421,-0.586979,-0.050484,0.92152,-0.381841,-0.627623,0.276257,0.401973
0.135334,0.537043,0.726119,0.998861,1.226881,0.503355,-0.97795,-0.419054
0.494076,1.221341,-0.193425,-0.593087,-1.320913,0.10449,-0.596744,-0.642962
-2.197163,0.459688,0.25448,0.498207,0.432503,-0.179332,0.276563,0.976185
0.816053,0.911351,1.079926,0.397415,-0.488647,-0.1387,-0.436338,-0.556806
-0.317756,0.41227,-0.658677,-1.014601,0.66708,-0.1287,-0.252156,-1.08322
-0.863255,0.224767,0.370588,0.697146,1.401836,0.841355,-0.670683,-1.576072
-0.030207,0.496184,-1.091348,-1.574148,0.234661,-0.812012,0.548399,-0.456623
-0.57467,-0.797312,-0.047202,-0.076027,-0.140772,0.654092,-0.669517,-0.540256
0.995121,0.277812,0.670441,0.434577,0.75447,0.676733,-0.462587,-0.175305
1.044844,0.689029,0.689103,0.497712,0.353131,0.819677,-0.853669,-0.35646
1.027315,-0.910994,0.062313,1.302546,1.426466,0.86841,-0.427029,-1.398029
-0.304071,1.233598,0.593125,0.460583,-0.410709,-0.162576,1.023482,-1.096714
0.873882,-0.248845,-0.02879,0.137315,-0.132091,-0.061553,-0.040424,-1.042385
0.379312,0.167248,-0.094082,-0.840561,-0.593384,0.188343,0.737797,-0.539541
