visit to Asia,tuberculosis,positive X-ray,dyspnoea,bronchitis,lung cancer,smoking
-0.856597,0.188324,0.671123,-0.227537,0.161845,-0.901718,-0.521349
-0.543394,1.334406,1.153543,-1.105168,-0.395296,0.666517,-1.161274
-0.74944,0.37721,0.067668,1.025713,0.138731,-0.425233,-2.726572
-1.168877,0.447676,-0.199715,0.827975,-0.282402,-0.652464,0.078129
1.035498,-0.584284,0.154624,-0.200568,-0.169989,1.032709,-0.442716
0.100751,-0.49888,0.134049,-1.289297,-0.511374,-0.56956,-1.148612
-1.061087,0.58002,-0.665954,0.933546,0.02282,-0.856595,0.663954
0.081491,-0.356804,-2.828631,-1.102308,-0.083053,-0.127014,-0.307307
0.527021,-0.409855,0.038725,0.707246,-0.673839,-0.99597,-2.060372
0.262173,-0.240513,0.508043,-0.612836,-0.785501,-0.953573,-0.976162
-0.273688,0.188747,-0.719763,0.992541,-0.059425,-0.511812,-0.887477
0.039595,-0.284654,-1.360404,0.47727,0.210229,-0.226611,0.856323
-0.48672,0.345868,-1.579824,-0.021419,0.590839,-1.176244,0.481338
-0.473656,0.422178,0.555503,-0.049134,0.26027,-0.50374,-1.20195
1.072669,-1.291274,0.001825,-0.487902,-0.613425,-1.494956,-0.73012
-3.174553,1.134142,-0.762511,0.602114,0.57129,0.140854,0.014715
0.899749,-0.744534,-0.298886,-0.577253,-0.186181,0.611067,-0.043302
-0.445996,0.111392,-1.735811,0.648726,0.574304,-1.117694,0.250301
1.379777,-0.816479,0.593081,-0.752381,-0.785616,-0.345074,-1.268967
0.731068,-0.411959,2.503204,0.728484,0.86949,0.977177,2.545773
-1.590738,1.049087,0.578695,0.656486,0.674714,1.03899,1.594106
-0.442909,-0.842628,-0.182498,0.823083,-0.882513,-0.813706,-0.665626
-0.882328,-0.400513,-0.956657,-0.742988,-0.280735,-0.561742,-0.859866
0.823782,0.526463,-1.812775,-1.055977,-0.218184,0.672581,-0.267693
0.193161,0.207073,-1.083421,-0.810801,0.211926,0.785834,0.317221
1.136097,-0.720352,0.468328,1.222465,1.482714,0.455851,1.007377
-0.071893,-1.285918,-0.321199,0.604197,0.193047,-0.142809,2.067175
-1.512699,-0.284475,-0.228723,-0.41237,-0.131662,-0.53285,1.689216
-0.012577,-0.670944,-0.040119,-1.049357,-1.951047,-0.332885,-0.805609
-1.811303,0.872036,-0.351518,-1.117082,-0.808587,-0.853305,-1.220121
0.779226,-0.145235,0.004325,-0.53486,-0.051742,0.674114,1.210056
-0.715352,1.517208,1.61518,0.665993,0.819465,0.04848,-0.440988
-0.640252,0.938158,-1.777776,-0.094013,0.4701,-0.299205,-0.767854
1.169303,-0.715355,-2.059467,-1.03586,-0.743866,-1.187386,-0.821463
0.578138,-0.577385,0.537709,-0.540008,-1.577815,0.112594,1.140977
0.488825,-0.280915,-0.017502,-0.440651,-0.307526,-0.997034,0.243026
-0.48667,1.025178,-0.37953,0.258965,-0.183493,0.921973,-0.109122
0.698703,-0.241882,-1.026962,0.759535,-0.058749,-0.462859,-1.461924
0.866614,0.620994,2.63035,-0.948858,-0.069586,-1.630927,-1.307358
-1.294927,1.121733,0.186384,-0.166183,-0.425884,0.672727,0.512614
-0.288004,0.882597,1.230779,-0.534393,-0.659186,-0.728935,-0.305342
-0.022743,-0.599204,0.104397,-0.755494,-1.177292,-0.943783,-1.091105
0.908168,-0.809181,-1.313832,0.091685,-0.227889,-0.872782,-0.849588
1.67591,-0.187449,2.333059,-1.318578,-1.285809,0.124624,0.084361
0.374928,-0.690949,0.446857,-1.019334,-0.230902,0.98552,0.658246
-1.028712,-0.555497,1.115709,0.414265,0.05931,1.063843,-0.218236
-1.669593,1.296898,0.262853,0.485195,-0.970604,-1.601304,0.17876
0.418971,0.35464,-1.06147,0.174207,-0.774682,-0.436582,-0.876317
-2.249586,1.785573,0.380161,-0.623566,-0.165478,-0.455398,-0.150048
0.795628,-1.377766,-0.527549,0.191016,-0.0034,-0.589293,0.621686
-0.902711,-0.568596,-0.787433,-0.088507,-0.56202,0.06317,-0.628429
-0.314568,-0.362589,1.495836,0.458395,0.395642,-0.435808,-0.701068
-0.247694,-0.180145,0.231799,-0.254271,-0.981512,-0.848773,-1.095463
-0.131956,-0.134898,-0.425968,0.70928,-0.476949,-1.297328,-1.138056
1.011986,-0.625913,0.204203,0.041227,-0.40742,0.60902,1.18312
0.722813,-0.679439,1.993155,0.672936,-0.593263,0.039682,-0.579776
-0.017809,-0.522499,-0.485362,0.091679,-0.884347,0.158101,-0.60493
0.294662,0.216459,0.516224,1.289712,-0.579218,-0.860134,-0.240375
1.081597,-0.45359,-1.042376,-1.036879,-0.288689,0.138014,0.178331
0.66689,-0.21903,-1.176217,-0.058428,-0.153856,0.203987,-0.603391
-1.211587,0.830728,-0.92615,0.358054,-1.268209,1.360155,-0.035841
0.382839,0.048035,-0.386305,-0.126137,-0.953071,0.420082,1.383153
1.038204,0.398456,-1.215015,-0.083905,-0.185816,-0.268671,-1.09682
-1.386652,0.476447,-1.024375,-0.005432,-0.931038,-0.812666,-1.851853
1.259752,-0.482988,-0.411597,-1.148849,-1.135235,-1.734748,-0.807036
1.192397,-1.374679,-0.61398,0.556863,1.120937,-0.356295,-0.221554
0.483377,1.024989,-0.002177,-0.30255,0.550322,-1.333894,0.106019
-0.108527,0.12234,-1.053504,-0.921447,0.257774,-0.25567,0.176589
-0.492969,0.686065,2.566058,-0.735654,0.06827,0.278124,-0.47467
0.64177,-0.271584,0.153546,0.110735,-0.918369,-0.733168,-0.272118
-0.446028,1.276696,-1.286441,0.336398,-0.776307,1.244538,0.60326
1.086949,-0.510698,0.537441,0.989347,-0.432296,-0.467316,-1.096138
0.48435,-0.238751,-1.551173,-0.829465,0.847984,0.829813,1.170356
0.726742,-0.992136,0.140794,-0.962953,-0.678233,-0.059358,-0.199405
-0.597767,1.353186,-0.301043,-0.032892,0.158303,0.828695,0.850636
-0.180569,-0.484757,0.328706,-0.460711,0.470856,-0.555207,0.596536
-0.474699,1.121461,2.137514,-0.559324,-0.303605,-0.650672,-1.467184
-1.901167,0.412961,0.218546,-0.610778,-1.044648,0.002947,-0.853377
1.851415,-1.006202,0.707012,1.275444,-0.92929,0.226295,-0.244223
-1.195117,0.655086,-1.128729,0.397674,0.206651,0.340985,0.42117
-0.528076,0.890352,-0.97054,0.798154,0.221318,-0.269015,-0.514643
0.414513,0.475126,-1.192672,-0.668317,-0.331226,-0.130421,-0.543527
0.052001,0.262734,-1.037675,0.144143,-0.954821,0.129354,0.670336
-0.042375,-0.491482,-0.427605,0.4357,-0.543229,-0.084627,-0.192077
-0.797077,0.987342,0.671294,1.165809,0.536158,0.422936,1.071256
-0.258895,1.022963,-0.419532,-0.270569,0.573193,-1.223383,-1.062801
-0.584817,-0.106904,0.528434,-0.17281,0.174578,-0.87806,-1.06399
-1.101771,0.292701,0.860764,0.922159,0.585619,0.241681,0.438381
-1.298846,-0.073007,-0.097015,-0.958182,-0.58811,-0.590347,0.065337
-0.077066,-0.262356,1.025774,0.189993,1.003888,0.085337,-0.513933
-0.51753,-0.342906,-1.160229,0.659785,-0.690814,-0.240637,-1.587185
0.53319,0.621869,1.030925,-0.653081,-0.722407,0.514496,0.535389
2.099057,-0.562383,2.338088,-0.057901,1.092009,-1.110584,-1.41584
0.523246,0.401793,-1.528311,0.644359,0.159474,0.651106,1.42046
-0.968793,0.75397,-0.184223,0.190236,0.721667,0.574414,0.312865
0.163689,-0.416653,-1.242016,0.023321,0.038206,0.041642,-0.666385
0.054308,-0.746469,-2.306573,-0.837071,0.002929,-1.239557,-0.828873
1.300966,-0.2116,-0.446378,-0.260346,0.081144,-0.943258,-0.152547
0.150815,-0.734871,-0.300549,0.60005,0.244639,0.147552,1.475072
-0.336343,0.165286,0.788573,-0.984384,0.404108,0.935125,-0.388851
0.071075,0.242904,-1.436462,-0.409585,-0.138286,-0.358731,-0.688725
1.249108,-0.207617,1.620486,1.206753,0.759456,0.683848,0.817925
-0.154995,0.40132,0.983714,0.712384,0.52129,1.123679,0.449572
1.659099,-0.452842,-0.784558,-0.025348,0.92774,0.37625,-0.863181
-1.166781,-0.018325,0.836132,0.706159,0.639351,0.461911,0.178383
-1.992138,0.976624,-0.893692,0.578471,-0.630958,-0.660186,-1.226705
0.769747,0.505826,0.150803,-0.281137,0.147811,1.398379,0.178436
3.015298,-1.744096,1.765337,0.048437,-1.508618,0.125818,-0.877735
2.13127,-1.065204,0.895317,-0.127006,-0.209786,-0.397296,0.100292
0.139707,-0.50469,-1.44917,-0.732879,-0.80847,0.400334,1.610193
-0.118793,-0.436877,0.126089,0.954928,-0.241997,0.279783,0.085652
-0.027473,0.937328,0.949177,-0.847078,-1.049258,-0.82511,-0.762554
0.536911,-1.038151,-0.46925,0.940343,0.732432,0.885592,-0.012186
-0.641796,0.9767,0.86333,-0.616629,0.076692,0.331526,-1.631142
1.379914,0.613255,1.328896,-0.541932,-1.462265,-0.421644,-0.356332
-0.851543,0.643083,-0.648516,0.083251,0.718857,-0.064975,-0.886531
-0.700965,-0.255462,0.667052,-0.996501,-0.011906,0.375945,-0.791734
1.212092,-0.605865,-0.789634,0.481156,-0.3746,-0.67089,0.002794
1.964463,-0.824244,-1.062814,-0.494598,-0.014581,0.266209,0.683367
0.038544,-0.357363,-1.308162,0.916659,0.454391,0.71017,0.396302
2.135111,-1.087158,-0.148356,-0.476751,0.57784,-0.863294,-0.769215
-1.138754,0.62596,0.27732,-0.248617,-0.291678,0.570637,-0.29779
-0.095633,-0.453577,0.463264,-0.214936,0.004256,1.360548,1.106142
0.088498,0.046202,-0.338006,0.28826,0.71427,1.122331,0.324404
0.342082,-0.627937,-1.165284,1.078513,0.805904,-0.257106,0.601797
-0.757174,0.929253,-0.645754,0.803903,0.550311,0.378546,-0.753788
0.715049,-0.032726,-1.169961,0.533243,0.540464,-0.216942,0.170882
0.3455,0.236413,2.260668,0.940944,-0.248573,-0.889093,-0.107773
1.559655,-1.497705,0.88165,-0.318124,0.191184,-0.530315,-0.298879
0.453863,0.27546,0.861992,0.515299,-0.581719,1.074704,1.172646
-1.924133,1.143582,0.680498,1.079729,0.083131,-0.836201,-1.37735
1.476323,-0.448493,1.018397,-0.393158,0.714258,0.26383,-0.42629
-1.894896,0.878618,-0.946823,0.946461,0.210105,0.490215,-0.866141
1.228415,0.588961,0.397308,0.234147,1.581314,0.773745,1.884946
-0.802867,-0.494784,1.812837,-0.611013,0.060562,1.035047,-0.184215
0.732353,-0.553008,0.474133,-0.510682,0.425868,-0.090778,-1.345124
-0.473146,0.134002,-1.138134,0.795278,0.06962,-0.292715,0.628542
-1.519251,-0.51814,2.713293,-0.031688,0.598905,-0.814367,0.070493
1.409397,-0.802673,-1.587672,-0.16907,-0.281605,-0.237713,0.682088
-0.789399,1.479741,-0.566691,-1.466067,-0.532611,0.004974,1.865032
0.067945,-0.216184,0.067958,-0.105367,0.823103,0.813347,0.511875
-0.665868,1.455271,0.618606,-1.514708,-0.662234,-0.997925,-0.017644
-0.572705,-0.036268,-0.182137,1.261417,0.561242,-0.593492,-0.888825
-2.68776,0.294751,-0.548226,-1.056891,-0.683863,0.750888,1.093489
-0.414406,0.569474,-0.400381,-0.564207,-0.325062,-0.073555,0.409465
0.198387,-0.664494,-0.545749,-0.833177,-0.985601,-0.410043,-0.539445
-2.491877,0.725128,-0.393855,-1.653955,0.327157,0.023949,0.63286
0.264583,0.032679,1.559826,0.720534,1.018926,0.360698,0.750972
-1.375489,0.468631,-0.386393,0.002914,0.577542,-0.123926,0.917204
0.375895,-0.690686,1.80687,-0.496348,-0.128751,-0.071149,-0.258949
1.079217,0.275664,-0.893136,0.889629,0.371205,-0.349822,0.262349
0.529053,-0.634557,0.399922,0.619334,-0.611987,-0.643204,-0.913041
0.330926,1.1834,-0.384043,-0.798616,-0.146529,-0.284325,-0.430675
-0.301699,0.291199,-0.198108,0.233332,0.3301,-0.632752,0.702158
0.761154,-0.860473,0.762503,1.021086,-0.014946,-1.036642,-0.390939
1.033977,-0.444275,0.530161,-0.106859,-0.257772,-0.249655,0.182891
-0.249755,-0.467816,-0.05679,-0.294966,0.920719,1.221506,3.268085
-0.807917,-1.229217,0.182132,0.270409,-1.046462,-0.557056,-0.756126
0.009184,1.295023,0.338278,-0.115776,-0.231453,-0.55263,-0.732861
2.658043,-0.436505,-0.698366,-0.030046,1.013621,0.828161,1.612046
0.157706,0.393159,0.237506,-0.748514,-0.474978,-1.096937,-0.30841
-0.80433,0.52855,0.120473,-0.899775,-0.715263,0.192471,-0.577841
-1.471748,0.815592,-1.254173,-0.802158,0.29182,0.160468,1.054668
1.241115,-0.777534,-0.096386,0.188007,0.224104,0.359288,2.002801
0.349427,-0.047829,-1.510796,0.290384,-0.831144,-0.05684,-0.248104
-1.503134,0.518934,0.744811,-0.316236,-0.668884,-0.485365,-1.817448
-0.145989,0.651002,0.911473,-0.650752,-1.361455,-0.785434,-1.121532
-1.132275,0.806563,0.638728,0.880819,1.457115,0.405983,2.128842
-0.058472,0.587361,0.922885,0.927697,-0.130409,0.231986,-0.678056
-0.790466,1.23848,-1.587048,-0.667387,1.060515,0.798077,0.703944
1.19706,-0.893869,-0.233107,0.089917,-1.188789,-0.441882,-1.570472
1.529744,-0.355067,0.296608,0.760518,0.863989,-0.043867,0.652713
0.683236,1.520456,0.209401,0.419551,0.200177,1.059096,1.319878
-0.571254,0.924636,1.461287,0.712085,0.087921,-0.0378,0.673732
-0.41508,-0.440744,0.034217,-0.000993,0.113695,0.667013,-0.298522
-0.539098,-0.197113,0.946556,-0.450969,0.215924,0.718707,0.784457
0.015526,-0.722172,0.140757,0.275286,-0.316847,-1.306854,-1.785216
0.695213,0.630753,-0.01571,0.140293,1.039533,0.54814,0.81975
1.20283,-0.249608,0.570302,-0.779888,-1.110257,-0.608311,-0.097135
-0.302737,1.147371,-0.071831,0.52273,-0.547005,0.498497,-0.061816
0.559569,-0.337382,-0.424481,1.333878,-1.080677,0.043089,0.791025
-0.561344,0.78557,0.290302,-1.158987,-0.023585,0.429156,-0.177007
-0.41125,-0.221818,-1.048248,-0.028119,-0.68136,-0.496212,-1.392687
-0.645391,1.055415,-0.81865,0.190872,-0.97084,-0.861933,-0.860439
-0.7986,0.743281,1.685109,0.026549,-0.010386,0.69788,0.750008
0.380831,-0.233109,1.051418,-0.127408,-0.475908,-0.233407,-0.048564
-0.636,0.619463,0.651795,-0.59344,0.728435,0.499856,1.355849
1.07145,-0.866059,-0.197444,0.12784,0.833156,0.227075,0.426001
0.447178,1.416721,-0.940033,0.795483,-0.968522,-1.023999,-1.396043
0.150238,0.156962,0.788554,-0.830547,0.112842,-0.961819,-0.982224
0.522763,-0.385256,-0.331756,0.042556,0.563829,0.019127,0.321845
2.12193,-0.315814,-1.042712,0.789137,-0.078952,0.342083,0.948728
1.115283,-0.328131,-0.811428,0.2524,-0.74937,-0.32016,-0.747615
0.231511,0.206843,0.654082,-0.537684,-0.232504,-0.15099,-0.52642
-0.949449,1.412798,-0.384031,0.339986,-1.106606,-1.277011,0.874573
0.882073,-0.941945,1.654508,0.834795,-0.162679,0.332973,-0.847326
0.895003,-1.190731,-0.534921,0.900536,-0.375153,0.085766,-0.043231
-0.312619,0.705919,-1.254186,0.37125,-1.406278,-0.007897,-1.263012
0.175273,-0.339651,-0.555523,-0.703451,0.214152,0.877351,1.77348
-0.96521,0.85395,-1.131494,-0.652674,0.38288,0.178369,0.004503
-0.361426,-0.654445,0.364289,-1.001534,-0.937454,0.440203,-0.977349
-0.740618,-0.567206,-0.707204,-0.328627,-0.389431,0.040845,-0.917449
-2.173565,0.91051,1.444503,-0.775443,1.048603,0.834546,0.756899
-0.987764,1.162378,0.240789,-0.355317,0.621325,-0.047457,1.895692
-0.456887,-0.873253,-0.914784,-0.542843,-0.919217,0.098187,-0.294182
-1.275902,0.959811,-1.048141,-0.238786,-0.416712,-0.967856,-0.715101
1.790634,-0.162718,0.229585,-0.811961,-1.120007,0.75157,1.193916
-0.883615,0.666032,-0.559932,0.417325,0.728677,-0.584135,-0.182846
-0.736827,-0.224432,1.803801,-1.349154,-0.087254,0.253104,-1.721449
-2.224879,0.436461,0.033771,1.146907,0.578673,0.180835,-0.127973
-1.208657,0.097878,0.163429,0.907887,0.157341,-1.433236,-1.598769
-1.264554,0.595568,0.037797,0.046154,0.370411,-0.762826,0.951449
0.306373,-0.110989,-0.245783,0.202467,-0.083799,0.420373,-0.574533
-1.060421,-0.485343,-1.389591,-0.515243,-0.893456,-0.979217,-1.255783
-0.491352,-0.723674,-0.710142,-0.390079,-0.058507,0.241102,0.775814
0.393845,0.951426,0.600826,0.358391,-0.18226,-0.808939,0.573975
-1.197632,0.962679,0.906591,-0.656931,-0.024785,0.873171,0.230916
-0.060546,1.142482,-0.674197,-0.936443,0.348828,0.111834,1.169337
-0.118604,0.057568,-0.429048,-0.942029,1.061192,-1.532806,0.040908
-0.925887,1.427162,-1.565115,0.743478,-0.840522,0.291957,0.484565
-0.700664,-0.044662,0.169742,0.879103,-0.04635,-0.852412,-1.258573
-2.449244,0.53459,1.476146,-1.341526,-1.213183,0.848947,0.11644
0.192145,0.680915,-0.259862,0.385668,0.224893,-1.0425,-0.608476
0.515205,-0.404967,0.927895,-1.449789,-0.503957,-0.244885,-1.290645
1.488113,-1.495305,1.41741,0.512236,-0.856836,0.660986,1.001622
-0.992148,1.016047,1.064948,-0.288962,-0.532148,0.313518,-1.066334
1.570774,-0.247796,-0.485674,0.592836,0.315375,-0.003483,-0.616099
-0.997011,0.182567,-0.235053,-0.737233,-0.791559,0.290333,0.389808
-0.006186,0.655924,1.166305,-1.119911,0.228998,-0.710488,0.690469
0.477154,0.279054,-0.193106,-1.61286,-1.023527,-0.913101,-1.58418
-0.427781,-0.146843,-0.407284,-1.052125,-0.380055,0.52248,0.132426
0.89411,0.821603,1.95733,1.505414,0.788226,0.288586,-0.409431
-0.660856,1.269709,-1.090891,-0.745068,-0.542301,-0.853178,-1.590204
1.140757,0.280666,-0.867244,-0.277776,-0.368369,0.89314,0.611849
1.385616,-1.305247,-2.109941,-0.245263,-0.356196,-0.180377,-1.032193
-0.909505,-0.001806,-0.970966,-0.751097,-1.018446,0.537066,-0.983226
0.668486,-1.472835,-0.72398,-0.477256,-0.124167,-0.102993,0.249986
0.83902,0.120197,1.204101,-0.868945,-0.292284,-0.114347,-0.67164
-1.727994,0.816831,0.498644,0.181,0.333229,0.51915,-0.179937
-0.544454,-0.580264,-1.236162,-1.165352,-0.929468,-0.767282,-1.311975
-0.318848,-0.198137,0.048201,-0.546056,-0.469478,0.713779,1.885179
0.216741,0.11494,0.471726,1.139813,-0.064301,0.673803,0.727469
-1.660275,1.205033,0.216526,-0.057875,-0.711447,0.128656,-0.404548
-0.714812,0.504197,-0.130067,-0.540981,0.163577,-1.04174,-0.849466
-0.687918,0.475056,0.661893,-0.665318,0.388236,-1.030014,0.774645
1.470492,-0.647581,1.108171,-1.409029,-0.449433,-0.771103,-0.324732
-0.055013,0.456472,1.611432,0.221472,0.214337,-0.184124,0.701459
0.375895,0.712687,-0.679487,0.459542,-0.721727,0.322745,-1.007629
-1.253565,0.489426,-1.041136,1.181273,1.314555,0.795085,0.927019
-0.441775,-0.097761,-0.159339,0.917678,1.307561,0.250323,0.603335
-0.983935,1.043096,0.770963,0.373872,1.085648,-0.479001,-2.363419
-0.455582,1.237725,1.621689,-0.187464,-0.480484,-1.045365,-2.932064
0.761385,0.633235,1.372618,0.02755,1.439974,-0.345097,-0.470972
-1.722324,0.632686,-1.627538,-0.085735,-0.09495,0.54073,0.019123
0.108666,-0.812558,0.3522,-0.003829,-0.068472,-0.993613,0.338187
-0.862781,0.079544,0.629243,-0.742924,-1.294325,-0.492526,-0.943186
0.71916,-0.203783,-0.18453,0.820851,-0.237491,-0.674164,-0.948533
2.096336,-0.556694,0.195939,0.856394,-0.144858,0.90037,0.773552
-0.5224,0.795762,1.007977,0.67648,-0.233264,0.819626,0.349435
-0.320613,0.822077,-1.209748,0.545792,0.640848,-0.967751,-0.740791
-0.569137,-0.304056,-0.810566,-0.28313,-0.669549,-1.104243,-0.665872
0.248113,-0.988652,-0.989831,1.273008,0.686161,0.118296,0.728955
0.083132,0.837577,0.714367,0.770865,0.640067,0.723561,1.002293
1.750263,-0.000242,-1.447266,-0.089851,-0.985986,-1.231411,-2.030595
-0.221474,0.077376,0.288648,-0.032676,-0.200805,0.491897,-0.36724
2.813847,-1.576126,-1.281935,0.998021,0.334446,0.357086,0.580743
-1.024879,1.344145,-2.078471,0.118377,-0.333816,-0.754439,0.152528
1.730845,0.292332,-0.634163,-0.353116,-0.665837,-0.354838,-0.59804
-0.309596,0.832917,0.144373,1.26257,0.055271,0.581699,0.188237
-0.111478,0.104539,-1.448174,-0.270912,0.321795,0.591321,0.989768
-0.127115,0.975746,0.82742,0.70957,0.214792,1.182668,0.2499
-0.373927,0.227284,0.293996,0.444274,0.24992,0.287185,0.329613
-0.160461,-0.397323,0.135013,-0.762289,-0.366206,-0.861044,0.926288
2.254535,-0.762459,0.167504,0.506024,-0.73532,-0.112113,-0.421385
0.827319,-0.668839,-0.587337,-0.162509,-0.916871,-0.478965,-2.395708
-1.044182,0.710562,0.377652,-0.145413,0.566207,0.162312,0.332622
-1.054833,-0.486077,-0.182901,-1.072631,-1.666975,-1.463041,-0.510304
-1.947267,1.048986,-0.561021,0.144749,0.228647,-0.636712,-0.63504
2.561162,-1.149316,1.318442,0.046614,-0.703641,-0.718226,-0.373562
-1.352597,0.079753,-0.327477,-0.215773,-0.197318,0.214569,1.323569
-0.800595,1.187348,0.100738,0.713119,0.439281,-0.641952,-1.051941
-0.532767,0.100643,1.07994,-0.544712,-1.274811,-0.2438,-2.462898
0.001154,0.531794,0.727368,-0.378403,-0.829427,-0.762679,-1.280005
-0.935219,0.416449,1.353548,-0.792228,0.046588,0.72369,0.666395
-0.579441,0.907707,-0.262186,-0.545975,-0.728824,-0.715462,-0.999494
-0.099789,1.139002,-0.810141,-1.222083,-1.115621,0.67337,0.622608
0.487057,-1.37995,-1.899343,1.034356,-0.311869,0.122496,0.551148
-0.541921,0.052494,-1.482861,-0.144105,-0.296621,-0.569283,0.84257
0.888129,-0.295443,-0.058494,0.18307,1.412623,0.756597,0.847249
0.651838,-0.410316,-0.058207,0.750635,1.142183,-1.175555,-0.116177
0.409681,-0.223412,-0.83727,0.201761,0.261567,0.674815,-0.258591
-1.341438,-0.071445,-0.264065,0.99524,1.128447,-0.771163,-0.065984
-0.291186,0.04934,-0.011104,-0.770242,-0.119719,-0.764191,-1.950946
-1.447547,1.30708,-0.033788,1.038442,0.193434,-0.873945,-0.911254
0.503987,-0.336118,1.054762,-0.059418,0.535845,-0.369616,-0.76249
-0.751307,1.080371,-0.387018,0.799554,0.180873,0.678773,1.180398
0.457914,-0.13252,-0.43984,0.125717,0.271994,-1.079755,-0.848343
0.683347,-1.086645,0.894452,0.418959,1.073828,0.751504,1.039797
1.320924,-0.014974,-0.262651,-0.167299,-0.245689,0.537732,0.545938
-1.764131,1.201997,-2.37686,0.364925,0.914626,-0.48759,-0.392225
-1.68896,0.702444,-1.090251,0.410299,0.512099,0.038551,0.690911
1.808656,-0.933689,-0.843022,-0.337835,-0.543409,0.474061,-1.501939
1.662837,-1.347747,-0.296586,-0.547777,0.525641,0.398122,-1.363031
-0.557538,-0.262258,-0.401493,-0.094546,0.355789,0.56279,-0.175989
0.30532,0.876386,-0.699453,0.130603,-0.936157,-1.424192,-0.458966
-0.183802,0.657649,0.095235,0.119645,0.546699,-1.132021,-0.016071
-0.527024,-0.118545,-1.61673,-0.547602,0.267946,-0.834667,-2.192797
-0.652729,0.260116,0.001217,-0.6855,-0.941432,0.102209,1.373768
1.916939,-0.754372,-1.478108,0.234341,0.517448,0.202039,1.381374
-0.020552,0.3931,-0.45366,0.35686,-0.852468,0.237795,-0.543184
-1.497937,-0.638869,-0.433857,-0.687965,-0.811041,0.766367,0.134953
1.762427,-0.779091,-0.016426,-0.455915,0.129458,0.614719,-0.653359
1.635017,-0.351871,-0.457552,-1.323502,-0.588276,0.342488,0.580208
0.415452,0.301784,-0.473051,-0.929706,-0.79255,0.318053,-0.264718
-1.946293,1.311907,1.686474,-0.868006,-0.908544,-0.623376,-0.342851
2.390829,-0.623446,-0.757695,-0.865909,-0.183019,1.289832,1.935207
0.366514,0.181961,-0.309203,1.329798,0.94665,1.03916,1.294411
-0.924056,0.94723,-0.362402,1.335694,-0.248067,-0.348074,0.386169
1.629324,-0.649444,-0.392083,-0.220719,0.424145,-0.311142,1.3196
0.549816,-0.673578,-1.182358,-1.12427,-0.459518,-0.580502,-0.905087
0.074473,-0.062862,0.826733,-0.206462,0.78685,0.839391,-0.116137
-1.059882,0.474377,0.495771,0.786792,0.496057,0.631279,0.712377
-0.858437,1.556802,1.134582,-0.860451,-0.832802,0.549345,-1.541636
-0.208941,-0.612157,0.335513,1.013407,-0.117605,0.136042,0.921715
0.477535,0.139763,1.793415,1.590143,0.87861,0.22311,1.09281
0.04146,-1.139668,-1.465986,-1.03167,-1.172962,-0.83756,-1.054983
0.935487,0.712879,1.031859,0.885855,-0.584062,-1.319796,-0.254934
0.358479,-0.108838,0.191031,-1.053162,-0.449853,0.376599,-1.324284
2.008301,-0.887075,-0.66653,-0.58381,0.562734,0.774777,1.212489
0.072343,0.08601,-0.727356,0.380469,0.381963,-1.147886,-1.719428
1.386202,-0.525354,0.863742,-0.948234,0.018909,-0.467716,0.122438
-0.17724,-0.873552,-0.43125,-1.012839,-0.723808,-0.261852,0.169328
1.448019,-1.062555,-0.234984,-1.01478,1.092386,1.348418,2.118629
-0.165302,-0.832976,0.91809,0.427439,-0.103823,0.74332,1.387095
-0.935238,1.606352,-0.929461,1.29644,1.735786,-0.739222,0.333779
-0.147724,0.916973,0.401387,-0.524536,1.074701,0.90317,3.543834
1.31078,-0.619808,-2.117356,-0.406639,0.419467,0.350128,-0.683997
-0.002544,0.667922,2.722081,0.590289,-0.753885,-1.031456,0.463383
-2.408687,0.684294,-0.521247,0.567689,0.797029,0.598835,0.712749
-0.132787,-0.101853,0.280176,-0.737081,-0.798533,-0.354074,-0.925055
0.033412,-0.449441,0.781616,-0.032678,0.09178,0.919637,-0.613944
1.73276,-1.1954,0.934165,0.127512,0.272408,0.798127,-0.418122
0.106071,-0.88498,-0.082649,0.637473,0.298874,0.974317,0.872675
0.777168,-0.395763,0.954372,-0.914725,-1.624225,-0.511217,-1.787912
0.160372,0.56246,-0.906448,-0.457859,0.939337,0.116942,-0.020347
1.528814,-0.930708,0.520883,-0.293782,-0.210767,-0.858039,-0.722462
2.347247,-0.761862,-0.384951,-1.252167,-0.325529,0.457811,2.539477
0.222934,-0.907068,-0.785154,0.329271,-0.0689,0.816892,1.873947
0.99059,0.023209,-0.862858,0.237302,-0.919599,-0.57023,-0.925002
0.899573,0.278061,-0.343943,-0.730533,-0.143449,0.209296,-0.633169
0.412235,1.046186,0.668668,-0.950069,0.254132,-0.27163,-0.439558
-2.212312,1.277335,-1.303777,-0.611647,-0.180891,0.131682,-1.091878
0.253114,-1.180494,0.434384,0.475461,-0.097961,0.818463,0.087108
-0.875559,0.489987,0.691294,1.398991,0.252511,0.781229,1.254872
0.117408,-0.075377,-0.526463,0.115984,0.493491,1.074384,-0.770212
-0.067591,-0.063479,-1.691526,0.98467,1.072546,-0.461894,0.34174
-0.445128,1.09824,0.104104,0.892774,1.23865,1.015727,1.795465
-0.200811,0.007525,-1.626842,-0.416345,0.210963,0.437041,0.547186
-0.005343,-0.047611,0.009219,0.404026,-0.427946,-1.339752,-2.272777
0.264563,-1.699594,1.237974,-0.702634,1.021066,-0.056647,0.898676
