visit to Asia,tuberculosis,positive X-ray,dyspnoea,bronchitis,lung cancer,smoking
-0.698048,1.234929,0.288439,-0.203182,0.181381,-0.926792,-0.806348
0.097401,-0.836085,-1.157616,0.765332,-0.521016,0.125547,-0.054715
-0.701066,0.51581,0.519175,-0.5034,-1.131265,-1.090381,1.704973
-0.404079,0.236615,0.419666,0.969329,0.994054,-0.265092,-0.776754
-0.212713,-0.324204,0.847781,0.909181,0.988621,0.14676,-1.390417
-0.791477,0.720816,-0.226561,1.303843,0.819485,0.136553,-0.474042
-0.718031,0.536411,-0.131684,-0.800237,-0.918589,-0.457295,0.951875
-0.395997,0.448198,-0.818958,-0.990104,-1.137575,-0.526079,0.642068
0.007233,0.684049,-0.809244,0.215126,0.328664,-0.012793,0.23409
-0.21781,0.931634,1.417847,-0.42224,-0.340709,0.562715,-0.510162
0.350722,-0.138017,-0.302401,0.229694,-0.213826,-0.199256,0.266173
0.478193,0.937139,-0.644162,0.562608,1.553295,1.342067,-3.135399
-0.939666,0.397886,0.41099,-0.532662,0.850108,1.050758,-0.047255
0.388455,-0.124347,0.682246,0.746621,0.302022,-1.163009,0.054476
-2.355798,0.049006,2.146922,0.887053,-0.227205,-0.965708,0.958781
-0.281745,0.530844,0.931699,-0.980365,-0.244682,-0.741707,1.2919
0.262371,-0.605512,-0.02412,-0.630263,-0.413655,-0.310782,0.389568
-0.239818,0.567497,-0.993523,-1.42658,-0.786712,-1.276298,-0.094817
-1.198536,-0.534323,-0.741196,0.128127,-0.569462,-0.449497,1.09071
1.361885,-0.371029,-0.196483,-1.140501,-0.42636,-0.818527,0.652736
-0.412963,-0.117035,1.840617,0.097175,1.043642,0.671433,-0.396873
0.345479,0.921027,-0.83726,0.050557,0.860259,0.925396,-1.13827
-0.162313,-0.054299,-2.224152,0.314022,0.625502,0.860444,-0.241338
-0.480228,-0.282208,0.39936,-1.007291,-0.977943,-0.525005,1.463978
-0.694032,0.653485,-0.351804,0.415983,0.681825,0.437167,-0.618228
-1.122911,0.439812,0.146369,0.507897,1.347532,0.376213,-0.146132
0.259706,-0.609909,1.869781,-0.425019,-0.701019,-0.427709,1.244528
-1.877513,0.525588,0.030502,-1.072618,-1.083377,-0.934078,1.558712
-1.377283,-0.4934,-1.385548,-0.774146,-0.388689,-0.326262,0.150753
-0.323738,0.293055,-0.393613,-0.636917,-0.128576,0.082329,-0.390583
-0.115597,-0.588536,0.205182,-0.977867,-0.335544,-0.879094,0.374101
0.075882,0.131212,-2.356018,0.855304,1.334423,1.17247,-0.563965
1.463285,-0.849756,1.286442,0.977937,-0.208271,-0.27225,0.221913
0.23446,-0.310441,0.153298,0.407326,-0.682489,0.213849,0.582228
-0.046925,1.033089,0.63005,0.099988,-0.423978,0.179145,-0.629768
0.797243,-0.332464,0.202536,-0.297521,-0.365964,-0.183356,-0.262458
-0.714923,0.341316,-0.368775,-0.735208,-0.847778,-0.333813,-0.035537
0.268901,0.478982,-0.876289,0.649554,-0.836588,-0.515136,1.583088
-0.040057,0.907171,-2.224636,-0.422534,-0.958008,0.658431,-0.572138
-0.695801,-0.907293,-0.422331,-0.665585,-1.119724,-0.310475,0.280777
0.151561,-1.514551,-0.838783,0.735377,-0.360355,-0.887097,0.632474
-0.510055,-0.097337,1.422466,0.211617,0.785777,-0.804597,0.105385
-0.211227,-0.589852,-0.931893,-0.176472,0.56412,1.084204,-1.239268
-0.897111,0.714027,-0.654171,0.539645,-0.485029,-0.293121,0.458135
0.014235,0.432242,-0.540525,-0.796003,-0.606662,-1.028391,2.136842
0.480853,-0.102233,1.713018,0.707289,0.880238,-0.109035,0.11817
0.487521,0.709156,0.574281,-0.259535,-0.46713,0.837919,0.044284
-0.681145,1.037521,0.766047,0.174115,1.054923,0.670763,-0.023724
1.99681,-0.312133,0.548089,0.223348,0.098689,-0.026889,0.076283
-0.434894,0.057378,1.95571,-1.159114,-0.804629,-1.111988,2.282727
1.51298,-1.189385,0.083939,0.734937,0.6196,1.181813,-1.693009
-0.455779,-0.798207,0.115041,0.504165,-0.633586,-0.691348,0.208643
-0.303187,0.384247,-0.430749,0.536672,-0.340635,0.702377,-0.564775
0.077379,0.013154,-0.548212,-0.570837,-0.02308,-0.060231,0.004228
0.669089,0.20937,-1.386298,-0.479848,-0.229264,-1.087192,2.213618
1.150761,-0.885765,0.607134,0.084819,-1.254165,0.787639,0.323753
2.292436,-1.227374,-1.006225,-0.146747,-1.28987,0.218272,1.973654
-0.843932,0.81598,-0.081296,0.370429,-0.808071,0.110438,0.032585
-0.076832,1.275569,-0.810455,-0.424669,-1.397526,0.009157,0.453631
0.995816,0.355262,-0.819236,-0.727642,-0.82597,-1.208781,1.054011
1.082245,0.194474,-0.066771,-0.500987,-0.725355,-0.297686,1.019358
-0.053866,-0.527639,0.567032,-0.516763,-0.02992,-0.75834,0.695662
1.860127,-0.822883,-1.010206,0.12763,0.314748,-0.330379,-0.581202
0.80326,-1.017542,-1.358075,-0.756844,-0.358487,-0.839491,1.098189
0.458819,0.305584,0.280963,0.478354,0.083721,0.825396,0.317339
0.542038,0.111493,0.314244,0.480723,0.484478,0.897772,-2.238353
1.274706,-0.139266,2.547844,-0.471413,-0.629683,-0.373448,-0.529396
-0.695292,-0.20427,-0.29913,0.991742,0.613713,-0.946153,-0.201479
0.789601,-0.845085,-0.966999,0.504392,1.40037,0.387917,-0.815448
0.479993,-0.186393,0.368514,1.483671,0.838722,-0.362077,-1.238068
-1.117653,-0.3533,0.979253,0.187268,1.29924,0.077742,-1.217979
1.223121,-0.650107,-1.78677,-0.038218,-0.856347,0.303291,0.418169
3.133581,-0.680253,1.426415,0.358516,-0.461526,0.496723,-0.756979
0.181839,0.107282,0.969437,1.013386,-0.470306,-1.303374,1.01898
0.161466,0.901976,0.732044,0.405005,0.95586,-0.228677,-1.245965
-0.179337,-0.684793,-0.877701,-0.101226,-0.419525,1.029227,-0.537691
0.100972,-0.523301,-0.437951,0.802651,0.103293,-0.095569,0.102015
-1.384917,0.885806,0.369508,-0.515356,-1.46721,0.177656,0.479163
0.188878,0.364869,-1.096324,-1.31012,-1.360441,-1.156571,0.241978
0.287574,-0.351693,-2.010306,-0.244164,-0.686446,-0.314446,0.772301
1.058576,-1.080774,1.088989,0.228071,0.124014,-0.928411,0.805543
-1.062673,0.726757,0.323021,-0.091648,-1.644016,-1.054515,1.675672
-0.275777,-0.564394,-0.265723,-0.232774,-0.449768,-1.278253,0.41717
0.922624,-0.748903,0.214139,0.71849,0.611569,0.000822,0.323546
-0.004494,-0.803915,0.560469,0.061034,-0.659086,-0.578528,0.832346
1.827119,-0.899114,0.810875,-1.108673,0.594305,0.81283,-0.752627
0.074099,0.350509,1.245278,0.537833,-0.087667,-0.768013,1.334221
1.1727,-0.691585,-1.650473,-0.417356,-0.066199,0.881773,0.371527
-0.663075,0.35098,-0.491682,0.875736,0.236281,-0.950427,1.146269
0.047095,1.337212,-0.502331,0.195181,0.104296,0.218115,0.311619
0.661937,-0.759755,-0.471488,0.812215,1.285451,0.945075,-0.211668
-0.921582,0.009701,-0.350334,0.359969,0.014763,1.037064,-0.450178
1.029422,-0.100803,0.216514,0.322521,1.1322,1.138005,-1.313661
-0.709098,-0.080798,0.996864,-0.339519,1.102532,1.124664,-1.600921
1.277709,-0.181485,0.806646,0.657144,0.53619,0.26888,-0.093057
0.506039,-0.415323,0.342775,-0.8544,0.055061,0.958191,0.453363
0.689454,-0.015089,1.255217,0.876644,-0.252261,-0.982578,0.769232
0.116189,-0.005338,0.647854,-0.3751,0.92558,0.234422,0.239217
-0.128007,-0.151408,0.977946,-0.341221,-1.408785,-0.130455,0.413851
-0.831397,1.879451,-0.768457,0.669129,1.030509,-0.291597,-0.558543
-0.247114,-1.260066,-0.906307,0.866313,-0.381103,-0.403799,0.402076
1.123961,-1.518116,0.596311,-0.469962,0.831022,0.359078,-1.656076
-0.717712,0.367512,-0.291778,0.434242,-0.495092,0.535889,0.115528
-1.1e-05,0.010053,0.471666,-0.18802,1.016383,0.13759,-1.085727
-0.611882,-0.595586,-0.004791,-0.069532,0.308797,-0.843408,0.706094
1.268919,0.188456,-0.177992,-0.996006,-0.532729,-1.311779,1.225666
0.606377,-0.661526,-0.706382,-0.748157,-0.383986,-0.430601,-0.615857
0.931869,-1.151385,-0.596811,1.077859,0.792884,-0.362971,0.663648
-1.773532,1.229009,1.309094,0.804858,0.26004,1.284428,-1.037483
-0.812173,0.973167,-2.014713,-1.086249,-1.068958,-0.76075,1.420403
0.829889,-0.745659,0.047236,-0.160467,-0.825804,0.155193,0.134623
-0.727548,0.359075,-1.124586,0.202706,1.127265,0.768086,-1.02941
0.489594,-1.269107,-0.400268,0.099849,-0.927251,-0.968013,0.776615
-0.406718,-0.230598,-0.709231,-0.064161,-0.891581,0.403141,0.936125
0.539643,-1.040336,2.077404,-0.548944,-0.530335,-1.380228,1.762392
1.761994,0.736851,-0.024428,0.382489,1.043207,-0.154678,-0.495188
1.838998,-0.382878,-0.602431,-0.986952,1.133817,0.598452,0.057625
1.720812,-1.364088,1.210154,0.100157,-0.48777,0.420423,-0.182966
1.281438,-1.409982,-0.196827,0.323836,0.841822,-0.94462,0.599779
-0.261546,0.98916,0.807904,-1.101377,-1.407454,-0.564299,0.445539
1.226385,-1.204353,1.488404,-0.952744,0.964819,-0.383266,0.146172
-3.512662,0.702895,-1.395437,0.747131,0.342552,0.955748,-2.588201
-0.348858,-0.013275,0.272403,-0.254964,0.475583,-0.724048,-0.296492
-0.218266,-0.282372,-1.753064,-0.782489,-0.247945,0.044749,-0.864332
0.066322,0.974362,0.017573,-1.181286,0.557103,0.780432,-0.839072
1.106583,0.023934,0.751888,-0.234891,1.500556,-0.09486,-0.603224
0.388042,-0.644272,-1.126753,0.913166,1.01697,0.642343,-0.280543
0.664502,-0.140854,0.801083,-1.124425,-1.449825,-0.633034,1.191923
0.301868,1.134515,0.765066,-0.539706,-0.87042,0.93779,0.802268
-0.074073,-0.113715,-0.50451,1.226096,-1.242444,-0.12445,-0.079313
0.472173,0.684908,0.150507,0.779306,-0.45105,-0.933378,0.612208
1.729479,-0.062857,-0.711346,-0.438249,0.475728,-0.416366,0.186053
0.59198,0.065092,-0.320749,0.838903,-0.511197,-1.533311,1.826198
-0.777497,-0.866859,-0.713383,-0.59558,0.61494,0.114405,-2.106854
-0.361275,1.383006,-1.186459,0.544,0.809308,0.377511,-1.235888
-1.937156,0.53436,0.83693,1.607413,0.571505,-0.399263,-0.401733
1.10517,0.186125,-0.411093,-0.732677,-0.812696,0.259295,-0.758998
-0.993187,0.197864,0.775812,-1.478109,1.151756,0.852788,-0.832679
0.375088,-0.588908,1.041343,0.363827,1.099535,-0.153303,-0.222101
-1.396932,0.282765,0.413249,-0.961296,0.172574,0.212615,0.876309
1.429456,0.01775,0.666143,0.332671,-0.709652,1.136499,0.594736
-0.228677,0.700686,-0.145058,-0.519058,-0.423266,-0.679416,1.047753
1.768792,-0.581412,0.686493,-0.709667,0.19702,-1.221871,-0.159599
-0.541955,0.613335,0.943716,0.778018,1.058194,0.843045,-0.880704
-0.466246,0.002755,2.532432,-0.31752,-1.05234,0.169043,0.307631
-1.285705,1.335328,1.532732,1.235412,1.280948,0.364847,-2.565153
0.421216,0.426723,0.510987,-0.633724,0.597434,0.892037,-0.777988
-1.005236,0.530321,0.455238,-0.59254,-0.99736,-0.118429,0.454788
0.28474,-0.331324,0.822012,-0.101821,-0.74213,0.491023,0.300271
-0.668767,0.560816,-0.077746,0.558265,-1.197129,-0.852911,1.389477
-0.628791,-0.282797,0.524874,0.507512,1.08887,0.350842,0.593044
1.952819,-1.243945,-0.366171,0.664553,0.342589,0.635166,-0.919366
-0.081933,-0.127294,-1.339415,0.143502,-1.058926,0.19325,-0.546374
1.156428,-0.141473,0.748601,-0.714922,-1.23605,-0.868425,0.042134
-0.276116,-0.571059,-0.876685,-1.200516,-0.783101,-0.836942,0.823668
-0.13292,0.131299,0.118208,1.127632,0.397055,0.674683,-0.497444
-0.388262,0.096394,1.50834,-0.225908,-0.330742,-0.536401,0.715939
-0.217598,-0.576652,0.499516,-0.331695,0.439145,0.417018,-1.416691
-0.25243,0.561264,-0.762725,-0.21211,0.054622,0.752823,0.083374
0.422029,0.924039,1.012868,0.181938,0.953945,0.850848,-1.590627
-0.713975,-0.365698,1.322246,-0.790918,0.91807,0.713451,-1.525324
1.892649,-0.807286,0.305772,-0.356393,-0.685473,1.064694,1.506339
0.618354,1.159567,0.488478,-0.488734,-0.113143,0.458218,0.692462
0.527412,-0.707374,0.690195,0.847937,0.852893,-0.376433,-0.878815
-0.566911,0.151386,-2.323921,-0.395787,0.945447,1.028225,-1.021615
-1.173455,0.3963,0.077247,-0.254308,-0.39526,-0.2058,0.175569
0.459112,-0.540417,0.045427,0.216797,0.196681,0.271075,0.837898
-1.705106,0.826228,-0.239974,-0.137694,0.521784,-0.17664,0.425494
-0.856612,0.846864,-1.07986,-0.564159,-0.967199,-0.66093,0.385547
-0.339094,0.045212,-0.71314,0.936783,-0.11759,0.983353,-1.551337
-1.706177,0.345552,-0.493021,0.061485,-0.514884,0.13411,-0.192543
-0.284844,-0.412863,-0.102737,0.170042,0.891539,1.151756,-2.584152
-0.15054,0.711149,1.387021,0.36473,-0.316862,-0.026018,-0.21635
0.216081,0.354403,0.059293,-0.070433,0.277023,0.880458,-0.332874
0.138468,-0.866846,-0.10958,-0.505677,1.17242,0.577719,-0.52361
0.725441,-0.448054,0.238357,1.171424,0.238591,1.042869,0.547112
1.060521,0.985897,-0.66576,0.515223,-0.308966,0.397624,-0.85386
0.581384,-0.332862,1.979256,0.583123,0.335955,-0.221319,-0.209598
-0.913381,-1.197222,-0.869211,-0.662525,-0.890648,-1.024913,1.082129
-0.771418,-1.478418,1.490263,-1.180953,-0.185799,0.469794,-0.20359
0.324699,0.09932,-0.517262,-1.194373,-0.621601,0.796574,-0.19072
-0.531887,-0.66939,0.935689,0.019116,-0.015952,0.973571,-0.646886
0.06769,-0.295372,-0.045294,0.678582,-0.487296,0.579881,-0.219957
0.363465,-1.316591,-0.652042,-0.772467,-1.215358,0.018845,1.141949
1.380207,-1.018028,-0.193564,-0.513089,0.943625,0.693268,-1.390533
1.352813,-0.69866,-0.923276,0.923341,0.32862,0.327957,-1.960619
-0.589605,0.348637,-1.839745,0.793095,0.842668,0.415085,-0.889875
2.839655,-0.731344,0.128271,0.868947,-0.472618,0.036366,-0.86926
-0.889971,-0.297639,1.183342,0.287242,0.697208,0.757093,-1.675343
1.435308,-1.019927,0.19997,-0.237099,-0.335399,-0.612767,0.454857
-0.810631,0.697215,-0.82004,-1.089391,-0.354003,0.060895,0.587556
-0.799197,0.64281,0.901229,-1.104546,-0.171643,0.471649,0.429945
0.566797,-0.894574,-0.012922,0.465427,0.645524,0.918935,-0.54892
-0.755438,0.266854,-0.511294,-0.251892,0.924288,0.71059,-0.828355
1.433523,-0.118669,-0.60105,-1.182181,-0.714379,0.390457,0.203096
0.570343,-1.207289,-0.243561,-0.768578,-1.144925,-0.360223,-0.102261
-0.310677,0.55717,1.782167,-0.705395,-0.384072,-0.713605,0.679155
-0.735946,-0.026766,-1.436241,-0.13515,-0.691672,0.099496,0.332725
0.974224,-0.343007,0.62188,-0.823542,-0.621628,-0.882425,1.16085
0.601923,-0.838638,-1.11908,-0.323548,-0.144851,1.043175,-0.848758
0.470255,-0.188672,0.089587,-1.402638,-0.718799,0.114091,0.054929
1.9297,-1.19805,0.431888,0.47399,-1.027347,-0.529892,1.516238
0.607898,-0.549358,-1.395795,-0.034024,0.826231,0.591411,-0.812271
1.579684,0.038308,-1.730762,0.644413,-0.883685,0.023976,1.050438
0.005319,-0.663953,0.233627,-0.639457,-0.378257,-0.384351,0.454573
-0.394691,-0.574695,-1.791486,0.685812,0.708683,0.604025,-0.305558
-1.634841,0.247938,0.007764,1.342554,-0.80826,0.015574,1.20486
0.909423,0.89423,0.831133,1.069424,-1.387248,0.046808,2.03041
-0.34559,-0.178931,2.03079,-1.913404,-0.945956,-0.318923,-0.083341
-0.389719,-0.591459,-0.062692,-1.128107,0.123911,0.367106,-1.085655
-0.218559,0.813272,-0.878689,0.035397,-0.168306,0.215766,0.74371
-0.535475,-0.464908,0.645847,-1.029759,-0.669775,-0.248042,0.516443
-0.878824,-0.029242,-0.538558,0.235862,0.160503,-0.484015,0.296817
-0.854253,0.851577,-1.918018,0.941282,0.12299,-0.369935,0.086041
0.443659,-0.56731,2.530167,-0.296066,-1.012608,-0.41684,1.847663
0.606597,1.181706,2.514186,0.971966,0.518032,0.023122,0.265038
-0.424498,-0.53713,-1.97041,-1.022396,-0.523526,0.870987,0.360568
-0.697712,-1.111118,0.214273,-0.535948,0.83771,0.931815,-1.033886
0.090892,0.487405,1.355763,0.856018,0.139254,1.661511,-0.90413
0.008558,0.276778,1.167157,-0.524161,0.692493,-0.492705,0.40323
1.35828,-0.2601,0.801087,-1.123099,-1.198767,0.016675,0.645464
0.024984,-1.020452,-1.227842,0.683313,0.689668,1.311569,-0.604314
0.312516,-0.877932,-1.07255,-0.44313,-0.677393,-1.152667,1.295113
-0.157818,-0.780172,-0.59113,-0.855534,-0.40987,0.755154,-0.444455
1.20234,-1.244712,0.310747,-0.942302,0.854075,0.797009,-0.581074
-1.017756,-0.879373,0.638078,-0.72318,-0.080464,-0.971599,1.212733
0.841219,0.196584,-0.986957,0.014971,0.857301,1.126073,-1.82487
0.328768,-0.260931,1.845197,-0.1706,-0.506348,-0.830871,0.943521
-1.212361,0.521478,1.758798,-0.524915,-0.138183,0.127263,-0.047144
-0.807667,0.756375,0.72486,0.691729,0.794722,-1.449429,-0.588609
1.297006,0.354728,0.47368,0.600119,1.387759,0.837889,-0.120063
-0.087704,0.499196,-0.16113,0.537464,0.125716,0.282224,1.265282
0.181989,-1.463509,-0.591778,-0.326207,-0.243068,-0.392862,0.509377
0.68486,1.360507,-0.428379,-0.362217,-0.806073,-0.356291,0.050589
-0.296661,-0.010995,-0.72291,0.697173,-1.283573,-1.038075,1.577471
0.861539,-1.123652,0.621053,-0.428803,-0.38016,-0.100995,0.464506
0.355469,0.354298,-0.263454,0.440189,1.589294,0.284825,-0.548746
-0.597696,1.574047,-1.149662,-1.03837,0.129324,0.315722,-0.116818
0.092597,0.582452,-0.511023,0.748764,-1.285788,-0.715896,1.260301
-1.612068,0.829039,-0.909712,-0.785527,0.001576,1.225188,0.337566
0.488967,1.228564,-1.17992,-0.213842,-1.002685,0.150203,1.106073
0.628122,-0.057124,0.00775,0.951853,0.280134,0.690727,-0.171469
0.522183,-0.906161,0.681256,0.288269,-0.652679,-0.841217,1.085078
-0.507372,0.279467,-1.57152,0.042115,-0.079947,-0.602419,0.209082
0.058679,1.075588,0.022844,0.919632,1.059231,0.932439,-2.253134
-0.101799,-0.159526,-0.354362,0.152318,1.27954,0.610513,0.018996
0.378768,-0.913109,-0.400006,0.621175,1.108001,0.853166,-0.646104
-1.042726,0.676143,-1.033467,-1.235806,-1.431345,-0.849071,1.165991
0.750185,-0.644362,1.12194,-0.236374,-0.516238,0.772765,1.172441
-0.771284,0.675181,1.556177,1.363214,-0.28616,0.450142,-0.445819
-0.797595,0.887364,1.393119,0.478059,-0.616999,0.896444,-0.085013
-1.498232,1.230532,0.614551,0.476596,0.449299,0.705224,-1.290626
-0.028396,-0.630834,-0.143941,5e-05,-0.072342,-1.59977,0.452732
-1.636279,1.027698,1.684643,0.88744,0.894701,-0.427067,-0.530889
-1.878664,1.185924,0.676168,-0.171709,1.171432,0.68319,-0.770214
-0.491649,-0.497209,1.414578,-0.882163,-0.377862,-0.669674,0.807895
0.203259,-0.640801,0.070895,-0.705187,-1.664596,-1.079974,1.945791
-0.409773,-0.613093,-0.867309,-0.352411,0.51117,1.200139,-1.072314
-0.960518,0.459617,0.034705,-0.713538,-0.844663,-0.308298,1.262196
0.72754,0.066495,0.655961,0.852704,0.007574,0.259131,0.36408
0.159221,0.388187,1.215948,0.195621,0.757252,0.64683,-0.224676
-0.445784,0.409115,1.506973,-0.843031,0.959739,1.082662,-1.038589
-1.013326,0.784718,1.417944,-0.51102,1.268899,0.091597,-0.652297
-1.577105,0.664845,0.262747,-0.75431,-0.099383,-0.57991,1.172924
1.037464,-0.233632,-0.679391,-0.329796,0.901839,-0.511382,-0.476551
1.383148,0.706957,1.299935,-0.903607,-0.543712,-0.606875,0.618844
1.473848,-0.472761,-0.103687,-1.580587,-0.374626,0.931249,0.406902
-0.725565,0.105652,0.461122,-1.453213,-0.750457,0.68741,-0.996804
0.553205,-0.593953,-0.67024,-0.831193,0.856606,0.0862,-0.934407
-0.426328,0.976115,0.225668,-0.680556,0.264196,-0.842651,0.680084
1.586366,-0.577948,1.149915,0.228519,0.595624,-1.246355,1.037971
-0.297043,-0.367194,-0.282574,-1.072221,0.852264,-0.799248,0.161284
-0.038541,-0.649375,-0.922917,0.051754,-0.578688,-0.694025,0.694777
-2.207743,0.889083,-0.314563,0.578927,1.421011,0.451607,-1.496014
0.368218,-0.388057,-0.056794,0.332747,0.213699,0.802874,-0.432185
-1.615489,1.319845,-1.978838,0.442171,-0.456324,1.117272,1.434088
0.065023,0.751257,-0.707583,-0.586897,-0.891539,0.393132,0.856898
-1.073097,0.368914,0.687518,-0.689592,-0.102841,-0.600562,0.394335
0.624914,0.419426,-0.559827,-0.472072,1.1759,-0.622991,-0.725544
1.078445,0.093846,1.374622,-0.228724,0.319985,-0.58724,0.14405
0.524538,-0.148503,-1.17239,-1.262127,-0.560786,0.585826,-0.36283
0.844037,-0.951564,-0.164404,-1.031351,-1.250008,-0.004452,1.677183
0.863046,-0.644512,-0.238775,-0.741339,-0.323318,-0.496261,0.234507
-0.029804,-1.154742,-1.402981,-0.995531,0.851063,0.044067,-0.4923
0.189269,-0.802987,1.39395,-0.51728,-1.289007,-0.416397,0.870088
-0.505811,0.570237,0.66085,-0.84382,0.474041,-0.591093,-0.672496
-1.336946,0.864332,0.324545,0.972975,0.671596,-0.093009,-0.52858
0.769769,0.917038,-0.930095,0.783035,0.82088,0.235037,0.678962
-2.151905,0.986791,0.095525,0.577064,1.386108,0.783624,-2.118607
-0.780622,1.571954,-0.484408,0.110783,-0.56375,-0.188123,1.497374
-1.03114,0.839723,-0.587968,0.917401,0.193495,0.706833,-0.063266
0.006927,0.447043,-1.502624,-0.991125,0.164738,1.406583,0.153921
1.007171,-0.641685,0.355518,0.562982,1.457169,0.581536,-0.899653
-1.129303,-0.564744,-0.288753,0.139029,0.341044,1.036768,-0.215474
0.443109,-0.167844,1.059912,0.611347,1.054999,0.754336,-0.688511
-1.644008,0.583498,-0.084187,-0.432815,-1.364739,-0.314649,1.934437
0.085574,0.346676,-0.239393,1.002627,0.617317,1.375589,-1.474969
0.461078,0.30971,0.690144,-0.236086,-1.668649,-0.355392,0.870192
0.127638,-0.117877,0.030409,0.135863,0.813624,-0.419808,0.275116
0.439887,0.055655,-1.493448,0.826304,0.487038,-0.299057,0.038934
-2.182227,1.211968,-0.138553,-0.424475,0.012571,0.821304,0.912751
0.126406,0.471849,0.125319,-1.207783,0.822233,0.929683,-0.622648
1.845182,-1.249175,0.805984,0.361008,0.461955,-0.795923,-0.716385
0.135012,-0.640254,-0.676089,-0.769648,-0.401473,-0.409571,-0.981856
0.232151,0.879655,-0.22941,-0.141855,0.541542,-0.64816,0.236319
-1.306536,1.308137,-0.439764,-0.093759,0.370051,0.303006,-1.245453
0.491223,-0.316173,-1.080919,-0.185174,0.174831,-0.103656,1.097281
-0.779629,0.136343,-1.674146,-0.339053,0.471634,1.056352,-0.452707
0.845424,-0.55485,-0.34421,-0.790407,0.596799,1.204795,-0.598149
0.467495,-0.014657,-0.086241,-0.087017,0.298306,0.792418,-1.77273
0.146137,-0.091427,-0.11971,-0.438906,-1.367178,-0.151588,0.146275
-0.259779,0.512577,0.241596,0.727651,0.67437,0.277778,-1.056322
0.252288,0.972342,2.084826,-0.701811,-0.945163,0.753608,-0.710131
1.636529,-0.865969,0.079135,-0.403223,-1.386748,-0.011155,0.389301
0.460574,-0.650421,-0.885731,-1.119808,-0.14018,-0.202696,0.407315
1.528199,0.145519,-0.848967,0.300782,-0.019894,0.549745,-0.830252
-0.893441,-0.63809,0.266477,-0.613969,-0.547656,0.662113,-0.375218
1.115841,-0.225032,0.511251,0.335586,1.090551,0.538876,-0.872659
1.231601,-0.887153,-0.247,0.289344,0.665332,0.099725,-0.158594
-0.495543,0.440151,0.264111,0.462692,0.968339,1.099592,-1.848274
-0.108586,-0.682031,-0.145617,0.198759,0.2774,-0.733865,-0.56269
2.07206,-1.513637,-1.333972,-0.177365,0.753555,0.274482,-1.506124
0.653075,-0.014117,0.430404,-1.046987,-1.21362,-0.989479,1.915019
-0.289884,0.19895,0.945158,0.953618,0.174347,0.091383,0.020322
-0.666095,0.544105,0.588557,-0.700818,-0.80976,-0.542417,0.784216
-0.293384,-0.374015,1.220257,1.427961,0.848599,-0.044869,-0.081942
0.116534,0.103998,-0.015544,-0.114515,-0.969961,-1.109179,2.105154
-0.217633,0.900628,-0.17767,0.182729,-1.147274,0.351141,0.295327
1.361484,0.434452,0.339339,0.985535,0.220301,-1.001023,-0.22791
0.54555,-1.206778,1.00931,-0.136859,1.01329,0.596162,-1.012781
0.224336,0.032996,0.258784,0.621144,0.179519,-0.616243,0.317196
0.457303,-0.975129,0.345817,0.698251,0.842582,0.609947,-0.461606
-0.594913,1.085436,-0.280587,-0.090213,-0.714328,1.087091,0.151248
-0.802129,-0.747385,2.138223,-0.002748,-0.89127,-1.137272,0.938593
0.669358,-0.879958,0.024765,0.059734,0.60549,0.576242,-0.098315
-0.443218,0.397361,-1.29407,-0.883634,0.239312,-0.397154,0.277933
-1.750048,0.880999,1.344201,0.959472,0.684755,-0.058164,0.105212
-3.251685,0.170545,-0.502456,-0.91394,0.285243,-0.932251,0.907764
-0.664828,-0.176912,-1.565596,-1.582094,-1.152547,-0.874697,0.67322
-1.357536,1.354247,2.648852,-0.440488,-0.223798,0.380869,1.231498
-0.639148,-0.15376,1.029336,-0.719777,0.209101,0.918548,-0.154492
-0.50727,-1.071928,0.944656,0.330154,1.020297,0.909358,-1.034996
0.14515,0.818254,-1.359151,0.472766,1.108882,0.953853,-2.870113
-0.493194,0.802421,0.418145,1.29583,-0.152886,0.338948,0.491762
-0.301703,0.114328,0.963483,-1.047716,-0.858771,-0.742663,0.440339
1.801985,-0.995898,-1.908234,1.083105,0.020131,0.958402,-0.609944
-0.589331,0.636073,1.321583,-0.757026,0.94433,-0.617686,-0.838405
1.797436,-0.525924,3.049392,-0.933694,-1.258614,-0.375835,0.627025
0.641232,-0.378363,0.421296,0.236393,-0.697617,0.127996,-0.431018
-1.074706,0.833334,-0.996674,0.500693,0.93141,0.369022,-2.440194
0.580654,-1.164885,-0.673809,-0.29777,-1.123945,-1.010852,-0.585394
-0.770512,0.844951,0.32649,-0.020916,0.614936,0.42286,-0.195361
-0.997506,0.132682,0.112161,-0.524383,-0.560179,0.424236,-0.709945
-0.810035,0.09883,-0.651633,-0.311481,0.11899,-0.941851,1.555828
0.4866,1.299572,-1.096657,0.132603,0.5883,0.630031,-0.42719
0.881855,-0.365281,0.597686,0.030598,0.427828,0.574978,0.259965
0.218389,0.553019,-0.744378,-0.688127,-0.385616,0.261611,1.183981
1.362041,-0.545225,-0.026317,-0.862705,-0.43839,0.852458,0.409659
0.392542,-0.55668,1.019481,0.678272,-0.405056,0.360233,-0.040116
1.005745,0.504884,0.231683,-0.632427,0.52544,-0.811332,0.359464
0.93212,-0.983398,-0.740096,0.378913,0.998462,-0.584224,-0.777437
1.163416,-0.76596,0.851494,0.041353,-0.856122,-1.032908,1.079201
