Age,Sex,Education,Occupation,Residence,Travel
-0.045739,0.228798,-0.652757,-0.911599,-0.629232,0.282432
0.38701,-0.605977,-0.512032,-1.387463,-0.580094,-1.208176
-1.086332,-0.018336,-0.630049,-1.188618,-0.918891,1.022443
0.163679,-1.325454,-0.435296,-0.335011,-1.029734,1.192382
1.425743,0.108094,0.408723,0.455,-1.109435,-0.520772
0.358254,1.220687,1.062245,1.106387,0.273418,0.41452
1.006177,-1.655498,-0.827488,-0.499163,-0.725443,0.70142
1.681434,-0.034898,-0.062976,-1.105373,-1.036203,0.674122
-0.788668,-0.239935,-0.25462,-0.320808,-0.808828,-0.792968
0.254663,0.916017,0.957499,0.935902,1.100457,0.955632
1.43968,-1.013115,0.178764,2.004286,0.6192,0.95783
0.4708,0.362884,0.210609,-0.168387,0.885048,0.36911
0.511434,1.787913,1.155472,1.464334,-0.171069,1.690349
0.55185,-0.566127,-0.046019,-0.114652,0.607842,-0.097659
1.642543,-0.353679,0.046802,-0.208426,0.00014,-0.261187
1.649653,-0.658505,-0.36772,0.332287,0.220703,-0.475488
-0.62025,0.488091,1.132989,1.179922,1.461712,-0.368402
-0.689228,0.312056,0.369182,0.438604,-0.298144,0.866191
0.331129,1.240958,1.087948,-0.967475,0.693981,0.098013
0.00959,-1.921096,-0.529174,0.934062,0.042846,0.534854
-0.387269,0.407846,-0.578782,0.008483,0.230261,-0.25471
-0.137095,-1.245509,-0.676991,-1.096521,-0.645486,0.010685
-0.917889,-1.598622,-1.123613,-0.010974,-0.480961,-0.967264
1.063067,-1.027869,-0.19323,-0.955765,-0.022048,-0.340231
-0.667758,-0.713937,-0.224132,-0.752082,-0.642573,-0.642345
0.90115,0.584902,1.243832,0.269861,0.937841,1.146691
0.425357,0.229513,-0.14705,-0.177463,0.877012,-0.62396
0.337092,-1.146834,-0.463127,-1.393132,0.504046,-0.616538
-0.016204,0.272888,0.114426,-0.474514,0.082688,-0.27868
-1.273572,-0.948618,-0.467976,-0.678276,0.424193,-0.401013
-1.010146,-0.21403,-1.046865,-0.126685,-0.736206,1.447995
-0.892499,-0.807524,0.409901,0.362642,1.095675,-0.658054
0.365035,-0.089832,0.124884,0.882253,-0.167959,-0.487678
-0.372735,1.489683,0.273619,0.451206,0.046971,-0.569382
-1.074602,0.245998,-0.096792,0.409314,-0.507018,-0.041238
1.445583,0.996319,0.65674,1.239215,0.875143,0.66786
-0.284514,-2.036227,-0.602396,0.202044,0.368008,0.137036
1.180816,-0.230825,-0.383984,-0.211355,0.114185,-0.377595
-0.064517,1.650158,0.481667,0.526387,-0.001409,-1.318416
-0.922679,0.215241,-0.027064,0.663154,0.412185,0.477854
-0.928541,-2.065607,-0.8383,-0.614726,-0.320108,-0.220278
0.629872,1.284378,0.748879,0.997117,-0.394766,0.2891
-1.214397,1.781285,1.3401,0.582753,0.634025,-0.793927
0.718841,-0.292082,-0.256355,-1.113459,-0.823373,-0.171262
0.004311,-0.537895,-0.518364,-0.623975,-0.700606,0.053764
-0.468243,0.365784,-0.662694,-0.792667,-0.556633,-0.407108
-0.361419,0.083483,0.064944,0.067984,-0.686686,-0.710226
0.290477,0.653131,0.87933,0.559127,1.054759,0.504657
-0.357318,-0.335959,-0.067937,0.153602,-0.527337,0.967063
0.636837,0.931895,0.49143,-0.632668,0.045711,-1.492277
1.831826,-2.468525,-0.355659,-0.441077,-0.314459,-0.336758
-0.372154,-1.229384,-0.712834,-0.255545,-0.639554,0.269555
-0.173245,0.449302,-0.41181,1.216058,-0.970064,0.745129
0.490102,0.503904,0.576495,0.539279,0.838921,0.186641
-0.797377,1.021732,-0.092011,-0.607241,-0.426268,0.622643
-1.127671,-0.003383,0.606996,0.617124,0.193955,-0.210322
0.649986,-0.983983,-1.370988,-0.85651,-0.316688,0.950999
1.394579,-0.642636,0.385172,0.544802,-0.382987,-0.282096
-0.557715,1.574015,0.538432,0.110629,0.419788,-0.313915
-0.683688,-1.410327,0.651067,1.866889,0.834731,1.184889
-0.506101,0.026735,-0.547856,0.261358,-0.909512,-0.519115
1.141986,-0.791759,-0.087371,-1.082971,0.478698,-1.253454
0.239385,-1.312082,0.631824,0.382252,-0.71607,0.295425
0.748275,-0.452815,-0.207215,0.421013,0.417569,0.777266
-0.265653,1.733061,0.414105,-0.094891,0.307771,0.36713
0.012126,2.542581,0.989918,-0.547395,0.723181,-0.786987
-0.836266,-0.857221,-0.233991,0.74849,-0.581891,0.299036
-1.201347,-0.637427,-0.133799,-0.58231,-1.430138,-0.141255
-0.427768,-0.161639,0.728018,0.070052,0.076708,-0.804267
0.590882,0.18801,0.636623,0.674159,0.332807,-0.105629
-0.830902,0.248131,-0.120043,0.633464,-0.279424,0.883778
-1.522871,0.798091,-0.317094,-1.26953,-0.431969,-0.399238
0.152673,0.5307,-0.856045,-0.669699,-0.661409,-0.153038
-0.97059,-0.30908,-1.052454,0.284834,0.21728,-0.730255
0.809415,0.521044,0.983938,0.448632,-0.122478,0.276087
0.15126,-0.699913,0.151571,0.702565,0.431413,0.147247
0.410267,0.652668,0.382291,-0.684659,0.654866,-0.0333
-1.629269,0.484968,0.323558,0.175463,-0.830119,0.590576
-0.037116,-0.528608,0.153185,0.692987,0.774089,0.514421
1.234891,0.502856,0.419892,-0.797117,-0.358686,0.395409
0.326552,-0.47115,0.537396,-0.266262,0.832132,-0.645685
-2.144975,1.168842,0.280984,-0.376693,-0.328935,-0.222538
0.566814,0.770217,1.087203,-0.662827,0.470162,0.04932
1.082462,1.481891,0.894,0.03729,0.733805,-0.462115
0.201316,-0.569942,-0.19533,-0.040471,-0.605774,0.823082
-1.972582,0.122241,-0.771191,-0.990056,-1.630242,0.70849
-2.156612,-0.706925,-0.342775,0.596027,0.244889,-0.165466
0.340704,-0.912744,-0.218305,0.619867,-0.275476,0.503757
-0.215235,1.177213,-0.149441,-0.184314,-0.668988,0.947207
0.288934,-0.668658,-0.031327,-0.336648,-0.636545,0.258656
1.253257,0.598305,0.032046,-0.476401,-0.206496,-1.062251
-0.151297,2.111154,1.201235,0.484257,1.480157,-1.438636
0.169238,-1.958386,-0.979449,-0.062422,0.455292,0.071719
0.200533,-0.726722,-1.119745,0.846326,-0.293069,0.783035
1.112709,0.078101,0.831919,0.614296,1.160463,0.337057
-1.422804,0.125938,0.160394,-1.0805,0.033476,0.140079
-0.946677,0.364085,0.020289,0.431778,-0.976591,0.305284
1.041186,-0.596963,0.567451,0.978936,0.347556,0.737926
-0.171545,-0.790481,0.086824,-0.062016,-0.67772,0.314325
-0.145823,-0.329426,0.156923,-0.209066,-0.759323,-0.023236
-0.377768,-0.145508,-0.350409,0.456527,-1.301167,0.366433
0.605412,1.33436,0.092059,0.713053,0.476459,0.291129
0.946705,0.839153,0.765465,-0.440221,0.525069,-1.090058
-1.745996,0.320553,-0.086489,1.197132,-0.454243,1.279982
0.080454,-0.076346,-0.16009,-0.669429,0.024607,-0.613293
-0.236862,0.548943,-0.544386,-0.864032,-0.293868,-0.915207
-0.928633,0.02995,-0.630743,0.208568,-0.774307,1.153568
0.554535,0.870718,-0.610587,-0.807174,-0.40478,-0.214765
-1.244537,0.630469,0.958193,1.020878,1.042176,0.897421
-1.341215,0.824212,0.736064,0.508414,0.714852,-1.339354
0.784437,1.008234,0.588853,0.736022,0.975517,0.444371
-0.345803,2.017265,0.302119,-0.343626,0.923088,-0.353447
0.261239,-0.296642,-0.475517,-0.190371,0.426312,1.6131
1.395764,0.696974,0.52417,0.161651,-0.578872,0.563012
3.133787,-0.367031,0.24962,1.049798,0.08831,-0.228325
0.564491,-1.042862,0.220049,0.368991,0.896196,0.304775
0.162293,-0.525751,0.252326,-0.570993,1.204122,-0.86234
1.252481,-1.028963,-0.616854,0.388489,-0.29438,0.745927
1.644632,0.663947,1.024026,1.02666,0.247443,-0.220577
0.584732,-0.77423,-1.34208,-0.534618,0.679484,-0.575453
0.215979,-0.824325,0.31973,0.296078,1.136248,-0.695046
0.006237,-0.303031,-0.133053,-0.069986,0.656914,-0.857761
-0.111192,-0.189662,0.689065,-0.073732,-0.424533,0.18811
-0.573076,-0.955026,-0.862439,0.944766,-0.632294,0.695554
0.018592,-1.391958,0.002909,1.368084,-0.257812,-0.559999
-0.454221,0.296337,-1.19674,-0.785946,-0.549075,0.901587
0.083943,-0.128443,0.38495,0.217459,0.116309,-0.663153
1.631254,0.491751,0.43579,1.202888,-0.663227,1.229595
-0.179391,0.558448,0.613263,0.179291,0.892794,-0.345108
0.404574,0.243866,0.501747,0.744515,-0.676817,0.168904
-0.290478,0.486901,-0.052736,-0.671314,-0.863002,0.767272
-0.093372,-0.57431,-0.651123,-1.554297,-0.969277,0.397538
-0.64746,-1.310173,-0.822894,-0.61764,-0.6218,0.520039
-0.745984,-0.568651,-0.101703,-0.171066,-1.137705,0.752668
-0.000303,1.186971,0.771861,0.365742,0.416787,-0.19546
-1.650121,-1.11147,-1.058451,-1.310775,-0.83225,-0.217195
1.640452,0.603805,-0.184424,-0.42167,-0.124988,-0.274186
-0.98117,-0.942436,-0.005877,-0.777859,0.034622,-1.264425
-0.132185,1.802405,0.961234,-0.422897,1.331175,0.58492
-0.202461,-0.431446,-0.607728,-0.840493,-0.373352,0.545716
-0.23617,-0.651682,0.096495,0.418874,-0.605681,0.451913
0.478861,1.168012,0.266436,0.113519,-0.401921,0.057609
-0.185965,2.568297,0.971825,0.637173,1.329323,-0.447537
-0.274945,0.342958,0.885491,0.27448,0.556169,0.899473
0.656581,-1.279216,-0.296979,-0.470519,-0.01773,0.468728
-0.152937,0.560074,-0.11802,-0.159494,-0.158571,-0.93873
0.012869,-0.071144,0.723866,0.24811,0.503312,-0.640559
0.231465,0.546625,0.775756,0.635158,0.828229,0.249763
-0.439414,1.33877,0.387763,1.245651,-0.062556,0.007018
-0.768608,0.644281,-0.370752,-0.49443,0.441087,-0.196099
-1.333071,-0.470014,-0.730329,-0.766991,0.802049,-0.238457
1.564112,-0.550851,0.009728,0.943329,-1.353478,0.288076
0.282951,0.077306,-0.32636,0.687407,-0.318889,0.240019
-0.65663,0.663588,0.170436,0.419573,0.815074,0.399499
-1.163909,-0.130085,-0.721828,0.300423,0.228695,-0.81652
2.237214,-1.744907,-1.526293,-0.491456,-0.79102,-0.65235
1.866809,-1.143624,-0.446867,0.153061,-0.281387,-0.37778
-1.173804,0.6655,-0.136524,0.79351,-0.885252,-0.187819
-1.26426,-1.675368,-0.28216,0.535542,-0.36589,1.069694
-0.656771,1.228799,1.566106,-0.089439,1.338065,-0.248815
-0.051199,0.211145,-0.459325,-1.315585,-0.544676,0.638126
-0.975942,0.132717,-0.878323,-0.585396,0.81996,-0.401468
-0.153105,-0.361794,-0.749701,-0.331133,-0.447645,1.220297
-0.571685,0.856559,0.935262,1.066435,0.643277,-0.092762
0.739594,0.455363,-0.635721,-0.207942,0.02372,0.965444
0.796962,-0.63399,-0.306558,0.415835,0.873678,-0.931056
0.661456,1.91332,0.310806,1.367151,-0.159673,0.620073
0.046891,0.758795,0.019419,0.286442,1.053999,-0.452745
0.525688,0.090344,0.144372,-0.23034,0.321751,-0.21
1.859127,-0.257145,0.798536,0.668482,-1.050406,1.000894
-0.384678,-0.200135,0.658878,0.088205,0.750159,0.788776
-0.790022,-1.546792,-0.36569,-0.505225,-0.085528,-0.751389
-0.685336,-1.179748,-0.927976,-0.608659,-1.045089,-0.007624
-0.847047,1.260251,1.293582,0.481444,0.141492,0.372646
-0.432492,-1.528721,-0.908211,-0.581827,-1.331168,0.361393
-0.529084,0.382697,-0.161335,-0.665061,-0.159276,0.134045
-0.284587,0.805352,0.116996,1.112523,0.891187,0.072951
-0.21824,-0.899659,-0.377037,-0.816469,0.905697,-1.111834
0.898479,0.620037,0.805161,0.788079,0.926011,0.454926
0.068637,0.682616,0.551659,-0.056902,0.346119,1.184387
0.576321,1.311799,0.146342,-0.447901,0.661881,0.082386
0.708146,0.026657,-0.320098,-0.878503,-0.841715,0.265089
0.746134,1.464558,0.100167,0.966401,-0.325549,1.058218
0.552497,0.216811,0.122093,-0.335284,-0.013137,0.511427
-0.804113,-0.846042,0.074887,-0.69403,-0.102521,-0.725602
0.533409,0.248261,0.578393,-0.608054,1.2969,-0.483157
-0.768497,-0.553349,0.060135,0.62394,0.477635,0.697506
0.314441,-0.161159,0.263204,0.12215,0.711667,-1.174597
-0.925577,0.379339,-0.106162,0.070799,0.265461,0.572795
0.12718,-0.122317,0.533626,0.288704,-1.131056,0.921074
-1.609929,-0.367698,0.12976,1.410322,0.899609,0.851118
1.04228,0.68356,1.697341,0.841522,0.663985,-0.715307
1.171509,-0.5297,-0.238629,0.287847,1.201484,-0.291742
0.594917,-1.021065,0.091616,0.331327,-0.966688,0.34601
-1.309797,0.04587,0.576268,-0.276906,0.165093,0.474961
1.421959,0.676318,1.088078,0.413357,0.202064,-0.220461
-0.085121,-0.660624,0.453227,0.208513,-0.634029,-0.204639
-2.123236,-0.65769,-0.802168,-1.18016,-0.089898,-0.73262
1.177814,-0.052916,-0.958486,-0.440427,-1.094327,0.841181
-1.445866,1.054583,-0.312485,-0.736951,-1.10591,0.952415
0.78216,-0.802356,-0.320545,0.536668,-1.147357,0.327199
-0.278354,0.198823,-0.721731,-1.045922,-0.751535,-0.563352
0.937431,-1.043503,-1.611293,-0.837797,-0.797632,-0.000857
1.094138,-0.098089,-0.810896,-0.145522,0.386096,-0.699557
1.762609,1.043998,0.006566,-1.068235,0.040584,-1.26504
-0.21902,0.031884,-0.162954,0.878166,-0.475658,0.509036
-2.836069,0.034172,-0.748396,-0.273882,0.265824,-0.904866
0.23496,-0.593792,0.296324,-0.151173,0.649332,-0.527898
-0.390333,0.207898,-0.772522,-0.673671,-0.921012,0.347099
-0.864108,-2.134096,-0.567112,-0.250127,-0.04967,0.315984
-0.927778,0.832499,1.278533,1.322259,0.282558,0.404956
-0.133927,0.185173,-0.546439,0.062493,-0.856022,0.725107
0.325539,1.254827,1.004595,0.279505,1.030001,-0.315538
-0.572854,1.528454,0.204449,0.178542,0.244364,0.839602
0.60734,-0.470796,-0.172242,0.503188,1.464057,0.108033
-0.344798,1.50413,-0.668151,-0.522082,-0.201735,-0.424839
-0.659885,-1.913974,-0.690986,-0.66974,1.118381,-0.33546
-0.366937,-1.830378,0.228969,-0.429596,-0.163067,0.524229
-0.881824,-1.447553,-0.07538,-0.07496,0.263055,0.305689
-1.037142,-0.071663,0.14506,0.835974,-0.494517,0.117252
0.633284,0.66901,0.380377,1.362624,0.339235,1.080198
0.27404,-2.135316,-1.050147,-0.676978,-0.171595,0.821415
0.214821,0.006122,-0.100769,-0.924717,-1.313139,-0.651808
-1.322727,1.566649,0.283907,0.549809,-0.709549,0.965247
-0.307159,-0.092729,-0.976324,-1.267893,-0.479919,-0.612692
0.565536,0.581339,0.969827,0.535299,0.683559,-0.952005
0.349998,0.672202,0.753569,0.385476,1.663349,-0.610871
-0.80233,0.869841,0.330606,-0.596601,0.462081,0.569785
0.350522,0.761775,0.074131,0.681574,0.742626,0.023233
-0.340065,1.838457,0.176193,0.463022,-0.335102,1.1986
-0.005101,0.238919,-0.486289,-1.240306,-0.137931,-0.271112
-0.070001,1.904161,0.50041,-0.298494,-0.647882,0.128589
-1.168139,0.439453,1.333891,1.04235,1.039911,-1.169057
-0.371211,-1.327513,0.811093,0.515761,0.664987,-0.004481
-0.497265,0.414443,0.207048,-0.674677,0.52347,0.163967
-0.167709,-1.934557,-0.745316,-0.548746,-0.332049,0.118478
-0.330061,1.349301,0.463457,0.271357,1.470048,-1.056282
-0.838346,1.084852,0.655411,0.664444,0.157997,0.509429
0.888793,0.135533,-0.222731,0.713936,0.703753,0.26117
1.969757,-1.029833,-0.500319,1.461782,-0.516997,0.724564
0.812259,0.504198,0.378755,-0.144153,0.70532,-0.0863
-0.84004,0.619865,0.426961,0.749041,1.179303,-0.510603
2.47789,-0.027243,1.456696,1.059402,0.116034,0.806671
-0.220401,-0.77951,-0.92972,-0.790886,-0.2309,0.286245
-1.060188,-0.607983,-0.014816,1.008809,-1.596818,0.846447
2.129647,-0.863632,-1.146769,-1.081233,-0.386985,-0.917227
-0.652143,-0.723445,-0.743218,-0.312015,-0.484346,-0.543164
-1.739321,1.133325,0.428629,-0.597231,0.184404,-0.247407
0.065338,-0.666782,0.120519,0.797706,-0.583205,-0.177391
0.67045,1.238702,1.486984,0.94414,0.688102,0.661047
0.098909,-0.796031,0.131909,-0.238154,-0.382281,0.183216
-0.15709,0.723818,0.332864,-0.443693,0.754033,-1.37998
-0.834558,0.186851,-0.143346,-1.020005,-1.077247,-0.534382
2.589524,-0.641556,1.011203,0.674029,0.391263,0.245886
-1.452022,1.323809,-0.016966,0.627397,-0.195041,0.315536
2.370242,0.349999,-0.321386,0.398304,-0.58723,-0.382167
0.623466,0.119891,-1.436763,0.512374,-0.898125,0.981082
-1.765782,0.47253,-0.446952,-0.658524,0.31661,-0.376155
0.853528,-0.989598,0.737598,0.704127,-0.433141,0.436909
-0.28818,0.687124,-0.028741,0.095915,1.27137,0.40721
0.120826,0.830511,1.323964,-0.208059,0.995048,-0.571088
-0.719741,-0.861098,0.486642,0.601799,-0.048357,0.575908
0.375931,0.486944,0.72689,0.695522,0.894189,-1.004898
-0.033289,0.437331,0.050676,0.444322,-1.621436,-0.640261
-1.435839,0.165293,1.172926,0.606331,0.878752,-0.234208
-0.412609,1.316434,0.037896,-0.600501,0.183365,-1.103274
0.034217,0.233609,-0.254389,-0.503412,-0.724101,-0.559529
-0.110228,0.71482,-0.077271,0.482182,0.846518,-0.090635
0.101181,1.201191,-0.354473,0.370886,-0.242928,0.480137
-1.135829,2.261304,1.44246,0.931225,0.431511,0.731494
-0.565431,0.216859,-1.169908,-0.304868,0.542774,0.007481
0.64761,-0.009758,-0.354746,-0.154876,-1.043891,0.740921
-0.2965,1.177773,0.488277,0.9813,-0.380643,0.832583
0.886597,0.525703,0.582418,0.54047,0.298552,0.377761
0.669146,-0.074181,-0.123486,-0.412213,-0.121233,-0.486514
2.149602,0.320218,0.574743,-0.444143,0.622801,-0.862554
0.232355,0.551244,0.631355,0.035673,0.197216,-0.173047
-1.185207,0.896233,-0.075434,-1.003172,-0.411328,-1.332146
0.213594,-0.532643,0.423388,0.226602,-0.739394,0.476704
0.547441,0.068984,-0.499388,-0.37775,-0.082339,-0.424178
-1.364149,0.115581,0.083587,-0.947707,-0.110204,-0.334341
1.716247,0.054267,0.269176,-0.7311,0.506127,-0.748129
0.79335,-0.943947,0.316472,0.711332,1.205094,1.253732
1.242747,-0.577126,-0.558774,0.169821,0.765092,-1.161515
-0.036514,-1.790098,-0.534106,-1.561915,0.47999,-0.385518
0.60257,-0.872976,0.381325,-0.120829,0.485049,0.230749
0.698662,-1.663173,-0.895913,-0.571037,0.018721,-0.28737
0.806512,-2.12413,-0.605524,-1.091672,-0.394674,1.015609
1.914067,-0.253051,1.165536,1.320858,0.481498,-0.508396
0.217145,0.425304,0.878246,-0.409819,0.812003,-0.272182
-1.571327,2.059234,1.33019,0.898616,1.131929,0.532177
0.008403,-0.323427,0.92327,1.087667,-0.56445,1.276197
-0.167554,1.019032,-0.663467,-1.051326,-1.220777,0.014438
-0.672653,0.710699,0.446604,0.269887,-1.063568,-0.913535
0.266636,1.461068,0.805323,0.358444,1.002103,1.101631
1.30543,0.339811,0.426121,0.485785,1.179501,0.5416
-1.232203,0.417202,-0.814264,-0.504246,-0.707577,0.971032
-1.679272,-1.107771,-1.184641,-0.827648,-0.982051,1.151652
-1.790686,1.839185,0.206435,0.308489,0.473417,-0.761709
-0.20107,0.262477,1.091061,0.94397,1.371778,0.030083
-2.096359,-0.636752,-1.174186,0.731316,-0.531492,1.30371
-0.705703,-0.053455,-0.786605,0.038891,-0.55361,-0.129607
-0.815801,-0.131307,-0.091284,-0.05358,0.48237,0.038199
-0.106127,-0.262166,-0.252604,0.671575,-0.412544,0.282869
-0.291554,-1.551489,-0.961995,-0.442954,0.347681,-0.162361
-1.091761,-0.240883,-0.940538,-0.230981,-0.864087,1.44854
1.344729,-1.250493,-0.496111,0.496108,-0.970042,0.518881
0.515512,0.044466,-0.556011,-0.441119,-0.819464,0.760736
-0.067447,-3.022509,-0.923737,-0.198369,-0.059556,-0.130286
-1.7346,0.537618,-0.336215,-0.323162,-1.186809,0.717311
1.735462,-0.674989,-0.464492,-1.043086,-0.406098,0.092429
1.393089,1.996487,1.190222,0.649756,0.868532,-0.61169
-0.046946,0.653187,0.577791,0.118791,0.599846,-0.654012
0.61809,1.714653,-0.066808,0.441835,-0.641161,1.328162
-0.959521,-0.16775,-0.485618,-0.265531,1.112069,-0.62417
1.643232,1.649544,0.462701,-0.283082,0.174614,-0.523743
-1.344299,-2.20084,-1.060102,-0.743379,0.213665,-1.230033
0.216218,0.23489,-0.231309,-0.516702,-0.390079,-0.18143
0.71223,1.361513,0.787241,-0.298275,-0.055473,-0.305725
-0.401655,-1.233955,-0.892192,1.021027,-0.007863,0.64724
-0.259183,0.34643,-0.499153,0.031872,-1.985557,1.273475
1.076714,0.1659,0.394304,1.249057,0.951323,-0.138043
0.743507,0.119165,0.45832,0.158833,0.679504,0.62503
1.090547,0.390796,1.347554,0.978126,1.533391,-0.578571
0.12299,-0.701768,-0.272079,-1.203988,0.546635,-0.735846
0.006541,-0.456368,0.408945,0.266938,-0.192703,1.143812
0.5457,-2.755386,-0.619619,-0.196223,-0.593813,0.190281
0.52708,-2.006592,-1.346306,-0.140188,-0.557152,0.407336
0.555532,0.748633,0.410415,-0.097699,0.041538,-1.004284
-0.697462,0.712046,0.083767,0.473398,0.583553,-0.429401
-0.372426,-0.210674,1.629259,0.443914,0.662653,-0.920621
-2.089089,-0.129236,-0.52282,-0.278625,0.426532,0.190393
-0.357241,1.024735,0.355761,0.792372,-1.07481,1.023239
-1.753925,0.955084,0.282567,-0.499605,-0.647654,0.480375
-0.04264,1.910326,1.145573,1.006321,0.371462,0.608924
0.636368,-0.403468,-0.023674,-0.130773,-0.480016,0.739434
-1.432503,0.570157,-0.640626,-0.957798,0.50235,-0.651729
-0.850804,1.285305,0.316561,-0.91071,0.454136,-0.494041
-0.091236,0.904574,0.37983,0.616315,0.570163,-0.782651
-0.366843,-0.507515,0.532161,0.662813,0.544164,-0.603393
-1.036948,1.11332,0.316538,0.532063,-1.295904,1.085628
0.394223,-0.532862,0.14574,-0.059074,-0.62597,0.972214
-0.296854,-0.966103,-0.755187,-0.817796,-0.438886,-1.2203
0.964869,-0.435779,-0.092131,-0.959271,0.492031,0.19399
-0.006866,1.208831,1.092984,0.861681,0.937308,-0.732148
-0.319866,-1.700983,-0.333395,-0.316844,-0.816346,-0.195842
0.88257,0.823689,-0.480114,-0.451335,0.530037,0.08363
0.20559,1.895695,0.587407,0.199708,0.870448,-0.680264
-1.635168,-0.166605,-0.92101,-1.365334,-1.20408,0.504245
0.435568,0.005981,-0.824083,-0.830599,-0.809927,0.400249
0.146786,0.6628,-0.448999,-0.479748,-0.01871,-0.15177
-0.078717,0.708387,-0.243749,-1.478831,0.254401,-0.630866
0.023028,1.319745,1.160787,0.461048,0.520757,-0.004857
-1.611502,-1.436293,-1.171843,-0.89613,-0.77349,0.814113
-0.767673,-1.526801,-0.977694,-0.603449,-0.611289,-0.806128
-1.225971,0.115344,-1.721798,-0.880273,0.621431,-0.510121
0.849924,-0.404094,0.552589,1.058884,0.15795,0.126194
1.431309,1.427147,0.551959,0.752233,-0.133053,0.675672
-1.16757,-0.969958,-0.965494,0.041045,-0.561156,0.200159
-0.893365,0.440142,-0.473126,0.290042,-1.361866,1.101464
0.64092,-1.178185,-1.01671,-0.975754,0.692087,-0.506635
-0.303641,1.589534,0.826326,0.913235,0.779484,-1.375124
-0.524899,-1.057888,-0.977074,-1.170405,-0.844268,-0.032588
-0.03203,1.18302,-0.055246,0.055534,-0.923242,-0.087427
0.135279,1.997406,0.968015,0.620604,0.578044,-1.092827
-2.070445,-0.856428,-0.540451,-0.783061,-0.695574,0.423648
-0.936418,0.335344,-0.931445,-0.954669,-0.417463,0.289906
-0.693054,0.789313,0.178852,-0.139294,-0.986278,0.724743
0.948822,-0.354518,0.7717,0.787556,0.412594,0.344524
-0.264132,-0.941315,-0.291168,-1.322349,-0.153735,-0.577811
-0.7225,0.908601,-0.304201,0.239724,0.345065,0.097829
-0.467863,0.109215,0.521314,0.076992,0.797333,0.011705
0.353145,0.004165,-0.89188,-0.885739,-1.029245,-0.093072
2.400104,1.364294,0.677977,0.068529,0.707097,0.358329
-0.245379,1.179029,-0.728099,-0.255887,0.171161,-1.042659
1.736465,1.131681,0.884215,0.676732,1.02908,-0.604485
-0.208203,0.083349,-1.446272,-0.266341,-1.193339,-0.250997
0.390413,0.842103,0.264837,0.718478,0.658715,0.649828
0.137095,2.632236,0.748471,-0.417301,0.526238,-0.652111
-0.864917,-1.198707,-0.720664,-1.045507,-0.867537,-0.193483
-1.271878,0.563052,0.281946,-1.23309,-0.863899,0.260884
-0.8798,-0.343903,-0.802537,-1.103646,-0.071507,0.018354
2.055847,1.155152,0.449512,-0.608818,-0.124181,-0.695639
0.384679,-0.475721,0.016691,0.608835,0.501006,0.990976
-0.257101,0.380846,0.119679,-0.034628,1.15559,0.103317
0.76834,0.72879,0.475855,-0.234234,-0.524921,-0.031641
0.803401,0.032212,-0.105334,1.141268,0.131569,-0.053992
-2.280578,-0.668437,-1.136863,-1.178579,-0.801858,0.432665
-1.90389,-0.072095,-0.868766,0.017861,0.032335,-0.063626
0.236744,-1.000795,0.026836,0.711493,-0.743929,-0.070101
0.079179,1.5687,1.155971,0.295138,0.751054,-0.810369
-1.225985,0.568802,0.044444,0.210756,-0.441209,0.909785
0.654,-0.096034,0.733032,0.493745,0.912952,-0.425326
0.40594,1.035399,0.573019,-0.130742,0.820962,-0.596104
-0.257907,0.379787,-0.848872,-1.159906,-1.018534,-0.408507
-0.185853,-0.919951,-0.303776,-0.765709,0.74798,-0.873843
0.704173,0.757886,0.466523,-0.591991,1.081777,-0.69644
1.435193,-0.04179,0.97323,0.168307,-0.736039,0.234543
0.683098,-0.232012,0.733334,0.411788,0.0376,-0.098361
0.209087,0.867714,0.12483,-0.419066,1.357485,-1.070527
0.052175,-0.26776,-1.112446,-0.412765,-1.006285,0.771045
-0.645659,-0.052066,-0.357764,-0.665267,-0.71566,-0.119693
-1.462948,0.221811,-1.169431,-1.234193,-1.249175,0.073127
-1.451866,-0.113463,-0.959436,-0.325523,-0.893968,-0.117414
1.101829,0.14379,0.915481,1.348492,1.239341,-0.076937
-1.327088,0.091964,1.387874,0.511968,1.596455,0.090812
-1.434259,-0.128384,-0.863089,-0.426175,0.093977,-0.582525
-0.252121,0.149045,0.597483,0.035752,0.801656,-0.123256
1.095832,1.391629,0.518901,0.785441,0.471707,-0.406336
-0.052008,2.431862,1.077543,0.315576,0.686621,-0.118949
0.414428,-0.235375,-0.696665,-0.826446,-0.938556,0.589534
0.374314,0.899782,0.698612,0.46106,1.244547,-0.23842
0.11386,-0.155095,0.819363,0.187835,1.021167,-1.316637
-0.64165,1.230405,0.368096,0.273588,0.034275,-0.397017
0.594314,0.825637,1.166476,0.5029,0.546541,0.779236
0.252443,-0.543711,-0.461362,0.436934,0.48962,-0.504851
0.517077,0.988047,0.972883,0.641653,-0.228964,0.093785
1.668625,-1.51537,0.668701,1.14456,-0.415126,0.997617
0.039645,0.723887,-0.012544,-0.18712,0.219155,-0.044443
1.477763,1.381877,0.496002,0.674754,-0.09071,-0.214541
-0.851889,1.141569,0.604536,-0.187962,-0.264455,-0.946008
0.656784,-0.204548,0.584654,0.57473,0.869209,0.443051
0.053582,0.078167,-0.983982,-0.417875,-0.549124,0.274498
1.57109,-1.463343,0.664092,-0.04546,-0.163858,0.532474
