Age,Sex,Education,Occupation,Residence,Travel
0.007692,0.836391,0.831999,-0.279827,1.511794,0.702303
-0.161976,-0.154443,-0.651937,0.08369,0.032804,-0.020334
0.870235,-0.363735,-0.537864,1.113031,1.031443,1.077361
-0.461916,0.95623,0.764479,-0.345316,0.22779,0.496925
1.013408,-0.421132,-1.108966,1.008384,-0.719688,0.172117
-0.512882,-1.381596,-1.132756,-0.051118,-0.993317,-0.308246
0.02302,-0.789952,-1.016083,0.437627,-0.442751,0.167794
0.740373,-1.134614,-1.306178,0.165364,-0.765365,-0.273842
0.20844,-0.656876,-0.233373,0.675804,-0.050315,-0.020706
0.897658,-0.65078,0.646667,1.009912,-0.08763,-0.178512
1.471996,-0.567949,0.767116,-0.119511,0.015679,0.520093
-0.706787,-0.523971,-0.284907,0.584143,0.144589,-0.230358
0.448985,-0.631735,-0.368508,-0.959288,0.755726,0.184598
-1.378698,-0.314229,-0.516394,0.057927,0.989093,-0.849205
-2.259514,-1.457085,-1.374301,0.808371,-1.569326,0.284998
-1.273983,-0.843167,-0.281104,-1.687354,0.117223,-0.541518
0.151782,1.640269,1.306814,-0.607212,0.593746,-0.111964
-0.930109,0.387489,-0.135548,0.534544,0.509416,0.889444
0.864263,-1.031543,-0.385827,-0.282882,-1.016565,-0.469362
0.116829,0.506516,0.939348,-0.489737,0.833306,-0.006777
-0.621163,0.134073,0.171445,-0.044489,0.47544,0.824484
0.484043,0.237159,-0.3906,-0.145237,1.186946,1.104262
-1.576927,0.638073,-1.099375,0.305835,-0.820199,-0.193009
1.27497,0.519819,0.730607,-0.022807,0.820726,0.765878
0.29372,0.650776,1.504507,-1.151865,0.528157,-0.323485
2.193407,-0.712279,0.868877,1.036282,0.971336,1.435066
0.809112,-0.542064,0.806321,0.001791,0.461589,0.748758
0.297445,-1.652014,-0.813774,-1.770128,0.019233,-0.478012
-0.763689,-0.373141,-1.090049,0.60547,-0.827023,-0.070345
-0.116627,-0.45211,-0.749374,0.905064,1.220739,0.902892
-0.811682,-0.298101,-1.022874,0.768139,-0.199503,0.6802
-0.422111,-0.476715,0.301245,0.408226,-0.419451,-0.458226
3.121099,0.240637,0.458005,0.198654,-0.919455,-0.614233
-0.921224,-1.420085,-1.370008,0.908771,-0.175203,-0.76767
-0.28799,0.334473,0.665472,-0.202744,0.651841,0.926391
0.473648,-0.26673,0.853861,-0.333594,0.417848,0.565619
-1.533586,-0.9814,-0.403455,0.810268,-0.481914,0.799099
-0.779559,0.240308,0.122599,-0.461601,-0.166611,-0.941447
0.985466,-0.973248,1.067366,0.967001,-0.756014,-0.823332
0.926673,-0.407,-0.005989,-0.83875,-0.298305,-0.976445
2.018718,-1.584597,0.092748,-0.531016,0.730785,0.140208
-0.088626,-0.605719,-0.601425,-0.410509,-0.943633,-0.171541
-2.717398,0.742475,-0.847141,-0.596741,-0.793084,-1.408502
-1.239383,0.409386,0.367613,0.132915,0.760763,0.916317
-1.43839,-0.771218,-1.01122,0.593381,0.161413,-0.794859
0.146382,0.169255,-1.185643,0.153284,-2.044899,-1.1349
0.134282,-0.010959,0.167446,0.866914,-0.433081,0.568457
0.304727,0.240177,-0.24865,-1.066684,0.601234,0.9564
-1.387855,-0.833126,-1.56135,0.310927,-0.724035,0.317219
-0.256764,-0.422396,0.137328,-0.126383,0.823211,1.23729
-0.610615,1.533731,0.114215,-0.978472,0.285931,0.017977
0.170476,0.687528,0.563989,0.293476,0.415706,-0.285759
0.311082,-0.458282,-0.595455,-0.049771,0.439382,0.652002
-1.702872,0.365687,-1.122401,0.704093,-1.028645,-0.227333
-2.113834,1.313666,-0.095349,0.454463,-0.386123,-1.010311
-0.682778,1.218609,0.841685,0.563749,0.520402,1.072038
0.172908,-1.183311,-0.863879,-0.473481,0.54412,0.965073
-0.165421,0.752465,-0.06255,-0.524862,-0.444696,-0.407735
-1.222182,-0.98406,-0.468125,0.503592,0.435586,0.225262
-0.979036,0.307819,0.957524,0.212682,-0.846804,-0.629956
0.47577,0.582175,1.067411,-0.920441,0.648719,-0.164446
0.14364,1.130552,1.147487,1.074294,0.913624,0.546712
0.431856,-0.675465,-0.633184,-0.083597,-0.099601,0.12837
-0.452978,-1.187174,0.848867,0.558472,0.477215,0.696859
0.987814,-0.297196,-0.005782,-0.205943,-0.807658,-0.488201
0.705869,0.684035,0.695214,-0.430042,1.244884,-1.100861
-2.071152,1.950584,0.242912,-1.379044,-0.49202,-1.019601
-0.595154,0.170733,0.337266,0.223525,0.254339,0.432269
1.585329,-1.167197,0.41692,0.574237,0.127263,0.787229
1.056613,-2.169143,-0.957972,1.36498,0.746507,0.607099
0.015615,-0.196709,-1.009462,-0.517389,0.465166,-0.029936
1.803154,0.383744,0.585198,-1.179214,-0.085988,0.641912
-1.393681,1.930225,0.090597,0.52725,-0.152327,0.690981
0.796707,0.60195,0.842959,-0.455715,1.440503,1.244679
-0.906527,0.332258,-0.626962,0.892267,-0.11224,1.294524
-0.169544,0.676627,-0.255778,-0.16578,-1.080856,-0.634236
-0.571851,-2.228423,-1.101692,-0.617267,0.705973,0.611723
1.011595,1.195811,0.315246,-0.780223,-0.481249,-0.322272
-0.145974,1.098252,0.487979,-0.629316,-0.048179,-0.740189
0.251025,0.330959,0.09162,0.42114,0.607356,0.539333
0.712846,-2.240761,-0.096788,0.768312,-0.492258,0.20483
1.643323,-1.555493,-1.301172,-0.644612,-0.329661,-0.238815
1.956954,-0.904764,0.739513,-0.694277,0.611797,-0.790094
-0.555821,0.346457,0.038985,0.168756,0.261351,0.189761
-1.036365,-1.558172,-1.511576,-0.29922,-0.201205,-1.042045
0.611364,-2.040567,-1.019199,-0.643125,-0.904114,-0.677912
0.096382,-0.944495,0.173459,-0.57308,0.322961,0.302375
-0.420084,-0.608548,-0.084781,0.438202,-0.391212,-0.096493
2.101679,0.51921,0.407176,0.457251,0.89531,1.244976
4.1e-05,0.041808,1.262992,-0.526189,0.074265,0.414692
0.073928,-0.01853,-0.914201,-0.047563,0.008696,-0.36319
0.232107,-0.185249,0.384599,-0.455217,-0.899348,0.043235
0.463015,-2.232767,-0.530154,-0.049602,-1.040474,-0.746959
-0.23571,-1.009548,-0.65417,0.361174,-0.452428,0.231566
0.09496,-0.158194,-0.560802,0.213586,-0.989102,0.729596
-2.243667,-0.813073,-1.180478,-0.141092,0.07107,1.340853
0.490634,-0.438335,-0.407713,-1.029005,-1.782988,-1.109244
-0.272661,-1.015443,-0.694177,1.290399,0.302451,1.277772
1.306233,-0.775192,-0.390487,0.000686,0.226419,0.56149
1.03487,0.861392,0.322178,-0.947133,0.66197,0.93612
1.022447,-0.645707,0.314298,0.653972,1.006645,0.901286
0.21571,0.262032,0.127199,0.417539,-0.69591,-0.38753
0.223154,-1.152838,-1.16312,1.910939,0.014763,0.454738
-0.922889,-0.053312,0.380673,0.76803,-0.421692,0.695624
-0.172249,0.356286,-0.229146,0.025618,0.1182,-0.727422
0.159041,-0.139184,-0.937728,0.800283,-1.47793,-0.632156
1.037444,0.602191,0.433576,-1.030201,0.811697,0.035979
-1.383101,1.0743,-0.377093,0.499129,0.426761,0.848065
1.380774,1.030327,0.942797,-0.538423,0.483008,-1.533183
-1.00095,0.737136,0.84189,-0.021138,-0.739092,-0.897508
0.275899,1.455444,0.316179,-0.343724,-1.056306,-0.677301
1.731004,-0.211543,1.280059,0.622664,-0.234587,0.710419
1.137422,1.013351,0.105812,0.352162,1.043119,0.784932
-0.139152,-0.469823,0.604391,0.207104,0.41082,-0.411207
2.260962,1.404973,0.496529,0.844779,1.297069,0.945717
0.920434,-0.528944,0.503234,-0.572984,1.091056,0.200776
0.329251,-0.119126,-0.030392,-0.823893,0.448063,0.871313
0.509921,-0.73459,0.171652,1.366902,-0.129832,0.758942
-0.313003,-0.559179,-0.572789,0.407031,-0.290412,-0.100854
-0.666943,-0.395407,-0.010017,0.680932,-0.901319,0.329523
-0.225035,-1.288796,-0.396338,0.245529,0.385956,0.170778
1.38479,-0.31598,1.385996,-0.296183,0.967521,0.577955
0.518737,0.686061,0.846277,-1.35271,-1.01879,-0.446477
0.803784,-1.791476,-0.547411,0.58281,-0.677821,-0.073887
0.530231,-0.781097,-0.693024,-0.222457,-0.533284,-0.614981
1.931823,-2.409753,-0.46768,1.184044,-0.722109,0.324728
-1.172303,-0.815868,-0.815415,1.515845,-0.721421,-0.67194
-0.725863,-0.758341,-0.520123,0.929726,-0.375504,1.184933
0.821032,-1.233857,0.602165,-1.53602,0.095114,-0.956189
-1.174399,-0.110097,-0.692124,0.643226,-1.099144,-0.458483
0.094471,-0.515571,-0.671514,0.75048,0.332456,-0.394808
-0.417704,-0.887586,-0.599433,0.212285,-0.135691,0.249108
0.865395,1.015375,0.742061,-1.072727,0.735781,-0.361527
-0.014834,-1.400949,-0.953417,1.107563,1.087725,1.356833
0.218906,0.124287,0.523822,0.531605,-0.725152,-0.324744
-0.3111,0.178594,0.022923,-0.366714,0.905968,0.332199
0.082941,0.552156,0.430739,-0.800115,0.709054,0.571169
1.315971,0.085069,-0.545777,-0.967931,-0.942022,-1.407691
-1.091042,-0.762431,-0.551952,0.6548,-1.220668,-0.121509
0.377927,0.665777,0.250472,0.691845,-0.32682,-0.265742
1.099035,-0.157196,0.889141,-0.288473,1.136384,0.475358
2.20957,0.737469,1.012149,-0.725583,0.756265,0.696658
-0.053288,0.157179,0.062899,0.857975,-0.355096,0.630261
1.332931,-0.633889,1.4363,0.108511,0.187725,-0.338576
-0.85874,0.987431,0.656621,-0.997837,0.956113,0.905438
-0.11222,-1.699493,-0.876671,0.130815,0.393599,0.575621
-0.473132,0.537595,-0.974897,-0.864082,-0.282985,-0.295596
-0.333517,0.479838,-0.26652,-0.702984,0.150969,-0.448152
-0.521237,-1.287088,-1.110753,1.099531,-0.992117,-0.045059
-0.901891,-0.389236,0.98182,1.048295,0.702928,0.314099
1.290237,-1.05839,-0.715299,-0.645541,0.280443,0.37848
0.629542,-0.470322,-0.523573,-0.634466,-0.851346,-0.779508
2.211587,-0.6911,0.729034,0.437947,0.706918,-0.383402
-0.768725,0.108207,-0.393901,0.280229,-0.525944,0.231706
-1.652884,0.962056,-0.286962,0.693828,-0.105264,0.562119
-0.327745,-1.050809,-1.07704,-0.79628,-0.528546,-0.286214
-1.798989,-0.482376,-0.312592,-0.139223,-1.364692,0.133091
-0.377272,0.524944,-0.193809,1.404135,-0.617431,-0.324766
0.817518,0.888671,0.598568,0.437026,0.255054,0.353538
0.113875,0.100452,-0.435158,-0.213874,0.984505,0.782112
-0.254328,0.681864,1.191441,0.65236,-0.291203,-0.92128
-0.819593,0.126161,0.874393,-1.122193,0.095923,0.303532
0.743993,0.448502,-0.064488,0.078708,-1.108015,-1.285748
-0.339504,0.125709,-0.147278,0.352142,1.296699,0.664126
-0.286618,-0.952533,0.040336,0.10622,0.78217,0.905915
0.861552,-1.004543,0.088802,0.684713,-0.749708,-0.059213
1.187958,0.894638,1.46962,-1.001174,-0.319468,0.057929
1.536039,0.615461,-0.119587,-0.605135,-0.226721,0.267703
-0.23783,-0.250601,-0.484479,0.586576,-0.333382,-0.711831
0.543312,-0.929403,0.218699,-0.095102,-0.718332,-1.26005
-1.011635,0.297551,-0.675586,0.835761,-1.092421,-0.176996
-0.731576,-1.07804,-0.690009,0.699559,0.572129,0.937983
-0.015409,0.170848,-0.014242,-0.114806,-0.5836,-0.667688
-0.168181,0.936323,0.462416,0.315396,0.931352,0.239307
-0.048015,0.288132,0.294567,-0.179587,-0.508537,-0.206883
1.292001,-1.436639,-0.779303,0.710177,1.258711,0.164204
-1.003062,-0.602286,0.201647,0.09741,-0.839112,-1.081055
0.682442,0.636491,0.399333,-0.738097,0.666513,0.487784
1.719899,-0.598468,-0.23705,0.14624,-0.697232,-0.598888
0.112103,0.767867,0.971965,-0.383168,-0.19998,-0.93621
-2.013388,0.045573,-0.789752,-0.616543,0.057282,0.026186
-0.614784,-0.179094,-0.79395,0.366978,-0.330436,0.063695
0.415804,0.027525,-0.368751,-0.066866,0.204889,-0.507358
-0.091914,-0.531149,0.428576,1.031494,-1.114103,0.056191
2.619028,-0.277443,0.706877,-0.804041,1.013527,-0.461319
1.633609,1.934446,0.989958,-1.017863,0.974301,-0.391445
-0.767974,-1.058264,-0.406762,0.174798,0.858881,0.044568
1.328333,0.162405,-0.283164,0.976604,0.232385,0.538786
0.742227,1.962924,-0.499285,0.466609,0.843676,1.402235
-0.01353,-0.754364,-0.848603,0.209102,1.186145,0.922599
0.228435,-1.883742,-1.284224,0.432281,-1.221785,-0.439927
-0.71696,0.26408,-0.488781,1.005162,-0.72947,0.14351
0.996174,-0.323265,0.499938,-1.227753,-0.517908,-0.909934
-2.161322,0.784464,0.752417,0.626792,-0.761791,-0.122164
-1.095663,0.055975,-0.460092,-0.161216,0.014214,-0.210524
0.31866,-0.552834,0.395555,-1.191726,0.087202,0.217852
-0.301457,0.138884,-0.165983,0.785833,-0.070355,0.960267
-1.536759,1.252415,0.134145,0.1471,-0.284409,0.657407
-0.325213,-1.421871,-0.945952,-0.065623,-0.568688,-0.631578
-1.383288,0.798727,-1.578063,0.066027,-0.211416,0.155956
0.632607,0.918871,0.867154,0.326678,0.116419,-0.688654
1.066237,-2.281945,0.140562,-0.708445,0.152027,0.08927
-0.310986,-1.498253,-0.995544,0.926792,0.397037,0.753226
-1.188728,1.418332,0.306488,0.113911,-0.54976,-0.791622
1.603251,0.576057,1.07773,-0.893941,-0.507301,-0.739514
-1.080934,0.197538,-0.019744,-0.0045,-0.060678,0.591922
1.901859,-0.779507,1.725938,0.460387,0.933088,0.604992
0.128295,-0.653867,-0.754568,-0.450859,-1.042541,-1.182743
0.046479,-0.21665,-0.800026,1.094071,-0.00762,0.228382
-1.327619,-1.169836,-1.256143,0.488713,-0.192864,0.726111
0.978104,-0.15941,0.331582,0.54231,-0.395144,0.874321
-1.198769,-1.059913,-0.547933,0.433191,0.951405,-0.113542
-1.105072,-0.435424,-0.531622,-0.702478,-0.039207,-0.183573
0.001047,-0.36029,-0.60616,-0.382534,-0.857255,-0.870964
-1.427496,1.827118,0.220203,-0.595234,0.330905,-0.153318
-2.221625,-0.678179,-0.863163,0.01458,-0.797446,-0.255095
-1.023751,1.208777,-0.212411,-0.831013,0.276394,0.876654
0.323253,-1.743677,-0.522559,0.334262,0.385066,-0.618573
1.985108,-0.50365,0.681135,-0.835323,-0.048636,-0.659951
-1.519139,-0.533068,-0.959927,0.181713,-0.79883,-0.660541
0.225589,1.972294,0.544461,-0.632821,-0.392275,-1.037942
-0.197942,-1.541367,-0.652704,0.821969,0.885566,0.371623
-0.299968,1.031594,-0.014042,-0.319415,-0.484304,-0.933256
1.785275,0.014058,0.532006,-0.745575,0.891863,0.340326
-0.289515,-0.125781,-0.328568,0.580104,0.416667,-0.119052
-0.611618,0.484764,-0.638391,-0.322672,1.102391,0.020791
-1.242971,-0.413576,-1.003792,-0.729415,-0.806348,-0.734105
1.320566,-1.84974,-0.797674,-0.36838,-0.207464,-0.311909
-0.587732,0.338794,-0.397294,-0.52594,-0.028342,-0.948559
-0.590847,1.0378,0.211073,-0.468664,0.575829,-0.268481
-0.470561,-1.114263,-0.993674,0.091879,0.081185,0.121888
0.768746,1.349274,0.546581,-1.213131,-1.516185,-0.78295
-0.086688,-2.710513,-0.790649,0.524643,-0.306981,-0.115002
-1.037255,1.59127,0.84119,0.191223,0.526499,0.362973
0.910628,0.44171,0.699636,-0.925808,0.592739,-0.191068
-0.156707,0.818637,0.593968,-1.278506,0.512646,-0.67128
0.531638,1.032069,0.777639,-0.783085,-1.040823,-0.95982
-0.473578,0.068385,-1.344446,-1.053147,-0.923982,-0.826038
-0.773664,0.514317,-0.92987,0.971199,-0.770984,-0.247267
1.017931,1.346404,-0.697607,0.395713,0.340375,-0.342848
-0.649614,-1.496463,0.068366,-0.477121,0.377731,-0.671051
1.712762,0.872717,0.796624,-0.820778,0.719228,-0.63059
1.46562,-0.235498,0.897939,-0.125384,1.027679,0.852373
-0.117165,0.04341,-0.695316,-0.087191,-0.438544,0.850256
0.814669,-0.667828,-1.014473,-0.436385,0.06621,-0.028673
-0.152617,0.65915,0.923802,1.505077,1.381734,1.216013
-1.012815,1.519532,0.979047,0.027584,0.39121,-0.140675
2.55657,-0.023448,0.18057,0.345275,0.326254,0.773069
0.657477,1.372898,0.451606,0.653578,0.459116,0.648566
-0.325485,-0.226882,-0.807524,0.020408,-0.647476,-0.017181
-0.31108,-0.679328,0.436431,1.321056,1.118294,0.617982
1.392081,-1.46878,-0.312183,0.384699,-1.121583,0.107847
-0.308195,1.544531,0.147322,0.224985,0.566134,0.782258
-1.116659,1.320188,0.729588,0.367757,0.161949,-0.1262
-0.084784,-0.632923,-1.736214,0.829399,-0.685812,1.214329
-1.053192,-2.002138,-0.225643,-0.777164,0.548042,-0.185296
0.302427,-0.357304,-0.121024,-0.069075,-0.008683,-0.212637
0.531899,-0.48664,0.296626,0.538396,-0.404451,-0.270563
-1.175888,1.351257,0.271323,0.339861,-0.025092,-0.261932
0.08749,1.606433,1.18445,-0.804757,-0.054495,-1.261797
-0.898155,-0.140062,-0.329501,-0.781385,-1.313733,-0.302349
-0.196264,0.092774,0.095195,-0.3538,0.343301,-0.393655
-0.262115,0.620133,-0.695809,0.924051,0.02382,0.012956
3.13998,-0.058928,1.141773,-0.077506,0.328577,-0.107476
0.458518,-1.695411,-0.676704,0.341506,0.622341,-0.419956
-1.045905,-0.3544,-0.624577,0.649338,1.112965,0.323104
-0.939627,-0.356451,-0.84808,0.41116,-0.922042,0.746751
0.677335,1.064082,1.503161,-0.26219,1.056562,0.291433
0.898841,2.404502,1.077675,-0.704467,-0.027766,-0.666299
0.301296,-0.262634,0.386207,-0.136222,-0.075984,0.092014
-1.070798,-2.228707,-1.075652,-0.267834,-0.346999,-0.043593
0.17566,0.821419,0.520068,-1.256349,0.012604,0.167187
-0.339618,0.352305,0.407988,-0.970818,-0.680708,-0.736878
0.010987,-0.818961,0.229721,-0.217926,-0.75954,-0.977177
-1.06572,-0.454967,-0.403016,-0.514084,0.630266,-0.171372
0.316364,0.706486,0.679528,-0.774413,0.618359,-1.028733
-0.814445,-1.040123,-1.318513,-0.483922,-0.844465,0.289634
-2.305952,0.249841,-1.185731,-0.440598,-0.740473,-0.888119
1.456854,-2.049714,-0.24122,-0.548658,-1.208873,-1.045447
-0.420676,0.682204,0.404538,-1.225305,-0.638689,0.296158
-0.624337,-1.530558,-0.341993,0.546278,1.296238,0.265257
0.519251,-0.128492,-0.453489,-0.107475,-0.519308,-0.684687
-0.521524,-0.203708,-0.500548,0.757935,0.602228,1.095055
-1.087504,-0.353228,0.995454,0.079914,0.36858,0.895439
0.282701,1.80552,0.823005,-1.871489,-0.711019,-0.586943
0.259557,0.386761,-1.209721,-0.273783,-0.951666,-0.822551
-0.214563,1.864508,0.572223,-0.291219,0.524953,0.250021
-0.495619,0.206101,0.49367,0.607425,-0.97209,0.268484
0.06578,-0.52027,0.868745,-0.580367,0.706756,0.549889
0.727306,-0.520409,-0.696261,-0.852192,0.737132,0.567295
0.282755,-0.139672,-0.247825,0.982459,0.091415,0.103472
0.7723,0.844605,-0.634936,-0.537922,0.206871,0.436137
-0.751112,-0.105442,-0.574457,-0.961389,-0.311013,-0.199709
0.072065,-0.194178,-0.197541,0.691863,-1.011899,-0.117718
-0.226448,-0.64674,0.172092,-0.659926,-0.65898,-1.265707
-2.013542,-0.986357,-0.526866,0.779033,-1.114698,-1.082013
0.253951,0.364187,0.229292,0.84246,0.29301,0.279883
0.517106,-1.214064,0.861474,-0.156019,0.657519,-0.554746
0.135023,-0.32061,-1.003555,-0.710618,0.455786,0.168752
-0.636143,-0.364168,0.604711,-0.757565,-0.10109,0.679161
-2.034758,0.62158,-0.147658,-0.133928,0.128843,-0.291317
-0.264309,0.540828,0.603096,0.388706,-0.623038,-0.504595
-0.301187,0.459141,0.13867,-0.586852,-0.3198,-0.491492
-0.644331,-1.89081,-1.153814,0.288371,1.164831,1.051016
0.620695,-1.032979,0.061619,0.473704,1.105605,0.636698
0.820413,-0.019368,-0.745009,0.307102,-1.270205,0.215609
-0.889463,0.417952,-0.065389,1.286565,0.570457,0.093262
0.236903,-0.692754,0.493223,-0.677503,0.676045,-0.813053
0.603544,-0.449875,-0.120384,0.076719,0.510598,0.463375
-1.233239,0.133059,-0.239278,-0.569091,-0.812421,-0.096493
-2.742638,0.614005,-0.884374,0.640455,-0.797626,0.557113
-0.107141,0.251053,0.62224,-0.636655,0.569539,0.549574
-0.281052,0.542768,0.647165,-0.500038,-0.385051,0.344264
0.286927,0.375607,-0.179088,0.482369,-1.370861,-0.736043
-0.164977,0.896258,0.062922,-0.798672,0.864761,0.502249
0.495017,1.449322,0.645619,-1.235597,0.082501,-0.61105
2.78951,1.718162,0.880243,0.903859,1.129422,0.239702
0.199211,-0.202442,0.786994,0.059132,0.616009,0.322667
0.499306,0.090153,-0.867562,-0.163546,-0.197567,-0.037939
0.302827,1.116403,0.545381,0.005991,0.794077,0.155054
0.788371,0.297424,1.046435,-0.936165,0.237992,0.305363
-0.650792,-0.12075,-0.735603,0.604927,-0.509515,-0.355946
-0.83459,0.277051,0.055201,0.679761,-0.586583,-0.243918
-0.46313,-0.45798,-1.109266,0.852013,-0.667733,0.376298
-2.045125,-0.480196,-0.664338,1.434281,0.310408,0.161105
-0.25769,-1.429791,-1.538675,-0.360896,-0.933813,0.488371
0.048149,-1.693027,-0.849066,-0.072262,-0.661843,-0.086144
0.178611,0.065335,-0.198236,-0.083339,-1.150545,-1.268937
-0.425911,-0.322783,0.160028,0.182213,-0.843205,-0.634682
-1.751913,-0.430009,-1.951733,0.195693,-1.188431,-0.476382
-0.667075,0.910993,0.155747,-0.284423,0.040441,-0.615288
-0.4012,0.205113,-0.082013,-0.70959,1.449621,0.908066
0.62452,1.344648,0.695364,-0.160279,0.216675,0.634834
1.208319,0.015598,-0.151567,-0.046131,0.72851,0.749378
-0.15486,0.867065,0.233759,0.246897,-0.044456,0.806135
1.470073,-1.930699,-0.466533,0.396654,0.779164,0.683489
-0.273349,-0.582432,-0.901338,-1.000195,-0.098452,-0.45112
-0.594033,0.041404,0.064853,0.011276,-0.726309,0.11119
-0.473342,0.370335,0.442403,-0.572965,0.61356,-0.016932
0.183898,1.424146,0.105182,0.556674,0.332655,0.911013
0.275565,-0.898751,-0.130002,-0.911274,0.433659,0.123833
-0.208758,0.368284,0.268686,-0.545776,0.68502,-1.019148
-1.48694,0.637555,-0.266489,0.718839,-0.470992,-0.730067
1.248053,0.39696,0.350939,-0.594869,1.120059,-0.476675
-1.588863,0.311378,-0.911013,0.866562,0.072914,-0.493837
-0.286687,0.093143,0.225882,-0.269061,0.3598,0.271357
1.032272,-0.847234,0.747541,-1.092833,0.356735,0.130102
-2.569925,1.048695,0.056572,0.126102,0.213602,-0.365911
-0.123398,0.154836,0.431901,-1.523713,0.155119,0.256173
1.306498,2.864142,0.841045,0.310839,1.364542,0.568697
0.207603,0.027651,0.509683,0.348354,0.012834,1.382475
0.894534,-2.008085,-0.976311,1.405258,-1.670724,0.177699
0.212056,-0.391739,-0.725059,0.478631,-1.374297,0.374808
0.134132,-0.878737,0.11736,-0.224392,0.441218,1.093381
-0.262371,1.173931,0.587226,-0.503329,0.418403,0.066444
0.55319,0.081842,0.550222,0.465317,-0.339748,0.353318
-1.314204,0.174904,-0.273755,0.189328,0.3395,1.067129
0.229579,-0.404167,-0.786142,-0.172532,-1.316708,-0.390986
0.874571,-2.585993,-0.733754,-1.476801,-0.621707,-1.22312
-0.395766,-0.454806,0.300188,0.792649,0.383839,0.778009
0.277104,1.792548,1.082468,-0.427437,0.310701,0.235878
0.276706,0.608415,-0.374225,0.412223,-0.700484,-1.077228
-0.305825,-0.733968,-0.680253,0.289491,-0.17517,0.929522
0.969571,0.335226,0.710632,0.012883,0.96117,0.658044
0.074728,0.354287,1.222112,0.879773,1.128934,0.970372
-0.878387,0.468011,-0.265819,-0.559603,-0.25628,0.812727
1.37829,0.974,0.140693,-0.186125,-1.024394,-0.550843
-0.644052,1.130665,0.863613,-0.566972,-0.209997,-0.499403
0.691694,0.260099,0.422321,-0.815043,-0.704673,-0.614072
-1.566589,-0.174527,-0.485425,0.756341,0.518461,0.806768
-0.407452,0.396042,0.323276,-0.530562,-0.779831,-0.715056
0.616233,1.370123,0.692043,-1.232892,-1.764292,-1.209245
-0.361064,0.6215,0.871655,-0.07811,0.173763,-0.2424
-0.14589,0.462278,0.741795,-0.951468,0.14442,-0.687705
-0.964045,0.869127,1.064785,-1.115844,1.496294,0.57571
-1.35315,-0.7552,0.224689,0.101905,-0.015873,-0.586036
0.267895,2.05523,0.379121,-0.789108,-0.841586,-0.326095
-0.089937,1.174209,0.462586,-0.188732,0.720845,0.700626
-0.979712,1.048715,-0.506922,0.474563,-0.622222,-1.060228
-0.114024,1.135901,0.385838,-0.244021,-0.332066,0.460174
2.987394,0.026986,1.32791,-0.729364,0.026494,0.374069
-0.687416,0.297062,-0.648169,0.32602,-0.111627,-1.670678
-0.39826,1.089078,1.637998,-1.189048,0.605865,0.186626
1.777264,0.905666,1.116208,-0.94618,0.068873,0.537104
0.338524,-0.679931,-0.166778,0.468898,-0.794242,0.521535
0.636466,-0.161619,0.721742,1.057937,0.855927,0.663093
0.06547,-0.307166,-0.888498,0.445018,0.250567,0.382282
-1.17985,-1.335106,-1.128285,0.176809,-0.142008,0.447735
2.829867,1.365707,1.134655,-0.590472,0.696283,0.89631
1.000841,0.748275,1.16971,-0.764821,0.74816,0.66579
2.405166,0.215808,0.984174,-0.228112,0.47398,1.147587
0.956961,0.537236,1.41574,-0.698252,0.212807,0.888283
-0.10507,1.895064,0.836529,-0.762636,0.713775,0.800919
-0.152078,-0.176396,-0.49114,0.687696,-1.555152,-0.614819
-1.084188,1.391561,0.104429,0.731295,-0.634382,-0.443394
-1.644607,-1.049831,-1.031446,0.050477,-0.817678,-0.825533
-0.05895,0.656206,0.154858,1.182828,1.230049,0.519148
-0.252691,-2.045712,-0.098388,0.781408,0.909055,0.8817
0.019126,0.83882,-0.759801,-0.557719,0.526587,1.079226
0.388842,-1.241688,0.400298,-0.582833,-1.27295,-0.853074
1.679525,-0.926953,-0.33815,0.420396,-0.101725,0.896234
2.127742,-0.503199,0.481955,0.589072,-1.039684,-0.650319
-1.154571,1.044358,-0.346048,-0.670357,1.035938,0.244966
0.153712,0.569522,-0.451786,0.253763,-0.736922,-0.390112
0.381955,2.281575,0.65617,-0.983154,0.860385,0.421609
2.303333,0.619643,0.262066,-0.545886,0.277609,-0.841259
0.292831,-0.326094,-0.522432,1.05242,0.248633,0.599155
-1.336535,-2.248672,0.261154,0.414567,0.147168,0.860421
0.848514,0.064718,0.306845,0.340903,0.273172,-0.360515
-0.247611,-0.683154,-0.253443,-0.572099,-1.330963,0.658898
-0.532314,1.978177,-0.003763,1.070763,-0.367172,0.632871
2.222874,-0.060146,0.568194,-0.280111,-1.445362,-0.899743
-0.285116,0.167156,0.452403,0.046008,-0.053591,-0.687116
-0.300291,1.664134,0.835161,-0.962742,0.43593,-0.112983
-0.491344,1.884117,0.105481,-1.311886,-0.191936,-0.05898
-0.831536,-0.352406,-0.671721,0.645043,0.968403,0.405327
-0.21092,0.266678,0.623556,-0.294908,1.311275,1.275555
-0.338561,0.094599,-0.891562,0.773392,-0.377308,-0.734436
-0.29478,1.324172,0.061412,-0.886627,0.73579,0.887513
1.521312,-1.615077,1.033467,-0.213735,0.580269,0.925712
0.105418,-0.670525,0.043057,-0.313426,-0.013882,-0.95833
-1.66328,0.194672,-0.735626,-0.669568,-0.957919,-0.754288
-0.878631,-1.188145,-0.439255,-1.140243,-1.045561,-0.624973
