Burglary,Earthquake,Alarm,JohnCalls,Marycalls
0.810293,-0.403428,-0.859191,0.173434,-0.716149
-0.150898,-0.323059,0.979915,0.933811,0.7766
1.216356,1.073815,0.471708,-0.378218,-0.304559
0.909033,-1.337291,0.814997,0.809799,0.473801
-0.5953,-0.367326,-1.249533,-0.798201,-0.050173
-0.192801,1.389188,-0.369902,-1.072516,0.080382
2.570347,0.206391,0.326802,-0.114385,0.920564
-0.646877,0.598213,1.360025,-0.381821,-0.308698
1.764801,-1.67347,-1.326117,0.62767,-0.263267
-1.126896,1.002475,0.260672,-1.173882,-0.548919
-1.813188,-0.424438,-0.164433,0.797044,-0.20188
-0.621392,2.130179,-1.316169,-0.717127,-0.903693
0.227488,-0.065759,0.99117,-0.506451,-1.649172
-1.131171,-0.878207,0.252873,0.281627,-0.171327
0.08082,0.810945,-0.142828,0.066364,0.18219
1.195142,0.267364,-0.33044,0.415738,-0.235932
0.828638,0.032083,-1.277192,0.528062,0.189956
-1.872925,-0.866816,1.536538,0.607864,-0.357047
1.060846,-0.487606,0.087325,-1.245878,-1.091667
-0.947404,-0.339903,0.489455,-0.737111,0.677757
-1.228362,-0.989825,0.013855,0.176583,0.644901
-0.573316,-0.63276,0.465822,-0.270826,1.661501
0.667755,-0.194037,0.130516,1.27557,-0.040281
0.900265,0.321822,-0.071025,0.802589,-0.866039
-0.115286,-0.611947,-0.99611,0.054888,-0.285483
-1.702243,-0.819059,0.153884,-0.85955,1.213297
1.317502,0.111374,-0.306854,-1.146811,0.20336
0.047247,-1.458506,0.052078,-0.540497,0.176681
2.381478,-1.404822,0.256698,-0.264884,-0.559219
-1.528601,-0.60161,1.339033,0.097336,0.285494
0.705524,0.290151,-0.079105,0.875255,-0.96372
-1.632339,-1.425882,0.738075,0.600986,-0.767532
-1.24877,0.987963,-0.01934,0.623054,0.409912
-1.207237,-1.598615,0.707992,-0.101669,1.182718
0.206103,-0.352386,-0.767688,0.037363,-0.949953
-0.370342,-0.053006,-0.408918,0.092845,0.427521
0.298798,-1.586141,0.792936,1.456079,0.681487
0.387472,-1.437227,0.908143,0.447074,-0.054911
-0.894844,-0.520168,1.367805,-0.631396,0.440237
-0.603008,-0.248177,-0.212134,-0.622936,0.105555
-0.19446,1.185523,0.625186,0.582627,-0.517274
-0.287148,-2.599765,1.00079,-0.290512,-0.527312
0.773687,-0.464457,0.280843,0.574871,-1.119392
-0.471912,0.413166,-0.408235,-0.239089,0.879541
-0.759514,0.869508,-0.872034,-0.204673,0.078384
0.609791,-1.102416,0.075987,0.945592,0.19164
-1.235658,-0.627653,0.619963,0.694962,-0.122868
2.190591,0.747595,-0.78233,-0.367263,0.405505
0.348799,0.564735,-0.725396,0.313933,-0.547668
-1.494987,0.959173,-0.757143,-1.252844,0.132314
-0.570943,0.332698,0.448948,0.900799,-0.375072
0.826111,0.742761,-1.220971,-0.526183,-0.517426
-0.392501,0.648197,-0.836005,0.436233,-0.716606
0.022184,-0.135072,-0.624649,-0.246055,0.018576
-0.347026,-0.112395,-0.780354,0.438285,-0.706109
1.393502,-0.568102,-0.455725,-0.436818,0.638619
0.127533,-0.576471,0.661172,0.339289,1.123934
-0.044223,0.565687,-0.012626,1.089263,-1.209813
-0.061619,0.935043,0.161509,0.308405,-0.961402
1.656608,0.105632,-0.673271,0.320598,-1.406234
-0.682175,-1.09553,0.027507,-0.503314,0.363856
0.409503,-0.561816,-0.864382,-0.449623,-0.681638
0.439241,-0.255172,0.02623,-0.503381,-0.885368
0.456244,-1.050767,0.957307,-0.123743,-0.665564
-0.294779,-1.431887,0.055721,-1.520067,-0.080393
-0.246599,1.878024,-0.604119,-0.773513,-0.322188
0.868438,-0.323057,-1.293149,0.597712,0.639514
1.015854,-0.176637,0.29677,0.985908,0.151456
2.936196,-0.189103,-0.819247,-0.925173,0.010609
1.147077,-0.776642,-1.174255,-0.015078,-1.35792
0.696821,0.411316,-1.034695,-0.153581,0.392473
0.953187,-0.247237,-0.31274,0.980907,-0.973511
-0.027469,-0.906322,0.817245,0.165841,0.531364
-1.283788,2.084419,0.003171,0.28806,0.186225
1.175424,-1.206048,1.287976,1.032467,0.610047
1.521394,-0.789272,0.297545,-0.646221,0.8316
0.630764,-0.426907,0.136136,0.861564,0.292504
-0.936598,-0.678285,0.589615,0.679513,0.366382
0.954094,-0.296897,-0.846828,-0.016099,-0.523791
0.426124,-0.100904,-0.638183,-0.651583,-0.659463
1.373361,-0.661284,-0.276725,-0.779048,-0.519815
-0.185785,1.017214,-0.329862,-0.490177,-0.785687
1.572034,-0.163427,-0.594602,-0.966057,-0.676522
0.69578,-0.262445,-0.197696,0.477656,-1.106283
-0.236158,-0.434434,-0.12468,-1.305749,-0.377616
0.295869,0.316496,-0.017947,-0.345926,0.534669
1.071438,0.071489,0.349341,0.703175,0.928176
-0.17715,-0.46572,0.00736,0.719585,0.183935
0.649705,-1.822424,0.275949,-1.04745,-0.67183
-0.044014,1.708461,-0.461941,-0.67889,1.187359
-0.357368,0.364076,0.584415,-0.78213,-1.492101
-1.20637,-0.055858,-0.048998,0.530453,-0.332512
0.473891,0.413758,-0.329147,0.236118,0.936126
0.848084,0.80806,-0.689098,-0.778689,-0.191787
0.43098,1.090874,-0.544177,-0.329614,0.969275
0.480099,-1.93074,0.968457,-0.46319,1.123019
-0.430302,-1.31435,-0.295447,-0.199586,-0.952246
-0.197119,-1.655981,0.896649,1.049983,0.796368
-0.678761,-0.923415,0.811016,-0.242465,-0.477238
0.011366,-1.453316,0.692527,0.876183,0.160603
0.488898,0.266854,-0.987092,-1.641082,-0.677737
0.646124,-0.975954,1.288838,-0.694275,1.034077
0.401737,0.706764,0.253578,0.873535,0.550469
-2.043195,-0.632688,0.075282,0.102421,-0.360994
-1.844935,-0.533784,0.308258,0.440024,0.709203
-0.158056,1.566699,-0.28308,1.101946,-0.369997
1.487353,1.099495,-0.794336,-0.057853,-0.349235
0.333524,1.411387,0.002563,0.567467,-0.539488
-0.963466,0.748173,1.612169,-0.458284,0.549878
0.862389,0.183273,-0.996801,-0.333864,-0.235873
0.356261,-0.565441,0.151665,0.95741,0.086673
1.42558,-0.05235,-1.00264,-0.674105,-1.131081
-0.215004,0.474139,0.073101,0.246802,-0.175439
0.315518,1.208019,-0.211184,-1.462928,-0.918552
1.623347,0.532312,-1.238098,0.007306,-0.639535
1.438963,-0.452055,0.792407,0.26823,0.330654
-0.445482,0.82404,0.257653,0.361047,0.931771
0.571637,1.3816,-1.343004,-0.923981,-0.177522
-0.194468,-0.156009,-0.692695,-0.267049,0.052178
-1.174981,-0.167505,0.730394,0.056772,0.951029
0.282279,-0.406075,-0.046901,-0.2289,1.244444
-1.867426,0.082425,1.377378,0.82141,1.026997
0.200259,-0.523119,1.14228,-0.005496,-0.29763
-0.07107,1.701968,-1.024399,-0.489303,-0.634745
1.674792,0.770451,0.285357,1.19596,0.546515
-1.616432,-0.985239,0.274388,0.545656,-0.787219
1.267295,1.126197,-0.575107,0.824789,-0.848873
-0.903107,-1.179668,0.723381,-0.088833,0.267019
-0.137116,0.110121,0.47823,-1.285309,0.117631
-0.250191,-0.3515,0.009544,0.712545,0.113965
0.920257,-1.071893,-0.481759,-1.150012,-0.325782
1.568234,0.063444,-0.53056,-0.00731,1.242379
-1.035708,-0.394152,-0.287058,-1.048304,0.271188
-1.177083,-0.706496,0.307924,0.056097,0.526692
-0.734724,-1.266517,0.53478,0.185939,0.147683
-0.4528,-0.915111,0.250253,0.641182,1.445624
-0.64178,0.598115,-0.652437,1.136902,-1.083259
-0.922035,0.186592,0.76891,0.645629,-0.097658
0.299023,1.498091,-0.803016,-0.990517,-0.641376
-0.46578,0.163661,0.909806,0.375134,0.294518
-0.187475,0.435727,-0.382907,-1.634787,0.268376
-0.892817,0.747171,1.663144,-0.326291,0.318215
-0.737174,-0.846704,0.136696,-0.511966,-0.09892
0.630282,-0.741231,-0.146555,0.935897,-0.070832
-1.285347,-1.323097,0.882321,0.773051,-0.071282
0.931158,-1.999638,0.245513,-0.520647,0.151504
0.949697,0.887485,0.284509,0.094779,-0.843689
0.393513,0.756791,1.5153,-0.207227,-0.190665
0.010549,-0.159942,0.581591,-0.600268,-0.110126
-0.671621,-1.134305,-0.001461,1.046883,-0.635952
0.013062,-1.42749,1.337729,0.393307,0.777649
0.635629,-0.043227,-0.73049,-0.235238,0.059726
0.929673,-1.46183,0.135044,0.30088,0.030708
1.974866,-1.855002,0.878931,0.629504,0.907578
-1.156817,-0.45536,0.146267,-0.437939,-0.48367
-0.852162,1.550204,-1.026751,-1.350303,-0.641726
-1.464997,-1.727,1.375377,-0.259454,0.359343
2.106427,1.140128,-0.864289,0.399907,0.757628
0.031036,0.633262,-0.309137,-0.180441,0.494479
-0.01307,0.706557,-0.965655,-0.697442,0.768114
-1.637006,0.319897,0.62711,0.084472,0.035102
-2.262962,0.168496,-0.891451,-0.061078,-0.525215
-0.131644,-0.577613,0.331843,0.149611,-0.01438
-1.850062,1.55222,0.323813,-0.847743,1.077174
1.110788,1.034657,-0.628716,-0.485889,-0.061
0.129284,-0.304515,-0.597373,0.53179,-0.923062
0.97078,1.311929,-0.005717,0.978794,0.010111
-0.718326,0.155871,0.324553,0.367066,0.458665
-0.182932,-0.146251,-0.377145,-0.501189,1.023554
1.247736,0.030762,0.933477,1.034033,0.320054
-0.848449,1.025794,0.31561,-0.675444,0.394959
0.500829,-0.168086,0.485382,1.058427,0.160459
-0.972839,1.427996,0.182236,0.668374,0.835316
-0.085483,1.308094,-1.502383,-1.594558,-1.006473
2.167021,0.386515,-1.264803,-0.137049,-0.690544
0.804409,-1.194256,0.579895,0.111195,-0.815753
0.652704,-2.152013,0.201342,-0.504131,-0.51096
-1.975126,0.106928,-0.03818,0.564825,-0.515557
0.556486,-0.62719,-0.355599,-0.642536,0.973686
-0.924304,-0.410474,-0.140195,0.2133,1.02579
0.843068,1.37715,0.362278,-0.326151,0.674838
0.672913,0.835111,-0.456203,-1.345644,0.531306
0.038854,-1.20548,0.469554,-0.264581,0.388574
-1.181181,-1.281633,0.649242,-0.627503,-0.827404
0.691577,-1.705405,0.450356,-0.522819,0.70538
-0.936888,-0.105629,-0.549415,1.048543,-0.609812
-1.943177,-0.857141,-0.408648,0.727409,0.479391
2.223539,0.17482,0.288156,0.14222,0.270387
0.402896,1.412231,-0.145604,-1.160785,-0.549901
1.149921,0.627164,0.308289,0.507342,1.043042
-1.030781,-0.05512,1.359895,0.27683,0.675932
1.697665,-0.670185,-0.742248,1.035161,0.547759
0.22212,-1.36885,1.108395,0.746724,0.181825
1.175734,-0.00831,-0.211871,-0.510048,0.687517
0.830245,-0.522219,0.290864,0.247806,-0.067091
1.029354,-2.063682,0.633383,-1.139218,0.367042
0.130882,-0.073316,-0.469712,0.838739,0.191179
1.327942,-0.978702,0.018799,0.373997,-0.213279
0.042753,0.402112,-0.395337,-0.362619,0.01755
0.511794,0.571082,-1.135345,-0.480135,-0.13778
-0.16559,-0.313793,1.278751,-0.659455,0.523727
-0.298443,0.312854,-0.239643,-1.054736,-0.488051
-0.98339,-0.098513,0.872068,1.319973,0.559921
1.161738,0.781336,0.717015,0.593976,1.240727
-0.76401,1.878214,-0.541336,-0.139652,-0.528489
-0.44939,-1.516496,0.308581,-0.400827,-0.172017
0.076621,-1.279761,0.22763,-0.573256,1.197961
0.946713,-0.478744,-0.851149,-0.372222,0.133324
1.246092,0.258838,-0.475838,0.071722,-0.573499
0.130823,-0.118609,-0.671768,-0.267609,0.555549
0.741472,-2.079935,0.845768,-0.658977,1.047281
-0.004091,-0.262521,1.282313,0.749213,0.863255
-0.588525,0.015574,0.351924,0.724305,-0.15877
-0.45321,0.060144,-0.569943,0.189409,-0.393868
1.052139,-0.883034,0.590559,-1.083371,1.321822
1.076123,0.175686,-1.604388,-0.523331,-0.521925
0.440456,0.589085,-0.271534,-0.171619,0.583004
-0.180554,-0.629766,1.253506,0.601456,0.215633
-0.600846,-0.541249,0.3301,0.62387,-0.088974
-0.020346,-0.50689,0.575012,1.004781,0.959266
3.126786,-0.493766,-0.287917,-0.896409,0.448339
-0.619079,0.207077,-0.546778,0.140257,0.341949
0.37991,-1.226986,1.027236,0.191874,0.130141
-1.329892,-0.158438,0.333249,-0.158925,-0.93883
-0.651229,0.20719,0.813127,0.822858,-1.189728
-1.394122,0.139585,0.423219,0.920327,1.085112
1.685339,-1.966076,0.602246,-1.630053,0.26435
2.429893,-1.066655,0.061769,0.646632,0.803171
0.501716,-1.434157,0.600862,-0.223096,0.659969
-0.578685,1.533452,0.223877,0.369257,0.32651
0.124578,-1.039483,0.676968,0.940495,-0.49417
0.528335,-0.416067,0.345043,-0.072209,0.540211
0.063263,1.382393,-0.604597,0.224181,0.969715
0.262577,0.113629,0.207156,0.029964,0.813668
0.240742,-0.567533,1.126905,0.88349,-0.312137
2.261672,1.427579,-1.013567,0.444847,-0.190895
-0.792275,-0.044993,-0.904656,-1.45403,-0.073109
1.585218,0.265996,-1.301538,-0.179594,-0.770783
-0.102364,-0.554154,-0.387378,0.046794,0.460443
-0.559212,-0.163948,0.756574,-0.366994,0.768188
-1.506647,0.954945,-0.068281,-0.035496,1.154483
0.124308,0.473681,0.847703,-0.891883,0.16578
-0.708298,-0.883621,-0.573918,0.329826,-0.849709
-0.654435,-0.793468,-0.641832,0.409164,-0.722929
-0.23729,-0.015383,0.206985,0.576619,-0.623788
-0.504823,0.790617,0.211233,-0.083334,-0.88452
-0.776498,1.288199,-0.978633,-0.127213,-0.998986
-0.418966,-0.450761,-0.555567,0.652658,0.202453
0.516479,-0.723888,-0.414321,0.347116,-0.616057
-0.304503,-0.983164,0.550266,1.150653,0.21891
-0.826024,0.610432,-1.003277,-1.017301,-1.188282
-0.594008,-0.820766,-0.642194,-1.408577,-0.950014
-0.13787,1.390995,-0.083784,1.326248,-0.5066
1.181716,0.500287,0.6631,0.112671,-0.727387
-0.92769,-0.809461,0.459196,-0.455655,0.7649
0.326572,-0.577428,0.678904,0.377978,-0.471802
-1.043823,-0.720589,-0.75662,-1.213218,-0.658295
0.787173,-0.138218,0.462022,1.131295,0.76133
0.511031,0.166073,0.162076,1.170532,-1.024148
1.275416,-1.421389,-0.039448,0.566221,0.977083
-0.034512,1.149679,0.190836,-1.513253,0.961855
0.06548,1.556688,-0.33127,-0.619493,-0.154576
-0.75334,1.155091,-0.79561,0.496862,0.283121
-0.564225,1.287846,-1.175078,-1.101658,-1.060011
-0.521283,-1.568869,0.927634,1.5125,0.748863
0.132741,-0.678436,0.49485,0.973601,0.521151
-2.013021,-0.153101,0.48778,0.365026,1.230344
1.088079,-0.478169,0.24605,-1.066134,-1.168743
1.200133,0.814654,-0.7469,-1.285993,-0.38361
0.136887,-1.060745,0.814121,0.404349,-0.265421
1.676259,0.859612,-0.614392,-0.848448,-1.040975
1.418468,-1.84808,0.711798,0.063052,0.347457
-0.891592,0.49659,-0.325666,0.815923,-1.101079
-1.188972,0.481039,0.885651,-0.652072,0.765733
0.430991,0.32493,-0.431324,-0.981012,-1.094602
-0.592089,-0.939997,0.464211,-0.206602,-0.090971
0.228505,-0.584099,0.115428,0.402327,-1.115635
0.551323,0.165258,-0.088669,-0.724259,-0.041894
-1.275613,0.219958,0.136696,0.39525,-0.337502
-0.044298,0.616652,0.217673,0.146179,0.660252
-2.666381,2.433091,0.291115,0.623418,0.237275
2.736673,0.141978,-0.713488,-0.761832,0.763723
0.599769,2.252594,-0.467424,0.973875,0.110997
0.049516,0.374712,-0.273192,0.287914,0.012124
-1.109771,-0.201711,0.80362,0.318203,0.826114
0.584785,0.279997,-1.066223,-0.447288,-0.397101
2.017974,-0.535734,-0.185951,-0.424209,0.89132
-0.558663,-0.906408,1.286574,-0.114648,0.624067
0.614879,-0.031509,-0.496113,-0.213329,0.784269
-0.308981,-0.086169,-1.117867,0.029823,-0.513202
0.029086,0.724796,-0.75514,1.157773,-0.900102
-0.07035,0.355475,-0.478583,-0.965108,-1.044877
-0.693249,-1.64161,0.90939,-0.347907,-0.274535
0.129592,-0.200772,-0.904733,0.674719,1.016311
-0.52402,-0.122275,0.356192,-0.73825,0.436428
0.909944,-0.569761,0.213651,-0.300099,0.54972
0.511702,0.616208,-1.328621,-0.795449,0.208807
0.412026,0.491359,-0.899609,-0.561882,-0.552841
-1.007143,-1.164062,0.741923,0.831314,0.128647
0.007273,1.572954,-0.616944,-0.145561,0.596743
1.092911,-0.817233,-0.045133,-0.00591,1.721391
0.327649,-0.824999,1.520261,1.339321,0.762375
1.324121,-1.486147,-0.512072,-0.955386,-0.476973
-1.070409,2.000862,-0.767593,-0.50882,-0.313825
0.579768,2.622842,0.335508,0.988063,-0.654822
-0.56213,-0.356704,-0.034891,0.125351,0.477513
-0.391672,0.546772,-0.011597,0.747973,-0.52403
0.289213,-0.331112,-0.128584,-1.097093,-0.191142
-0.869024,1.606133,0.467785,-0.348167,-0.5577
-0.244246,0.838473,-0.468056,0.026259,-0.56806
-0.755189,-2.312959,1.460554,0.934219,0.465227
0.939818,0.218049,-0.692073,-1.183367,-0.116974
0.929443,-0.260999,-0.127439,0.377052,1.241859
-0.360478,0.134173,0.302495,0.337395,0.649358
0.232067,-1.203116,0.00786,-0.288621,-0.876828
1.229328,-0.183725,1.079333,0.494696,0.422427
0.888258,-1.326315,-1.285749,0.313132,-0.820508
1.28064,-1.344946,0.059442,-0.85012,-0.916821
0.542952,-0.712788,0.852706,0.022276,0.729161
0.690569,-0.848303,0.093409,-0.536306,0.078923
-0.125205,-2.604363,0.736559,1.02651,-0.667721
-1.08931,-1.051071,0.376565,-0.433043,0.398478
1.264804,0.143299,-0.774996,-0.694771,-0.9519
0.757962,-0.368995,-0.148475,-1.230618,-0.966209
-0.503126,0.208398,0.055857,-0.581989,-0.757678
0.33418,-0.08197,0.259107,0.925031,0.849788
-0.160488,-0.677468,-0.45278,-0.684638,-0.681398
0.826734,0.229588,0.931832,0.374596,-0.52592
-0.728681,-1.667216,1.081575,-0.784643,0.818107
1.694342,-0.027129,-1.020727,-0.21553,-0.600884
0.615559,2.08045,-1.164045,-0.479554,0.516728
-2.16445,-0.7538,0.042355,-1.176849,0.751382
1.682022,-0.092233,0.318913,0.862593,-1.568765
0.422463,-0.489717,0.819318,0.587756,0.498047
1.014672,1.368801,-0.511128,-0.24325,-0.099165
-0.941095,1.899901,-0.174765,0.629298,0.139463
-0.484727,0.598828,0.530369,0.644133,1.579394
1.684465,0.23025,-0.881285,-0.539553,-0.782814
2.383126,-0.138941,-0.641828,-0.395385,0.260872
-0.872414,-1.04107,0.645394,0.27263,1.163983
0.221346,-1.624283,0.971687,-0.592702,-0.442151
-1.073751,-0.864094,1.015191,0.193911,-0.391898
0.080238,0.075718,0.031148,-1.104642,-1.032838
-0.528327,-0.598199,-0.435583,0.777673,-0.845065
1.170026,0.500241,-1.139873,-0.482194,0.306958
-0.994847,-1.672235,1.232836,0.466014,-0.217281
-0.172029,-0.800457,0.716794,-0.524102,1.028118
-0.858813,-0.685992,0.113056,0.082639,0.755379
0.892988,-0.71737,0.62719,1.067656,1.092657
2.373804,0.818786,-0.505723,0.366125,-0.206717
0.907439,0.452352,-0.895667,0.092558,0.781172
0.802703,-0.950185,0.472412,0.238762,1.07311
-0.544203,-0.169961,0.391162,-0.632069,1.107727
0.649718,-1.497235,-0.386122,0.369357,0.32588
-0.601347,-0.430815,0.730242,0.357532,0.711369
0.397911,0.464961,-0.574444,0.455383,0.87732
1.078822,-0.382384,-0.349187,-1.093672,1.061873
-0.619246,0.329654,1.260354,-0.509215,1.024575
-0.451557,1.575738,0.107087,0.882939,0.813751
0.590136,0.974917,-0.163326,-1.599462,-0.496513
0.911884,-0.268792,-0.328313,0.271915,0.361601
0.849416,-0.676411,0.181103,0.351151,-0.425134
-0.733021,0.753471,-0.771338,-0.024711,1.014057
-1.776271,0.1787,0.853871,1.217646,0.564591
0.850382,0.338546,-0.324864,0.312926,0.042199
-0.875288,0.708847,-0.924426,0.370585,0.578244
0.760635,-1.562949,0.597484,0.28863,-0.474833
0.439584,0.15001,-0.364949,-0.526751,-0.447918
2.341637,0.638178,-0.306645,-1.010449,-0.575687
0.337648,1.072843,0.613938,-1.119895,0.061307
-0.760422,1.406077,-0.758415,-0.427752,1.311432
-1.612653,-1.042677,0.2588,-0.568319,-0.320342
-0.539732,0.869117,-0.604775,-0.843873,0.134355
-0.531123,-0.114552,0.084901,0.691332,-0.239745
-0.749603,0.777064,-0.561097,-0.095327,0.012232
-0.090088,-0.237338,0.194001,-0.497865,0.8615
1.065571,1.533069,-0.530667,-0.732776,-0.760255
1.439289,0.464874,-0.354739,-0.020524,0.374883
0.466359,0.290226,-0.363578,-1.719341,-0.30071
-1.477524,0.293224,0.762939,0.085638,0.403095
0.301878,-1.018042,-0.419889,1.42056,0.266497
0.171527,-0.803791,0.19197,-0.598902,0.265703
1.547013,-0.927633,0.010752,0.087801,0.626218
1.083394,1.041088,-0.556031,0.195875,0.826432
1.629194,0.111965,-0.944672,-1.407046,-0.308185
-0.718301,0.231271,-1.050423,-0.239886,0.171675
1.14907,0.661119,0.402749,-0.258332,0.105781
-1.261818,0.575973,-0.451277,0.825729,-0.135973
-0.636735,-1.420486,1.099282,-1.091808,0.816202
1.466075,-0.225698,-0.87344,-0.108812,-0.201136
1.14514,-0.826455,0.309313,-1.062225,0.345994
0.658651,-0.851845,-0.360491,0.049083,0.206245
-0.4011,-2.293039,0.735498,0.711656,1.210817
0.249776,-0.354771,0.006193,-0.39744,-0.16649
0.587752,-1.103716,0.153616,0.0534,0.1914
0.248842,0.657487,-1.048159,-0.690876,-1.422186
0.238746,-0.644812,1.206912,0.825812,0.806319
0.7048,1.247545,-1.307344,-1.103813,0.321036
1.810865,1.757012,-0.904683,-1.771091,-0.534579
0.056581,0.937515,-1.133864,0.544341,-0.731732
-0.471233,-0.758691,-0.248647,-0.850396,-1.032512
0.075021,-0.52509,0.033417,0.002065,0.076576
-0.423797,0.605937,-1.178693,-0.036575,0.793338
1.158772,-1.282414,0.186375,0.191199,-0.635371
0.974943,1.51965,-1.477325,-0.49316,-0.112452
-0.159845,1.196994,-0.470912,0.208936,-0.061444
0.96557,0.070434,-0.242111,0.333841,-0.4824
0.33322,-0.743571,1.351905,0.236072,0.489491
-0.35903,-1.633717,-0.098583,-0.469116,-0.329962
0.226559,0.475694,-1.018968,1.725946,-0.535634
0.223981,-0.106474,-0.297919,0.112071,0.534104
0.674067,-1.118923,-0.519867,0.92328,0.563233
-0.687225,-0.02343,0.655532,0.177313,-1.201174
0.238771,0.058373,-0.131762,-0.476026,0.429388
1.381766,0.056084,-0.211977,-0.872664,-0.900363
-0.742177,-0.82793,0.486905,0.612128,-0.605224
-0.054451,-0.766614,0.526919,0.7377,-0.08811
-0.119127,-1.104809,-0.4798,-0.192097,-0.533519
0.462368,1.076541,-0.427955,-0.445402,-0.269555
0.50974,0.422123,-0.880045,0.220198,-0.471808
1.809018,-1.302023,0.51153,1.462373,-1.295305
-0.920335,-0.436296,-0.431652,-0.445016,-1.122153
-2.476507,-1.315565,0.886335,0.002776,-0.685234
-0.434361,0.601707,0.454547,0.113394,0.212447
-0.442237,2.811569,-0.63087,0.183382,-0.34363
-0.304015,-1.444778,0.345656,0.348248,-0.187383
-0.315607,-0.365095,-0.590322,0.939173,0.76562
0.642162,-0.664523,0.76703,0.782824,0.370121
-0.682491,0.123349,-1.651616,-0.388282,0.184845
0.959449,-0.493945,-0.4214,-1.326892,-0.688507
-0.124129,1.784431,0.310865,-0.171691,1.062546
-0.633756,0.391691,-0.551938,0.78735,0.567417
0.221115,0.01884,0.222083,0.845116,-0.286991
1.955941,0.616773,-0.723874,0.3216,-0.316805
1.483457,-0.692511,0.452694,-1.111768,-0.030699
0.389281,0.3564,-0.13844,0.05134,0.010183
-0.607908,1.81912,-0.258704,0.691984,0.885882
1.029915,0.032958,-0.31021,0.290851,0.52876
-0.863893,-0.039976,0.899352,-0.263434,0.264408
-2.767458,-0.774717,1.065817,-0.34155,-0.259539
1.38035,1.150148,-1.091066,-0.106903,-0.395806
-1.908492,0.522053,0.73597,0.936657,0.196507
0.307828,0.043718,0.671033,0.018931,1.149821
1.537175,0.576295,-0.554674,1.051315,0.133464
1.195995,-0.442854,-0.514675,-1.217294,-0.615692
1.027114,1.382406,-0.865003,-0.895755,-0.119186
0.05814,0.39547,0.058092,-0.618083,-0.137649
0.498651,0.62606,-0.261297,-0.589192,-0.76575
-1.440086,0.652983,0.131003,-0.429744,-1.078883
0.12842,1.759155,-0.610556,-1.063357,-0.420312
-3.792747,1.823436,0.775934,1.105778,1.443788
1.389975,0.460948,-0.357803,0.779004,-0.997775
-0.600037,-0.692814,0.36978,-0.903764,0.252271
1.053679,-0.540112,0.003732,-0.750557,-0.151474
0.40013,0.964449,-0.601361,1.482547,-0.56687
-1.284102,1.302302,0.794613,0.300541,0.955027
-0.0483,0.267443,0.185633,-0.590354,-1.253273
-1.150111,-1.526016,0.987554,-0.686735,0.72698
-1.487408,0.59294,0.451905,-0.708566,1.35704
-0.058944,0.165179,0.710345,-0.948882,-0.642438
0.051085,-1.573093,1.105873,0.865604,0.714384
-0.934183,-2.183581,0.886423,1.164818,0.705072
-0.568149,-1.454027,0.970911,0.853375,0.593493
0.370463,-0.250094,0.03984,0.655172,-1.106379
0.568084,2.184615,-0.552247,-0.23098,0.356521
-0.408501,0.064066,0.560017,-0.41577,-0.899208
-2.006865,-0.338691,1.52839,0.977828,0.40612
-0.481975,-0.143937,-0.314577,0.953698,-0.213958
0.914554,-0.03363,-0.376882,0.675529,1.293887
-0.565439,-0.797193,-0.232535,0.307938,-1.356979
1.277446,1.307288,-0.770352,0.859472,-1.414932
-0.963247,0.131365,0.934646,0.223391,-0.803335
0.150607,-0.255912,-0.003114,0.659977,-0.801828
2.362657,1.154927,-1.051373,0.167698,-1.208548
-0.660893,-0.31178,0.171298,0.025459,-0.807137
0.568153,1.143372,-0.853856,0.384065,0.402428
-0.148955,1.330461,-0.362864,1.310918,0.873772
-0.982654,-1.998871,0.902975,0.106928,0.229882
0.766769,-1.320382,-0.154941,-0.711037,-0.809071
0.544054,-0.084871,0.651739,0.813658,-0.307844
0.082072,-0.905844,-0.69959,0.241394,-0.935997
-2.448283,-0.298029,0.783056,0.669753,0.228714
-1.270313,1.285073,-0.900526,-0.095525,0.551669
-0.336712,0.596476,-0.580254,0.470738,-0.033271
-0.267486,-0.319368,0.030274,0.395269,0.167147
0.315362,-0.758971,0.12991,-0.806578,-0.379399
1.308474,1.282212,-0.687538,0.406216,-0.314229
0.632206,0.024046,-0.046078,-0.677782,0.561979
0.199437,-0.550824,0.557345,0.095012,0.361497
0.607644,-1.709866,0.156038,-1.245878,0.407452
-1.393431,-1.467646,1.236485,0.786972,-0.376545
0.325934,0.464941,-0.018795,0.47268,1.171047
-1.526589,-2.317143,0.634997,0.442621,1.238389
-0.337395,0.404951,0.151778,1.247176,-1.283724
-0.054259,0.429721,-0.796025,0.314996,-0.816918
-0.536514,1.457835,-0.845176,-0.158991,0.688002
-0.567615,0.146385,-0.241778,1.07349,0.327866
-0.468732,0.040962,0.878865,0.803131,-0.453631
0.672038,0.890412,-0.499495,-0.84605,1.242048
-1.194488,-0.931895,0.461934,-0.93738,0.055277
-0.891012,1.137646,0.084479,0.378545,0.766928
-0.438082,1.595901,-0.846564,-0.064694,-0.522209
-1.265908,-0.022696,-0.565416,-0.441207,-0.736662
0.62428,0.991173,-0.285786,0.143966,-0.191534
1.40685,-0.345033,0.348208,0.111657,-1.299701
-0.971156,-0.862117,0.831238,-0.043434,0.561525
0.733919,-0.760194,-0.841059,-0.31539,-0.327365
-0.832816,-0.104138,0.935218,-0.45276,1.062664
