Burglary,Earthquake,Alarm,JohnCalls,Marycalls
0.731881,-1.770299,-0.677681,-0.802909,-0.926068
0.665121,0.845113,-0.754408,-0.030576,-0.314419
-0.085673,-0.981684,-1.615057,-0.283489,-0.688853
0.031419,-0.702888,0.459023,0.306009,-0.164847
1.102954,0.183529,0.366963,-1.281463,1.168135
0.293072,-0.250634,-0.358604,-0.539121,-0.210651
-0.134986,2.074114,0.08415,-0.181608,-1.554237
0.793028,0.453,0.308566,0.901595,-0.259454
0.587905,2.275623,0.386392,0.327879,-0.023084
-1.425464,0.138692,-0.027513,-0.033439,-0.316446
-0.175336,1.294729,0.855535,-0.781219,0.247681
0.756642,-1.344014,-0.470888,0.377265,-1.222576
-1.32081,-0.002275,0.940706,0.035053,0.88504
-0.097193,0.769699,1.093265,0.660453,0.132837
-0.682133,1.100732,-0.351156,0.332015,-1.245112
0.127276,-1.830811,-0.340317,-0.816101,-0.456301
-0.704785,0.602765,-1.034597,0.555951,-0.572286
-0.682392,1.739148,0.74079,0.347866,0.789114
-0.176193,1.126544,-0.081042,0.743183,-1.178981
-0.364975,1.372108,0.237737,0.477056,0.110608
-0.597526,0.442052,0.126411,0.0406,0.233055
0.907467,-0.669351,-0.952548,-0.908864,-0.996096
-0.528952,-0.060919,0.834656,0.132812,0.523102
-1.173573,-0.479604,0.485894,1.659315,0.65165
0.548448,-0.178768,-0.602053,0.714491,-1.007925
-1.018922,-0.135215,0.461329,-0.912404,0.598706
0.004532,-0.362003,0.054551,0.110704,0.676618
-0.621965,1.191859,0.73959,0.081198,-0.727716
-0.61262,-0.588369,0.419479,0.582104,0.795199
-2.124015,-0.038617,0.612189,0.615383,0.709451
-0.413628,-1.629059,-0.527064,-0.632068,-0.391611
-1.54952,0.5184,1.021637,0.624315,-0.542127
-0.370371,0.242685,0.354399,-0.019981,-0.332051
-1.53585,0.899137,0.52121,-1.118308,0.143159
-0.575432,0.971852,-0.11573,-0.933669,0.275425
2.637309,-0.734903,-1.305163,-1.416361,0.292539
0.008924,-1.156216,-1.071296,0.370584,-0.468711
-0.859723,-1.843591,0.439116,0.513181,-0.417665
-1.194808,0.894697,0.420624,-0.032332,1.138916
-0.501106,0.265491,-0.019815,1.059864,0.577234
0.299316,-0.765504,-0.279594,-0.374302,0.773989
-1.015439,-0.327331,-0.621025,0.534201,-0.164963
0.657116,-0.325479,0.648561,1.218807,1.182586
0.511297,-1.409035,-0.279747,0.467198,-0.745039
-1.207616,-0.003063,-1.132849,1.231377,-0.295783
0.855995,0.287325,0.505759,-0.290753,0.870525
1.254399,-0.130545,-0.614838,-1.01473,-0.807967
-0.67201,-0.646385,0.949909,0.614804,0.051592
-1.522971,0.498,0.659537,0.573402,-0.012772
-0.296458,0.872075,1.35361,0.739712,1.377622
0.835528,-1.625075,-0.271403,-1.047593,-0.253066
-1.290651,0.80335,0.224625,-1.037187,-0.572651
0.865992,-1.05377,-0.675467,-1.00656,-0.472577
1.684441,3.256169,0.681059,0.270119,0.340401
-0.646832,2.138628,0.697398,-0.801654,0.854697
1.845305,1.212949,0.64888,0.610867,0.387694
-0.682346,1.03518,-0.336444,-0.545634,-0.435939
-0.980981,-0.531992,-0.082877,-0.59387,-0.552907
-1.722905,0.013694,0.17317,-0.103921,-0.662932
-0.678326,0.738036,0.365425,-1.316373,0.162452
0.139294,-1.546765,-1.437581,0.305575,0.018917
-0.984719,1.305179,0.488413,-0.02529,-0.234971
-1.787361,0.844323,0.54434,0.383404,0.309361
-0.078786,1.529581,0.473559,-0.813947,-0.317793
-1.454079,-1.167224,-0.386053,-1.064662,-0.374191
-1.169994,-1.083365,0.960999,0.220915,0.16615
1.456551,1.713843,0.781457,1.021695,0.333314
-1.400227,0.438448,1.054701,0.585112,0.134751
-0.457589,1.985256,1.111845,0.098868,0.555487
-0.25658,-0.643506,0.110088,-1.051195,0.511527
0.045163,-2.492782,-1.299625,-0.317626,-1.009409
0.157046,0.016545,0.686158,-0.553149,0.174187
1.031654,0.140067,1.301208,0.55315,1.021644
-0.090643,-0.997151,0.636676,-0.186455,0.417224
0.926891,-0.354406,-0.036833,0.278204,0.014352
-1.228966,-1.035546,0.92019,-0.860286,0.074388
0.391117,0.605681,-0.295441,-0.750009,-0.62929
0.43709,0.634351,-0.131919,-0.641907,-0.363756
0.771319,0.275097,-0.360539,0.237083,-0.829326
-0.158541,0.235593,-0.431713,-0.236079,-0.492403
0.755496,0.587377,0.129781,-0.236119,-0.848174
-0.571382,-0.308925,0.247708,-0.671415,1.021795
-1.670297,-1.281166,0.919266,0.958807,1.306141
-1.437422,0.957319,1.04771,0.384811,1.121882
-1.185072,0.551422,0.557034,0.258133,0.43499
0.387891,0.336903,-1.14365,-0.488913,0.194322
0.05659,0.648938,-0.37216,0.539338,-1.003018
1.24353,1.25355,0.744628,0.845925,-0.269104
-1.49541,1.581419,0.855966,0.999007,0.620299
-1.215553,-1.31933,0.03568,0.614622,0.651001
-0.113876,1.977248,0.339055,0.489746,-0.635341
-0.206436,-0.564773,0.36565,0.563738,-0.504339
-0.015811,0.637953,0.61624,0.275163,0.268679
-1.306151,-1.212122,-0.405657,-0.335787,-0.291533
1.868656,1.506128,0.719236,0.855166,-1.160229
1.763155,0.364113,0.217418,0.250298,0.810588
-0.562991,0.795101,0.619784,0.656713,0.227562
-1.407034,-0.301181,-0.76752,-0.624792,-0.508833
-0.540468,-0.471033,-0.196526,-0.398382,-1.107534
-0.915026,1.475517,1.299057,0.14744,-0.373154
-0.817003,-2.003832,-0.39853,-0.655723,-0.556148
-1.950108,-1.083011,0.166809,1.256862,-0.01386
-2.174182,0.162468,1.070958,0.444473,1.234739
-0.938685,0.274291,0.631414,-0.045967,-0.197674
0.563884,1.441159,0.866768,-0.68503,0.69336
0.7967,0.334393,0.195782,-0.29146,0.741118
0.130688,-0.012885,0.311425,-0.059138,0.972318
-0.731967,0.290827,-0.320588,-0.655572,1.088897
-0.160579,0.789008,0.749863,0.054556,0.519743
-0.820169,-0.026277,0.907322,-0.194524,0.884456
1.398558,1.293869,0.286985,0.233894,-0.67136
0.007506,2.679313,0.384392,-1.040155,0.856242
-0.850038,-1.328672,-0.239873,-0.400306,0.461855
0.857529,1.237707,-0.634098,-0.62976,0.467296
0.083659,0.24024,0.150559,0.045967,-0.543465
1.265209,1.351624,-0.018579,0.466525,0.010806
-0.88372,-0.031275,-0.059992,-0.344016,-1.376532
-1.014403,0.098282,0.576329,-0.110924,0.980356
-1.356328,-0.358419,0.542205,1.029095,-0.242989
-0.274009,-0.192174,0.196069,0.67944,-0.046348
1.818737,-0.581286,-0.667615,1.182567,-0.403781
1.108333,0.916268,0.94292,1.548498,0.553449
1.232809,-0.61013,-0.954681,-1.001629,-1.396134
0.248139,-0.89764,-0.699052,-1.092196,0.270524
-0.417296,-1.103849,-0.978128,0.737178,-1.093386
-1.503518,1.421506,1.132301,1.356,0.165443
0.533603,-1.542632,-1.245803,-0.488601,-0.739229
0.008621,-1.005559,-1.295311,-0.034539,0.12317
-0.796206,-0.241624,1.049079,0.32336,0.427889
1.827281,0.357304,-0.646525,-0.325495,-0.044471
0.044111,-1.707357,-0.710833,0.157261,-0.505321
-1.094592,1.340788,0.995791,0.833723,1.140923
0.859462,-0.020326,0.577419,-0.589629,0.765328
-0.792793,-0.061708,1.066196,0.406337,0.385285
-0.027035,0.451265,-0.245687,0.01448,1.31606
1.03714,2.120448,0.765472,-0.435187,0.797552
0.693202,1.315877,-0.172478,-0.804066,-0.269638
0.645825,0.430864,0.791765,0.385442,0.560204
0.101436,-1.079116,-0.363748,0.501032,0.163388
-0.594328,-0.375222,-0.251512,-0.581748,-0.897317
-1.438988,-0.654627,0.776797,-0.035098,0.925671
-1.09461,-0.118537,0.393603,0.961079,0.495792
0.695902,0.83817,-0.251243,-0.577518,0.654383
0.384631,-0.713641,-0.479198,-1.276241,-0.633063
-0.300819,0.704307,0.887239,0.879025,0.703932
-1.366147,0.198099,-0.054449,0.216224,-0.139916
1.627296,-0.462818,-0.705793,-0.135978,-0.203339
-0.568852,0.615522,0.525287,0.108535,0.38577
-0.685529,0.123943,-0.520349,-0.11545,-0.282229
-0.150022,-0.595593,-0.465644,1.650607,-0.464655
0.446558,1.183669,0.640913,-0.12227,0.471964
-0.538925,-0.10717,0.27375,-0.263393,0.123482
-1.727486,-0.009477,-0.242138,-0.994962,-0.528217
-0.609804,-0.692668,0.590074,0.521598,0.380973
1.079995,0.825887,0.100081,-0.314511,-0.811057
-1.140332,0.417204,0.583757,0.69189,0.557954
-0.55769,1.159562,0.07451,0.477595,-0.394102
0.194983,-0.18302,-0.283128,-0.670676,0.525035
-2.01979,1.019942,0.037082,0.141632,-0.031272
-1.164921,0.435676,0.326133,0.864783,-0.449888
1.837772,-1.663426,-1.094834,1.029603,0.653258
0.4395,-0.249822,-0.707735,-1.278495,-0.302142
-1.944573,1.634598,0.89984,-0.6629,-0.038022
-0.341036,2.630114,0.185338,-0.651832,-0.827654
0.851525,0.966148,0.815624,1.061231,-1.111412
-1.475069,1.964151,1.402169,0.152981,0.960901
-2.085439,0.551169,1.678771,0.879186,0.998678
-0.577825,-0.619615,0.083013,0.00094,0.414714
1.452711,-0.472437,-0.128695,-0.311485,-0.023021
-0.859288,-1.255559,-0.596942,0.169311,-0.321883
-0.684393,-0.89073,-0.037605,0.802421,-0.034246
-0.607145,-0.20177,-0.030961,1.222616,0.735835
0.480871,1.217062,1.189311,0.051209,-0.291118
-0.971829,1.797022,0.669753,0.781699,-0.991003
0.419373,-0.899473,-0.900366,-0.168567,-0.330919
0.170664,0.637994,0.32308,-0.402327,1.338091
-1.053685,1.336746,0.921911,1.243767,0.330091
-0.425465,-1.283985,0.933268,1.402644,0.76908
1.037389,1.53474,0.638642,0.950592,-0.027325
0.393534,-0.240137,0.964697,-0.096112,0.99634
-0.138734,2.539295,0.936246,0.791384,0.701433
-0.199346,0.014382,0.076977,0.694813,-0.521956
-0.122136,-0.485949,-0.495568,1.000386,-0.261642
-0.605537,-1.525296,-0.65907,-0.185314,1.004603
-1.537589,-0.219897,-0.030998,-0.224803,-0.956484
0.541602,-0.272655,-0.719191,0.239309,-0.47851
-0.030311,0.023193,-0.610024,-0.915287,-0.06399
0.86735,-1.506586,-0.825685,0.256393,0.667105
0.410847,-1.137924,-0.038356,-0.352752,-0.156792
0.476873,0.392505,-0.149222,0.309863,-1.466057
-0.402385,1.368787,-0.055924,0.269284,-0.806414
0.720746,0.400999,0.18791,0.319212,0.321015
0.344079,0.56158,0.527567,0.167162,-0.322573
1.133428,-2.258899,-0.93434,-0.253755,-0.964377
0.649018,0.223997,-0.735883,0.393138,-0.786209
-1.946821,0.988966,1.277048,0.329145,0.617939
0.848433,-0.82606,-0.826234,-0.484207,-1.073375
-1.525423,1.25456,0.929323,-0.205962,0.432163
1.398538,2.213696,0.599772,0.923731,0.284213
0.075658,0.782973,0.878069,-0.892122,0.726894
0.652165,0.254903,-0.193935,-0.104814,0.626535
-0.103226,1.395566,0.505944,0.685166,-0.059483
0.060964,0.384011,0.531571,0.670925,0.233829
1.421699,0.723137,0.629976,0.692265,0.243732
0.926683,1.959471,0.035361,0.23196,-0.750374
-0.747811,0.324763,0.909907,0.229222,0.898646
-0.421098,-1.303522,-0.403503,-0.19644,-0.382456
-0.45063,-0.090365,1.1171,-0.354488,0.56476
0.742623,-0.464966,0.525847,-0.528964,-0.839908
-1.066216,-0.023695,0.786429,0.327444,0.75047
2.515927,1.560604,-0.695426,0.404924,0.357931
0.580481,1.042182,0.813999,0.340347,0.643006
-1.105169,1.2089,0.787769,0.525505,0.46837
1.426572,-0.267695,-0.427426,1.160819,-0.18037
-1.900362,1.449155,0.652356,0.476998,-0.377638
-0.025139,-0.60481,0.896421,0.515704,0.853113
0.386048,-0.299819,-0.066125,-1.032918,-1.187634
-0.338477,0.924735,0.791404,-0.694324,-0.127073
-1.23427,0.79499,-1.072571,0.041697,0.58315
0.696216,-1.687272,-1.546172,-1.210367,0.093059
0.608909,1.075051,0.571917,0.913049,-0.833138
-1.335959,-0.194357,0.892218,0.835107,0.73382
-2.636117,-1.218476,0.550594,-0.511312,0.518067
0.680122,-0.452744,-0.457217,-0.353858,0.05955
1.225275,-0.930305,-0.523156,0.00927,0.244293
0.027083,-0.983599,-0.932652,-0.061794,-0.462574
-0.499811,1.553213,1.58471,0.561255,0.318963
0.261304,0.254228,0.321426,-1.542986,-0.547848
-1.394163,-0.488144,-0.176394,-0.757969,-0.532587
-0.049495,-0.940152,-1.028822,-0.396892,-0.535662
1.136322,1.540713,0.804499,0.690948,1.041034
0.123542,-0.865169,-0.427795,-0.380974,0.695039
-0.848753,-0.296145,0.577287,1.263908,0.509989
0.069616,1.865077,0.354089,1.559614,1.364493
1.276098,-1.079327,-0.502627,0.321749,-0.229792
1.299081,-1.58362,-0.818136,0.598697,-0.639983
0.071739,0.489869,0.518126,-0.374172,0.167313
0.260281,-0.038957,-1.08166,-0.50062,-0.490719
2.453623,0.896261,-0.103195,0.731908,-0.33788
1.0154,0.496128,-0.099801,0.277733,0.54477
-0.892243,-0.964351,-0.403212,0.830808,0.16659
0.633695,-0.178171,0.398544,0.778071,0.537512
-0.131734,1.68259,0.077227,0.542959,0.270146
1.073652,-2.562619,-0.920115,-0.839155,0.760623
-0.853972,-0.071679,1.354339,0.465755,1.244195
-1.312162,-1.133688,0.585454,1.58063,-0.08139
0.078189,-0.749726,0.226069,0.306465,1.117702
0.630469,0.543828,-0.12833,-0.56409,-0.058792
0.298071,-1.663179,0.053923,0.852418,0.422031
0.565053,0.359751,0.971753,0.034427,0.89122
-1.383749,1.399996,0.88626,0.561777,1.045586
-1.110712,0.7544,1.352097,0.823575,-0.050879
-0.436181,-0.622507,0.570286,0.782204,0.43257
0.318022,0.915195,1.011095,0.990891,0.699478
-0.513315,-0.741541,0.340243,1.356145,-0.3617
0.389146,0.322019,-1.116346,-0.915576,-0.08463
0.524295,0.137394,-0.791559,-0.579038,0.330472
-0.053396,0.114122,-0.437551,-1.191267,0.033496
-0.246462,-1.128457,-0.635799,-1.227834,-0.519754
-0.343935,0.517116,0.822328,0.660705,0.618372
-1.633118,1.179865,1.091851,0.60828,1.129839
0.914953,0.525558,1.040418,1.336061,0.914624
-0.315355,0.707986,-0.658579,-0.044845,-0.407859
0.639405,0.582494,0.92533,-0.184045,-0.739674
-0.19169,-0.928858,0.619781,0.087963,0.807349
0.597965,-1.109804,-1.004136,-0.341728,-0.433395
0.837849,1.58427,0.516119,1.010984,0.12274
0.043382,-0.425798,-0.367641,0.097081,0.009363
-1.531836,-0.938441,0.657878,0.044966,0.759222
-0.359518,0.050885,0.22527,1.161215,-0.519224
0.55513,-0.91055,-0.537873,1.124223,-0.870804
0.758812,0.748287,-0.189766,0.17281,0.599477
-1.266037,-0.285953,-0.254763,-0.236487,0.403694
-0.726986,0.942978,0.76464,0.644288,0.271606
0.324993,0.144523,-0.771152,-0.680033,0.823788
0.672149,-2.548565,-0.594979,-0.919433,-0.937986
1.42321,0.751026,0.957259,0.906051,0.781578
1.06715,-0.177101,-0.991059,-0.582889,0.676165
-0.70801,-0.299742,1.172419,0.686248,-0.31961
0.866109,-0.620647,-0.561124,0.530589,0.220154
0.399966,-0.890211,-0.614674,0.500627,0.158516
-0.093656,-0.551865,-0.186473,0.705578,-0.482188
-1.313446,-0.118693,0.785333,1.845547,1.081646
-1.006967,-1.486935,-0.741374,-0.642987,-0.293349
-0.370789,-0.5756,0.738872,0.143009,1.069616
-1.026467,0.623518,0.520709,0.120026,-0.350039
-0.222221,0.20509,-0.179946,-0.484195,0.880772
-0.621736,-1.287681,-0.532658,-0.705284,-0.522882
1.588343,-0.414245,-0.992011,-0.880919,-0.128918
-0.006937,-0.777016,0.37299,-0.181238,-0.703679
1.320425,0.712029,-0.683234,-1.284488,0.809978
-1.01651,0.464264,-0.322958,0.411384,0.788759
1.160276,-0.140137,-0.889732,0.116829,-0.841702
0.81188,-0.534526,-0.699458,-0.933731,-0.685012
-0.558195,0.770072,0.171301,0.463314,-0.113736
1.244157,-1.492815,-0.846142,-0.663946,0.570991
-1.205734,0.058765,0.375679,0.884992,0.415474
-0.200997,0.92717,-0.268388,-0.438713,0.262996
-1.464976,-0.706749,0.765295,1.008502,0.46787
-0.281913,0.79506,0.352983,-0.445089,0.635159
-0.536331,-1.362979,0.785868,-1.177182,-0.999751
0.195625,-0.458551,1.030891,1.102303,1.187584
0.317158,-0.831178,0.165154,0.915158,0.614666
-1.101329,0.899577,0.002136,-0.433176,-1.042084
0.089056,-0.28037,-0.562415,-0.75192,-1.691136
0.129985,0.97342,0.946865,-0.46447,0.857794
1.434245,-1.614888,-0.962778,-1.344128,0.796295
-0.208451,-0.097319,0.098873,-0.363378,0.792798
0.909162,1.690118,-0.192547,0.883656,-0.517364
0.207276,0.105964,-0.730325,0.258017,-0.566196
-0.353233,0.616737,0.656204,0.920683,0.825827
0.354393,0.699774,1.016327,-0.247102,0.65822
0.868052,1.110543,0.149682,-0.940325,-0.185151
2.105414,1.67022,0.332991,-0.932795,0.45274
-0.054475,-1.319674,-0.675023,0.233631,1.007054
1.07488,-1.729325,-1.247163,-0.271425,0.545282
0.333553,0.21109,0.700305,-0.351946,0.446624
-0.308227,0.419296,-1.153317,-0.75218,0.256571
1.080906,-0.549124,-0.286405,-0.412675,0.225004
-0.330278,0.01112,-0.145364,-0.759129,0.530756
-0.648786,-0.437681,0.182925,0.606861,0.230075
1.553399,1.551781,-0.381075,-0.681101,-0.688752
1.191892,-1.260923,0.299571,-0.905452,0.52359
-2.257336,-0.517819,0.634996,0.495946,-1.144709
-0.329124,-0.396371,-0.3585,0.281095,-0.900721
-0.963584,0.117168,-0.329537,-0.536781,-0.332982
0.739155,0.05703,-0.648103,-0.874819,-0.989296
0.001956,1.204983,0.592197,-0.034887,-0.366652
-0.039345,-2.239726,-1.152032,-0.9725,-1.251145
0.429894,0.991124,0.240914,1.020496,1.217889
-0.199293,-0.226433,-0.018626,0.379987,0.023201
0.525901,0.398239,-0.042789,-0.72939,0.001084
0.104248,-0.808531,-0.528459,-0.564309,-0.410172
0.188004,1.062469,-0.176389,0.182264,0.089763
0.247321,0.465595,0.242831,0.352059,-0.605294
0.364105,-1.238327,0.68581,0.175579,0.161817
0.065186,1.156738,-0.553406,-0.441568,0.720596
0.274361,1.097569,0.879971,1.02287,-0.36097
-0.895078,1.687884,0.985851,0.384437,0.319058
-1.465228,0.563964,0.717123,0.164954,0.82414
-1.315763,0.258701,0.24804,0.648113,-0.660194
-0.584486,-0.439729,-0.483845,-0.189083,-0.332541
1.287801,0.442042,0.55663,-0.619484,0.804683
-1.443774,0.428169,1.203264,-0.28265,0.286029
-0.855646,-1.917499,-0.845364,-0.191079,-0.279111
-2.28857,-1.388532,1.075816,0.503989,0.899201
-0.563847,-1.725391,-0.609381,-1.191111,-0.693906
0.40865,1.303663,0.496429,-0.533151,0.612769
-1.088056,-0.05357,-0.509572,-0.677006,0.763089
0.923078,0.533085,-0.153938,-0.744949,0.259869
0.492773,-0.764646,-0.505351,-0.80746,0.060498
0.346986,0.317075,1.215323,1.00538,0.338776
0.807702,-0.696486,-1.265318,1.103273,-0.641194
0.049202,0.227093,-0.782416,-0.951842,-0.587338
-0.929245,0.455438,1.129508,-0.201334,-0.493684
0.911649,-0.717847,-0.245108,-1.583713,0.505416
-0.424608,0.371111,-0.048485,-0.57312,-0.62431
0.392116,-0.416531,-0.608337,-0.681014,0.785173
-0.095145,-1.095708,-0.611469,0.707819,-0.72402
1.260087,-1.627019,-0.020362,1.305114,-0.428372
0.610219,-0.725306,-0.133498,-0.922993,-0.425074
-0.080589,0.397126,0.500114,0.227004,-0.53269
0.437334,0.436593,0.110356,-0.618498,0.166844
-1.021348,0.603997,1.16788,0.683791,0.904539
-1.461198,-0.823131,0.437787,-0.249656,-0.264697
1.171056,1.253675,0.126941,0.230978,0.961722
0.6448,0.365672,0.580597,0.986962,0.647253
-1.695321,-0.418376,0.42558,-0.645324,1.076476
0.079915,0.346375,0.205772,-0.04799,-0.143433
1.242303,0.268596,-0.630604,-0.460148,-0.84495
-1.027394,-1.525762,0.126572,1.069003,0.932902
-3.195387,-0.130134,1.758539,0.368328,0.84645
1.211797,0.095811,-1.082006,-0.820286,-0.698024
-0.24612,2.432271,1.096314,0.784574,-0.637752
0.309007,0.578418,-1.314259,-0.393118,0.486927
0.256875,-0.550673,-0.577288,-0.965279,0.122828
-1.453834,1.784224,0.95027,-0.420566,0.081182
-0.350708,0.036315,0.620967,0.151162,0.228801
-0.404619,0.084931,-0.205948,0.691197,-0.726797
0.239409,-0.614826,-0.834969,0.068386,-0.045537
-0.5864,1.542345,1.279864,0.717452,0.754382
0.137214,0.349252,1.014602,1.63594,-0.375731
-1.80079,1.262231,1.071866,0.499015,-0.114133
0.276176,-1.425446,-1.267906,-1.265115,-0.075279
0.816207,1.558832,-0.176134,0.331777,0.459686
0.483952,-0.465225,0.234167,-0.096731,0.668361
1.264058,-0.376372,-0.556391,-0.836181,-0.48483
-0.059565,1.420492,0.676699,0.718752,0.300241
-0.537742,-0.956451,-0.626604,-1.788115,0.504169
0.137653,0.384551,0.68923,-0.33714,1.7733
0.232156,-0.989359,-0.00914,-0.031926,-0.235164
-0.627844,0.347419,0.298246,-0.519162,1.202176
0.536279,-0.169027,-1.982568,-1.111416,-1.049075
-0.438578,-0.224228,1.005284,1.320014,0.74502
-0.53265,0.405588,0.315154,0.200568,-0.391848
0.091296,-0.432663,-0.667897,-1.180329,-0.868656
-0.529808,1.540043,0.482349,1.206604,0.442609
1.315792,-0.857441,-0.659676,0.114071,-1.433041
0.415992,1.340564,0.502817,0.601647,-0.590449
0.631897,0.418375,1.014453,1.357916,0.854094
0.030027,-1.266305,-0.429435,-0.64606,-0.909259
0.774194,0.275623,-0.965099,0.155171,-0.91363
-0.184601,-0.207746,-0.916303,-0.941566,-0.763425
0.087067,-0.070643,-0.498993,-1.03111,0.348511
0.236828,2.643227,1.178249,0.675133,-0.190632
-0.551932,0.027144,1.675858,0.722868,1.269149
0.884412,-0.698841,-0.833846,-0.833838,0.286352
0.95561,-0.29029,0.57296,0.709086,-0.581905
-0.099118,-0.62862,-0.794748,-1.217952,-0.088295
-1.966188,-0.658246,0.413749,0.267068,0.527739
0.030992,1.064724,0.773906,0.002509,0.067179
-0.441194,0.455811,-0.129292,0.02404,-0.479127
-0.080926,0.265977,-0.485406,0.084881,-1.022703
-1.664885,-0.922185,-0.536057,-0.425688,-0.551599
0.459776,0.102022,-0.324087,0.686543,-0.532913
-0.268009,-0.514876,-0.075225,0.569648,0.446785
0.881682,0.053839,0.231438,0.987017,-0.814374
1.256151,0.20991,-0.324244,-0.654095,-0.794042
0.622629,1.047605,1.134044,-1.371869,-0.594698
-0.151463,0.074203,-0.355432,0.665604,-0.386121
-1.835936,0.637861,0.515237,0.286153,1.13481
-0.845004,-1.904509,-1.398301,-0.302231,-1.133534
0.486735,-0.654382,-0.171998,0.876516,0.509268
1.695482,1.044503,-0.889254,-0.664119,1.084097
-0.13068,0.022169,-0.681507,0.267403,0.277874
-0.061103,-0.142884,1.05709,0.407904,0.440806
0.739832,-0.19091,-0.846523,-0.244509,-0.658475
0.792362,-0.576291,-0.390051,-0.559863,0.198324
0.577607,-0.046151,-0.276994,0.917948,-0.475393
-0.883375,-1.207494,-1.279237,-1.000741,0.646447
1.477227,0.030208,0.293867,0.333251,0.297402
1.45311,0.870592,-0.611682,-0.586384,1.251763
-1.630459,0.762313,0.555169,-0.344446,-0.367671
1.360765,-1.116306,-1.548503,-0.223365,0.216916
-0.707126,0.72835,0.168491,0.149174,-0.397513
-0.436683,-0.137941,0.8621,0.651811,0.68251
0.732082,-0.213598,-1.230779,0.134177,-0.667981
-1.264299,-2.012647,-0.115478,-0.019598,1.048338
-1.954549,-1.77952,0.553041,0.643341,0.757606
-1.738959,0.993394,0.778062,0.888949,0.139639
0.197361,-0.220095,-0.267445,-0.568516,-0.498086
-0.573618,0.030373,-0.25789,0.096505,-0.807887
-1.229513,-0.426582,0.230861,-1.154569,0.769069
-0.474255,1.616983,0.312482,-0.929296,0.418475
-0.770219,1.267685,0.577133,-2.117986,0.254009
-1.011801,0.317189,1.157148,0.919414,1.346014
0.585076,0.789017,-0.573342,-0.457312,-1.079417
0.303427,0.672035,-0.233362,-0.467324,-0.523414
0.524793,-1.201977,0.084789,0.461803,-0.195598
2.054395,0.115932,-0.76979,0.141155,0.40788
-0.325979,0.479202,0.526015,-0.341943,0.50256
-1.088725,2.11298,0.694289,-0.438182,0.102024
1.215033,0.028172,-0.101302,-0.807332,-1.109701
1.122357,1.948907,1.05301,-0.291668,0.987796
0.583603,-0.743663,-0.876155,-0.060303,-0.990969
2.34065,0.766573,-0.536088,-0.857235,-1.171186
0.45603,-0.054918,-0.431362,-1.222543,-0.319211
1.165367,0.264834,-1.208973,-1.099225,-0.821666
-0.764493,-0.055049,0.733578,1.506096,0.068588
0.312322,-0.104334,-0.254468,-0.111604,1.080829
-2.206166,-1.593176,-0.214205,-0.603663,0.602943
-0.435419,-0.275891,0.393499,0.220286,0.293265
-1.216334,1.248228,0.40159,0.720489,0.509922
-0.187897,-0.862,0.409963,-0.91485,0.616189
-1.686011,-0.349082,0.358439,-0.021232,0.314773
-0.06855,1.854404,0.463079,0.819459,0.345278
1.524398,0.092962,-0.059827,0.148742,-0.155562
0.024522,0.222486,-0.05589,-0.117932,-0.549909
-0.98323,0.60915,0.691102,-0.612249,-0.179674
-0.599877,0.601101,-0.88449,-0.257792,0.194644
-1.18098,-0.066466,0.337412,-0.978851,-0.810747
-1.503728,1.343076,0.330711,-1.142335,-0.410065
-1.598401,0.340344,1.321861,0.336978,1.102432
0.65027,0.48386,0.654063,0.594333,0.478233
-0.892387,-0.547096,0.666491,0.466137,-0.049381
0.144212,-1.610575,-0.255841,-0.815702,-1.340841
0.358385,-0.191944,-0.75025,-0.418652,0.954694
0.134542,0.10085,0.708565,0.620599,-1.181533
-0.821318,2.644384,1.471437,0.480479,1.298193
0.274372,0.455659,0.805662,1.256038,0.169946
0.640223,-1.703462,-0.516598,-0.62822,0.480183
-0.575449,-0.504566,0.318217,-0.527765,1.539887
0.896774,0.681913,-0.224381,-1.190478,-0.789053
-0.396539,-1.369389,-0.903112,-1.028741,0.495539
0.853295,-1.085899,-0.772214,-1.36173,-1.086165
0.482569,-1.711479,-1.034258,0.859865,-1.164011
0.887201,-0.980957,-1.225045,-0.470411,-0.109392
0.642878,0.984675,0.7385,0.677195,1.949466
2.314543,-1.550353,-0.430285,1.285626,-0.924971
-1.157207,2.120033,0.905501,0.57416,0.93339
-0.815219,-1.795741,-0.728083,-0.112043,-0.50858
0.020567,-2.102858,-0.013505,0.571129,-0.532539
-1.583493,-0.575372,0.560767,-0.712243,0.397861
