smoker,pollution,cancer,xray,dyspnoea
-0.943481,-0.969753,-0.829942,-0.983232,-0.770547
0.711738,-0.69316,-0.300274,-0.642468,-1.094771
0.449744,-1.152738,-0.195139,1.302688,-0.434196
0.126742,0.217795,-0.661974,0.152153,-0.420314
-0.273621,-1.530013,-1.322429,-0.171532,0.004953
0.989016,1.218257,0.948663,0.555615,0.649714
0.961012,0.729808,-0.175286,-0.821465,-0.230782
0.465251,0.274937,-0.326463,-1.10564,-1.045191
-0.603351,0.560581,-0.410674,0.134728,-0.800052
1.077423,-0.040936,1.464505,0.683095,0.412032
0.506404,-0.124714,0.032067,0.493698,0.872032
-0.707831,0.069855,0.647397,0.754543,0.561337
-1.944321,0.38221,-0.631488,-0.394287,-0.930357
2.631821,-0.687256,1.525944,-0.583358,1.13511
-1.10779,0.155135,0.685465,0.205168,-0.744197
-1.561782,-1.689724,-1.180423,1.185272,0.736052
-0.819968,-0.356314,-0.108355,-0.767655,-0.675205
0.247349,-0.115553,-0.698712,-0.153304,-0.008325
1.566153,1.386877,0.503359,-0.110523,-0.409963
-0.430301,-1.433307,-0.893468,0.305365,-0.030907
-0.666955,-1.136493,-0.399796,-0.720649,-0.171078
1.375501,0.966174,1.345861,0.298623,1.081288
-0.102398,0.252917,0.410742,0.55549,0.239104
0.473402,2.466028,0.76117,-0.498973,-0.149036
-0.372561,0.2859,0.284079,-0.232271,0.566074
-1.756339,0.706028,0.538693,1.03294,1.059312
-0.461916,0.95623,0.764479,-0.345316,0.22779
-0.213769,1.982489,0.809052,-1.512196,0.900075
0.203493,-1.133503,-0.521161,-0.673527,-1.009791
-0.609091,-0.155805,-0.904026,0.740956,-0.649658
-1.198126,-0.401576,-0.688676,0.292656,0.041055
0.740373,-1.134614,-1.306178,0.165364,-0.765365
0.301441,-0.121549,-0.013606,0.10032,0.615224
-0.593957,1.392983,0.206834,0.347082,0.724719
1.54796,0.711578,0.341247,-0.857567,0.682597
0.630463,0.273813,0.318702,-0.448913,0.635079
-0.706787,-0.523971,-0.284907,0.584143,0.144589
-1.006754,0.062115,-0.359083,-0.062892,-1.130453
0.908509,0.646389,0.970093,-1.029595,0.213357
0.109485,-0.729596,0.735041,-1.604441,-1.423521
0.419111,-1.231599,0.350485,-1.39698,0.932985
-1.273983,-0.843167,-0.281104,-1.687354,0.117223
1.045125,-0.981386,0.565401,0.807631,-0.408363
-0.495577,1.183304,0.335179,-0.593239,0.203454
-0.109223,1.612595,1.35051,-0.262584,0.509338
-0.41356,0.294909,-0.484864,-0.910632,0.008981
0.116829,0.506516,0.939348,-0.489737,0.833306
0.120307,-1.074154,-0.746294,0.683245,-0.301922
1.008543,-0.713499,0.700256,0.170265,-0.530999
0.880651,-2.475447,0.228304,0.293347,-0.613425
-2.036071,-0.429045,-1.041035,-0.060028,-0.234321
1.27497,0.519819,0.730607,-0.022807,0.820726
0.099694,0.556456,0.77883,1.059063,-0.964827
-0.226315,0.197948,-0.00325,0.700461,0.363906
1.186229,1.433364,1.108661,0.471529,0.637303
1.560734,-0.046899,0.673564,0.098112,0.775508
0.297445,-1.652014,-0.813774,-1.770128,0.019233
0.859291,-0.14929,-0.342948,-0.958733,0.379859
-0.259103,-0.614837,-0.250675,-0.142348,-0.528208
0.761338,0.443617,1.258045,-0.647954,-0.208011
-1.260433,-0.338192,-0.282339,0.339015,0.376615
-0.422111,-0.476715,0.301245,0.408226,-0.419451
-1.125277,0.675176,1.055151,-0.992062,0.855199
-1.238719,-0.692202,-0.751344,-0.901308,-0.905611
0.809159,0.140112,0.559629,-1.185178,0.131678
0.71518,0.398453,0.675549,0.108191,0.955432
0.473648,-0.26673,0.853861,-0.333594,0.417848
0.23129,0.882592,-0.730804,0.643515,0.640471
-0.94048,0.758846,0.715811,-0.665709,0.665781
-0.485751,-0.089821,-0.460435,-0.808339,0.204718
2.038734,0.576814,1.546208,-1.31926,-0.31019
0.926673,-0.407,-0.005989,-0.83875,-0.298305
-2.487457,0.029416,-0.332315,0.253267,-0.609577
0.660668,0.56832,0.275749,-0.407691,-0.06368
-0.616167,-0.494192,-1.021553,0.955357,-0.73165
-1.252066,0.273187,-0.835924,-0.071499,-1.044293
-1.239383,0.409386,0.367613,0.132915,0.760763
2.420733,-0.188505,-0.217744,-0.085752,0.094573
0.726634,0.048461,-0.823377,0.51616,-1.342717
-0.805356,0.82494,-1.681568,0.35903,-0.577612
0.301134,-0.287173,0.814232,-0.714273,0.697519
0.304727,0.240177,-0.24865,-1.066684,0.601234
0.488426,2.362487,0.362343,-1.46231,0.016617
-0.936917,0.512838,0.515529,-0.566878,0.743961
-0.015673,-0.14718,0.66984,0.942046,0.335494
0.680035,-2.034665,-1.035106,0.591041,0.011931
0.170476,0.687528,0.563989,0.293476,0.415706
-1.630572,0.883664,-0.175069,-0.375704,-0.238808
0.429597,1.007167,0.710925,-0.812208,-0.230487
0.335594,0.137048,-0.308083,0.226564,-0.496599
0.28019,-0.278134,0.352271,-0.49646,-1.02079
-0.682778,1.218609,0.841685,0.563749,0.520402
2.354487,0.252299,0.4827,-0.591687,-0.617959
0.633901,1.170609,0.984747,-0.260808,-0.142492
0.181692,-2.007374,-0.915685,-0.302026,-1.237124
0.833752,0.293809,0.633636,0.363326,0.012307
-0.979036,0.307819,0.957524,0.212682,-0.846804
-0.324299,-0.050929,0.348564,1.021034,-0.749954
0.870933,-0.538229,-0.008063,0.518408,1.144722
1.589758,1.160775,1.301963,-0.947862,0.504371
-0.511423,-0.29793,-0.572363,0.063674,0.013138
-0.452978,-1.187174,0.848867,0.558472,0.477215
2.568415,-0.82938,0.790329,-0.520936,0.130724
-1.562817,0.158117,-0.45381,0.899483,-0.175828
0.106451,-0.596728,0.910696,-1.162647,-0.181984
-0.392183,0.820608,-1.046124,-0.135216,-0.869354
-0.595154,0.170733,0.337266,0.223525,0.254339
0.798485,-0.798141,0.357892,0.288677,0.919913
-0.123866,0.117198,0.472191,-0.175864,-0.734925
1.07859,1.415698,1.742621,-0.629388,0.598432
-1.017227,-0.91521,-1.231526,0.61897,-0.431439
1.803154,0.383744,0.585198,-1.179214,-0.085988
0.961037,2.109177,1.365846,-0.965501,0.950461
0.114252,-0.822613,0.49833,0.623601,0.77383
-0.06672,-0.130021,1.126567,0.582733,-0.121946
-0.048369,-1.03999,-0.038538,0.139435,1.04063
-0.169544,0.676627,-0.255778,-0.16578,-1.080856
-0.441386,0.566419,-1.034745,0.252778,-1.492253
1.907676,-0.258174,1.095385,0.753902,-0.545575
-0.980162,-0.103964,-0.580684,0.701606,0.016629
-0.557408,0.718437,-0.21914,-0.150485,-0.736668
0.251025,0.330959,0.09162,0.42114,0.607356
0.403091,-0.614937,-0.483108,1.104462,0.535733
-0.949844,0.546279,0.022014,0.331856,-1.161032
-1.498937,-0.185197,-0.578847,0.575852,0.561441
2.473819,-0.66809,0.356326,0.133762,-0.79155
-0.555821,0.346457,0.038985,0.168756,0.261351
-0.068744,-0.137612,-1.243451,-1.246796,-0.88953
-0.104508,1.281429,-0.72282,-0.030761,-0.909662
-2.159873,0.653081,-0.9727,0.168559,-0.677737
0.654037,0.772017,0.318534,0.102184,0.535867
-0.420084,-0.608548,-0.084781,0.438202,-0.391212
-0.875154,1.336971,1.140709,-1.009743,1.048456
0.91775,0.444315,1.200401,-0.479468,1.297259
-0.638218,0.785371,-0.255408,0.63021,-0.061023
-1.198061,-0.666157,-1.296653,0.675519,-0.832108
0.232107,-0.185249,0.384599,-0.455217,-0.899348
1.529535,-0.345224,-0.081945,0.543724,-0.314821
-1.937869,-0.251879,-0.790395,-0.194572,-0.459383
0.293868,-0.376586,-0.255629,0.472633,-0.092517
-1.060911,0.315802,-0.342671,-0.802851,1.126723
-2.243667,-0.813073,-1.180478,-0.141092,0.07107
1.985031,1.312178,0.82166,-0.624883,-0.951874
-2.090059,-2.35566,-1.187197,-0.056487,-0.600092
1.722069,0.997795,0.546493,0.223891,0.59967
-0.390253,-0.739002,-0.802864,0.480985,0.493592
1.03487,0.861392,0.322178,-0.947133,0.66197
1.046865,1.048901,0.732718,-0.080184,0.946277
0.285326,1.83793,0.929166,-0.14321,0.244557
0.36679,0.497826,-0.367786,0.0353,-0.384859
-1.292707,-0.707872,0.578069,0.27835,0.293568
-0.922889,-0.053312,0.380673,0.76803,-0.421692
0.548757,0.541531,0.587082,-0.608307,0.188449
0.135836,0.312156,-0.61665,0.340358,-1.151283
0.180053,0.807665,-0.888672,-0.233635,0.64104
-0.135735,-0.671716,-1.062509,0.966818,-0.243453
-1.383101,1.0743,-0.377093,0.499129,0.426761
0.330133,0.450367,1.254718,-0.52587,0.379295
-0.113057,0.457877,-1.465657,0.08674,0.554799
-0.037786,1.052601,-0.373481,-0.239682,0.569333
0.050637,-1.400312,-0.923578,-0.957166,-0.534071
1.731004,-0.211543,1.280059,0.622664,-0.234587
1.600005,-0.470486,1.216884,-1.111998,0.805345
1.015292,0.941855,0.797027,-0.607072,1.090695
0.391767,0.438075,0.553704,-0.890177,1.464219
0.233977,-1.369195,0.261846,1.101061,0.080503
0.920434,-0.528944,0.503234,-0.572984,1.091056
0.364822,-1.147878,-0.358029,0.073846,-0.999766
0.572079,0.044609,0.965369,-0.267653,0.755497
0.647502,2.671613,0.595862,-0.172211,-0.185459
0.242303,-0.688941,-0.172663,0.011214,-0.225924
-0.666943,-0.395407,-0.010017,0.680932,-0.901319
-0.364157,2.247842,0.3548,0.362267,0.230116
0.680542,0.049585,0.112845,0.691012,1.19599
0.064444,0.629412,0.827306,-0.121957,0.908975
-0.689479,1.827574,-0.475586,-1.102162,0.506706
0.803784,-1.791476,-0.547411,0.58281,-0.677821
-0.155481,0.471302,0.268606,-0.684697,-0.366759
-1.155447,0.922033,-0.213892,0.092784,-0.236521
1.22902,0.97136,0.538384,0.05154,-0.909829
-0.181291,0.086007,1.270679,-0.811845,-0.636699
-0.725863,-0.758341,-0.520123,0.929726,-0.375504
0.461866,1.795869,0.530704,0.795821,-1.503571
-0.798223,1.33581,-0.262396,-0.734945,-0.686194
0.513423,0.040107,-0.900458,0.312144,-0.499816
-0.701741,-0.039948,0.169863,0.560123,-0.738356
-0.417704,-0.887586,-0.599433,0.212285,-0.135691
0.450555,-0.258865,0.943031,-0.538889,-0.658948
0.227298,0.72195,0.311836,-0.642181,0.013958
1.613341,0.467023,1.536632,0.523573,0.75068
1.307053,-0.813514,0.699954,-0.95318,0.096143
-0.3111,0.178594,0.022923,-0.366714,0.905968
0.260372,-0.615828,-0.014259,0.00508,-0.763614
0.513896,0.442854,0.634299,0.699644,-0.950721
-1.354101,-0.744009,-1.177382,-0.333627,-1.161522
-1.011329,1.115261,0.592972,-1.224957,0.613971
0.377927,0.665777,0.250472,0.691845,-0.32682
-1.121962,0.803563,0.579384,0.389858,0.344572
1.463538,0.60332,0.72433,1.165859,-0.143431
-1.264391,0.518282,0.250256,0.507673,0.12435
0.850432,-1.515639,0.642855,-0.42798,0.68517
1.332931,-0.633889,1.4363,0.108511,0.187725
-0.870193,0.166311,-0.388531,0.590564,-0.89076
1.08066,0.350508,1.278375,-1.179931,0.228396
-1.048562,1.644918,0.760827,0.215847,0.14006
-0.866299,-1.453216,-1.019596,0.094378,0.067328
-0.333517,0.479838,-0.26652,-0.702984,0.150969
-1.337098,1.163637,-0.725284,-0.859453,0.827202
-0.23956,-1.098862,-0.787065,-0.513207,1.115829
0.744912,2.492256,1.117204,-0.1943,0.548706
-0.047895,-1.816956,-0.901153,0.830057,0.300778
0.629542,-0.470322,-0.523573,-0.634466,-0.851346
-0.547991,0.298292,0.663435,0.230139,0.886706
-0.127031,1.385321,-0.332177,-0.416946,-0.373476
0.839387,-1.213641,-0.602344,0.699367,-0.592336
-1.630313,1.685186,0.742809,-0.158752,0.59331
-0.327745,-1.050809,-1.07704,-0.79628,-0.528546
0.134057,1.03448,-0.667892,0.655095,-0.518863
-1.568011,-1.340624,-0.39934,0.050281,-0.390021
2.004895,1.319533,0.737904,-1.02858,1.079667
-0.324815,-0.104097,0.499181,-0.230877,0.226899
0.113875,0.100452,-0.435158,-0.213874,0.984505
-0.034016,0.793942,0.544498,0.933796,0.988414
-1.147174,0.287427,-1.148182,-0.119407,0.771367
-0.30834,-1.570249,-0.757711,0.567527,0.425498
-1.191543,0.355163,-0.339445,-1.051316,-1.228342
-0.339504,0.125709,-0.147278,0.352142,1.296699
-0.472534,-0.020316,-0.757329,0.643969,-0.169726
0.758941,0.599888,0.921714,-0.058291,0.514089
1.459038,-0.404033,-0.338564,0.222755,0.996773
-0.188596,1.982234,0.256782,-0.771453,0.942465
1.536039,0.615461,-0.119587,-0.605135,-0.226721
1.267922,-0.251861,0.20029,-0.315967,0.484134
-0.099446,-0.111613,-0.799225,0.346112,0.296051
0.206558,-0.481273,-0.930697,-1.016461,-0.74869
-0.084258,-0.919838,-0.067349,-0.930582,0.082056
-0.731576,-1.07804,-0.690009,0.699559,0.572129
1.199538,0.00836,0.589649,-0.378838,0.136214
-0.522103,-0.481882,-0.67602,0.491041,-0.343698
0.758155,-0.240646,0.900044,-0.870827,0.454371
-0.47635,1.343134,0.590738,-0.659168,0.520217
1.292001,-1.436639,-0.779303,0.710177,1.258711
-1.933125,0.579852,-1.072635,0.984807,-0.264418
-2.572364,0.36687,-1.256393,1.035653,-0.696769
-0.889217,-0.033296,0.017879,0.524203,0.684512
-1.460224,0.809757,-0.077644,-0.628254,-0.516547
0.112103,0.767867,0.971965,-0.383168,-0.19998
-2.224317,0.072669,-0.970539,0.439689,-0.913868
0.222669,0.655135,0.83584,-0.773766,-0.20677
-0.533365,1.294518,0.476311,-0.103581,0.519984
-0.445921,-0.785094,-0.826029,0.728267,-0.86542
-0.091914,-0.531149,0.428576,1.031494,-1.114103
0.340185,-0.039697,0.867892,-0.00847,-0.579227
0.749933,0.786613,-0.223987,1.57517,0.768374
-0.654602,-0.741763,0.151408,-0.564901,-0.886555
0.591345,0.460902,0.192038,0.897579,-0.572041
1.328333,0.162405,-0.283164,0.976604,0.232385
0.053864,-0.362997,0.998037,-1.388053,0.55872
2.640482,-0.33832,1.427119,-0.839089,-0.349935
-0.364752,0.372622,1.188496,-0.312489,-0.035588
-1.805808,-0.858972,-0.929098,-0.601882,-0.287383
-0.71696,0.26408,-0.488781,1.005162,-0.72947
0.155426,-0.152611,0.484723,0.00748,-0.952936
-1.434862,0.657243,-0.652701,-0.631783,0.960213
0.858738,0.763977,-0.106957,0.122252,-0.725449
0.268756,-0.441324,-0.298654,0.351814,-0.234144
0.31866,-0.552834,0.395555,-1.191726,0.087202
0.947691,0.590655,0.612102,-0.33382,0.907512
-0.167494,0.404231,0.836549,-0.491602,0.441049
0.511889,-0.581263,-0.426184,0.784123,-0.931729
-0.54001,-0.133257,-0.58089,-0.378653,-0.615451
-1.383288,0.798727,-1.578063,0.066027,-0.211416
0.010498,0.743373,1.05628,0.459253,0.832429
-0.282593,-0.117927,-0.873633,0.058503,0.774162
-1.451685,0.417722,-0.381449,0.320335,-0.931961
0.302474,-0.785037,0.172578,0.488802,0.256846
-1.188728,1.418332,0.306488,0.113911,-0.54976
-1.094286,0.034003,0.755485,-0.053484,-0.157093
-1.113719,-0.27285,-0.673039,-0.465894,0.078956
-0.170714,0.365914,-0.008561,0.668852,0.645928
0.930777,2.640124,0.879166,0.179816,0.483655
0.128295,-0.653867,-0.754568,-0.450859,-1.042541
-1.058986,-0.678913,-0.807591,-0.333769,0.701026
1.514952,-2.066227,-0.825324,-1.034976,-1.008722
0.141823,-0.30269,0.170152,0.627536,0.656832
-0.76041,1.403051,1.221067,-0.625919,1.240646
-1.198769,-1.059913,-0.547933,0.433191,0.951405
-1.423685,-0.136462,-1.071713,0.512563,-1.067896
0.208177,0.083055,0.358127,-0.285412,-0.442213
-1.897155,1.374608,-0.637853,-0.171748,-0.261934
-0.329899,-0.042886,-0.65396,0.358458,-0.29444
-2.221625,-0.678179,-0.863163,0.01458,-0.797446
0.094876,0.587991,0.12892,-0.411952,-0.833898
-0.23084,1.593178,1.426406,-0.967841,0.81609
0.702434,-0.975429,0.293285,-0.923417,0.769239
0.425501,-0.184323,-0.552263,-0.104416,-0.357677
-1.519139,-0.533068,-0.959927,0.181713,-0.79883
-1.150904,0.565203,0.646356,-0.568283,-0.400375
-0.369469,-0.949031,-1.086889,-0.225144,-0.095239
0.783864,0.237854,1.041257,-0.939679,0.581148
-2.20546,2.199957,0.001746,-0.480023,-0.778036
1.785275,0.014058,0.532006,-0.745575,0.891863
0.495307,-0.438611,-0.28436,0.033388,0.317511
0.894522,-0.335703,-0.433971,-0.134328,-0.842356
-0.302926,-1.023424,0.682795,-0.700579,-0.764852
-0.932997,-0.256439,-1.015982,-0.214844,-0.317365
1.320566,-1.84974,-0.797674,-0.36838,-0.207464
-0.604184,1.016311,0.057499,-0.429025,-0.658836
0.228897,-0.109539,-0.846471,0.253151,-0.486058
0.387555,-1.978725,-0.522646,-0.274191,-0.947985
0.003126,-0.720925,-0.739196,0.454053,-0.318113
0.768746,1.349274,0.546581,-1.213131,-1.516185
1.436526,-0.32518,-0.534591,0.323768,0.121221
-0.35882,0.772954,0.106533,-0.165355,0.540685
0.042314,1.492704,1.016512,-0.532807,0.994642
-0.490158,0.942297,-0.334525,0.434149,-0.173408
-0.156707,0.818637,0.593968,-1.278506,0.512646
-1.08265,0.451002,0.494928,-0.24766,-0.368668
-0.316912,-3.229371,-1.259113,0.19556,-1.510992
-1.507149,-1.37666,-1.006987,0.024556,-0.62151
-1.066552,-0.73953,-0.000782,-0.607887,-0.328599
1.017931,1.346404,-0.697607,0.395713,0.340375
-0.717469,-0.908054,-1.410972,1.304325,-1.034336
0.436585,0.006097,-0.538636,1.23704,0.151684
-0.226698,-0.918719,-0.046129,-0.679573,0.751341
-0.124229,1.276222,0.797735,0.650156,0.849996
-0.117165,0.04341,-0.695316,-0.087191,-0.438544
1.900676,0.267814,0.701554,-1.200676,-0.553679
0.414285,0.519971,0.498851,-0.107635,0.934301
1.666034,2.159019,1.669028,-0.543305,0.447356
1.405947,0.218387,1.18225,-0.444917,-0.008302
2.55657,-0.023448,0.18057,0.345275,0.326254
0.763758,0.042492,1.185096,-0.982548,0.848635
0.264892,0.162778,0.183219,-0.419228,-0.748099
0.897459,-2.241189,-1.070443,0.380951,-0.870663
1.623519,-0.214959,1.571041,0.639477,-0.3192
1.392081,-1.46878,-0.312183,0.384699,-1.121583
1.367597,-0.785206,0.490608,-0.436492,0.501915
0.465957,0.39963,0.759782,-0.392621,0.795179
0.608696,0.547115,0.407894,-0.549493,-0.107106
-1.116306,-2.537253,-0.99669,0.396584,1.093498
-1.053192,-2.002138,-0.225643,-0.777164,0.548042
-0.577725,0.774255,0.281056,-0.166545,-0.007225
0.505478,-1.026632,-0.570274,0.434362,0.158223
0.857697,0.042998,-0.177652,-0.309236,-0.313003
0.316852,-0.585685,0.215324,-0.199772,-0.410669
0.08749,1.606433,1.18445,-0.804757,-0.054495
0.089532,-2.359085,-1.020943,0.550077,-1.264736
-2.059145,-1.030045,-0.404184,0.051244,-0.055578
-0.814975,0.755432,0.322115,-0.523514,0.145289
-1.826961,0.226836,-0.068899,0.336777,-0.563368
3.13998,-0.058928,1.141773,-0.077506,0.328577
-0.448645,0.064744,-0.447705,0.289617,-0.106768
1.033217,0.341335,-0.343682,-0.738808,-0.211488
1.785218,-0.840596,1.33523,-1.09533,-0.298531
-0.626572,-0.09136,-0.251106,-0.433416,0.96096
0.677335,1.064082,1.503161,-0.26219,1.056562
-0.660102,0.462795,1.388667,-0.562773,-0.068649
-0.76017,0.32699,-0.559994,0.373096,0.204731
-0.312566,0.780035,0.055249,0.220022,-1.479994
-0.405578,-0.277024,-1.082633,0.283652,-0.031598
0.17566,0.821419,0.520068,-1.256349,0.012604
0.736968,1.130809,0.817551,0.071698,-0.773401
-0.39368,-1.540607,-0.79088,0.063785,0.387744
-0.007096,-0.310916,-0.784755,-0.264823,-1.00615
0.778735,-0.404405,-0.468403,0.72208,-0.445489
0.316364,0.706486,0.679528,-0.774413,0.618359
-2.374746,-0.258325,-1.322625,0.050699,-1.445811
0.196156,-1.239455,0.436893,-0.884077,-0.720296
-1.218156,0.016685,-0.786143,0.180174,-0.023009
-0.384536,1.328692,0.06171,-1.177125,-0.756735
-0.420676,0.682204,0.404538,-1.225305,-0.638689
1.675741,0.883002,0.207783,0.592978,0.494649
1.68428,1.281495,0.304381,0.242127,-0.54942
-0.283188,-0.217332,-0.553786,-0.597212,-0.667059
-1.191361,0.986997,0.635594,0.577308,1.003686
-1.087504,-0.353228,0.995454,0.079914,0.36858
0.24246,1.265462,1.447143,-0.548232,-1.433048
-1.379568,-0.174485,-0.196167,0.431056,-1.497825
-0.037619,-2.134621,-1.112046,-0.178713,0.057991
-0.28652,-0.407593,-0.283298,0.434598,-0.017326
-0.495619,0.206101,0.49367,0.607425,-0.97209
0.595909,0.493705,0.398112,0.958505,-0.037791
0.329253,0.348652,0.574624,0.151457,-0.587949
-1.297888,-0.590645,0.475046,0.45808,0.374454
-0.352186,-0.139487,0.69352,0.046063,-0.30776
0.7723,0.844605,-0.634936,-0.537922,0.206871
0.48154,0.781028,0.168814,-0.487817,-1.010055
0.369224,-1.020901,-0.104802,0.038958,-0.173047
0.803167,0.147768,-0.406266,0.365493,-0.583442
0.954621,0.065369,-0.043589,-0.694069,-1.024337
-2.013542,-0.986357,-0.526866,0.779033,-1.114698
-1.103563,-0.788266,-0.577606,0.125556,0.68935
0.833829,-1.058759,-0.319817,0.09424,1.021053
0.431969,-0.363963,0.300775,-1.057627,0.132101
-1.684318,-0.374196,-0.963957,1.12047,-0.078671
-0.636143,-0.364168,0.604711,-0.757565,-0.10109
1.791903,0.136349,-0.225016,0.498497,-0.297062
0.821577,-1.201488,-0.606797,0.242709,0.364653
0.519223,0.655559,-0.299098,-0.258125,-0.208128
0.301086,-0.597855,-0.734745,-0.055124,-0.154538
-0.644331,-1.89081,-1.153814,0.288371,1.164831
0.16532,0.681318,0.385818,0.274738,0.662115
1.965857,0.498717,0.794077,0.307663,-0.866307
-0.069325,0.10219,-1.142063,1.235898,-0.705003
-0.046026,0.387022,1.424982,0.109831,-0.579376
0.236903,-0.692754,0.493223,-0.677503,0.676045
-0.857275,-0.916567,-0.686255,0.149875,-0.28502
0.458842,0.554959,0.560353,-0.810041,0.429864
-0.288954,-1.248603,-1.0611,0.958416,-0.777249
-0.419596,-0.092471,0.038154,-0.560333,0.785055
-0.107141,0.251053,0.62224,-0.636655,0.569539
1.148424,-0.391923,0.304879,0.447399,-0.429462
-0.710433,-0.27411,0.397139,0.191346,-0.44173
0.301928,0.461999,-0.98399,-0.360927,-0.212709
-0.340426,-0.535395,-0.9903,1.145943,-0.044409
0.495017,1.449322,0.645619,-1.235597,0.082501
-0.458935,0.4582,1.569487,-0.96618,1.404033
0.45655,1.360523,0.045031,0.073818,0.890644
0.808342,-0.711744,0.243435,-0.279626,0.514515
-1.583753,-0.54232,-1.035485,0.522855,-0.238981
0.302827,1.116403,0.545381,0.005991,0.794077
-0.496679,-0.17994,0.301407,0.463476,-0.561083
-0.031193,-0.52565,0.347985,-0.646188,-0.230268
1.814414,-0.989246,0.066914,-0.422057,-0.484746
-0.279878,1.327023,1.001637,-0.711461,0.190355
-0.46313,-0.45798,-1.109266,0.852013,-0.667733
1.634679,-1.312815,-1.073216,0.400649,0.906963
2.327353,-1.761928,-0.47092,-0.502735,-1.341068
-0.912614,-0.841665,-0.995172,1.155729,-0.983265
-0.806287,0.227647,-0.680029,-0.038924,0.207433
0.178611,0.065335,-0.198236,-0.083339,-1.150545
-1.07574,-0.971995,-1.012204,0.897475,-0.097008
-0.993048,-0.586398,-0.765953,-0.956117,-1.857377
-1.003898,0.433913,-1.052435,0.623733,-0.456941
0.300218,-0.815353,-0.585403,0.232983,-0.72464
-0.4012,0.205113,-0.082013,-0.70959,1.449621
1.068388,0.080856,1.244094,-0.706525,0.662552
0.872891,-1.607705,-0.001964,0.770317,-0.743771
0.967011,-2.141829,-0.130721,0.30103,0.117153
0.439109,-1.227219,-0.251745,-0.037277,0.742688
1.470073,-1.930699,-0.466533,0.396654,0.779164
0.580671,-0.445549,-0.397091,-0.34736,-1.090852
0.632271,-0.613566,-0.071484,-0.417857,0.337869
-0.218061,0.626209,-0.509788,0.682008,-0.425938
0.356728,0.537985,-0.066371,0.582266,-0.088867
0.183898,1.424146,0.105182,0.556674,0.332655
0.524117,0.483215,0.332471,0.184158,-0.866363
0.733948,-0.196332,0.489933,-0.246742,0.372709
-0.102051,-0.978296,0.23078,-1.107637,-0.589281
-0.475491,0.899962,0.835505,-0.709312,-0.52565
1.248053,0.39696,0.350939,-0.594869,1.120059
-1.169691,-0.297377,-0.847962,-0.041359,0.14536
0.795994,-0.488377,-0.865557,0.183,-0.065917
0.125433,-0.776263,-0.180373,0.315411,0.35512
1.700557,-0.226628,-0.351462,0.205206,0.383002
-2.569925,1.048695,0.056572,0.126102,0.213602
-1.039005,0.299441,-0.334214,0.561458,-1.515487
0.158832,-0.463922,0.833802,1.614766,-0.781758
0.67219,0.377206,1.375926,-0.043636,0.673147
1.141892,-0.639954,0.383273,-0.385933,1.40548
0.894534,-2.008085,-0.976311,1.405258,-1.670724
0.106626,1.259671,0.633052,-0.755135,0.454307
-2.314713,-1.131119,-0.601359,0.057797,0.38552
0.232637,-1.041112,-0.195726,1.115585,0.112543
0.099897,-0.052329,-0.252658,0.344843,-3.1e-05
0.55319,0.081842,0.550222,0.465317,-0.339748
-0.599459,2.067291,0.164209,0.097853,0.154115
0.617503,-0.091128,1.000689,-0.395846,-0.268335
-0.604675,-0.069619,-1.285379,0.745918,-0.762064
-0.065285,0.356906,-1.461302,0.106452,-1.210186
-0.395766,-0.454806,0.300188,0.792649,0.383839
0.150597,0.220308,1.020496,0.362803,0.088001
-0.35359,0.329791,0.286093,0.314128,-0.82132
0.416445,-0.177913,-0.429808,-0.636477,-0.679114
0.016515,-0.377551,-0.244184,0.214155,0.875737
0.969571,0.335226,0.710632,0.012883,0.96117
-0.182228,0.405739,0.34608,1.216055,1.191122
0.17037,1.50243,0.905906,-0.650828,0.220313
-0.307737,-1.211169,-0.582918,1.270576,1.049006
-1.414072,-0.44447,-0.957996,-0.887663,-0.035575
-0.644052,1.130665,0.863613,-0.566972,-0.209997
-0.20528,0.196368,0.568277,-0.333958,-0.795105
-0.427337,-1.548999,-0.772257,-0.804075,-0.367983
0.742012,0.205584,0.986498,-0.330327,0.24745
1.047388,-0.977589,-0.461967,-0.753366,-0.170477
0.616233,1.370123,0.692043,-1.232892,-1.764292
0.31041,-0.748481,-0.311537,0.837458,0.147266
-1.130157,1.916293,0.341065,-0.106874,0.766908
-0.732924,-0.610789,-0.745885,-0.022457,-0.511131
1.021358,1.122596,0.197794,1.136244,0.337546
-1.35315,-0.7552,0.224689,0.101905,-0.015873
-1.991887,0.837406,0.469833,-1.038643,-0.600931
