smoker,pollution,cancer,xray,dyspnoea
1.267052,0.965948,0.598246,0.74745,2.059983
0.963694,-0.340423,0.628369,0.851481,0.374151
-0.575254,0.360436,0.732669,1.412419,1.393755
0.518159,0.759114,1.309855,-0.019143,1.692768
0.55185,-0.566127,-0.046019,-0.114652,0.607842
0.361777,0.191673,0.754494,0.325698,0.342624
-0.030395,-0.034765,-0.216398,0.601348,-0.654396
0.440874,0.777125,0.879197,0.149593,0.358737
0.360407,2.300117,1.260664,1.474516,0.630121
-0.689228,0.312056,0.369182,0.438604,-0.298144
-0.098516,1.555808,1.198072,1.117674,-0.920828
0.274797,-0.308341,0.83927,-0.062496,0.290783
2.341313,0.077869,0.950212,0.596444,0.557571
-3.235572,1.135067,0.15614,0.534255,0.011669
-0.137095,-1.245509,-0.676991,-1.096521,-0.645486
0.352254,-0.1961,-1.138802,-1.116924,0.008954
0.42252,0.059086,-1.04509,-0.346466,-0.347944
-1.30153,-0.310349,-0.188478,-0.194266,-0.859323
0.546395,-0.204939,-0.514169,-0.766341,-0.718447
0.90115,0.584902,1.243832,0.269861,0.937841
1.307058,1.940508,1.008624,0.34204,0.244201
0.613703,1.436935,0.65648,0.278568,0.482466
-1.832297,-1.244986,-0.292175,0.122594,-0.147967
0.666765,-1.230453,-0.831318,-0.653683,-0.595792
-1.273572,-0.948618,-0.467976,-0.678276,0.424193
0.187645,0.102362,-0.625278,-1.1248,0.174688
0.589056,-1.139847,1.005966,-0.186745,1.550454
-0.256522,0.671043,1.058381,0.190327,0.788072
-0.29082,0.798243,0.916151,0.465654,-0.511152
-0.372735,1.489683,0.273619,0.451206,0.046971
-0.506325,-1.175825,-0.819803,-0.502373,-0.104859
-0.389459,-0.357222,-0.742371,0.874863,-0.344427
0.252481,1.711075,0.95302,1.139943,-0.227824
-0.526201,0.861194,0.480424,0.726488,0.608535
1.180816,-0.230825,-0.383984,-0.211355,0.114185
-0.145383,-0.297253,0.344929,-0.126952,0.442147
0.4681,-1.864687,-1.783895,-0.903052,-0.710885
1.336513,-0.383281,0.420639,0.725759,-1.132879
-0.559581,0.278955,-0.328,0.074919,-0.367314
0.629872,1.284378,0.748879,0.997117,-0.394766
-0.275526,-0.605985,-0.225105,0.910576,-0.546839
1.096162,-0.941066,-0.801051,-0.17192,-0.737703
-0.958075,-0.990542,-1.034541,-0.861274,-0.867865
-0.999656,0.680105,-0.136877,-0.430292,-0.130186
-0.468243,0.365784,-0.662694,-0.792667,-0.556633
-0.51883,0.020601,-0.339339,-0.123688,-0.181176
-1.669816,0.528044,-0.929054,-0.259572,0.609637
-0.162308,0.065232,0.889834,1.184742,0.277515
0.529017,-0.508202,0.041832,-0.437902,0.651419
0.636837,0.931895,0.49143,-0.632668,0.045711
-1.007681,-2.007096,-0.851373,-0.358001,-0.528206
-0.098509,0.108218,-0.303459,-0.940856,-0.265962
-0.205254,1.111959,0.069542,0.271363,0.06904
-1.184994,0.482103,1.263002,-0.413383,0.73004
0.490102,0.503904,0.576495,0.539279,0.838921
1.185715,-1.036558,-0.295838,-0.609595,-0.725346
-0.16199,-0.629351,0.39623,-0.544531,0.946929
-0.019339,0.463872,-0.019046,-0.383886,0.138183
-1.618653,-1.338978,-0.84149,0.023282,0.666211
1.394579,-0.642636,0.385172,0.544802,-0.382987
-1.364683,0.435607,0.056622,-0.038098,-0.201642
0.159883,-0.265148,-0.215768,-1.128701,1.385059
1.110006,2.764503,1.14625,1.470573,0.471514
-0.664385,-0.03778,0.441575,-0.371913,-0.920231
1.141986,-0.791759,-0.087371,-1.082971,0.478698
-0.287034,-1.350704,-0.99356,0.518543,-0.776745
-1.364328,-0.453774,0.050809,0.423848,-0.218626
0.391596,0.768248,0.928761,1.104515,1.088522
0.116057,-0.859583,-0.822734,-0.563188,-0.003021
0.012126,2.542581,0.989918,-0.547395,0.723181
-0.642206,0.110341,-0.91268,-0.262935,0.481567
-1.207985,0.714798,-0.083702,-1.012941,0.249524
-0.584207,-0.132255,-1.414195,-1.189072,-0.960587
1.736189,-0.145675,-0.101825,-0.447602,-0.870314
0.590882,0.18801,0.636623,0.674159,0.332807
-0.8709,0.967866,-0.233878,-0.240367,0.573729
0.245744,-1.106436,0.492246,-0.415924,-0.048655
-0.803709,-1.53382,-0.841449,-0.649962,-0.314368
-1.684931,-0.411322,-0.642132,-0.604339,-0.671163
-0.97059,-0.30908,-1.052454,0.284834,0.21728
-1.037389,-0.312994,0.321495,0.975545,-0.048912
-0.834354,-0.623317,-0.461016,-0.498214,0.102107
0.736789,0.208828,0.669189,0.384508,0.934875
0.176096,-0.378746,-0.854401,-0.188131,0.119052
-1.629269,0.484968,0.323558,0.175463,-0.830119
-0.538438,1.109643,0.191624,0.606912,0.710366
1.13161,-0.039816,0.578437,1.083301,0.389125
-1.689247,-0.035885,-0.855376,-0.058056,-0.558252
1.744018,-0.744014,-0.570224,-0.005874,-0.564613
-2.144975,1.168842,0.280984,-0.376693,-0.328935
0.058819,-0.771236,0.296107,1.037709,-0.74493
0.145829,-0.827655,0.274569,1.330127,0.125789
-1.383476,1.207838,0.387226,0.139782,0.246095
-0.287424,0.629814,0.3779,-0.149313,0.851809
-1.972582,0.122241,-0.771191,-0.990056,-1.630242
0.286083,0.334799,-1.107241,-0.244394,0.368279
0.589211,0.093726,-0.120581,-0.138243,-0.0851
1.990089,-0.802498,0.022409,0.067285,0.252069
-0.3693,-1.206847,-0.625126,-0.714245,0.536323
0.288934,-0.668658,-0.031327,-0.336648,-0.636545
0.109645,-0.065647,0.921313,0.057447,0.021061
0.194585,-1.120684,-1.128424,-0.049901,0.80382
-1.071022,1.069282,1.249,-0.173072,0.130811
0.629776,-1.465732,0.10138,0.845202,0.418057
0.200533,-0.726722,-1.119745,0.846326,-0.293069
0.642315,-0.016353,0.771019,1.050096,0.592717
0.089495,1.511853,1.332529,-0.028864,1.201695
-1.46233,-0.815912,-0.695594,0.24443,-0.746218
-0.181347,0.614583,0.596431,-0.605238,-0.034599
1.041186,-0.596963,0.567451,0.978936,0.347556
1.545791,-0.418443,-0.19868,0.4272,-0.223845
-1.817717,0.619908,-0.219054,-0.41065,0.265449
-0.224124,-0.438219,-1.039879,-0.633394,-0.869034
0.086198,-0.676624,0.350145,-1.005,-0.381573
0.605412,1.33436,0.092059,0.713053,0.476459
0.494586,-0.328783,0.85917,0.787398,-0.391229
0.329932,-0.533093,-0.974728,-0.866637,-0.250682
1.668813,0.944945,0.461991,1.235904,0.385739
-1.032984,1.366289,-0.102122,0.067476,-0.486191
-0.236862,0.548943,-0.544386,-0.864032,-0.293868
-0.40813,-1.171002,-0.868467,-1.008171,0.04656
-0.263359,-0.437894,0.693589,1.083123,-0.678666
-1.852701,0.458456,-0.207839,-0.243917,-0.614284
1.895389,0.245629,1.012388,1.046897,1.456771
-1.341215,0.824212,0.736064,0.508414,0.714852
-1.585014,-1.362757,-0.155895,0.168309,0.200093
1.103106,0.262087,0.942359,1.167102,0.129987
0.070802,-1.843446,0.521651,0.537757,0.459168
-1.117466,0.659324,0.178825,0.830342,1.832972
1.395764,0.696974,0.52417,0.161651,-0.578872
1.144479,-0.81406,0.843651,0.239315,1.199022
-0.138602,0.00936,-0.707177,-0.484478,0.070139
-0.118558,0.812179,0.919382,0.855963,0.519691
0.222091,0.910662,-0.195111,1.058235,-0.219028
1.252481,-1.028963,-0.616854,0.388489,-0.29438
0.677923,0.141623,1.123821,1.101139,1.040716
-0.316722,-0.743484,-0.648926,-0.325471,-1.374959
0.870086,-0.452928,0.879831,0.617004,0.421659
0.422343,1.089412,0.501038,1.137919,0.144925
0.006237,-0.303031,-0.133053,-0.069986,0.656914
-1.079775,-0.066576,-0.448882,0.588362,-0.744635
-1.282629,0.14023,-0.276286,-0.943837,-0.78005
1.747436,0.908519,0.588364,0.550721,-0.034042
1.224997,-0.469146,1.340396,0.704642,-0.497329
-0.454221,0.296337,-1.19674,-0.785946,-0.549075
0.704367,1.413642,0.704279,0.962716,0.446448
-1.144534,1.954471,-0.047577,1.038811,0.316799
0.495432,1.577332,0.00435,1.02221,0.050491
1.095914,-0.447508,-0.169504,0.472024,-0.307466
0.404574,0.243866,0.501747,0.744515,-0.676817
-0.889046,0.047918,-0.22769,-0.360833,-0.784946
-1.751731,0.121545,0.505211,0.13005,-0.193784
-2.604913,-1.608672,-1.182402,-0.056774,-1.361963
-1.817176,0.428166,-0.349099,-0.271995,0.279341
-0.745984,-0.568651,-0.101703,-0.171066,-1.137705
0.045885,0.555281,0.702937,0.794195,0.294841
-0.402536,0.397159,-0.044928,-1.277062,-0.849503
-1.65306,-0.949324,-0.827257,-0.572189,0.816823
-1.108876,-0.402369,-0.62726,-0.492057,-0.394989
-0.98117,-0.942436,-0.005877,-0.777859,0.034622
-1.030359,-1.271807,-0.13927,0.472927,-1.172135
0.918867,1.197908,0.949822,0.403135,0.303863
-0.267701,-0.620333,-0.312436,0.589904,-0.648396
0.442799,0.503937,0.436978,-0.327764,0.282645
0.478861,1.168012,0.266436,0.113519,-0.401921
1.655656,-2.412468,0.172232,0.744534,0.36986
1.417067,1.05157,0.216133,0.071414,0.946821
-0.46023,-0.191556,-0.120705,1.019405,-0.025759
-0.014419,0.444522,0.001297,0.187131,0.583877
-0.152937,0.560074,-0.11802,-0.159494,-0.158571
-2.792809,0.068363,-0.632285,0.621876,-0.758893
-0.453885,0.863439,-0.20674,0.211586,0.508242
-0.250412,0.635163,0.53195,0.706789,0.530101
-0.402505,0.331395,1.172578,0.580923,0.166256
-0.768608,0.644281,-0.370752,-0.49443,0.441087
-0.072563,0.912858,-0.630687,-0.696533,-0.678232
1.288152,1.002583,1.006898,0.780117,0.50447
0.334359,1.897669,-0.913489,-1.189559,-0.434135
0.152297,-1.562399,0.186199,0.083829,-0.205843
-0.65663,0.663588,0.170436,0.419573,0.815074
1.055503,-0.128289,-0.592386,-0.806357,0.38809
2.41473,-1.895251,-1.087967,0.131745,-1.611882
-0.237689,1.167396,-0.588303,-1.049963,0.393881
-1.719868,1.194243,0.631279,0.528044,-0.216289
-1.173804,0.6655,-0.136524,0.79351,-0.885252
-2.245854,1.125796,-1.316967,-0.060848,-0.233844
0.016506,-0.445446,0.564546,0.354285,1.601877
0.025869,-2.738537,-0.339961,0.388959,-0.232038
-0.766462,-0.099176,-1.201809,-0.691277,0.125904
-0.975942,0.132717,-0.878323,-0.585396,0.81996
0.424189,0.151117,-0.045202,-0.636845,0.233756
-0.01177,0.281103,1.225549,0.797967,1.44284
0.489673,0.674799,0.456776,0.091369,0.914024
-1.493806,-0.210162,-0.215282,0.204199,1.012126
0.796962,-0.63399,-0.306558,0.415835,0.873678
-0.52427,-0.955477,0.51456,-0.490781,1.389417
-0.133125,-0.85084,-0.485735,-0.08534,-0.72858
0.683632,-0.687155,0.894937,-0.22763,0.851933
0.336722,-0.739941,-0.536798,-0.040692,-0.268678
1.859127,-0.257145,0.798536,0.668482,-1.050406
0.162872,0.582095,-0.00379,0.83487,-0.379522
0.716884,-0.171206,0.941,-0.414723,0.873385
-0.41319,0.189188,0.179678,-0.624321,-0.815403
0.096728,-0.893134,-0.374092,-0.968947,-0.484001
-0.847047,1.260251,1.293582,0.481444,0.141492
0.453112,-0.220977,-0.826676,-0.898486,-0.489316
-1.582982,-1.039438,-0.68583,-0.633278,-0.674707
-0.415979,-0.622091,-0.421926,0.162816,-0.238217
-0.249268,-0.111135,0.930264,1.26073,0.63782
-0.21824,-0.899659,-0.377037,-0.816469,0.905697
-0.130023,-0.936458,0.344688,0.708424,0.400172
0.005486,1.008419,0.843147,0.88069,0.748525
-0.615391,-0.013523,-0.203128,1.2854,0.765844
-0.341514,-1.077142,-0.614901,0.127556,0.261476
0.708146,0.026657,-0.320098,-0.878503,-0.841715
0.880369,-0.944473,0.791412,-0.19595,1.235694
-0.808858,0.591017,0.840934,0.897754,0.462889
-0.522992,-0.037935,-0.242442,0.572171,-0.994972
0.854495,0.321334,-0.319531,-0.426371,-0.737161
0.533409,0.248261,0.578393,-0.608054,1.2969
0.610324,0.264431,-0.438726,0.27419,0.339831
-0.546103,2.46664,1.115638,0.775268,0.427629
-0.267901,0.358967,0.591921,-1.028426,-0.154234
0.188287,-0.531802,-0.114718,0.259414,0.647494
0.12718,-0.122317,0.533626,0.288704,-1.131056
0.618853,0.1916,-0.838155,0.104037,0.915969
1.800206,-0.064963,0.983997,1.173413,1.728485
-0.583325,0.315479,-0.277602,-0.900775,0.451548
-0.70635,0.549509,0.373407,1.216775,0.48612
0.594917,-1.021065,0.091616,0.331327,-0.966688
1.527066,-1.7286,-0.871312,0.262618,-1.20015
0.409322,-1.432768,0.255069,1.121616,0.506728
-0.639503,0.155713,-0.537117,-0.684089,-0.695595
0.40696,1.493809,0.623094,-0.478626,-0.310158
-2.123236,-0.65769,-0.802168,-1.18016,-0.089898
-0.414326,-0.125585,0.563835,-0.895807,0.66329
-1.155144,-0.442479,0.159285,-0.421069,-0.370737
-1.244129,0.354786,-0.994336,0.068875,-0.42759
0.330578,-1.018257,0.296738,-1.050992,-0.455486
-0.278354,0.198823,-0.721731,-1.045922,-0.751535
-1.835803,0.916069,0.203362,-1.418243,-0.749925
0.091293,0.119815,0.032304,0.700318,-0.943159
0.181602,0.96167,0.851896,0.19113,1.338832
-1.14081,-0.521137,-1.070273,-0.536083,-1.395467
-0.21902,0.031884,-0.162954,0.878166,-0.475658
-0.329869,0.134152,-0.955156,-0.785554,-0.41171
0.553913,1.157625,0.022443,0.00348,0.549097
-0.387574,-0.216442,0.227774,-0.053436,-0.068391
-1.044886,-0.401422,-0.577785,-0.901595,-0.278873
-0.864108,-2.134096,-0.567112,-0.250127,-0.04967
1.118886,-0.826102,-0.364083,1.161203,0.595751
-0.828256,-0.123154,-0.224112,-0.225338,-0.718934
0.964301,-0.775759,-0.6494,0.232194,0.193371
-0.669833,2.170346,0.349715,0.857555,0.365101
-0.572854,1.528454,0.204449,0.178542,0.244364
0.854483,0.959168,0.653993,0.408243,0.833767
2.163662,1.523518,1.221775,1.151217,-0.637463
-0.115879,0.1502,0.333941,-0.200501,-0.944047
-0.386721,0.574085,-0.168705,1.123215,0.565502
-0.366937,-1.830378,0.228969,-0.429596,-0.163067
2.068424,-1.003471,-1.035099,0.183368,-0.7143
0.666442,-0.556921,0.388536,-0.517976,0.725222
0.73724,0.598757,-0.130241,-0.590393,0.633607
1.152083,-1.399973,1.321152,0.653499,1.15935
0.27404,-2.135316,-1.050147,-0.676978,-0.171595
1.016645,1.064466,0.750847,0.409948,-0.36403
-1.707247,-1.163763,-0.93468,-0.406403,-0.775557
1.650794,-1.06786,-0.805081,0.250974,-0.750406
-2.131394,-0.134769,-1.238162,-0.562704,-0.89344
0.565536,0.581339,0.969827,0.535299,0.683559
-1.430958,-0.374224,-0.078698,0.614839,0.00698
0.48086,2.568409,0.712256,0.23067,0.62907
-0.60242,-1.069699,-0.473412,0.821564,0.178241
-0.135717,-0.840146,0.179084,0.770825,0.202789
-0.340065,1.838457,0.176193,0.463022,-0.335102
0.628973,1.395021,0.788973,-0.05371,-0.31227
0.394015,-0.215118,0.069474,0.66613,-0.073462
-0.345169,-1.222691,-0.943902,-0.69452,-0.785545
1.630396,1.549199,1.041184,0.893764,-0.37268
-0.371211,-1.327513,0.811093,0.515761,0.664987
0.204612,-0.039936,-0.165112,0.026216,-0.706857
2.532921,-1.302029,0.718898,-0.246613,-0.508578
-0.223517,0.34301,0.150148,0.325273,0.319165
0.761116,-1.007182,-0.391847,1.049866,-0.931851
-0.838346,1.084852,0.655411,0.664444,0.157997
-0.072154,0.91041,0.840903,0.042803,1.324624
0.394226,1.587003,0.832537,0.621046,0.093776
1.483475,2.250103,0.589409,0.68598,0.994514
0.414083,-0.768248,-0.649294,0.34191,0.015728
-0.84004,0.619865,0.426961,0.749041,1.179303
0.052729,-0.65437,0.886094,1.514676,0.936571
-1.156996,-0.252404,0.245283,-0.2517,-0.574676
-1.899694,0.546911,0.098672,0.657382,-0.879139
0.066789,1.381856,1.098548,-0.845824,0.69039
2.129647,-0.863632,-1.146769,-1.081233,-0.386985
-0.252264,-1.29996,-1.08617,-0.880012,-0.545731
-0.642567,0.936433,-0.371593,-0.545806,0.092934
-1.280566,0.037078,-0.389458,-0.143949,-0.486499
0.5868,0.071069,0.799524,-0.030882,-0.412847
0.67045,1.238702,1.486984,0.94414,0.688102
1.670086,-0.544041,-0.042664,0.506368,-0.340444
0.264273,-1.992801,-0.77369,-0.397589,-0.275603
-1.283756,0.616498,0.58841,-1.180495,-0.153285
-1.552006,2.003481,-0.702986,-1.203853,-1.178272
2.589524,-0.641556,1.011203,0.674029,0.391263
0.967349,-1.194858,-0.419471,-0.637575,0.354589
-0.284481,0.14442,-0.102702,1.077825,-1.095317
0.678337,0.313701,0.008914,-0.68103,0.524835
-1.302293,-2.37508,0.048449,0.147816,0.423256
-1.765782,0.47253,-0.446952,-0.658524,0.31661
0.555406,-0.703283,0.03292,0.911999,0.60628
-1.070532,-0.40799,-0.361491,-0.25399,-0.513312
0.284244,-0.32514,1.166443,1.554555,1.068064
2.639725,0.977906,0.058053,0.427783,0.013302
-0.719741,-0.861098,0.486642,0.601799,-0.048357
-0.012043,0.739727,0.737568,0.943467,0.68227
0.345042,0.547867,-0.765809,-0.43004,-0.637762
-0.13149,1.461385,-1.405737,-1.156691,-0.923281
2.620194,0.730683,0.603283,0.582065,0.420823
-0.412609,1.316434,0.037896,-0.600501,0.183365
-1.984032,-0.437111,-0.541878,-0.68199,-0.666164
-0.27832,-0.895298,-0.786452,-0.38407,-0.803301
0.763321,-0.098112,0.890555,0.808351,1.084728
-1.588914,0.294033,0.31586,0.195558,0.39414
-1.135829,2.261304,1.44246,0.931225,0.431511
0.41402,0.742476,0.162231,-1.159591,0.494078
2.190797,-0.47446,0.606612,0.776897,-0.165744
-0.304918,0.988184,-0.349254,0.404727,-0.071591
-0.282547,0.509438,0.905801,-0.058272,0.853403
0.886597,0.525703,0.582418,0.54047,0.298552
0.135744,0.532972,0.630578,0.188388,-0.331932
-0.78665,1.476569,0.136997,1.068801,-0.078469
-1.452222,0.511735,0.159379,-0.798313,0.504069
0.477893,0.10392,-0.272142,-0.458018,-0.306518
-1.185207,0.896233,-0.075434,-1.003172,-0.411328
-1.339409,-1.405348,-0.914552,0.015154,-0.766157
-0.808993,-1.193069,-0.701271,-0.104466,-1.003335
-0.314301,0.608693,0.235205,-0.084845,-0.69826
0.423306,0.251316,-0.742863,-0.55906,-0.384458
1.716247,0.054267,0.269176,-0.7311,0.506127
-0.363465,-0.039077,0.090898,0.60214,0.650242
1.155582,1.046236,1.531998,0.778676,0.29583
-0.114053,1.939944,1.432997,-0.651056,0.181719
0.791964,-0.542604,-1.511157,-0.247203,-0.301874
0.60257,-0.872976,0.381325,-0.120829,0.485049
1.317321,-0.848646,-0.186338,-0.669709,-0.257325
1.526476,-1.379949,-0.284656,-0.334438,0.094707
-0.920934,-0.677304,-0.404598,1.054827,0.765144
0.363752,1.708784,1.308458,0.526252,0.020837
0.217145,0.425304,0.878246,-0.409819,0.812003
0.594749,-0.014466,-0.028098,1.258209,0.045571
1.439867,0.437333,0.86773,0.510792,1.165307
0.576252,0.683076,-0.581037,0.462836,-0.185275
-1.303283,-0.678193,-1.047682,-1.391061,-0.880544
-0.672653,0.710699,0.446604,0.269887,-1.063568
-2.42997,-0.487177,-0.099359,0.368641,-0.349964
1.208956,0.207283,1.302981,1.093488,0.461199
-0.17498,0.796695,1.144457,0.96859,0.039945
-0.51637,-1.037656,-0.527896,-0.590131,0.607657
-1.679272,-1.107771,-1.184641,-0.827648,-0.982051
-0.28827,3.398494,1.006656,0.323972,0.847068
0.40825,0.018348,-0.517535,-0.444952,0.984466
1.004071,0.008159,1.237802,1.188566,-0.85893
-1.345627,-0.635897,0.794019,0.797509,1.26616
-0.705703,-0.053455,-0.786605,0.038891,-0.55361
-0.447371,-0.466599,-0.781689,-0.295499,-0.581969
0.770276,-0.091078,0.383263,0.135757,0.12342
0.913761,0.487539,0.284887,-0.133437,-0.556879
-0.108291,-0.637038,-0.093384,0.594517,0.113336
-1.091761,-0.240883,-0.940538,-0.230981,-0.864087
1.829201,1.462979,0.538004,-0.154972,1.176576
-2.103498,0.00938,-0.674044,-0.116856,-1.205407
0.571701,-1.295124,-0.80813,0.239092,-1.6661
-1.280906,0.177902,0.224803,0.46898,0.126965
-1.7346,0.537618,-0.336215,-0.323162,-1.186809
0.577347,-0.079317,0.638725,-0.091918,-0.792633
0.758438,-1.88281,-0.36278,1.393998,0.152489
0.822264,-0.808503,-0.130095,-0.617738,0.085855
-0.18978,1.126461,0.262541,0.523749,-0.450739
0.61809,1.714653,-0.066808,0.441835,-0.641161
1.015965,1.305793,0.190262,-0.103241,0.278672
2.264725,0.592888,0.576556,1.529157,-0.275191
-0.276849,-1.249896,-0.340842,-0.559373,-1.654418
-0.438755,-0.324149,-0.23178,0.630981,-1.205722
0.216218,0.23489,-0.231309,-0.516702,-0.390079
-1.038128,1.331479,1.19802,0.83931,0.000305
-0.424105,-0.937348,-0.589928,-1.110894,-0.891103
2.058732,0.777221,1.111212,0.767723,0.711232
-0.819405,-0.156291,0.099956,-1.959966,0.587872
1.076714,0.1659,0.394304,1.249057,0.951323
-0.154818,-0.26702,0.380843,0.53462,0.082978
1.917486,-0.805936,0.819007,1.057329,1.376997
0.771725,0.09917,0.939081,0.468381,0.449447
0.272372,-0.405007,-1.126957,-0.081465,-0.662331
0.006541,-0.456368,0.408945,0.266938,-0.192703
2.377436,0.524101,-0.103926,0.42155,0.22241
-1.273636,0.918718,0.061691,-0.247502,-1.15604
1.135442,0.102453,0.593216,0.605601,0.997244
-0.402511,0.48896,-0.284268,-0.425428,-1.023186
-0.697462,0.712046,0.083767,0.473398,0.583553
-0.00693,-0.901892,-0.696032,1.588852,-0.638477
-0.40069,-0.253764,-0.938619,-1.032486,-0.604656
-0.381445,1.026119,1.141963,0.780293,0.91024
0.580441,-0.946689,0.178096,-1.098168,0.278724
-1.753925,0.955084,0.282567,-0.499605,-0.647654
0.717403,-0.254892,0.700268,1.097436,0.741226
0.129779,-1.149165,0.246495,0.48558,0.188669
0.343019,-1.116428,-0.635177,0.196613,-0.736421
0.346056,-2.268052,-1.187392,0.036299,-0.707257
-0.850804,1.285305,0.316561,-0.91071,0.454136
1.23789,-1.822798,-0.264867,-0.236674,0.443529
0.543557,-0.19995,-0.745144,-0.907226,0.471051
0.561764,-0.170002,0.239898,-0.606721,-0.196107
0.878036,-1.166914,-0.062812,-1.397379,0.171598
0.394223,-0.532862,0.14574,-0.059074,-0.62597
0.227605,1.436591,0.186773,-0.684128,-0.110113
-1.60956,1.4895,-0.993967,-0.178375,-0.701233
-0.325157,-1.785052,-0.441761,0.64805,0.077013
0.058234,1.475166,0.809662,0.923442,-0.141549
-0.319866,-1.700983,-0.333395,-0.316844,-0.816346
-0.190238,-1.10603,0.302503,-0.673223,0.163595
1.264689,-0.152847,0.667543,1.285757,0.015014
-1.115692,1.750742,0.926553,0.374152,-0.607708
-1.188067,-0.119463,-1.211023,-1.296143,-0.102669
0.435568,0.005981,-0.824083,-0.830599,-0.809927
0.218565,0.527598,0.639854,-0.375537,0.334298
0.561986,-0.358691,0.046052,0.220795,-0.562816
-1.64337,-1.603801,-0.713994,-0.195672,-0.042344
1.685331,0.588309,0.345602,-0.079569,0.101188
-1.611502,-1.436293,-1.171843,-0.89613,-0.77349
0.908782,0.680084,-0.491531,-0.713454,-0.398669
-1.086479,0.923051,-0.71355,-0.883879,-1.788622
-0.173975,0.110667,1.244607,0.672531,0.795113
0.430596,0.671376,1.022731,0.407647,0.328566
1.431309,1.427147,0.551959,0.752233,-0.133053
0.331326,0.200974,-0.906041,-0.946368,0.118354
-0.110301,0.398234,0.016289,-0.469548,-0.498346
0.909843,-0.16559,-1.110806,-0.251668,-0.756872
-0.553283,-0.96776,-0.902168,0.731514,-0.505441
-0.303641,1.589534,0.826326,0.913235,0.779484
-1.566402,-1.620424,-1.295318,-1.123155,-1.211464
-0.932855,0.204737,-0.087884,0.314319,-0.660579
0.076624,0.108032,-0.799118,-1.146247,0.213781
0.519344,0.219364,0.451409,0.253007,-1.073954
-2.070445,-0.856428,-0.540451,-0.783061,-0.695574
-0.113764,1.389898,0.128232,-0.841344,-0.390207
-0.94994,1.41363,0.894253,0.443779,0.613999
-0.356841,0.02191,-1.092016,-0.428992,-0.21136
1.148198,0.167505,0.735268,0.406739,0.733085
-0.264132,-0.941315,-0.291168,-1.322349,-0.153735
-0.431591,0.384522,-0.091741,-0.658583,0.409522
0.491668,0.518457,0.375057,-0.038355,0.719242
1.065524,-2.258821,-0.293784,0.275472,0.059422
-1.583046,-0.332581,-0.828446,-1.024954,-0.823284
2.400104,1.364294,0.677977,0.068529,0.707097
1.645848,-0.849013,0.246435,-1.064391,0.376787
0.945916,-0.0824,-0.923126,0.985189,-0.551418
0.07312,0.037534,0.565183,-0.384366,0.303013
-0.975988,-2.386746,-0.727786,-1.084587,-1.023175
0.390413,0.842103,0.264837,0.718478,0.658715
0.623559,0.73172,1.485529,0.721994,0.020691
-0.323136,0.586728,-0.614579,-1.263257,-0.682823
-1.048947,-0.413773,-0.797629,-0.55381,-0.738509
0.134176,0.68419,-1.02863,-1.268572,-0.343055
-0.8798,-0.343903,-0.802537,-1.103646,-0.071507
-0.113428,1.591796,1.382393,0.410787,-0.03824
-0.529342,-0.12778,-0.681135,-0.409681,-0.343298
1.1621,-0.414995,0.516999,1.062448,0.332126
-1.07929,1.966123,0.250711,1.22935,0.789883
0.76834,0.72879,0.475855,-0.234234,-0.524921
-1.14644,1.489389,0.784185,0.217305,1.265262
-0.495772,1.691414,0.160498,-1.177175,-0.208201
-0.71118,-0.760411,-0.702055,0.020761,-0.998521
0.010865,-1.074498,0.026515,0.675819,0.008554
0.236744,-1.000795,0.026836,0.711493,-0.743929
0.155885,-2.278631,-0.238913,0.562627,-0.664447
1.082643,-0.568428,-0.640755,-0.715796,-0.39616
-0.129443,0.803997,-0.080738,0.754808,0.412689
0.525289,0.770667,0.441923,0.858173,0.209054
0.40594,1.035399,0.573019,-0.130742,0.820962
-0.543243,0.409566,0.012905,-0.92469,-0.899668
-0.094433,-1.076183,-0.512647,-0.846762,-0.190395
-0.554345,-0.432962,0.547506,-0.38345,1.038006
0.193246,-0.419262,-1.025851,0.418282,-0.649216
1.435193,-0.04179,0.97323,0.168307,-0.736039
0.599611,-1.453326,-0.174866,0.71772,-0.136559
0.091211,-1.555933,-0.89185,-0.211963,-0.938321
0.48843,-2.542819,0.34223,-0.872101,0.214612
-0.967099,-1.25961,-0.423954,-0.487675,0.187694
-0.645659,-0.052066,-0.357764,-0.665267,-0.71566
-0.220292,-0.151837,-0.750329,-1.25133,-1.066519
-0.711531,-0.966208,-0.508345,-0.966388,-0.979774
0.883647,-0.745435,-0.373548,-0.771623,0.599913
0.628333,0.690406,1.228998,1.356268,0.602109
-1.327088,0.091964,1.387874,0.511968,1.596455
0.59042,1.033318,-0.370736,-0.762649,-0.19076
1.330048,-0.8518,-0.428942,-0.461905,0.482442
-0.553758,-0.004674,0.325073,0.537591,1.312816
1.289134,-1.255685,0.409134,0.456191,-0.302999
-0.052008,2.431862,1.077543,0.315576,0.686621
-1.161267,1.928063,0.666264,-0.206868,0.145186
-0.484216,-0.550302,0.271208,0.80668,0.534827
0.1691,-0.452739,0.835424,0.691376,0.590736
1.804563,-0.074756,0.082304,0.64668,-0.935973
-0.64165,1.230405,0.368096,0.273588,0.034275
-0.761046,0.010122,0.510829,1.170477,0.361951
-1.046254,1.372713,1.103553,0.62133,0.426898
1.284594,-0.451447,0.63455,0.054982,1.081587
-0.147156,1.374516,0.5502,-0.460603,0.108204
